,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,docs_url,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,brew_id,apt_id,yum_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id,dnf_id,yay_id
113,AutoKeras,keras-team/autokeras,hyperopt,,https://github.com/keras-team/autokeras,https://github.com/keras-team/autokeras,Apache-2.0,2017-11-19 23:18:20.000,2022-09-01 11:19:18.000000,2022-09-01 04:41:42,1331.0,16.0,1371,305.0,831.0,93.0,745.0,8593,AutoML library for deep learning.,136.0,34,True,2022-08-31 16:47:06.000,1.0.20,57.0,autokeras,,['tensorflow'],7700.0,17367.0,369.0,359.0,https://pypi.org/project/autokeras,2022-04-30 05:46:13.000,10.0,17235.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
114,TextBlob,sloria/TextBlob,nlp,,https://github.com/sloria/TextBlob,https://github.com/sloria/TextBlob,MIT,2013-06-30 18:29:18.000,2021-12-15 14:34:36.304000,2021-10-22 03:17:05,562.0,,1057,270.0,155.0,101.0,155.0,8260,"Simple, Pythonic, text processing--Sentiment analysis, part-of-speech tagging, noun phrase extraction, translation,..",36.0,34,True,2021-10-22 03:18:24.000,0.17.1,59.0,textblob,conda-forge/textblob,,100.0,857325.0,23961.0,22593.0,https://pypi.org/project/textblob,2021-12-15 14:34:36.304,1368.0,854936.0,https://anaconda.org/conda-forge/textblob,2019-02-24 23:32:55.233,174456.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
115,Pyro,pyro-ppl/pyro,probabilistics,,https://github.com/pyro-ppl/pyro,https://github.com/pyro-ppl/pyro,Apache-2.0,2017-06-16 05:03:47.000,2022-08-29 16:05:24.000000,2022-08-29 16:05:24,2350.0,15.0,915,199.0,2162.0,215.0,773.0,7581,Deep universal probabilistic programming with Python and PyTorch.,129.0,34,True,2022-03-24 14:53:37.000,1.8.1,29.0,pyro-ppl,conda-forge/pyro-ppl,['pytorch'],,468941.0,887.0,828.0,https://pypi.org/project/pyro-ppl,2022-03-24 14:53:37.000,59.0,467932.0,https://anaconda.org/conda-forge/pyro-ppl,2022-03-24 21:05:41.375,18178.0,1.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,,
116,tensorboardX,lanpa/tensorboardX,ml-experiments,,https://github.com/lanpa/tensorboardX,https://github.com/lanpa/tensorboardX,MIT,2017-06-13 13:54:19.000,2022-08-30 07:47:01.000000,2022-08-28 16:17:15,494.0,6.0,866,85.0,240.0,71.0,368.0,7419,"tensorboard for pytorch (and chainer, mxnet, numpy, ...).",72.0,34,True,2022-06-05 11:53:54.000,2.5.1,18.0,tensorboardX,conda-forge/tensorboardx,,349.0,1057784.0,22432.0,21544.0,https://pypi.org/project/tensorboardX,2022-06-05 11:53:54.000,888.0,1043757.0,https://anaconda.org/conda-forge/tensorboardx,2022-06-07 21:45:23.917,785267.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
117,auto-sklearn,automl/auto-sklearn,hyperopt,,https://github.com/automl/auto-sklearn,https://github.com/automl/auto-sklearn,BSD-3-Clause,2015-07-02 15:38:10.000,2022-09-01 00:08:25.000000,2022-08-31 16:32:01,2745.0,118.0,1157,213.0,663.0,112.0,806.0,6465,Automated Machine Learning with scikit-learn.,86.0,34,True,2022-08-18 18:55:56.000,0.14.7,41.0,auto-sklearn,conda-forge/auto-sklearn,['sklearn'],39.0,38134.0,345.0,315.0,https://pypi.org/project/auto-sklearn,2022-05-04 09:41:35.000,30.0,37626.0,https://anaconda.org/conda-forge/auto-sklearn,2022-02-18 18:13:43.553,8648.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
118,Bayesian Optimization,fmfn/BayesianOptimization,hyperopt,,https://github.com/fmfn/BayesianOptimization,https://github.com/fmfn/BayesianOptimization,MIT,2014-06-06 08:18:56.000,2022-08-30 04:39:49.000000,2022-08-30 04:39:49,256.0,50.0,1348,149.0,91.0,26.0,242.0,6235,A Python implementation of global optimization with gaussian processes.,36.0,34,True,2020-05-16 16:03:51.000,1.2.0,8.0,bayesian-optimization,,,98.0,191858.0,1426.0,1335.0,https://pypi.org/project/bayesian-optimization,2020-05-16 15:56:09.000,91.0,191857.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
119,imbalanced-learn,scikit-learn-contrib/imbalanced-learn,sklearn-utils,,https://github.com/scikit-learn-contrib/imbalanced-learn,https://github.com/scikit-learn-contrib/imbalanced-learn,MIT,2014-08-16 05:08:26.000,2022-06-18 04:32:30.000000,2022-05-16 18:51:43,771.0,,1200,149.0,414.0,61.0,465.0,6034,A Python Package to Tackle the Curse of Imbalanced Datasets in Machine Learning.,63.0,34,True,2022-05-16 18:50:00.000,0.9.1,30.0,imbalanced-learn,conda-forge/imbalanced-learn,['sklearn'],,3224323.0,12547.0,12281.0,https://pypi.org/project/imbalanced-learn,2022-05-16 18:50:00.000,266.0,3219960.0,https://anaconda.org/conda-forge/imbalanced-learn,2022-05-16 19:16:17.050,257425.0,1.0,,-1.0,,,,,,,,,,,,,,,,,,,,,,,
120,H2O-3,h2oai/h2o-3,distributed-ml,,https://github.com/h2oai/h2o-3,https://github.com/h2oai/h2o-3,Apache-2.0,2014-03-03 16:08:07.000,2022-09-01 11:52:14.000000,2022-09-01 11:49:02,31143.0,223.0,1925,396.0,6232.0,66.0,,5957,"H2O is an Open Source, Distributed, Fast & Scalable Machine Learning Platform: Deep Learning, Gradient Boosting (GBM)..",229.0,34,True,,,134.0,h2o,,,,510631.0,76.0,,https://pypi.org/project/h2o,2022-05-26 16:44:13.000,76.0,510631.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
121,folium,python-visualization/folium,geospatial-data,,https://github.com/python-visualization/folium,https://github.com/python-visualization/folium,MIT,2013-05-09 04:21:35.000,2022-05-19 13:05:50.000000,2022-05-06 07:27:35,1528.0,,2091,172.0,673.0,225.0,726.0,5871,Python Data. Leaflet.js Maps.,129.0,34,True,2021-11-19 21:01:43.000,0.12.1.post1,26.0,folium,conda-forge/folium,,,813637.0,18414.0,17752.0,https://pypi.org/project/folium,2021-11-19 21:08:10.000,662.0,799863.0,https://anaconda.org/conda-forge/folium,2021-12-03 19:47:05.533,1074374.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
122,Chainer,chainer/chainer,ml-frameworks,,https://github.com/chainer/chainer,https://github.com/chainer/chainer,MIT,2015-06-05 05:50:37.000,2022-08-19 09:12:07.000000,2022-06-29 08:16:52,30606.0,2.0,1378,289.0,6584.0,10.0,2030.0,5716,A flexible framework of neural networks for deep learning.,319.0,34,True,2022-06-29 08:19:03.000,7.8.1.post1,111.0,chainer,conda-forge/chainer,,,24552.0,3148.0,2747.0,https://pypi.org/project/chainer,2022-01-05 05:33:36.000,401.0,24242.0,https://anaconda.org/conda-forge/chainer,2022-01-21 17:09:00.786,9617.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
123,librosa,librosa/librosa,audio,,https://github.com/librosa/librosa,https://github.com/librosa/librosa,ISC,2012-10-20 14:21:01.000,2022-08-30 15:51:15.000000,2022-08-30 15:51:15,3181.0,33.0,820,134.0,547.0,48.0,968.0,5368,Python library for audio and music analysis.,106.0,34,True,2022-06-27 11:26:04.000,0.9.2,35.0,librosa,conda-forge/librosa,,,1194246.0,1237.0,,https://pypi.org/project/librosa,2022-06-27 11:26:04.000,1237.0,1187370.0,https://anaconda.org/conda-forge/librosa,2022-06-27 13:25:19.354,508833.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
124,speechbrain,speechbrain/speechbrain,audio,,https://github.com/speechbrain/speechbrain,https://github.com/speechbrain/speechbrain,Apache-2.0,2020-04-28 17:48:45.000,2022-09-01 13:52:21.000000,2022-08-31 07:08:54,6692.0,292.0,858,112.0,762.0,192.0,553.0,4517,A PyTorch-based Speech Toolkit.,173.0,34,True,2022-08-29 16:28:12.336,0.5.13,12.0,speechbrain,,['pytorch'],,18484.0,257.0,254.0,https://pypi.org/project/speechbrain,2022-06-26 20:20:46.000,3.0,18484.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
125,DeepChem,deepchem/deepchem,others,,https://github.com/deepchem/deepchem,https://github.com/deepchem/deepchem,MIT,2015-09-24 23:20:28.000,2022-08-31 15:41:17.000000,2022-08-30 16:12:34,7938.0,317.0,1358,152.0,1606.0,486.0,1017.0,3810,"Democratizing Deep-Learning for Drug Discovery, Quantum Chemistry, Materials Science and Biology.",201.0,34,True,2022-01-18 21:35:03.000,2.6.1,464.0,deepchem,conda-forge/deepchem,['tensorflow'],,8630.0,127.0,121.0,https://pypi.org/project/deepchem,2022-07-06 16:36:45.000,6.0,7475.0,https://anaconda.org/conda-forge/deepchem,2022-01-19 16:40:21.191,35832.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
126,geopy,geopy/geopy,geospatial-data,,https://github.com/geopy/geopy,https://github.com/geopy/geopy,MIT,2010-03-04 22:05:28.000,2022-08-17 07:43:46.000000,2022-08-07 09:28:49,1090.0,9.0,591,96.0,253.0,37.0,238.0,3721,Geocoding library for Python.,128.0,34,True,2021-07-11 12:18:10.000,2.2.0,58.0,geopy,conda-forge/geopy,,,4827279.0,45555.0,41649.0,https://pypi.org/project/geopy,2021-07-11 12:15:26.000,3906.0,4817147.0,https://anaconda.org/conda-forge/geopy,2021-07-12 18:34:05.605,790310.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
127,torchtext,pytorch/text,nlp,,https://github.com/pytorch/text,https://github.com/pytorch/text,BSD-3-Clause,2016-12-12 00:56:03.000,2022-09-01 14:24:04.000000,2022-09-01 13:43:06,1159.0,64.0,737,263.0,1213.0,293.0,448.0,3074,Data loaders and abstractions for text and NLP.,135.0,34,True,2022-08-05 22:18:59.000,0.13.1,22.0,torchtext,,['pytorch'],,310813.0,443.0,,https://pypi.org/project/torchtext,2022-06-28 16:32:54.000,443.0,310813.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
128,opencv-python,opencv/opencv-python,image,,https://github.com/opencv/opencv-python,https://github.com/opencv/opencv-python,MIT,2016-04-08 13:36:40.000,2022-08-31 18:37:22.000000,2022-08-29 12:00:15,868.0,15.0,587,78.0,147.0,50.0,529.0,2953,"Automated CI toolchain to produce precompiled opencv-python, opencv-python-headless, opencv-contrib-python and opencv-..",40.0,34,True,2022-06-07 10:10:16.000,66,65.0,opencv-python,,,,5821240.0,9357.0,,https://pypi.org/project/opencv-python,2022-06-08 08:04:54.000,9357.0,5821240.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
129,HoloViews,holoviz/holoviews,data-viz,,https://github.com/holoviz/holoviews,https://github.com/holoviz/holoviews,BSD-3-Clause,2014-05-07 16:59:22.000,2022-09-01 10:54:22.000000,2022-08-27 09:04:20,10363.0,29.0,358,58.0,2555.0,886.0,1947.0,2259,"With Holoviews, your data visualizes itself.",123.0,34,True,2022-07-11 12:41:38.000,1.15.0,98.0,holoviews,conda-forge/holoviews,['jupyter'],,394069.0,218.0,,https://pypi.org/project/holoviews,2022-07-07 12:15:33.000,218.0,381934.0,https://anaconda.org/conda-forge/holoviews,2022-07-07 21:07:13.582,855139.0,2.0,,,,@pyviz/jupyterlab_pyviz,https://www.npmjs.com/package/@pyviz/jupyterlab_pyviz,2020-05-24 13:49:54.205,,884.0,,,,,,,,,,,,,,,,,
130,torchaudio,pytorch/audio,audio,,https://github.com/pytorch/audio,https://github.com/pytorch/audio,BSD-2-Clause,2017-05-05 00:38:05.000,2022-09-01 12:36:59.000000,2022-09-01 06:36:50,1615.0,140.0,469,69.0,2006.0,170.0,510.0,1823,"Data manipulation and transformation for audio signal processing, powered by PyTorch.",172.0,34,True,2022-08-05 21:15:34.000,0.12.1,22.0,torchaudio,,['pytorch'],,724853.0,161.0,,https://pypi.org/project/torchaudio,2022-06-28 16:31:54.000,161.0,724853.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
131,snakemake,snakemake/snakemake,ml-experiments,,https://github.com/snakemake/snakemake,https://github.com/snakemake/snakemake,MIT,2015-10-17 15:43:54.867,2022-09-01 12:05:38.000000,2022-09-01 12:04:54,4538.0,58.0,363,19.0,777.0,674.0,430.0,1465,"This is the development home of the workflow management system Snakemake. For general information, see.",260.0,34,True,2022-08-29 13:53:34.300,7.14.0,240.0,snakemake,bioconda/snakemake,,,60252.0,1410.0,1196.0,https://pypi.org/project/snakemake,2022-06-30 13:21:17.000,214.0,54070.0,https://anaconda.org/bioconda/snakemake,2022-08-30 01:14:40.981,513163.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
132,PyVista,pyvista/pyvista,data-viz,,https://github.com/pyvista/pyvista,https://github.com/pyvista/pyvista,MIT,2017-05-31 18:01:42.000,2022-09-01 14:13:24.000000,2022-09-01 04:51:45,2982.0,242.0,281,29.0,1695.0,283.0,661.0,1424,3D plotting and mesh analysis through a streamlined interface for the Visualization Toolkit (VTK).,106.0,34,True,2022-08-01 19:01:23.000,0.36.1,63.0,pyvista,conda-forge/pyvista,['jupyter'],656.0,49905.0,1026.0,914.0,https://pypi.org/project/pyvista,2022-06-30 03:26:21.000,112.0,44532.0,https://anaconda.org/conda-forge/pyvista,2022-08-01 19:06:21.044,214496.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
133,ipyleaflet,jupyter-widgets/ipyleaflet,geospatial-data,,https://github.com/jupyter-widgets/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10.000,2022-08-29 16:35:00.000000,2022-08-23 09:30:51,1129.0,56.0,343,61.0,543.0,205.0,317.0,1289,A Jupyter - Leaflet.js bridge.,80.0,34,True,2022-08-23 09:18:02.308,0.17.1,75.0,ipyleaflet,conda-forge/ipyleaflet,['jupyter'],,170965.0,2785.0,2668.0,https://pypi.org/project/ipyleaflet,2022-07-07 04:26:05.000,114.0,109518.0,https://anaconda.org/conda-forge/ipyleaflet,2022-08-23 09:37:45.585,876126.0,2.0,,,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,2022-08-23 09:12:55.873,3.0,49920.0,,,,,,,,,,,,,,,,,
134,Graphviz,xflr6/graphviz,data-viz,,https://github.com/xflr6/graphviz,https://github.com/xflr6/graphviz,MIT,2014-01-12 17:49:29.000,2022-08-31 08:53:21.000000,2022-07-27 21:04:14,1173.0,8.0,182,29.0,38.0,8.0,133.0,1264,Simple Python interface for Graphviz.,19.0,34,True,2022-07-23 11:35:06.076,0.20.1,56.0,graphviz,anaconda/python-graphviz,,,10084186.0,37404.0,34365.0,https://pypi.org/project/graphviz,2022-04-16 15:32:15.000,3039.0,10083755.0,https://anaconda.org/anaconda/python-graphviz,2022-08-10 07:32:49.546,28044.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
135,arviz,arviz-devs/arviz,interpretability,,https://github.com/arviz-devs/arviz,https://github.com/arviz-devs/arviz,Apache-2.0,2015-07-29 11:51:10.000,2022-08-29 14:24:39.000000,2022-08-17 08:44:37,1409.0,25.0,288,42.0,1341.0,159.0,597.0,1257,Exploratory analysis of Bayesian models with Python.,129.0,34,True,2022-05-13 16:49:58.000,0.12.1,27.0,arviz,conda-forge/arviz,,113.0,766401.0,2812.0,2708.0,https://pypi.org/project/arviz,2022-05-13 16:49:58.000,104.0,745823.0,https://anaconda.org/conda-forge/arviz,2022-07-13 00:49:21.932,823043.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
136,NIPYPE,nipy/nipype,medical-data,,https://github.com/nipy/nipype,https://github.com/nipy/nipype,Apache-2.0,2010-07-22 17:06:49.000,2022-09-01 13:05:24.000000,2022-08-22 16:42:32,14588.0,33.0,491,51.0,2217.0,383.0,918.0,645,Workflows and interfaces for neuroimaging packages.,237.0,34,True,2022-07-14 15:35:17.000,1.8.3,61.0,nipype,conda-forge/nipype,,,62515.0,1192.0,1035.0,https://pypi.org/project/nipype,2022-06-06 17:40:21.000,157.0,55815.0,https://anaconda.org/conda-forge/nipype,2022-07-14 16:27:14.100,495836.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
137,NiBabel,nipy/nibabel,medical-data,,https://github.com/nipy/nibabel,https://github.com/nipy/nibabel,MIT,2010-07-22 16:28:30.000,2022-08-31 19:30:48.313000,2022-08-31 13:47:22,5204.0,46.0,239,39.0,690.0,146.0,325.0,493,Python package to access a cacophony of neuro-imaging file formats.,94.0,34,True,2022-08-31 13:49:26.182,4.0.2,37.0,nibabel,conda-forge/nibabel,,,239117.0,8977.0,7972.0,https://pypi.org/project/nibabel,2022-06-18 17:11:31.000,1005.0,232919.0,https://anaconda.org/conda-forge/nibabel,2022-08-31 19:30:48.313,471058.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
138,detectron2,facebookresearch/detectron2,image,,https://github.com/facebookresearch/detectron2,https://github.com/facebookresearch/detectron2,Apache-2.0,2019-09-05 21:30:20.000,2022-08-31 20:34:21.000000,2022-08-28 06:51:41,1390.0,29.0,5914,342.0,512.0,260.0,2866.0,22097,"Detectron2 is a platform for object detection, segmentation and other visual recognition tasks.",214.0,33,True,2021-11-15 22:08:26.000,0.6,10.0,detectron2,conda-forge/detectron2,['pytorch'],,2852.0,720.0,717.0,https://pypi.org/project/detectron2,2020-02-06 00:35:57.000,3.0,,https://anaconda.org/conda-forge/detectron2,2022-04-25 07:03:51.961,79863.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
139,Magenta,magenta/magenta,audio,,https://github.com/magenta/magenta,https://github.com/magenta/magenta,Apache-2.0,2016-05-05 20:10:40.000,2022-08-08 16:41:11.000000,2022-08-08 16:41:04,1412.0,4.0,3633,782.0,1119.0,347.0,581.0,17860,Magenta: Music and Art Generation with Machine Intelligence.,153.0,33,True,2022-08-01 18:23:00.243,2.1.4,67.0,magenta,,['tensorflow'],,3760.0,418.0,380.0,https://pypi.org/project/magenta,2020-11-12 19:17:18.000,38.0,3760.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
140,zipline,quantopian/zipline,financial-data,,https://github.com/quantopian/zipline,https://github.com/quantopian/zipline,Apache-2.0,2012-10-19 15:50:29.000,2022-07-20 11:57:42.000000,2020-10-14 16:36:49,6226.0,,4428,1012.0,1865.0,357.0,652.0,15420,"Zipline, a Pythonic Algorithmic Trading Library.",155.0,33,False,2020-10-05 15:46:20.429,1.4.1,30.0,zipline,conda-forge/zipline,,,3367.0,966.0,881.0,https://pypi.org/project/zipline,2020-07-23 02:19:41.000,85.0,3109.0,https://anaconda.org/conda-forge/zipline,2020-10-05 18:38:58.729,6214.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
141,pyecharts,pyecharts/pyecharts,data-viz,,https://github.com/pyecharts/pyecharts,https://github.com/pyecharts/pyecharts,MIT,2017-06-22 02:50:25.000,2022-08-30 01:30:27.000000,2022-08-30 01:30:27,1525.0,2.0,2700,379.0,438.0,22.0,1589.0,12678,Python Echarts Plotting Library.,31.0,33,True,2021-11-16 06:27:35.000,1.9.1,67.0,pyecharts,,['jupyter'],,42979.0,2673.0,2453.0,https://pypi.org/project/pyecharts,2021-11-16 06:27:35.000,220.0,42979.0,,,,2.0,https://github.com/pyecharts/pyecharts/blob/master/README.en.md,,,,,,,,,,,,,,,,,,,,,,,,
142,tensor2tensor,tensorflow/tensor2tensor,tensorflow-utils,,https://github.com/tensorflow/tensor2tensor,https://github.com/tensorflow/tensor2tensor,Apache-2.0,2017-06-15 16:57:39.000,2022-08-09 19:07:42.000000,2022-08-09 19:07:41,4372.0,1.0,3109,454.0,666.0,581.0,669.0,12551,Library of deep learning models and datasets designed to make deep learning more accessible and accelerate ML research.,240.0,33,True,2020-06-17 16:15:36.000,1.15.7,79.0,tensor2tensor,,['tensorflow'],,8739.0,1321.0,1228.0,https://pypi.org/project/tensor2tensor,2020-06-17 16:15:36.000,93.0,8739.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
143,Lime,marcotcr/lime,interpretability,,https://github.com/marcotcr/lime,https://github.com/marcotcr/lime,BSD-2-Clause,2016-03-15 22:18:10.000,2022-08-15 13:28:57.000000,2021-07-29 23:17:25,531.0,,1590,273.0,106.0,54.0,529.0,10041,Lime: Explaining the predictions of any machine learning classifier.,61.0,33,False,2020-04-03 22:05:03.000,0.2.0.0,38.0,lime,conda-forge/lime,,,551058.0,2739.0,2632.0,https://pypi.org/project/lime,2020-06-26 21:38:15.000,107.0,549410.0,https://anaconda.org/conda-forge/lime,2020-06-28 01:02:41.538,113737.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
144,TPOT,EpistasisLab/tpot,hyperopt,,https://github.com/EpistasisLab/tpot,https://github.com/EpistasisLab/tpot,LGPL-3.0,2015-11-03 21:08:40.000,2022-08-25 21:48:14.000000,2022-07-29 17:42:53,2390.0,14.0,1468,291.0,410.0,253.0,605.0,8713,A Python Automated Machine Learning tool that optimizes machine learning pipelines using genetic programming.,112.0,33,False,2021-01-06 15:20:08.000,0.11.7,60.0,tpot,conda-forge/tpot,['sklearn'],,45680.0,1651.0,1593.0,https://pypi.org/project/tpot,2021-01-06 15:20:08.000,58.0,43369.0,https://anaconda.org/conda-forge/tpot,2021-03-05 04:04:38.005,166438.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
145,Ludwig,ludwig-ai/ludwig,ml-frameworks,,https://github.com/ludwig-ai/ludwig,https://github.com/ludwig-ai/ludwig,Apache-2.0,2018-12-27 23:58:12.000,2022-09-01 10:18:01.000000,2022-09-01 06:28:52,2831.0,203.0,1000,182.0,1579.0,223.0,628.0,8499,Data-centric declarative deep learning framework.,127.0,33,True,2022-08-02 19:32:04.596,0.5.5,28.0,ludwig,,['tensorflow'],,1797.0,138.0,129.0,https://pypi.org/project/ludwig,2022-06-25 19:51:00.000,9.0,1797.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
146,PaddleDetection,PaddlePaddle/PaddleDetection,image,,https://github.com/PaddlePaddle/PaddleDetection,https://github.com/PaddlePaddle/PaddleDetection,Apache-2.0,2019-10-25 07:21:14.000,2022-09-01 13:30:55.000000,2022-09-01 09:04:44,1881.0,228.0,2134,176.0,2981.0,796.0,3118.0,8361,"Object Detection toolkit based on PaddlePaddle. It supports object detection, instance segmentation, multiple object..",118.0,33,True,2022-04-24 05:05:40.000,2.4.0,7.0,paddledet,,['paddle'],,441.0,32.0,32.0,https://pypi.org/project/paddledet,2022-04-24 05:05:40.000,,441.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
147,carla,carla-simulator/carla,others,,https://github.com/carla-simulator/carla,https://github.com/carla-simulator/carla,MIT,2017-10-24 09:06:23.000,2022-09-01 00:09:14.000000,2021-11-19 11:13:47,5439.0,,2459,237.0,1206.0,646.0,3346.0,8185,Open-source simulator for autonomous driving research.,138.0,33,True,2021-11-17 08:28:27.000,0.9.13,24.0,carla,,,,24920.0,242.0,239.0,https://pypi.org/project/carla,2021-11-17 08:28:27.000,3.0,24920.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
148,DeepSpeed,microsoft/DeepSpeed,distributed-ml,,https://github.com/microsoft/DeepSpeed,https://github.com/microsoft/DeepSpeed,MIT,2020-01-23 18:35:18.000,2022-09-01 07:28:24.000000,2022-09-01 01:27:46,1105.0,137.0,880,141.0,1204.0,529.0,516.0,7754,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and..",128.0,33,True,2022-08-25 19:20:36.000,0.7.2,52.0,deepspeed,,['pytorch'],,281485.0,365.0,353.0,https://pypi.org/project/deepspeed,2022-05-25 20:34:59.000,12.0,281046.0,,,,2.0,,,,,,,,,,deepspeed/deepspeed,https://hub.docker.com/r/deepspeed/deepspeed,2022-06-06 22:20:20.884439,3.0,14073.0,,,,,,,,,,,
149,Datasette,simonw/datasette,others,,https://github.com/simonw/datasette,https://github.com/simonw/datasette,Apache-2.0,2017-10-23 00:39:03.000,2022-09-01 13:25:14.000000,2022-08-24 00:11:45,2062.0,43.0,419,99.0,332.0,373.0,997.0,6403,An open source multi-tool for exploring and publishing data.,67.0,33,True,2022-08-14 17:43:05.000,0.62,120.0,datasette,conda-forge/datasette,,39.0,241155.0,904.0,739.0,https://pypi.org/project/datasette,2022-05-02 21:44:57.000,165.0,240617.0,https://anaconda.org/conda-forge/datasette,2022-08-16 14:22:04.318,9151.0,2.0,,,,,,,,,,,,,,,,datasette,,,,,,,,,
150,Hyperopt,hyperopt/hyperopt,hyperopt,,https://github.com/hyperopt/hyperopt,https://github.com/hyperopt/hyperopt,BSD-3-Clause,2011-09-06 22:24:59.000,2022-07-12 10:19:09.000000,2021-11-29 10:21:36,1194.0,,970,127.0,257.0,375.0,235.0,6366,Distributed Asynchronous Hyperparameter Optimization in Python.,93.0,33,True,2021-11-17 10:05:44.000,0.2.7,13.0,hyperopt,conda-forge/hyperopt,,,1700206.0,7920.0,7500.0,https://pypi.org/project/hyperopt,2021-11-17 10:05:44.000,420.0,1689635.0,https://anaconda.org/conda-forge/hyperopt,2022-04-30 16:43:00.797,507412.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
151,featuretools,alteryx/featuretools,hyperopt,,https://github.com/alteryx/featuretools,https://github.com/alteryx/featuretools,BSD-3-Clause,2017-09-08 22:15:17.000,2022-09-01 13:17:38.000000,2022-08-31 21:52:01,1112.0,88.0,828,157.0,1409.0,159.0,697.0,6316,An open source python library for automated feature engineering.,67.0,33,True,2022-08-18 18:47:20.882,1.13.0,100.0,featuretools,conda-forge/featuretools,,,164515.0,64.0,,https://pypi.org/project/featuretools,2022-07-05 20:18:31.000,64.0,162206.0,https://anaconda.org/conda-forge/featuretools,2022-08-18 19:57:05.971,103934.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
152,Autograd,HIPS/autograd,others,,https://github.com/HIPS/autograd,https://github.com/HIPS/autograd,MIT,2014-11-24 15:50:23.000,2022-06-29 14:53:21.163000,2022-06-15 10:28:52,1381.0,4.0,830,216.0,209.0,165.0,225.0,5954,Efficiently computes derivatives of numpy code.,52.0,33,True,2017-08-24 17:00:41.000,1.1.13,25.0,autograd,conda-forge/autograd,,,1159454.0,4125.0,3839.0,https://pypi.org/project/autograd,2022-04-08 08:55:43.000,286.0,1156310.0,https://anaconda.org/conda-forge/autograd,2022-06-29 14:53:21.163,229551.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
153,Tokenizers,huggingface/tokenizers,nlp,,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,Apache-2.0,2019-11-01 17:52:20.000,2022-08-31 18:58:30.000000,2022-08-25 12:50:06,1591.0,11.0,482,100.0,403.0,195.0,458.0,5842,Fast State-of-the-Art Tokenizers optimized for Research and Production.,59.0,33,True,2022-04-13 10:17:35.000,0.12.1,71.0,tokenizers,conda-forge/tokenizers,,,6163368.0,168.0,51.0,https://pypi.org/project/tokenizers,2022-04-13 10:17:35.000,117.0,6150253.0,https://anaconda.org/conda-forge/tokenizers,2022-05-21 19:32:48.700,341011.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
