,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
228,Geocoder,DenisCarriere/geocoder,geospatial-data,,https://github.com/DenisCarriere/geocoder,https://github.com/DenisCarriere/geocoder,MIT,2014-01-13 04:19:21.000,2022-08-17 17:00:40.000000,2018-10-12 15:53:05,1251.0,,269,50.0,153.0,99.0,217.0,1518,Python Geocoder.,73.0,32,False,2018-04-04 12:34:51.000,1.38.1,110.0,geocoder,conda-forge/geocoder,,,,7146.0,6654.0,https://pypi.org/project/geocoder,2018-04-04 12:34:51.000,492.0,499754.0,501379.0,https://anaconda.org/conda-forge/geocoder,2019-06-27 16:40:50.469,120318.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,geocoder
229,adapter-transformers,Adapter-Hub/adapter-transformers,others,,https://github.com/adapter-hub/adapter-transformers,https://github.com/adapter-hub/adapter-transformers,Apache-2.0,2020-04-21 16:21:43.000,2023-04-04 12:12:29.000000,2023-03-31 13:58:04,12577.0,160.0,242,20.0,238.0,66.0,243.0,1407,Huggingface Transformers + Adapters =.,1712.0,32,True,2023-03-03 14:08:47.000,adapters3.2.0,17.0,adapter-transformers,,,,['huggingface'],149.0,143.0,https://pypi.org/project/adapter-transformers,2022-09-20 00:31:23.335,6.0,17362.0,17362.0,,,,,,,,2.0,,-2.0,,,,,,,,,,,,,,,,,,
230,TF Model Optimization,tensorflow/model-optimization,tensorflow-utils,,https://github.com/tensorflow/model-optimization,https://github.com/tensorflow/model-optimization,Apache-2.0,2018-10-31 20:34:28.000,2023-04-06 08:29:27.000000,2023-04-06 08:29:21,797.0,11.0,310,125.0,740.0,186.0,158.0,1384,"A toolkit to optimize ML models for deployment for Keras and TensorFlow, including quantization and pruning.",78.0,32,True,2023-04-04 04:00:56.071,0.7.4,29.0,tensorflow-model-optimization,,,,['tensorflow'],2651.0,2621.0,https://pypi.org/project/tensorflow-model-optimization,2022-07-21 14:40:44.572,30.0,289015.0,289015.0,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,
231,pmdarima,alkaline-ml/pmdarima,time-series-data,,https://github.com/alkaline-ml/pmdarima,https://github.com/alkaline-ml/pmdarima,MIT,2017-03-30 14:58:30.000,2023-03-19 11:00:48.221000,2023-03-15 20:23:50,1069.0,1.0,220,35.0,238.0,41.0,266.0,1338,"A statistical library designed to fill the void in Pythons time series analysis capabilities, including the equivalent..",22.0,32,True,2023-03-15 20:50:50.683,2.0.3,43.0,pmdarima,conda-forge/pmdarima,,,,4972.0,4902.0,https://pypi.org/project/pmdarima,2022-11-28 13:52:23.831,70.0,1875588.0,1889444.0,https://anaconda.org/conda-forge/pmdarima,2023-03-19 11:00:48.221,415682.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
232,emcee,dfm/emcee,probabilistics,,https://github.com/dfm/emcee,https://github.com/dfm/emcee,MIT,2011-11-07 16:17:08.000,2023-04-04 06:56:14.000000,2023-04-04 06:56:05,912.0,11.0,429,88.0,191.0,49.0,230.0,1303,The Python ensemble sampling toolkit for affine-invariant MCMC.,67.0,32,True,2023-01-27 12:31:39.836,3.1.4,24.0,emcee,conda-forge/emcee,,,,2110.0,1797.0,https://pypi.org/project/emcee,2023-01-27 12:31:39.836,313.0,116612.0,119949.0,https://anaconda.org/conda-forge/emcee,2023-01-27 19:25:06.868,276972.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
233,agate,wireservice/agate,others,,https://github.com/wireservice/agate,https://github.com/wireservice/agate,MIT,2014-04-25 13:59:09.000,2023-03-01 07:56:28.000000,2023-01-12 06:10:52,1485.0,1.0,149,41.0,130.0,14.0,633.0,1125,A Python data analysis library that is optimized for humans instead of machines.,51.0,32,True,2023-01-04 20:14:00.948,1.7.1,29.0,agate,conda-forge/agate,,,,1759.0,1620.0,https://pypi.org/project/agate,2023-01-04 20:14:00.948,139.0,2356828.0,2358485.0,https://anaconda.org/conda-forge/agate,2023-01-05 00:05:13.909,122655.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
234,igraph,igraph/python-igraph,graph,,https://github.com/igraph/python-igraph,https://github.com/igraph/python-igraph,GPL-2.0,2015-01-08 23:55:16.000,2023-04-06 05:01:10.000000,2023-03-25 09:38:07,2523.0,52.0,239,35.0,169.0,39.0,437.0,1085,Python interface for igraph.,70.0,32,False,2023-01-28 13:30:00.570,0.10.4,34.0,python-igraph,conda-forge/igraph,,,,1911.0,1527.0,https://pypi.org/project/python-igraph,2023-01-28 13:30:00.570,384.0,267488.0,280077.0,https://anaconda.org/conda-forge/igraph,2023-01-13 13:36:57.123,394610.0,,,,,1.0,556979.0,,,,,,,,,,,,,,,,,,,
235,pyopencl,inducer/pyopencl,others,,https://github.com/inducer/pyopencl,https://github.com/inducer/pyopencl,MIT,2011-04-06 02:51:33.000,2023-04-04 06:49:55.000000,2023-03-14 02:05:40,3239.0,10.0,239,49.0,330.0,70.0,258.0,960,"OpenCL integration for Python, plus shiny features.",94.0,32,True,2023-01-04 00:34:00.812,2022.3.1,89.0,pyopencl,conda-forge/pyopencl,,,,1653.0,1461.0,https://pypi.org/project/pyopencl,2023-01-04 00:34:00.812,192.0,133382.0,143963.0,https://anaconda.org/conda-forge/pyopencl,2023-01-05 08:59:26.768,825392.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
236,DIPY,dipy/dipy,medical-data,,https://github.com/dipy/dipy,https://github.com/dipy/dipy,BSD-3-Clause,2010-02-06 11:43:08.000,2023-04-06 14:03:53.000000,2023-04-04 18:54:26,12516.0,142.0,368,53.0,1827.0,151.0,688.0,588,"DIPY is the paragon 3D/4D+ imaging library in Python. Contains generic methods for spatial normalization, signal..",139.0,32,True,2023-01-16 21:23:02.016,1.6.0,25.0,dipy,conda-forge/dipy,,,,822.0,734.0,https://pypi.org/project/dipy,2023-01-16 21:23:02.016,88.0,15208.0,19648.0,https://anaconda.org/conda-forge/dipy,2023-01-26 18:13:04.005,368539.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
237,Magenta,magenta/magenta,audio,,https://github.com/magenta/magenta,https://github.com/magenta/magenta,Apache-2.0,2016-05-05 20:10:40.000,2023-01-18 21:45:23.000000,2023-01-18 21:45:16,1419.0,1.0,3719,776.0,1125.0,369.0,585.0,18339,Magenta: Music and Art Generation with Machine Intelligence.,155.0,31,True,2022-08-01 18:23:00.243,2.1.4,67.0,magenta,,,,['tensorflow'],452.0,414.0,https://pypi.org/project/magenta,2022-08-01 18:23:00.243,38.0,8277.0,8277.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
238,CNTK,microsoft/CNTK,ml-frameworks,,https://github.com/microsoft/CNTK,https://github.com/microsoft/CNTK,MIT,2015-11-26 09:52:06.000,2023-03-11 07:31:35.000000,2022-09-23 14:06:50,16117.0,,4383,1267.0,557.0,836.0,2541.0,17339,"Microsoft Cognitive Toolkit (CNTK), an open source deep-learning toolkit.",273.0,31,True,2019-04-26 14:13:32.000,2.7,32.0,cntk,,,,,18.0,,https://pypi.org/project/cntk,2020-12-09 22:21:57.000,18.0,818.0,979.0,,,,,,,,3.0,14090.0,,,,,,,,,,,,,,,,,,,
239,OCRmyPDF,ocrmypdf/OCRmyPDF,ocr,,https://github.com/ocrmypdf/OCRmyPDF,https://github.com/ocrmypdf/OCRmyPDF,MPL-2.0,2013-12-20 08:26:28.000,2023-04-04 09:57:38.000000,2023-03-30 04:57:32,3375.0,8.0,674,129.0,141.0,107.0,842.0,8601,"OCRmyPDF adds an OCR text layer to scanned PDF files, allowing them to be searched.",81.0,31,True,2023-03-17 22:31:02.005,14.0.4,209.0,ocrmypdf,conda-forge/ocrmypdf,,,,518.0,501.0,https://pypi.org/project/ocrmypdf,2023-01-04 04:26:00.792,17.0,29326.0,30902.0,https://anaconda.org/conda-forge/ocrmypdf,2023-03-20 19:32:31.169,40987.0,,,,,2.0,,,,,,,,,ocrmypdf,ocrmypdf,,,,,,,,,,
240,imageai,OlafenwaMoses/ImageAI,image,,https://github.com/OlafenwaMoses/ImageAI,https://github.com/OlafenwaMoses/ImageAI,MIT,2018-03-19 23:12:33.000,2023-03-03 22:50:09.000000,2023-03-03 22:50:09,374.0,7.0,2051,286.0,92.0,298.0,437.0,7666,A python library built to empower developers to build applications and systems with self-contained Computer Vision..,17.0,31,True,2023-01-02 17:10:24.749,3.0.3,13.0,imageai,conda-forge/imageai,,,,1319.0,1301.0,https://pypi.org/project/imageai,2023-01-02 17:10:24.749,18.0,8968.0,23130.0,https://anaconda.org/conda-forge/imageai,2021-04-30 19:03:25.297,5219.0,,,,,2.0,840299.0,,,,,,,,,,,,,,,,,,,
241,FinRL,AI4Finance-Foundation/FinRL,reinforcement-learning,,https://github.com/AI4Finance-Foundation/FinRL,https://github.com/AI4Finance-Foundation/FinRL,MIT,2020-07-26 13:18:16.000,2023-04-05 20:28:18.000000,2023-04-04 13:35:57,2783.0,176.0,1706,174.0,328.0,98.0,462.0,7083,FinRL: Financial Reinforcement Learning.,91.0,31,True,2023-02-07 13:58:00.815,0.3.6,8.0,finrl,,,,,20.0,20.0,https://pypi.org/project/finrl,2022-07-25 13:29:00.262,,2108.0,2108.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
242,DeepPavlov,deepmipt/DeepPavlov,nlp,,https://github.com/deeppavlov/DeepPavlov,https://github.com/deeppavlov/DeepPavlov,Apache-2.0,2017-11-17 14:35:29.000,2023-04-06 14:21:51.000000,2023-03-14 17:12:35,2673.0,9.0,1093,210.0,1011.0,54.0,571.0,6113,An open source library for deep learning end-to-end dialog systems and chatbots.,73.0,31,True,2023-03-14 17:25:01.378,1.1.1,58.0,deeppavlov,,,,['tensorflow'],335.0,329.0,https://pypi.org/project/deeppavlov,2023-02-17 09:49:00.602,6.0,8434.0,8434.0,,,,,,,,2.0,,,,,,,,,,,,deeppavlov/DeepPavlov,,,,,,,,
243,DoWhy,py-why/dowhy,interpretability,,https://github.com/py-why/dowhy,https://github.com/py-why/dowhy,MIT,2018-05-31 13:07:04.000,2023-04-05 18:52:53.000000,2023-04-05 05:17:55,855.0,65.0,822,135.0,535.0,120.0,248.0,5792,DoWhy is a Python library for causal inference that supports explicit modeling and testing of causal assumptions...,73.0,31,True,2022-12-17 06:19:01.299,0.9.1,11.0,dowhy,conda-forge/dowhy,,,,238.0,225.0,https://pypi.org/project/dowhy,2022-12-17 06:19:01.299,13.0,35668.0,36033.0,https://anaconda.org/conda-forge/dowhy,2022-07-19 11:17:50.796,12792.0,,,,,2.0,32.0,,,,,,,,,,,,,,,,,,,
244,Darts,unit8co/darts,time-series-data,,https://github.com/unit8co/darts,https://github.com/unit8co/darts,Apache-2.0,2018-09-13 15:17:28.000,2023-04-06 12:40:22.000000,2023-04-02 17:10:46,978.0,62.0,632,46.0,736.0,213.0,762.0,5655,A python library for user-friendly forecasting and anomaly detection on time series.,82.0,31,True,2023-01-12 12:53:02.898,0.23.1,34.0,u8darts,conda-forge/u8darts-all,unit8/darts,,,228.0,222.0,https://pypi.org/project/u8darts,2023-01-12 12:53:02.898,6.0,14347.0,15514.0,https://anaconda.org/conda-forge/u8darts-all,2023-01-12 20:41:12.563,24400.0,https://hub.docker.com/r/unit8/darts,2023-01-12 12:58:48.377478,,380.0,2.0,,,,,,,,,,,,,,,,,,,,
245,cuDF,rapidsai/cudf,gpu-utilities,,https://github.com/rapidsai/cudf,https://github.com/rapidsai/cudf,Apache-2.0,2017-05-07 03:43:37.000,2023-04-06 14:47:40.000000,2023-04-05 22:50:07,36410.0,318.0,676,137.0,7759.0,815.0,4540.0,5433,cuDF - GPU DataFrame Library.,258.0,31,True,2023-02-09 16:14:34.000,23.02.00,35.0,cudf,,,,,7.0,,https://pypi.org/project/cudf,2020-06-01 20:07:47.000,7.0,1981.0,1981.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
246,DEAP,deap/deap,distributed-ml,,https://github.com/DEAP/deap,https://github.com/DEAP/deap,LGPL-3.0,2014-05-21 20:07:39.000,2023-03-28 06:29:36.000000,2023-02-05 17:30:02,2235.0,5.0,1048,194.0,210.0,259.0,268.0,5049,Distributed Evolutionary Algorithms in Python.,79.0,31,False,2022-08-08 11:13:02.278,1.3.3,21.0,deap,conda-forge/deap,,,,3756.0,3412.0,https://pypi.org/project/deap,2022-08-08 11:13:02.278,344.0,172409.0,175686.0,https://anaconda.org/conda-forge/deap,2022-10-29 13:22:14.841,268791.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
247,Tesseract,madmaze/pytesseract,ocr,,https://github.com/madmaze/pytesseract,https://github.com/madmaze/pytesseract,Apache-2.0,2010-10-27 23:02:49.000,2023-04-05 20:40:16.000000,2023-04-05 20:40:12,524.0,8.0,639,108.0,150.0,26.0,304.0,4751,Python-tesseract is an optical character recognition (OCR) tool for python.,43.0,31,True,2022-08-16 19:20:38.334,0.3.10,27.0,pytesseract,conda-forge/pytesseract,,,,1030.0,,https://pypi.org/project/pytesseract,2022-08-16 19:20:38.334,1030.0,839558.0,851903.0,https://anaconda.org/conda-forge/pytesseract,2022-03-15 01:11:17.076,555541.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
248,lightfm,lyst/lightfm,recommender-systems,,https://github.com/lyst/lightfm,https://github.com/lyst/lightfm,Apache-2.0,2015-07-30 08:34:00.000,2023-03-24 09:32:34.243000,2023-03-20 04:07:58,478.0,15.0,661,95.0,204.0,137.0,353.0,4298,"A Python implementation of LightFM, a hybrid recommendation algorithm.",45.0,31,True,2023-03-20 04:08:46.000,1.17,15.0,lightfm,conda-forge/lightfm,,,,1064.0,1017.0,https://pypi.org/project/lightfm,2020-11-27 19:55:08.000,47.0,345434.0,347778.0,https://anaconda.org/conda-forge/lightfm,2023-03-24 09:32:34.243,147704.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
249,missingno,ResidentMario/missingno,data-viz,,https://github.com/ResidentMario/missingno,https://github.com/ResidentMario/missingno,MIT,2016-03-27 15:18:50.000,2023-02-26 20:11:11.000000,2023-02-26 20:07:33,189.0,3.0,442,71.0,37.0,8.0,118.0,3506,Missing data visualization module for Python.,18.0,31,True,2023-02-26 20:11:59.371,0.5.2,26.0,missingno,conda-forge/missingno,,,,10855.0,10723.0,https://pypi.org/project/missingno,2022-02-27 20:39:36.000,132.0,469283.0,473156.0,https://anaconda.org/conda-forge/missingno,2020-02-15 10:07:41.253,267287.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
250,GluonTS,awslabs/gluon-ts,time-series-data,,https://github.com/awslabs/gluonts,https://github.com/awslabs/gluonts,Apache-2.0,2019-05-15 17:17:29.000,2023-04-06 08:11:23.000000,2023-04-05 18:12:33,1267.0,126.0,687,71.0,1564.0,259.0,579.0,3460,Probabilistic time series modeling in Python.,101.0,31,True,2023-04-05 12:35:55.420,0.11.12,85.0,gluonts,anaconda/gluonts,,,['mxnet'],14.0,,https://pypi.org/project/gluonts,2022-06-30 19:47:56.000,14.0,151636.0,151651.0,https://anaconda.org/anaconda/gluonts,2021-10-14 12:53:07.201,277.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
251,aim,aimhubio/aim,ml-experiments,,https://github.com/aimhubio/aim,https://github.com/aimhubio/aim,Apache-2.0,2019-05-31 18:25:07.000,2023-04-06 14:40:15.000000,2023-04-06 14:03:14,2121.0,129.0,208,37.0,1774.0,227.0,622.0,3342,"Aim An easy-to-use & supercharged open-source AI metadata tracker (experiment tracking, prompt engineering).",57.0,31,True,2023-03-28 12:42:27.000,3.17.2,598.0,aim,conda-forge/aim,,,,186.0,179.0,https://pypi.org/project/aim,2022-07-07 00:13:43.000,7.0,53270.0,54483.0,https://anaconda.org/conda-forge/aim,2023-03-03 13:24:50.702,25493.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
252,MMOCR,open-mmlab/mmocr,ocr,,https://github.com/open-mmlab/mmocr,https://github.com/open-mmlab/mmocr,Apache-2.0,2021-04-07 13:40:21.000,2023-04-06 11:25:06.000000,2023-04-06 11:04:27,1124.0,86.0,633,56.0,972.0,106.0,701.0,3293,"OpenMMLab Text Detection, Recognition and Understanding Toolbox.",78.0,31,True,2023-04-06 11:07:01.270,1.0.0,19.0,mmocr,,,,['pytorch'],47.0,45.0,https://pypi.org/project/mmocr,2023-01-06 09:38:01.075,2.0,10621.0,10621.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
253,NMSLIB,nmslib/nmslib,nn-search,,https://github.com/nmslib/nmslib,https://github.com/nmslib/nmslib,Apache-2.0,2013-07-10 11:06:06.000,2023-02-17 10:54:36.000000,2022-05-31 03:18:45,1556.0,,407,92.0,121.0,63.0,348.0,3003,Non-Metric Space Library (NMSLIB): An efficient similarity search library and a toolkit for evaluation of k-NN methods..,48.0,31,True,2021-02-03 16:40:09.000,2.1.1,32.0,nmslib,conda-forge/nmslib,,,,873.0,821.0,https://pypi.org/project/nmslib,2021-02-03 00:02:08.000,52.0,261578.0,263853.0,https://anaconda.org/conda-forge/nmslib,2022-10-30 11:40:31.702,81932.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
254,hmmlearn,hmmlearn/hmmlearn,probabilistics,,https://github.com/hmmlearn/hmmlearn,https://github.com/hmmlearn/hmmlearn,BSD-3-Clause,2014-03-23 10:33:09.000,2023-04-03 13:23:36.000000,2023-03-30 15:27:00,457.0,10.0,718,118.0,110.0,54.0,356.0,2742,"Hidden Markov Models in Python, with scikit-learn like API.",44.0,31,True,2022-09-26 20:05:34.581,0.2.8,11.0,hmmlearn,conda-forge/hmmlearn,,,['sklearn'],1853.0,1724.0,https://pypi.org/project/hmmlearn,2022-09-26 20:05:34.581,129.0,183391.0,186534.0,https://anaconda.org/conda-forge/hmmlearn,2022-11-05 09:38:21.083,166616.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
255,ImageHash,JohannesBuchner/imagehash,image,,https://github.com/JohannesBuchner/imagehash,https://github.com/JohannesBuchner/imagehash,BSD-2-Clause,2013-03-02 23:32:48.000,2023-02-07 11:44:22.000000,2023-02-07 11:44:22,319.0,8.0,318,64.0,68.0,9.0,114.0,2700,A Python Perceptual Image Hashing Module.,25.0,31,True,2022-09-28 08:48:24.658,4.3.1,20.0,ImageHash,conda-forge/imagehash,,,,8790.0,8432.0,https://pypi.org/project/ImageHash,2022-09-28 08:48:24.658,358.0,1327287.0,1331124.0,https://anaconda.org/conda-forge/imagehash,2022-09-28 13:22:48.042,295479.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
256,STUMPY,TDAmeritrade/stumpy,time-series-data,,https://github.com/TDAmeritrade/stumpy,https://github.com/TDAmeritrade/stumpy,BSD-3-Clause,2019-05-03 19:23:44.000,2023-04-06 02:06:58.000000,2023-03-28 00:28:25,1200.0,28.0,251,53.0,175.0,60.0,355.0,2640,STUMPY is a powerful and scalable Python library for modern time series analysis.,32.0,31,True,2022-03-31 21:23:48.000,1.11.1,27.0,stumpy,conda-forge/stumpy,,,,395.0,384.0,https://pypi.org/project/stumpy,2022-03-31 21:23:48.000,11.0,181596.0,189654.0,https://anaconda.org/conda-forge/stumpy,2022-03-31 21:30:16.208,378741.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
257,hnswlib,nmslib/hnswlib,nn-search,,https://github.com/nmslib/hnswlib,https://github.com/nmslib/hnswlib,Apache-2.0,2017-07-06 13:08:46.000,2023-03-19 11:57:01.000000,2023-02-05 22:03:50,437.0,14.0,439,63.0,178.0,153.0,134.0,2568,Header-only C++/python library for fast approximate nearest neighbors.,65.0,31,True,2023-02-07 20:10:08.000,0.7.0,10.0,hnswlib,conda-forge/hnswlib,,,,490.0,456.0,https://pypi.org/project/hnswlib,2022-02-14 22:34:58.000,34.0,445248.0,447965.0,https://anaconda.org/conda-forge/hnswlib,2023-02-07 21:30:59.590,76083.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
258,tslearn,tslearn-team/tslearn,time-series-data,,https://github.com/tslearn-team/tslearn,https://github.com/tslearn-team/tslearn,BSD-2-Clause,2017-05-04 13:08:13.000,2023-03-24 16:56:02.000000,2023-03-24 16:56:01,1602.0,11.0,315,60.0,151.0,107.0,186.0,2436,A machine learning toolkit dedicated to time-series data.,41.0,31,True,2023-01-20 13:21:39.000,0.5.3.2,96.0,tslearn,conda-forge/tslearn,,,['sklearn'],774.0,746.0,https://pypi.org/project/tslearn,2023-01-20 13:26:34.462,28.0,214861.0,225824.0,https://anaconda.org/conda-forge/tslearn,2023-01-20 17:40:46.662,668784.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
259,hdbscan,scikit-learn-contrib/hdbscan,others,,https://github.com/scikit-learn-contrib/hdbscan,https://github.com/scikit-learn-contrib/hdbscan,BSD-3-Clause,2015-04-22 13:32:37.000,2023-03-22 19:43:04.000000,2022-11-10 18:59:22,964.0,,438,55.0,126.0,312.0,162.0,2395,A high performance implementation of HDBSCAN clustering.,81.0,31,True,2022-10-31 20:21:51.000,0.8.29-1,45.0,hdbscan,conda-forge/hdbscan,,,['sklearn'],2224.0,2058.0,https://pypi.org/project/hdbscan,2022-10-31 17:25:01.906,166.0,511370.0,529572.0,https://anaconda.org/conda-forge/hdbscan,2023-02-05 19:19:05.978,1474387.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
260,ipyparallel,ipython/ipyparallel,distributed-ml,,https://github.com/ipython/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2023-04-04 09:53:14.000000,2023-04-04 09:53:13,2773.0,52.0,962,121.0,443.0,53.0,286.0,2383,IPython Parallel: Interactive Parallel Computing in Python.,112.0,31,False,2023-03-17 12:44:00.834,8.5.0,43.0,ipyparallel,conda-forge/ipyparallel,,,['jupyter'],294.0,,https://pypi.org/project/ipyparallel,2022-06-20 10:37:35.000,294.0,192254.0,201798.0,https://anaconda.org/conda-forge/ipyparallel,2023-03-28 13:49:45.722,801736.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
261,GPflow,GPflow/GPflow,probabilistics,,https://github.com/GPflow/GPflow,https://github.com/GPflow/GPflow,Apache-2.0,2016-01-14 11:29:24.000,2023-04-04 08:07:59.000000,2023-04-04 08:07:58,2428.0,13.0,434,77.0,1233.0,139.0,673.0,1712,Gaussian processes in TensorFlow.,82.0,31,True,2023-03-16 16:21:20.910,2.6.5,45.0,gpflow,conda-forge/gpflow,,,['tensorflow'],526.0,493.0,https://pypi.org/project/gpflow,2023-01-27 12:45:00.704,33.0,58789.0,59128.0,https://anaconda.org/conda-forge/gpflow,2022-05-24 14:05:38.796,20059.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
262,TF Recommenders,tensorflow/recommenders,recommender-systems,,https://github.com/tensorflow/recommenders,https://github.com/tensorflow/recommenders,Apache-2.0,2020-06-26 21:38:01.000,2023-02-23 12:16:57.000000,2023-02-14 04:50:52,353.0,11.0,230,48.0,294.0,197.0,173.0,1552,TensorFlow Recommenders is a library for building recommender system models using TensorFlow.,41.0,31,True,2023-02-03 02:17:00.422,0.7.3,16.0,tensorflow-recommenders,,,,['tensorflow'],204.0,203.0,https://pypi.org/project/tensorflow-recommenders,2021-08-23 23:29:59.000,1.0,409142.0,409142.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
263,tensorly,tensorly/tensorly,others,,https://github.com/tensorly/tensorly,https://github.com/tensorly/tensorly,BSD-2-Clause,2016-10-21 23:14:52.000,2023-04-02 06:26:28.000000,2023-04-02 06:25:53,1766.0,39.0,269,44.0,246.0,58.0,182.0,1382,TensorLy: Tensor Learning in Python.,60.0,31,True,2023-03-08 01:09:02.237,0.8.1,20.0,tensorly,conda-forge/tensorly,,,,420.0,379.0,https://pypi.org/project/tensorly,2023-01-14 21:19:00.648,41.0,15845.0,21913.0,https://anaconda.org/conda-forge/tensorly,2023-03-09 18:03:34.129,358015.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
264,ipyleaflet,jupyter-widgets/ipyleaflet,geospatial-data,,https://github.com/jupyter-widgets/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10.000,2023-03-24 10:26:16.000000,2023-02-10 13:49:02,1145.0,1.0,351,63.0,563.0,232.0,332.0,1341,A Jupyter - Leaflet.js bridge.,82.0,31,True,2022-10-19 07:57:17.000,0.17.2,76.0,ipyleaflet,conda-forge/ipyleaflet,,,['jupyter'],4178.0,4046.0,https://pypi.org/project/ipyleaflet,2022-10-19 07:45:44.840,127.0,166622.0,231804.0,https://anaconda.org/conda-forge/ipyleaflet,2022-10-19 12:34:41.863,982678.0,,,,,3.0,,,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,2022-10-19 07:43:02.682,5.0,53343.0,,,,,,,,,,,,
265,spacy-transformers,explosion/spacy-transformers,nlp,,https://github.com/explosion/spacy-transformers,https://github.com/explosion/spacy-transformers,MIT,2019-07-26 19:12:34.000,2023-04-05 14:38:55.000000,2023-04-05 14:38:55,1444.0,19.0,156,32.0,215.0,1.0,,1220,"Use pretrained transformers like BERT, XLNet and GPT-2 in spaCy.",21.0,31,True,2023-02-18 07:34:22.000,1.2.2,68.0,spacy-transformers,conda-forge/spacy-transformers,,,['spacy'],956.0,926.0,https://pypi.org/project/spacy-transformers,2023-01-26 16:51:00.876,30.0,231929.0,232597.0,https://anaconda.org/conda-forge/spacy-transformers,2023-02-28 17:15:15.596,11359.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
266,pyjanitor,pyjanitor-devs/pyjanitor,others,,https://github.com/pyjanitor-devs/pyjanitor,https://github.com/pyjanitor-devs/pyjanitor,MIT,2018-03-04 22:43:33.000,2023-04-05 22:21:09.000000,2023-04-05 22:17:22,1470.0,17.0,160,21.0,721.0,112.0,419.0,1135,Clean APIs for data cleaning. Python implementation of R package Janitor.,106.0,31,True,2022-11-12 20:44:03.432,0.24.0,57.0,pyjanitor,conda-forge/pyjanitor,,,,358.0,345.0,https://pypi.org/project/pyjanitor,2022-11-12 20:44:03.432,13.0,34384.0,37004.0,https://anaconda.org/conda-forge/pyjanitor,2023-03-23 14:13:21.875,159874.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
267,ktrain,amaiya/ktrain,ml-frameworks,,https://github.com/amaiya/ktrain,https://github.com/amaiya/ktrain,Apache-2.0,2019-02-06 17:01:39.000,2023-04-05 16:04:16.000000,2023-04-05 16:03:24,2938.0,68.0,266,33.0,37.0,,450.0,1122,ktrain is a Python library that makes deep learning and AI more accessible and easier to apply.,16.0,31,True,2023-04-02 17:51:26.000,0.35.1,194.0,ktrain,,,,['tensorflow'],404.0,401.0,https://pypi.org/project/ktrain,2023-02-03 18:42:29.454,3.0,21523.0,21523.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
