,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
109,geopy,geopy/geopy,geospatial-data,,https://github.com/geopy/geopy,https://github.com/geopy/geopy,MIT,2010-03-04 22:05:28.000,2023-01-27 10:08:02.000000,2022-11-13 09:58:17,1107.0,,611,94.0,259.0,34.0,242.0,3906,Geocoding library for Python.,128.0,35,True,2022-11-13 10:18:02.100,2.3.0,59.0,geopy,conda-forge/geopy,,,,3970.0,,https://pypi.org/project/geopy,2022-11-13 10:18:02.100,3970.0,3992084.0,4003749.0,https://anaconda.org/conda-forge/geopy,2022-11-13 14:50:04.191,979939.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
110,torchtext,pytorch/text,nlp,,https://github.com/pytorch/text,https://github.com/pytorch/text,BSD-3-Clause,2016-12-12 00:56:03.000,2023-03-16 11:30:55.000000,2023-03-09 18:23:53,1262.0,44.0,784,264.0,1382.0,292.0,497.0,3233,"Models, data loaders and abstractions for language processing, powered by PyTorch.",143.0,35,True,2023-03-15 19:41:50.000,0.15.1,26.0,torchtext,,,,['pytorch'],462.0,,https://pypi.org/project/torchtext,2022-12-15 20:23:00.621,462.0,448590.0,448590.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
111,category_encoders,scikit-learn-contrib/category_encoders,sklearn-utils,,https://github.com/scikit-learn-contrib/category_encoders,https://github.com/scikit-learn-contrib/category_encoders,BSD-3-Clause,2015-11-29 19:32:37.000,2023-03-13 11:51:39.000000,2023-03-13 11:51:34,906.0,43.0,380,39.0,136.0,42.0,222.0,2179,A library of sklearn compatible categorical variable encoders.,61.0,35,True,2023-01-14 21:24:01.587,2.6.0,29.0,category_encoders,conda-forge/category_encoders,,,['sklearn'],4938.0,4800.0,https://pypi.org/project/category_encoders,2023-01-14 21:24:01.587,138.0,1131648.0,1134287.0,https://anaconda.org/conda-forge/category_encoders,2023-01-17 14:54:32.930,211169.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
112,torchaudio,pytorch/audio,audio,,https://github.com/pytorch/audio,https://github.com/pytorch/audio,BSD-2-Clause,2017-05-05 00:38:05.000,2023-03-16 13:42:06.000000,2023-03-16 13:15:14,1941.0,163.0,531,73.0,2425.0,228.0,583.0,2021,"Data manipulation and transformation for audio signal processing, powered by PyTorch.",198.0,35,True,2023-03-15 19:40:19.000,2.0.1,26.0,torchaudio,,,,['pytorch'],272.0,,https://pypi.org/project/torchaudio,2022-12-15 20:22:00.627,272.0,700023.0,700023.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
113,PyVista,pyvista/pyvista,data-viz,,https://github.com/pyvista/pyvista,https://github.com/pyvista/pyvista,MIT,2017-05-31 18:01:42.000,2023-03-16 10:43:27.000000,2023-03-16 10:43:26,3396.0,214.0,317,32.0,2140.0,333.0,801.0,1711,3D plotting and mesh analysis through a streamlined interface for the Visualization Toolkit (VTK).,118.0,35,True,2023-03-11 05:50:16.000,0.38.4,69.0,pyvista,conda-forge/pyvista,,,['jupyter'],1882.0,1709.0,https://pypi.org/project/pyvista,2022-11-02 14:24:02.503,173.0,88262.0,94848.0,https://anaconda.org/conda-forge/pyvista,2023-03-12 10:56:51.594,302451.0,,,,,2.0,704.0,,,,,,,,,,,,,,,,,,,
114,TF Addons,tensorflow/addons,tensorflow-utils,,https://github.com/tensorflow/addons,https://github.com/tensorflow/addons,Apache-2.0,2018-11-26 23:57:17.000,2023-03-01 05:31:19.000000,2023-03-01 04:33:56,1497.0,7.0,590,58.0,1856.0,251.0,885.0,1624,Useful extra functionality for TensorFlow 2.x maintained by SIG-addons.,204.0,35,True,2022-12-15 09:29:45.000,0.19.0,34.0,tensorflow-addons,,,,['tensorflow'],11411.0,11233.0,https://pypi.org/project/tensorflow-addons,2022-12-10 00:02:02.170,178.0,1164301.0,1164301.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
115,Wand,emcconville/wand,image,,https://github.com/emcconville/wand,https://github.com/emcconville/wand,MIT,2011-09-30 21:36:38.000,2023-03-06 11:41:24.000000,2023-03-05 16:58:56,1817.0,22.0,197,29.0,205.0,24.0,373.0,1254,The ctypes-based simple ImageMagick binding for Python.,102.0,35,True,2023-01-05 13:25:52.000,0.6.11,54.0,wand,conda-forge/wand,,,,15550.0,14848.0,https://pypi.org/project/wand,2023-01-05 13:11:36.729,702.0,629806.0,630511.0,https://anaconda.org/conda-forge/wand,2022-08-22 21:57:19.809,21687.0,,,,,2.0,10502.0,,,,,,,,,,,,,,,,,,,
116,Fiona,Toblerity/Fiona,geospatial-data,,https://github.com/Toblerity/Fiona,https://github.com/Toblerity/Fiona,BSD-3-Clause,2011-12-31 19:47:00.000,2023-03-09 18:06:47.000000,2023-02-26 01:28:36,1383.0,29.0,196,48.0,469.0,42.0,684.0,1030,Fiona reads and writes geographic data files.,66.0,35,True,2023-02-10 02:09:29.000,1.9.1,107.0,fiona,conda-forge/fiona,,,,12517.0,11675.0,https://pypi.org/project/fiona,2023-02-10 01:15:01.460,842.0,3341378.0,3391211.0,https://anaconda.org/conda-forge/fiona,2023-02-10 18:47:39.838,4185995.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
117,Nilearn,nilearn/nilearn,medical-data,,https://github.com/nilearn/nilearn,https://github.com/nilearn/nilearn,BSD-3-Clause,2011-01-09 19:02:23.000,2023-03-16 12:42:52.000000,2023-03-16 07:20:07,9782.0,75.0,493,72.0,1878.0,280.0,1469.0,944,Machine learning for NeuroImaging in Python.,210.0,35,True,2023-01-06 13:49:04.000,0.10.0,43.0,nilearn,conda-forge/nilearn,,,['sklearn'],2352.0,2093.0,https://pypi.org/project/nilearn,2023-01-06 13:44:07.099,259.0,36639.0,39240.0,https://anaconda.org/conda-forge/nilearn,2023-01-06 20:36:09.589,212958.0,,,,,1.0,93.0,,,,,,,,,,,,,,,,,,,
118,NiBabel,nipy/nibabel,medical-data,,https://github.com/nipy/nibabel,https://github.com/nipy/nibabel,MIT,2010-07-22 16:28:30.000,2023-03-13 00:56:19.000000,2023-03-13 00:56:19,5512.0,231.0,246,38.0,743.0,147.0,362.0,529,Python package to access a cacophony of neuro-imaging file formats.,96.0,35,True,2023-02-12 17:46:06.000,5.0.1,39.0,nibabel,conda-forge/nibabel,,,,11084.0,10020.0,https://pypi.org/project/nibabel,2023-01-09 22:39:18.990,1064.0,229854.0,236495.0,https://anaconda.org/conda-forge/nibabel,2023-02-13 00:10:09.140,544591.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
119,detectron2,facebookresearch/detectron2,image,,https://github.com/facebookresearch/detectron2,https://github.com/facebookresearch/detectron2,Apache-2.0,2019-09-05 21:30:20.000,2023-03-16 14:23:07.000000,2023-03-15 23:03:41,1444.0,35.0,6405,366.0,586.0,338.0,2957.0,23887,"Detectron2 is a platform for object detection, segmentation and other visual recognition tasks.",239.0,34,True,2021-11-15 22:08:26.000,0.6,10.0,detectron2,conda-forge/detectron2,,,['pytorch'],951.0,945.0,https://pypi.org/project/detectron2,2020-02-06 00:35:57.000,6.0,,3841.0,https://anaconda.org/conda-forge/detectron2,2023-01-22 14:54:08.581,130617.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
120,Netron,lutzroeder/netron,interpretability,,https://github.com/lutzroeder/netron,https://github.com/lutzroeder/netron,MIT,2010-12-26 12:53:43.000,2023-03-16 06:00:27.000000,2023-03-16 06:00:23,6572.0,307.0,2412,279.0,147.0,22.0,890.0,21632,"Visualizer for neural network, deep learning, and machine learning models.",2.0,34,True,2023-03-11 16:40:00.472,6.7.5,553.0,netron,,,,"['pytorch', 'tensorflow']",80.0,10.0,https://pypi.org/project/netron,2023-01-28 11:23:02.532,70.0,12989.0,79689.0,,,,,,,,1.0,66700.0,,,,,,,,,,,,,,,,,,,
121,imgaug,aleju/imgaug,image,,https://github.com/aleju/imgaug,https://github.com/aleju/imgaug,MIT,2015-07-10 20:31:33.000,2022-06-15 13:04:48.000000,2020-06-01 14:58:26,2913.0,,2362,231.0,331.0,286.0,221.0,13383,Image augmentation for machine learning experiments.,36.0,34,False,2020-02-06 06:18:40.000,0.4.0,11.0,imgaug,conda-forge/imgaug,,,,14201.0,13801.0,https://pypi.org/project/imgaug,2020-02-05 20:54:22.000,400.0,311967.0,314662.0,https://anaconda.org/conda-forge/imgaug,2021-12-31 00:20:29.231,121279.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
122,tensor2tensor,tensorflow/tensor2tensor,tensorflow-utils,,https://github.com/tensorflow/tensor2tensor,https://github.com/tensorflow/tensor2tensor,Apache-2.0,2017-06-15 16:57:39.000,2023-02-17 02:16:48.000000,2023-02-17 02:16:47,4377.0,3.0,3186,459.0,668.0,587.0,671.0,13137,Library of deep learning models and datasets designed to make deep learning more accessible and accelerate ML research.,243.0,34,True,2020-06-17 16:15:36.000,1.15.7,79.0,tensor2tensor,,,,['tensorflow'],1421.0,1328.0,https://pypi.org/project/tensor2tensor,2020-06-17 16:15:36.000,93.0,17046.0,17046.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
123,PaddleHub,PaddlePaddle/PaddleHub,others,,https://github.com/PaddlePaddle/PaddleHub,https://github.com/PaddlePaddle/PaddleHub,Apache-2.0,2018-12-21 06:00:48.000,2023-02-20 06:26:36.000000,2023-02-20 06:26:36,2664.0,27.0,1985,180.0,989.0,528.0,683.0,11254,"Awesome pre-trained models toolkit based on PaddlePaddle. (400+ models including Image, Text, Audio, Video and Cross-..",68.0,34,True,2022-11-28 08:40:34.942,2.3.1,49.0,paddlehub,,,,['paddle'],1168.0,1162.0,https://pypi.org/project/paddlehub,2022-11-28 08:40:34.942,6.0,7226.0,7238.0,,,,,,,,2.0,595.0,,,,,,,,,,,,,,,,,,,
124,glfw,glfw/glfw,image,,https://github.com/glfw/glfw,https://github.com/glfw/glfw,Zlib,2013-04-18 15:24:53.000,2023-03-09 16:45:34.000000,2023-03-03 13:47:15,4617.0,8.0,4167,388.0,611.0,543.0,1215.0,10337,"A multi-platform library for OpenGL, OpenGL ES, Vulkan, window and input.",188.0,34,False,2023-03-15 16:47:01.399,2.5.7,49.0,glfw,conda-forge/glfw,,,,172.0,,https://pypi.org/project/glfw,2022-04-09 06:23:40.000,172.0,105834.0,140815.0,https://anaconda.org/conda-forge/glfw,2022-07-23 14:48:23.443,102291.0,,,,,2.0,3157910.0,,,,,,,,,,,,,,,,,,,
125,PaddleDetection,PaddlePaddle/PaddleDetection,image,,https://github.com/PaddlePaddle/PaddleDetection,https://github.com/PaddlePaddle/PaddleDetection,Apache-2.0,2019-10-25 07:21:14.000,2023-03-16 07:58:11.000000,2023-03-16 07:58:11,2127.0,110.0,2454,184.0,3412.0,936.0,3706.0,9707,"Object Detection toolkit based on PaddlePaddle. It supports object detection, instance segmentation, multiple object..",137.0,34,True,2023-02-24 08:13:01.238,2.6.0,9.0,paddledet,,,,['paddle'],60.0,59.0,https://pypi.org/project/paddledet,2022-09-19 20:42:09.271,1.0,1811.0,1811.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
126,sentence-transformers,UKPLab/sentence-transformers,nlp,,https://github.com/UKPLab/sentence-transformers,https://github.com/UKPLab/sentence-transformers,Apache-2.0,2019-07-24 10:53:51.000,2023-03-06 12:58:28.000000,2023-01-26 10:08:49,1191.0,2.0,1870,119.0,217.0,914.0,770.0,9683,Multilingual Sentence & Image Embeddings with BERT.,107.0,34,True,2022-06-26 19:52:06.000,2.2.2,42.0,sentence-transformers,conda-forge/sentence-transformers,,,['pytorch'],6826.0,6599.0,https://pypi.org/project/sentence-transformers,2022-06-26 19:50:11.000,227.0,1884581.0,1887583.0,https://anaconda.org/conda-forge/sentence-transformers,2022-06-27 02:36:18.009,90063.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
127,fuzzywuzzy,seatgeek/fuzzywuzzy,nlp,,https://github.com/seatgeek/fuzzywuzzy,https://github.com/seatgeek/fuzzywuzzy,GPL-2.0,2011-07-08 19:32:34.000,2023-02-24 19:00:26.000000,2021-09-09 20:54:41,384.0,,891,267.0,148.0,110.0,103.0,8847,Fuzzy String Matching in Python.,70.0,34,False,2020-02-13 22:14:12.000,0.18.0,27.0,fuzzywuzzy,conda-forge/fuzzywuzzy,,,,19731.0,17694.0,https://pypi.org/project/fuzzywuzzy,2020-02-13 21:06:25.000,2037.0,6445033.0,6450650.0,https://anaconda.org/conda-forge/fuzzywuzzy,2020-11-18 12:59:01.409,449430.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
128,AutoKeras,keras-team/autokeras,hyperopt,,https://github.com/keras-team/autokeras,https://github.com/keras-team/autokeras,Apache-2.0,2017-11-19 23:18:20.000,2023-03-15 23:40:23.000000,2023-03-15 23:40:21,1382.0,22.0,1394,306.0,879.0,117.0,756.0,8767,AutoML library for deep learning.,141.0,34,True,2023-01-28 18:46:30.271,1.1.0,58.0,autokeras,,,,['tensorflow'],463.0,452.0,https://pypi.org/project/autokeras,2023-01-28 18:46:30.271,11.0,13390.0,13613.0,,,,,,,,1.0,14287.0,,,,,,,,,,,,,,,,,,,
129,Pyro,pyro-ppl/pyro,probabilistics,,https://github.com/pyro-ppl/pyro,https://github.com/pyro-ppl/pyro,Apache-2.0,2017-06-16 05:03:47.000,2023-03-16 03:43:06.000000,2023-03-16 03:43:00,2378.0,13.0,965,201.0,2191.0,235.0,788.0,7830,Deep universal probabilistic programming with Python and PyTorch.,135.0,34,True,2023-01-03 22:38:54.000,1.8.4,32.0,pyro-ppl,conda-forge/pyro-ppl,,,['pytorch'],1365.0,1288.0,https://pypi.org/project/pyro-ppl,2023-01-03 22:33:03.205,77.0,410876.0,413054.0,https://anaconda.org/conda-forge/pyro-ppl,2023-01-04 04:15:32.028,52288.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
130,haystack,deepset-ai/haystack,nlp,,https://github.com/deepset-ai/haystack,https://github.com/deepset-ai/haystack,Apache-2.0,2019-11-14 09:05:28.000,2023-03-16 14:52:31.000000,2023-03-16 14:18:13,2021.0,309.0,1077,103.0,2047.0,345.0,1699.0,7349,Haystack is an open source NLP framework to interact with your data using Transformer models and LLMs (GPT-3 and..,162.0,34,True,2023-02-28 13:59:45.000,1.14.0,40.0,haystack,,,,,664.0,579.0,https://pypi.org/project/haystack,2021-12-15 14:01:39.322,85.0,2135.0,2135.0,,,,,,,,2.0,19.0,,,,,,,,,,,,,,,,,,,
131,Datasette,simonw/datasette,others,,https://github.com/simonw/datasette,https://github.com/simonw/datasette,Apache-2.0,2017-10-23 00:39:03.000,2023-03-12 21:29:21.000000,2023-03-08 20:52:37,2354.0,62.0,510,101.0,377.0,491.0,1103.0,7248,An open source multi-tool for exploring and publishing data.,74.0,34,True,2023-03-08 20:55:00.942,0.64.2,132.0,datasette,conda-forge/datasette,,,,1129.0,926.0,https://pypi.org/project/datasette,2023-01-11 18:35:59.626,203.0,42407.0,43127.0,https://anaconda.org/conda-forge/datasette,2023-03-11 17:55:30.692,16548.0,,,,,2.0,42.0,,,,,,,,datasette,,,,,,,,,,,
132,Pydub,jiaaro/pydub,audio,,https://github.com/jiaaro/pydub,https://github.com/jiaaro/pydub,MIT,2011-05-02 18:42:38.000,2023-02-04 06:02:33.000000,2022-12-08 17:49:19,746.0,,897,129.0,203.0,280.0,262.0,6935,Manipulate audio with a simple and easy high level interface.,95.0,34,True,2021-03-10 02:10:41.000,0.25.1,68.0,pydub,conda-forge/pydub,,,,20539.0,19638.0,https://pypi.org/project/pydub,2021-03-10 02:09:53.000,901.0,5366213.0,5367028.0,https://anaconda.org/conda-forge/pydub,2021-03-13 05:16:50.142,41573.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
133,sentencepiece,google/sentencepiece,nlp,,https://github.com/google/sentencepiece,https://github.com/google/sentencepiece,Apache-2.0,2017-03-07 10:03:48.000,2023-03-02 18:52:26.000000,2023-02-21 01:50:26,834.0,8.0,890,116.0,247.0,27.0,559.0,6796,Unsupervised text tokenizer for Neural Network-based text generation.,74.0,34,True,2022-08-07 07:57:04.639,0.1.97,32.0,sentencepiece,conda-forge/sentencepiece,,,,25334.0,24749.0,https://pypi.org/project/sentencepiece,2022-08-07 07:57:04.639,585.0,8881770.0,8893495.0,https://anaconda.org/conda-forge/sentencepiece,2023-02-15 11:50:30.178,360967.0,,,,,2.0,24519.0,,,,,,,,,,,,,,,,,,,
134,Tokenizers,huggingface/tokenizers,nlp,,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,Apache-2.0,2019-11-01 17:52:20.000,2023-03-15 13:59:03.000000,2023-03-15 13:59:01,1636.0,26.0,557,108.0,453.0,239.0,503.0,6569,Fast State-of-the-Art Tokenizers optimized for Research and Production.,66.0,34,True,2022-11-07 08:42:58.000,0.13.2,74.0,tokenizers,conda-forge/tokenizers,,,,239.0,56.0,https://pypi.org/project/tokenizers,2022-11-07 08:03:59.608,183.0,10160850.0,10188828.0,https://anaconda.org/conda-forge/tokenizers,2023-01-26 00:34:45.944,895301.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
135,stanza,stanfordnlp/stanza,nlp,,https://github.com/stanfordnlp/stanza,https://github.com/stanfordnlp/stanza,Apache-2.0,2017-09-26 08:00:56.000,2023-03-16 06:04:34.000000,2023-03-14 16:10:05,3603.0,116.0,847,141.0,430.0,88.0,697.0,6531,Official Stanford NLP Python Library for Many Human Languages.,58.0,34,True,2023-03-14 05:10:01.099,1.5.0,18.0,stanza,stanfordnlp/stanza,,,,1735.0,1651.0,https://pypi.org/project/stanza,2022-09-20 00:53:42.940,84.0,174598.0,174774.0,https://anaconda.org/stanfordnlp/stanza,2022-09-14 18:22:52.582,6348.0,,,,,2.0,,,3.0,,,,,,,,,,,,,,,,,
136,einops,arogozhnikov/einops,ml-frameworks,,https://github.com/arogozhnikov/einops,https://github.com/arogozhnikov/einops,MIT,2018-09-22 00:45:08.000,2023-03-16 04:32:56.000000,2023-03-16 04:32:54,579.0,49.0,285,62.0,82.0,37.0,103.0,6499,"Deep learning operations reinvented (for pytorch, tensorflow, jax and others).",23.0,34,True,2022-11-09 20:33:53.191,0.6.0,9.0,einops,conda-forge/einops,,,,8513.0,8227.0,https://pypi.org/project/einops,2022-11-09 20:33:53.191,286.0,3073554.0,3075447.0,https://anaconda.org/conda-forge/einops,2022-12-09 15:39:26.809,79543.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
137,imbalanced-learn,scikit-learn-contrib/imbalanced-learn,sklearn-utils,,https://github.com/scikit-learn-contrib/imbalanced-learn,https://github.com/scikit-learn-contrib/imbalanced-learn,MIT,2014-08-16 05:08:26.000,2023-02-20 21:30:15.000000,2022-12-28 13:20:34,805.0,3.0,1230,145.0,444.0,52.0,496.0,6270,A Python Package to Tackle the Curse of Imbalanced Datasets in Machine Learning.,71.0,34,True,2022-12-28 13:30:01.685,0.10.1,31.0,imbalanced-learn,conda-forge/imbalanced-learn,,,['sklearn'],15819.0,15522.0,https://pypi.org/project/imbalanced-learn,2022-12-28 13:30:01.685,297.0,3057350.0,3062701.0,https://anaconda.org/conda-forge/imbalanced-learn,2022-12-28 14:02:07.828,347863.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
138,UMAP,lmcinnes/umap,data-viz,,https://github.com/lmcinnes/umap,https://github.com/lmcinnes/umap,BSD-3-Clause,2017-07-02 01:11:17.000,2023-03-01 11:18:43.000000,2023-02-23 21:35:46,1665.0,16.0,706,125.0,241.0,382.0,313.0,6101,Uniform Manifold Approximation and Projection.,112.0,34,True,2022-04-13 21:20:36.000,0.5.3,37.0,umap-learn,conda-forge/umap-learn,,,,8607.0,8183.0,https://pypi.org/project/umap-learn,2022-04-13 21:20:36.000,424.0,953800.0,983391.0,https://anaconda.org/conda-forge/umap-learn,2022-04-14 03:58:56.571,1745899.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
139,NeMo,NVIDIA/NeMo,nlp,,https://github.com/NVIDIA/NeMo,https://github.com/NVIDIA/NeMo,Apache-2.0,2019-08-05 20:16:42.000,2023-03-16 14:27:17.000000,2023-03-16 07:16:06,5274.0,271.0,1413,140.0,4285.0,91.0,1456.0,5893,NeMo: a toolkit for conversational AI.,209.0,34,True,2023-03-08 04:35:06.000,1.16.0,63.0,nemo-toolkit,,,,['pytorch'],10.0,,https://pypi.org/project/nemo-toolkit,2022-07-01 21:27:29.000,10.0,25199.0,25900.0,,,,,,,,2.0,29450.0,,,,,,,,,,,,,,,,,,,
140,deepface,serengil/deepface,image,,https://github.com/serengil/deepface,https://github.com/serengil/deepface,MIT,2020-02-08 20:42:28.000,2023-03-15 03:40:25.000000,2023-03-09 17:02:43,992.0,132.0,1228,96.0,65.0,4.0,631.0,5803,"A Lightweight Face Recognition and Facial Attribute Analysis (Age, Gender, Emotion and Race) Library for Python.",37.0,34,True,2023-02-23 10:07:02.320,0.0.79,78.0,deepface,,,,,1186.0,1177.0,https://pypi.org/project/deepface,2023-01-24 23:15:00.809,9.0,96035.0,96035.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
141,librosa,librosa/librosa,audio,,https://github.com/librosa/librosa,https://github.com/librosa/librosa,ISC,2012-10-20 14:21:01.000,2023-03-16 14:55:49.946000,2023-02-27 20:22:56,3230.0,22.0,874,135.0,597.0,43.0,1039.0,5735,Python library for audio and music analysis.,113.0,34,True,2023-02-20 14:09:04.175,0.10.0,38.0,librosa,conda-forge/librosa,,,,1332.0,,https://pypi.org/project/librosa,2022-06-27 11:26:04.000,1332.0,1597273.0,1604702.0,https://anaconda.org/conda-forge/librosa,2023-03-16 14:55:49.946,594377.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
142,BentoML,bentoml/BentoML,model-serialisation,,https://github.com/bentoml/BentoML,https://github.com/bentoml/BentoML,Apache-2.0,2019-04-02 01:39:27.000,2023-03-16 15:09:59.000000,2023-03-16 07:53:08,2326.0,180.0,540,60.0,2652.0,144.0,700.0,4635,Unified Model Serving Framework.,150.0,34,True,2023-03-14 21:03:14.000,1.0.16,99.0,bentoml,,,,,902.0,894.0,https://pypi.org/project/bentoml,2023-02-15 22:44:00.659,8.0,38724.0,38760.0,,,,,,,,1.0,1735.0,,,,,,,,,,,,,,,,,,,
143,accelerate,huggingface/accelerate,pytorch-utils,,https://github.com/huggingface/accelerate,https://github.com/huggingface/accelerate,Apache-2.0,2020-10-30 13:27:12.000,2023-03-16 14:26:47.000000,2023-03-15 16:16:12,737.0,132.0,355,72.0,627.0,69.0,510.0,3907,"A simple way to train and use PyTorch models with multi-GPU, TPU, mixed-precision.",103.0,34,True,2023-03-13 21:02:54.000,0.17.1,26.0,accelerate,conda-forge/accelerate,,,['pytorch'],3749.0,3652.0,https://pypi.org/project/accelerate,2023-01-31 17:16:03.642,97.0,2854244.0,2855512.0,https://anaconda.org/conda-forge/accelerate,2023-03-11 17:51:30.192,21562.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
144,MONAI,Project-MONAI/MONAI,medical-data,,https://github.com/Project-MONAI/MONAI,https://github.com/Project-MONAI/MONAI,Apache-2.0,2019-10-11 16:41:38.000,2023-03-16 14:21:44.000000,2023-03-16 08:15:15,2561.0,124.0,744,88.0,2747.0,285.0,2079.0,3854,AI Toolkit for Healthcare Imaging.,140.0,34,True,2022-12-19 21:05:07.000,1.1.0,63.0,monai,conda-forge/monai,,,['pytorch'],825.0,785.0,https://pypi.org/project/monai,2022-12-19 20:36:02.574,40.0,109858.0,110524.0,https://anaconda.org/conda-forge/monai,2022-12-19 21:06:46.126,9993.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
145,AzureML SDK,Azure/MachineLearningNotebooks,ml-experiments,,https://github.com/Azure/MachineLearningNotebooks,https://github.com/Azure/MachineLearningNotebooks,MIT,2018-08-17 17:29:14.000,2023-02-14 05:22:05.000000,2023-02-14 05:22:05,1261.0,4.0,2302,2007.0,514.0,343.0,1053.0,3641,Python notebooks with ML and deep learning examples with Azure Machine Learning Python SDK | Microsoft.,61.0,34,True,2022-12-05 15:40:15.786,1.48.0,96.0,azureml-sdk,,,,,48.0,,https://pypi.org/project/azureml-sdk,2022-12-05 15:40:15.786,48.0,1377787.0,1377796.0,,,,,,,,2.0,484.0,,,,,,,,,,,,,,,,,,,
146,plotnine,has2k1/plotnine,data-viz,,https://github.com/has2k1/plotnine,https://github.com/has2k1/plotnine,MIT,2017-04-24 19:00:44.000,2023-03-15 08:24:08.000000,2023-03-15 08:19:56,1918.0,55.0,194,66.0,119.0,87.0,473.0,3383,A grammar of graphics for Python.,99.0,34,True,2022-09-29 12:44:11.000,0.9.0,14.0,plotnine,conda-forge/plotnine,,,,4850.0,4610.0,https://pypi.org/project/plotnine,2022-09-29 12:37:01.873,240.0,297718.0,301226.0,https://anaconda.org/conda-forge/plotnine,2023-02-28 09:09:13.290,245614.0,,,,,2.0,,,3.0,,,,,,,,,,,,,,,,,
147,opencv-python,opencv/opencv-python,image,,https://github.com/opencv/opencv-python,https://github.com/opencv/opencv-python,MIT,2016-04-08 13:36:40.000,2023-03-16 07:00:43.000000,2023-03-16 07:00:43,900.0,19.0,650,84.0,169.0,74.0,576.0,3329,"Automated CI toolchain to produce precompiled opencv-python, opencv-python-headless, opencv-contrib-python and opencv-..",43.0,34,True,2023-02-22 13:15:05.000,72,68.0,opencv-python,,,,,10252.0,,https://pypi.org/project/opencv-python,2023-01-02 16:45:50.857,10252.0,8779337.0,8779337.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
148,Keras Tuner,keras-team/keras-tuner,hyperopt,,https://github.com/keras-team/keras-tuner,https://github.com/keras-team/keras-tuner,Apache-2.0,2019-06-06 22:38:21.000,2023-03-15 23:40:26.000000,2023-03-15 23:40:25,1010.0,66.0,362,65.0,412.0,188.0,252.0,2692,A Hyperparameter Tuning Library for Keras.,55.0,34,True,2023-02-23 02:01:52.842,1.3.0,21.0,keras-tuner,conda-forge/keras-tuner,,,['tensorflow'],2125.0,2072.0,https://pypi.org/project/keras-tuner,2023-01-28 18:39:03.670,53.0,613636.0,614041.0,https://anaconda.org/conda-forge/keras-tuner,2023-02-23 05:22:07.820,14607.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
149,arviz,arviz-devs/arviz,interpretability,,https://github.com/arviz-devs/arviz,https://github.com/arviz-devs/arviz,Apache-2.0,2015-07-29 11:51:10.000,2023-03-14 10:21:53.404000,2023-03-07 09:24:38,1478.0,22.0,324,45.0,1413.0,165.0,641.0,1354,Exploratory analysis of Bayesian models with Python.,141.0,34,True,2023-03-06 23:30:56.203,0.15.1,32.0,arviz,conda-forge/arviz,,,,3789.0,3656.0,https://pypi.org/project/arviz,2022-11-16 10:35:34.903,133.0,1125099.0,1152943.0,https://anaconda.org/conda-forge/arviz,2023-03-14 10:21:53.404,1280748.0,,,,,1.0,120.0,,,,,,,,,,,,,,,,,,,
