,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,snap_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,bitbucket_id
133,horovod,horovod/horovod,,distributed-ml,https://github.com/horovod/horovod,https://github.com/horovod/horovod,Apache-2.0,2017-08-09 19:39:59.000000,2021-07-14 19:14:55.000000,2021-07-14 06:49:55.000000,1875,258.0,1584.0,11424.0,998.0,"Distributed training framework for TensorFlow, Keras, PyTorch, and Apache MXNet.",125.0,29,True,2021-06-10 15:58:27.000000,0.22.1,66.0,horovod,,,,,435.0,395.0,https://pypi.org/project/horovod,2021-06-10 15:58:27.000000,40.0,46831.0,46831.0,,,,,,,,2.0,,stable/horovod,,,,,,,,,,,,,,,,,,,
134,InsightFace,deepinsight/insightface,,image,https://github.com/deepinsight/insightface,https://github.com/deepinsight/insightface,MIT,2017-09-01 00:36:51.000000,2021-07-15 06:42:39.000000,2021-07-15 06:42:39.000000,3251,844.0,763.0,9624.0,1689.0,Face Analysis Project on PyTorch and MXNet.,21.0,29,True,2021-07-08 07:03:37.000000,0.3.8,18.0,insightface,,,,['mxnet'],82.0,80.0,https://pypi.org/project/insightface,2021-07-09 06:38:29.000000,2.0,14813.0,14813.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
135,TFlearn,tflearn/tflearn,,ml-frameworks,https://github.com/tflearn/tflearn,https://github.com/tflearn/tflearn,MIT,2016-03-31 12:05:53.000000,2021-01-25 09:41:59.000000,2020-11-30 04:34:51.000000,2429,563.0,362.0,9555.0,613.0,Deep learning library featuring a higher-level API for TensorFlow.,128.0,29,True,2020-11-11 19:26:11.000000,0.5.0,8.0,tflearn,,,,['tensorflow'],4369.0,3407.0,https://pypi.org/project/tflearn,2020-11-11 19:13:47.000000,962.0,27419.0,27419.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
136,Dopamine,google/dopamine,,reinforcement-learning,https://github.com/google/dopamine,https://github.com/google/dopamine,Apache-2.0,2018-07-26 09:58:36.000000,2021-06-29 21:40:57.000000,2021-06-29 21:35:04.000000,1265,77.0,79.0,9465.0,241.0,Dopamine is a research framework for fast prototyping of reinforcement learning algorithms.,14.0,29,True,2021-06-29 21:40:57.000000,3.2.1,39.0,dopamine-rl,,,,['tensorflow'],62.0,,https://pypi.org/project/dopamine-rl,2021-06-29 21:40:57.000000,62.0,2538737.0,2538737.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
137,Lime,marcotcr/lime,,interpretability,https://github.com/marcotcr/lime,https://github.com/marcotcr/lime,BSD-2-Clause,2016-03-15 22:18:10.000000,2021-06-09 19:11:03.000000,2021-06-09 19:11:03.000000,1409,63.0,512.0,8941.0,526.0,Lime: Explaining the predictions of any machine learning classifier.,60.0,29,True,2020-04-03 22:05:03.000000,0.2.0.0,38.0,lime,conda-forge/lime,,,,1512.0,1384.0,https://pypi.org/project/lime,2020-06-26 21:38:15.000000,128.0,359170.0,360565.0,https://anaconda.org/conda-forge/lime,2020-06-28 01:02:41.538000,76726.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
138,TPOT,EpistasisLab/tpot,,hyperopt,https://github.com/EpistasisLab/tpot,https://github.com/EpistasisLab/tpot,LGPL-3.0,2015-11-03 21:08:40.000000,2021-07-01 15:13:10.000000,2021-01-06 15:17:46.000000,1404,223.0,598.0,8119.0,2368.0,A Python Automated Machine Learning tool that optimizes machine learning pipelines using genetic programming.,108.0,29,False,2021-01-06 15:20:08.000000,0.11.7,60.0,tpot,conda-forge/tpot,,,['sklearn'],1144.0,1064.0,https://pypi.org/project/tpot,2021-01-06 15:20:08.000000,80.0,20814.0,22966.0,https://anaconda.org/conda-forge/tpot,2021-03-05 04:04:38.005000,124873.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
139,pretrainedmodels,Cadene/pretrained-models.pytorch,,pytorch-utils,https://github.com/Cadene/pretrained-models.pytorch,https://github.com/Cadene/pretrained-models.pytorch,BSD-3-Clause,2017-04-09 15:54:23.000000,2021-06-21 20:44:46.000000,2020-04-16 08:02:22.000000,1686,90.0,89.0,8065.0,154.0,"Pretrained ConvNets for pytorch: NASNet, ResNeXt, ResNet, InceptionV4, InceptionResnetV2, Xception, DPN, etc.",22.0,29,False,2018-10-29 08:18:45.000000,0.7.4,16.0,pretrainedmodels,,,,['pytorch'],1213.0,1109.0,https://pypi.org/project/pretrainedmodels,2018-10-29 08:18:45.000000,104.0,90133.0,90133.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
140,AutoKeras,keras-team/autokeras,,hyperopt,https://github.com/keras-team/autokeras,https://github.com/keras-team/autokeras,Apache-2.0,2017-11-19 23:18:20.000000,2021-06-30 04:23:13.000000,2021-06-30 04:19:22.000000,1297,62.0,698.0,8055.0,1262.0,AutoML library for deep learning.,129.0,29,True,2021-06-17 22:35:58.000000,1.0.15,49.0,autokeras,,,,['tensorflow'],218.0,204.0,https://pypi.org/project/autokeras,2021-06-17 22:35:58.000000,14.0,32934.0,32941.0,,,,,,,,1.0,335.0,,,,,,,,,,,,,,,,,,,,
141,Modin,modin-project/modin,,data-containers,https://github.com/modin-project/modin,https://github.com/modin-project/modin,Apache-2.0,2018-06-21 21:35:05.000000,2021-07-15 14:41:17.000000,2021-07-15 14:41:16.000000,441,575.0,1294.0,6227.0,1435.0,Modin: Speed up your Pandas workflows by changing a single line of code.,78.0,29,True,2021-07-13 01:38:08.000000,0.10.1,39.0,modin,,,,['pandas'],426.0,408.0,https://pypi.org/project/modin,2021-07-13 01:36:41.000000,18.0,110601.0,116034.0,,,,,,,,2.0,195620.0,,,,,,,,,,,,,,,,,,,,
142,tensorpack,tensorpack/tensorpack,,ml-frameworks,https://github.com/tensorpack/tensorpack,https://github.com/tensorpack/tensorpack,Apache-2.0,2015-12-25 23:08:44.000000,2021-06-16 07:40:50.000000,2021-06-16 07:40:50.000000,1793,11.0,1322.0,6047.0,2934.0,"A Neural Net Training Interface on TensorFlow, with focus on speed + flexibility.",56.0,29,True,2020-04-24 19:01:06.000000,0.10.1,37.0,tensorpack,,,,['tensorflow'],898.0,822.0,https://pypi.org/project/tensorpack,2021-01-22 08:44:03.000000,76.0,19275.0,19277.0,,,,,,,,3.0,124.0,,,,,,,,,,,,,,,,,,,,
143,faust,robinhood/faust,,data-pipelines,https://github.com/robinhood/faust,https://github.com/robinhood/faust,BSD-3-Clause,2017-03-08 18:36:11.000000,2021-06-24 17:38:27.000000,2020-10-09 12:59:42.000000,470,236.0,228.0,5654.0,4137.0,Python Stream Processing.,91.0,29,True,2020-02-25 22:57:18.000000,1.10.4,46.0,faust,,,,,828.0,800.0,https://pypi.org/project/faust,2020-02-25 22:57:18.000000,28.0,1071746.0,1071746.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
144,yfinance,ranaroussi/yfinance,,financial-data,https://github.com/ranaroussi/yfinance,https://github.com/ranaroussi/yfinance,Apache-2.0,2017-05-21 10:16:15.000000,2021-07-14 16:42:20.000000,2021-07-10 20:55:48.000000,1298,322.0,269.0,5345.0,,Yahoo! Finance market data downloader (+faster Pandas Datareader).,41.0,29,True,2021-07-10 20:28:59.000000,0.1.63,28.0,yfinance,ranaroussi/yfinance,,,,5670.0,5644.0,https://pypi.org/project/yfinance,2021-07-10 20:28:59.000000,26.0,299884.0,301083.0,https://anaconda.org/ranaroussi/yfinance,2021-07-10 20:29:09.532000,1199.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
145,Autograd,HIPS/autograd,,others,https://github.com/HIPS/autograd,https://github.com/HIPS/autograd,MIT,2014-11-24 15:50:23.000000,2021-04-22 18:19:00.000000,2021-03-03 09:27:58.000000,754,164.0,218.0,5325.0,1376.0,Efficiently computes derivatives of numpy code.,51.0,29,True,2017-08-24 17:00:41.000000,1.1.13,24.0,autograd,conda-forge/autograd,,,,2524.0,2180.0,https://pypi.org/project/autograd,2019-07-25 16:21:07.000000,344.0,993485.0,996507.0,https://anaconda.org/conda-forge/autograd,2019-07-25 18:29:55.493000,178353.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
146,Bayesian Optimization,fmfn/BayesianOptimization,,hyperopt,https://github.com/fmfn/BayesianOptimization,https://github.com/fmfn/BayesianOptimization,MIT,2014-06-06 08:18:56.000000,2021-05-01 01:55:39.000000,2020-12-19 01:11:23.000000,1130,42.0,168.0,5229.0,199.0,A Python implementation of global optimization with gaussian processes.,27.0,29,True,2020-05-16 16:03:51.000000,1.2.0,8.0,bayesian-optimization,,,,,896.0,804.0,https://pypi.org/project/bayesian-optimization,2020-05-16 15:56:09.000000,92.0,118587.0,118588.0,,,,,,,,1.0,63.0,,,,,,,,,,,,,,,,,,,,
147,TinyDB,msiemens/tinydb,,data-containers,https://github.com/msiemens/tinydb,https://github.com/msiemens/tinydb,MIT,2013-07-12 23:31:13.000000,2021-07-07 17:25:59.000000,2021-06-28 13:58:16.000000,389,12.0,254.0,4436.0,628.0,TinyDB is a lightweight document oriented database optimized for your happiness :).,67.0,29,True,2021-06-26 16:41:50.000000,4.5.0,60.0,tinydb,conda-forge/tinydb,,,,1118.0,,https://pypi.org/project/tinydb,2021-06-26 16:41:47.000000,1118.0,279522.0,281605.0,https://anaconda.org/conda-forge/tinydb,2021-02-11 21:20:33.462000,127091.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
148,Kornia,kornia/kornia,,image,https://github.com/kornia/kornia,https://github.com/kornia/kornia,Apache-2.0,2018-08-22 10:31:37.000000,2021-07-13 19:42:10.000000,2021-07-13 19:42:09.000000,420,106.0,328.0,4260.0,1683.0,Open Source Differentiable Computer Vision Library for PyTorch.,110.0,29,True,2021-07-12 10:29:17.000000,0.5.6,19.0,kornia,,,,['pytorch'],494.0,494.0,https://pypi.org/project/kornia,2021-07-12 10:29:17.000000,0.0,130930.0,130931.0,,,,,,,,2.0,61.0,,,,,,,,,,,,,,,,,,,,
149,kaggle,Kaggle/kaggle-api,,ml-experiments,https://github.com/Kaggle/kaggle-api,https://github.com/Kaggle/kaggle-api,Apache-2.0,2018-01-25 03:02:39.000000,2021-07-01 04:23:38.000000,2021-03-15 15:49:05.000000,811,177.0,127.0,4150.0,145.0,Official Kaggle API.,36.0,29,True,2021-03-13 00:50:03.000000,1.5.12,48.0,kaggle,conda-forge/kaggle,,,,6544.0,5980.0,https://pypi.org/project/kaggle,2021-03-13 00:50:03.000000,564.0,192661.0,195132.0,https://anaconda.org/conda-forge/kaggle,2021-03-16 16:09:03.613000,64261.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
150,Kedro,quantumblacklabs/kedro,,data-pipelines,https://github.com/quantumblacklabs/kedro,https://github.com/quantumblacklabs/kedro,Apache-2.0,2019-04-18 10:29:56.000000,2021-07-15 12:35:40.000000,2021-07-13 08:30:10.000000,468,38.0,464.0,4090.0,1267.0,"A Python framework for creating reproducible, maintainable and modular data science code.",113.0,29,True,2021-06-16 09:10:32.000000,0.17.4,28.0,kedro,,,,,530.0,514.0,https://pypi.org/project/kedro,2021-06-16 09:10:32.000000,16.0,211143.0,211143.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
151,Dedupe,dedupeio/dedupe,,nlp,https://github.com/dedupeio/dedupe,https://github.com/dedupeio/dedupe,MIT,2012-04-20 14:57:36.000000,2021-07-04 15:24:46.000000,2021-06-09 23:50:33.000000,433,63.0,586.0,3086.0,2823.0,"A python library for accurate and scalable fuzzy matching, record deduplication and entity-resolution.",56.0,29,True,2021-04-17 00:35:34.000000,2.0.8,159.0,dedupe,,,,,271.0,193.0,https://pypi.org/project/dedupe,2021-04-17 00:35:34.000000,78.0,110498.0,110498.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
152,ftfy,LuminosoInsight/python-ftfy,,nlp,https://github.com/LuminosoInsight/python-ftfy,https://github.com/LuminosoInsight/python-ftfy,MIT,2012-08-24 16:14:59.000000,2021-05-25 06:35:21.702000,2021-05-17 19:04:10.000000,102,13.0,106.0,2994.0,590.0,"Fixes mojibake and other glitches in Unicode text, after the fact.",18.0,29,True,2021-05-24 05:17:15.000000,6.0.3,45.0,ftfy,conda-forge/ftfy,,,,4298.0,3538.0,https://pypi.org/project/ftfy,2021-05-24 05:17:15.000000,760.0,1029507.0,1031727.0,https://anaconda.org/conda-forge/ftfy,2021-05-25 06:35:21.702000,113254.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
153,Koalas,databricks/koalas,,data-containers,https://github.com/databricks/koalas,https://github.com/databricks/koalas,Apache-2.0,2019-01-03 21:46:54.000000,2021-06-18 20:03:35.848000,2021-06-18 16:22:43.000000,317,121.0,449.0,2866.0,1542.0,Koalas: pandas API on Apache Spark.,50.0,29,True,2021-06-18 16:33:05.000000,1.8.1,46.0,koalas,conda-forge/koalas,,,"['spark', 'pandas']",106.0,104.0,https://pypi.org/project/koalas,2021-06-18 16:33:05.000000,2.0,3263132.0,3266741.0,https://anaconda.org/conda-forge/koalas,2021-06-18 20:03:35.848000,92936.0,,,,,2.0,998.0,,,,,,,,,,,,,,,,,,,,
154,missingno,ResidentMario/missingno,,data-viz,https://github.com/ResidentMario/missingno,https://github.com/ResidentMario/missingno,MIT,2016-03-27 15:18:50.000000,2021-07-04 16:12:30.000000,2021-07-04 16:09:34.000000,371,9.0,101.0,2829.0,180.0,Missing data visualization module for Python.,17.0,29,True,2021-07-04 16:12:30.000000,0.5.0,24.0,missingno,conda-forge/missingno,,,,4479.0,4327.0,https://pypi.org/project/missingno,2021-07-04 16:12:30.000000,152.0,417117.0,419356.0,https://anaconda.org/conda-forge/missingno,2020-02-15 10:07:41.253000,107474.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
155,mrjob,Yelp/mrjob,,data-pipelines,https://github.com/Yelp/mrjob,https://github.com/Yelp/mrjob,Apache-2.0,2010-10-13 18:35:21.000000,2021-03-31 18:37:58.000000,2020-11-16 22:20:52.000000,590,202.0,1091.0,2555.0,8622.0,Run MapReduce jobs on Hadoop or Amazon Web Services.,142.0,29,True,2020-09-17 22:26:01.000000,0.7.4,60.0,mrjob,conda-forge/mrjob,,,,902.0,790.0,https://pypi.org/project/mrjob,2020-09-17 22:26:01.000000,112.0,112358.0,118837.0,https://anaconda.org/conda-forge/mrjob,2020-12-24 22:44:29.424000,375828.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
156,NMSLIB,nmslib/nmslib,,nn-search,https://github.com/nmslib/nmslib,https://github.com/nmslib/nmslib,Apache-2.0,2013-07-10 11:06:06.000000,2021-07-14 14:01:42.000000,2021-07-14 14:01:41.000000,351,49.0,330.0,2472.0,1507.0,Non-Metric Space Library (NMSLIB): An efficient similarity search library and a toolkit for evaluation of k-NN methods..,45.0,29,True,2021-02-03 16:40:09.000000,2.1.1,32.0,nmslib,conda-forge/nmslib,,,,476.0,424.0,https://pypi.org/project/nmslib,2021-02-03 00:02:08.000000,52.0,101111.0,103467.0,https://anaconda.org/conda-forge/nmslib,2021-01-08 16:19:07.762000,35341.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
157,GPyTorch,cornellius-gp/gpytorch,,probabilistics,https://github.com/cornellius-gp/gpytorch,https://github.com/cornellius-gp/gpytorch,MIT,2017-06-09 14:48:20.000000,2021-07-14 17:18:37.000000,2021-07-01 20:48:05.000000,356,215.0,727.0,2450.0,3456.0,A highly efficient and modular implementation of Gaussian Processes in PyTorch.,84.0,29,True,2021-06-24 16:29:38.000000,1.5.0,29.0,gpytorch,,,,['pytorch'],351.0,343.0,https://pypi.org/project/gpytorch,2021-06-24 16:29:38.000000,8.0,82913.0,82913.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
158,Keras Tuner,keras-team/keras-tuner,,hyperopt,https://github.com/keras-team/keras-tuner,https://github.com/keras-team/keras-tuner,Apache-2.0,2019-06-06 22:38:21.000000,2021-07-03 15:32:15.000000,2021-06-25 17:21:23.000000,290,174.0,165.0,2345.0,826.0,Hyperparameter tuning for humans.,35.0,29,True,2021-06-17 21:45:06.000000,1.0.3,6.0,keras-tuner,,,,['tensorflow'],731.0,727.0,https://pypi.org/project/keras-tuner,2021-06-17 21:45:06.000000,4.0,948142.0,948142.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
159,hmmlearn,hmmlearn/hmmlearn,,probabilistics,https://github.com/hmmlearn/hmmlearn,https://github.com/hmmlearn/hmmlearn,BSD-3-Clause,2014-03-23 10:33:09.000000,2021-07-08 13:27:20.000000,2021-07-08 13:27:01.000000,660,59.0,297.0,2293.0,366.0,"Hidden Markov Models in Python, with scikit-learn like API.",34.0,29,True,2021-02-03 14:33:20.000000,0.2.5,7.0,hmmlearn,conda-forge/hmmlearn,,,['sklearn'],1232.0,1026.0,https://pypi.org/project/hmmlearn,2021-02-03 14:32:44.000000,206.0,125885.0,128671.0,https://anaconda.org/conda-forge/hmmlearn,2021-02-04 16:23:17.046000,89159.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
160,ImageHash,JohannesBuchner/imagehash,,image,https://github.com/JohannesBuchner/imagehash,https://github.com/JohannesBuchner/imagehash,BSD-2-Clause,2013-03-02 23:32:48.000000,2021-07-15 12:35:11.000000,2021-07-15 12:34:46.000000,269,13.0,87.0,2022.0,200.0,A Python Perceptual Image Hashing Module.,18.0,29,True,2021-07-15 12:35:01.000000,4.2.1,18.0,ImageHash,conda-forge/imagehash,,,,3495.0,2963.0,https://pypi.org/project/ImageHash,2021-07-15 12:35:01.000000,532.0,877013.0,879411.0,https://anaconda.org/conda-forge/imagehash,2020-11-19 18:20:49.964000,134312.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
161,HoloViews,holoviz/holoviews,,data-viz,https://github.com/holoviz/holoviews,https://github.com/holoviz/holoviews,BSD-3-Clause,2014-05-07 16:59:22.000000,2021-07-15 13:03:40.000000,2021-07-13 11:52:27.000000,316,744.0,1866.0,1935.0,10210.0,"With Holoviews, your data visualizes itself.",110.0,29,True,2021-05-22 18:09:55.000000,1.14.4,71.0,holoviews,conda-forge/holoviews,,,['jupyter'],170.0,,https://pypi.org/project/holoviews,2021-05-22 18:09:55.000000,170.0,131976.0,145541.0,https://anaconda.org/conda-forge/holoviews,2021-05-23 10:56:39.974000,530839.0,,,,,2.0,,,@pyviz/jupyterlab_pyviz,https://www.npmjs.com/package/@pyviz/jupyterlab_pyviz,2020-05-24 13:49:54.205000,,5004.0,,,,,,,,,,,,,,
162,filterpy,rlabbe/filterpy,,probabilistics,https://github.com/rlabbe/filterpy,https://github.com/rlabbe/filterpy,MIT,2014-07-15 02:15:19.000000,2021-07-02 13:32:11.000000,2021-05-04 18:33:52.000000,433,34.0,151.0,1875.0,542.0,"Python Kalman filtering and optimal estimation library. Implements Kalman filter, particle filter, Extended Kalman..",36.0,29,True,2018-10-10 22:38:24.000000,1.4.5,48.0,filterpy,conda-forge/filterpy,,,,1151.0,939.0,https://pypi.org/project/filterpy,2018-10-10 22:38:24.000000,212.0,562121.0,563441.0,https://anaconda.org/conda-forge/filterpy,2020-05-05 21:13:59.073000,64680.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
163,Lifelines,CamDavidsonPilon/lifelines,,medical-data,https://github.com/CamDavidsonPilon/lifelines,https://github.com/CamDavidsonPilon/lifelines,MIT,2013-08-28 00:16:42.000000,2021-07-14 19:23:10.000000,2021-07-14 19:23:02.000000,429,204.0,604.0,1654.0,2126.0,Survival analysis in Python.,96.0,29,True,2021-05-27 00:34:08.000000,0.26.0,157.0,lifelines,conda-forge/lifelines,,,,747.0,621.0,https://pypi.org/project/lifelines,2021-05-27 00:34:08.000000,126.0,241373.0,243919.0,https://anaconda.org/conda-forge/lifelines,2021-05-27 04:55:00.431000,155356.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
164,pyLDAvis,bmabey/pyLDAvis,,interpretability,https://github.com/bmabey/pyLDAvis,https://github.com/bmabey/pyLDAvis,BSD-3-Clause,2015-04-09 22:48:03.000000,2021-06-24 14:14:46.000000,2021-03-24 13:03:31.000000,308,77.0,76.0,1485.0,240.0,Python library for interactive topic model visualization. Port of the R LDAvis package.,32.0,29,True,2021-03-24 13:05:21.000000,3.3.1,24.0,pyldavis,conda-forge/pyldavis,,,['jupyter'],2589.0,2391.0,https://pypi.org/project/pyldavis,2021-03-24 12:57:08.000000,198.0,207868.0,208576.0,https://anaconda.org/conda-forge/pyldavis,2021-03-24 15:17:07.309000,26222.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
165,ipyleaflet,jupyter-widgets/ipyleaflet,,geospatial-data,https://github.com/jupyter-widgets/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10.000000,2021-07-15 07:20:58.000000,2021-07-15 07:20:58.000000,300,165.0,265.0,1154.0,945.0,A Jupyter - Leaflet.js bridge.,68.0,29,True,2021-06-17 16:00:18.000000,0.14.0,71.0,ipyleaflet,conda-forge/ipyleaflet,,,['jupyter'],1036.0,936.0,https://pypi.org/project/ipyleaflet,2021-06-17 16:00:18.000000,98.0,47773.0,84161.0,https://anaconda.org/conda-forge/ipyleaflet,2021-06-17 16:32:56.948000,715480.0,,,,,3.0,,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,2021-06-17 15:58:50.351000,2.0,24848.0,,,,,,,,,,,,,,
166,Graphviz,xflr6/graphviz,,data-viz,https://github.com/xflr6/graphviz,https://github.com/xflr6/graphviz,MIT,2014-01-12 17:49:29.000000,2021-07-14 07:29:02.000000,2021-07-14 07:26:18.000000,148,9.0,104.0,1022.0,481.0,Simple Python interface for Graphviz.,15.0,29,True,2020-10-07 09:06:41.000000,0.14.2,48.0,graphviz,,,,,26399.0,22017.0,https://pypi.org/project/graphviz,2021-07-14 07:23:59.000000,4382.0,5530960.0,5530960.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
167,Keras-Preprocessing,keras-team/keras-preprocessing,,tensorflow-utils,https://github.com/keras-team/keras-preprocessing,https://github.com/keras-team/keras-preprocessing,MIT,2018-05-30 22:43:36.000000,2021-07-02 00:20:02.000000,2021-02-04 19:43:30.000000,420,93.0,100.0,963.0,284.0,"Utilities for working with image data, text data, and sequence data.",50.0,29,True,2020-05-14 03:53:47.000000,1.1.2,12.0,keras-preprocessing,conda-forge/keras-preprocessing,,,['tensorflow'],2736.0,,https://pypi.org/project/keras-preprocessing,2020-05-14 03:53:47.000000,2736.0,6376207.0,6403505.0,https://anaconda.org/conda-forge/keras-preprocessing,2021-01-15 12:28:58.923000,1010057.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
168,TensorFlow Transform,tensorflow/transform,,tensorflow-utils,https://github.com/tensorflow/transform,https://github.com/tensorflow/transform,Apache-2.0,2017-02-10 00:36:53.000000,2021-07-01 22:38:06.000000,2021-07-01 22:38:01.000000,173,20.0,145.0,877.0,669.0,Input pipeline framework.,27.0,29,True,2021-06-24 21:10:56.000000,1.1.0,39.0,tensorflow-transform,,,,['tensorflow'],589.0,505.0,https://pypi.org/project/tensorflow-transform,2021-06-24 21:10:56.000000,84.0,7254913.0,7254913.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
169,patsy,pydata/patsy,,probabilistics,https://github.com/pydata/patsy,https://github.com/pydata/patsy,BSD-2-Clause,2012-07-10 12:30:06.000000,2021-05-04 21:33:59.000000,2018-10-31 21:55:48.000000,85,78.0,53.0,762.0,517.0,Describing statistical models in Python using symbolic formulas.,13.0,29,False,2018-10-28 05:07:55.000000,0.5.1,8.0,patsy,conda-forge/patsy,,,,42377.0,37453.0,https://pypi.org/project/patsy,2018-10-28 03:59:51.000000,4924.0,3731631.0,3786462.0,https://anaconda.org/conda-forge/patsy,2018-10-28 05:21:35.412000,3235045.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
170,NiBabel,nipy/nibabel,,medical-data,https://github.com/nipy/nibabel,https://github.com/nipy/nibabel,MIT,2010-07-22 16:28:30.000000,2021-07-13 03:30:39.000000,2021-06-25 19:40:13.000000,214,112.0,301.0,423.0,5037.0,Python package to access a cacophony of neuro-imaging file formats.,92.0,29,True,2020-11-28 22:19:50.000000,3.2.1,32.0,nibabel,conda-forge/nibabel,,,,6117.0,4853.0,https://pypi.org/project/nibabel,2020-11-28 22:18:23.000000,1264.0,160966.0,166725.0,https://anaconda.org/conda-forge/nibabel,2020-11-29 03:40:05.178000,357083.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
171,Rasa,RasaHQ/rasa,,nlp,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000000,2021-07-15 13:58:04.000000,2021-07-15 12:54:32.000000,3602,742.0,4928.0,11691.0,,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",497.0,28,True,2021-07-12 16:54:22.000000,2.8.0,208.0,rasa,,,,['tensorflow'],64.0,,https://pypi.org/project/rasa,2021-07-12 16:54:09.000000,64.0,189574.0,189574.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
172,NNI,microsoft/nni,,hyperopt,https://github.com/microsoft/nni,https://github.com/microsoft/nni,MIT,2018-06-01 05:51:44.000000,2021-07-15 13:48:49.000000,2021-07-15 07:44:46.000000,1373,203.0,1123.0,9948.0,2191.0,"An open source AutoML toolkit for automate machine learning lifecycle, including feature engineering, neural..",139.0,28,True,2021-06-15 13:19:08.000000,2.3,42.0,nni,,,,,145.0,129.0,https://pypi.org/project/nni,2021-06-15 13:29:08.000000,16.0,15338.0,15338.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
173,dgl,dmlc/dgl,,graph,https://github.com/dmlc/dgl,https://github.com/dmlc/dgl,Apache-2.0,2018-04-20 14:49:09.000000,2021-07-15 09:54:33.000000,2021-07-15 03:51:56.000000,1637,248.0,871.0,7638.0,1845.0,"Python package built to ease deep learning on graph, on top of existing DL frameworks.",146.0,28,True,2021-04-08 03:22:48.000000,0.6.1,438.0,dgl,,,,,30.0,,https://pypi.org/project/dgl,2021-05-27 13:25:52.000000,30.0,90744.0,90744.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
174,Jina,jina-ai/jina,,ml-frameworks,https://github.com/jina-ai/jina,https://github.com/jina-ai/jina,Apache-2.0,2020-02-13 17:04:44.000000,2021-07-15 13:39:31.000000,2021-07-15 10:28:28.000000,1029,61.0,840.0,7623.0,5815.0,Cloud-native neural search framework for kind of data.,108.0,28,True,2021-07-12 14:40:31.000000,2.0.7,930.0,jina,,jinaai/jina,,,110.0,110.0,https://pypi.org/project/jina,2021-07-15 10:30:05.000000,,30397.0,74097.0,,,,https://hub.docker.com/r/jinaai/jina,2021-07-15 10:55:27.929994,4.0,742915.0,3.0,,,,,,,,,,,,,,,,,,,,,
