,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
233,InterpretML,interpretml/interpret,interpretability,,https://github.com/interpretml/interpret,https://github.com/interpretml/interpret,MIT,2019-05-03 05:47:52.000,2022-03-18 01:40:18.000000,2022-03-18 01:40:02,1900,45.0,573,147.0,45.0,92.0,187.0,4650,Fit interpretable models. Explain blackbox machine learning.,28.0,31,True,2021-09-23 20:41:03.000,0.2.7,37.0,interpret,,,,['jupyter'],182.0,174.0,https://pypi.org/project/interpret,2021-09-23 19:52:27.000,8.0,100613.0,100613.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
234,DEAP,deap/deap,distributed-ml,,https://github.com/DEAP/deap,https://github.com/DEAP/deap,LGPL-3.0,2014-05-21 20:07:39.000,2022-02-27 18:57:24.000000,2022-01-22 18:26:24,2187,8.0,949,203.0,189.0,225.0,252.0,4645,Distributed Evolutionary Algorithms in Python.,78.0,31,False,2020-01-21 01:18:06.000,1.3.1,19.0,deap,conda-forge/deap,,,,2833.0,2512.0,https://pypi.org/project/deap,2020-01-21 01:18:06.000,321.0,162225.0,164660.0,https://anaconda.org/conda-forge/deap,2022-02-20 19:17:26.561,168055.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
235,cuDF,rapidsai/cudf,gpu-utilities,,https://github.com/rapidsai/cudf,https://github.com/rapidsai/cudf,Apache-2.0,2017-05-07 03:43:37.000,2022-03-31 12:21:25.000000,2022-03-31 01:49:20,34892,396.0,586,141.0,6111.0,707.0,3757.0,4608,cuDF - GPU DataFrame Library.,233.0,31,True,2022-02-02 16:43:03.000,22.02.00,23.0,cudf,,,,,3.0,,https://pypi.org/project/cudf,2020-06-01 20:07:47.000,3.0,1502.0,1502.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
236,haystack,deepset-ai/haystack,nlp,,https://github.com/deepset-ai/haystack,https://github.com/deepset-ai/haystack,Apache-2.0,2019-11-14 09:05:28.000,2022-03-31 14:55:20.000000,2022-03-31 13:18:05,1176,206.0,710,79.0,1050.0,191.0,1071.0,4429,Haystack is an open source NLP framework that leverages Transformer models. It enables developers to implement..,107.0,31,True,2022-03-23 16:46:14.000,1.3.0,35.0,haystack,,,,,85.0,,https://pypi.org/project/haystack,2021-12-15 14:01:39.322,85.0,1186.0,1186.0,,,,,,,,2.0,9.0,,,,,,,3.0,,,,,,,,,,,,
237,Activeloop,activeloopai/Hub,data-pipelines,,https://github.com/activeloopai/Hub,https://github.com/activeloopai/Hub,MPL-2.0,2019-08-09 06:17:59.000,2022-03-31 10:26:33.000000,2022-03-30 14:23:28,5413,358.0,361,60.0,1208.0,61.0,295.0,4371,"Dataset format for AI. Build, manage, query & visualize datasets for deep learning. Stream data real-time to..",92.0,31,True,2022-03-22 00:57:24.000,2.3.2,128.0,hub,,,,,52.0,,https://pypi.org/project/hub,2022-03-21 23:36:19.000,52.0,4569.0,4569.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
238,AutoGluon,awslabs/autogluon,hyperopt,,https://github.com/awslabs/autogluon,https://github.com/awslabs/autogluon,Apache-2.0,2019-07-29 18:51:24.000,2022-03-31 12:20:09.000000,2022-03-29 01:16:38,835,93.0,567,84.0,921.0,132.0,513.0,4304,"AutoGluon: AutoML for Image, Text, and Tabular Data.",68.0,31,True,2022-03-10 04:47:18.000,0.4.0,738.0,autogluon,,,,['mxnet'],109.0,105.0,https://pypi.org/project/autogluon,2022-03-31 09:05:24.000,4.0,74086.0,74086.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
239,mlpack,mlpack/mlpack,ml-frameworks,,https://github.com/mlpack/mlpack,https://github.com/mlpack/mlpack,BSD-3-Clause,2014-12-17 18:16:59.000,2022-03-31 02:07:53.000000,2022-03-27 15:04:42,27432,109.0,1402,184.0,1754.0,103.0,1365.0,3951,mlpack: a scalable C++ machine learning library --.,284.0,31,True,2020-10-28 18:28:47.000,3.4.2,40.0,mlpack,conda-forge/mlpack,,,,1.0,,https://pypi.org/project/mlpack,2020-10-28 18:28:47.000,1.0,656.0,2895.0,https://anaconda.org/conda-forge/mlpack,2021-11-09 18:05:21.719,98520.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
240,PaddleSeg,PaddlePaddle/PaddleSeg,image,,https://github.com/PaddlePaddle/PaddleSeg,https://github.com/PaddlePaddle/PaddleSeg,Apache-2.0,2019-08-26 02:32:22.000,2022-03-31 13:22:38.000000,2022-03-15 12:05:58,2230,99.0,873,53.0,954.0,496.0,494.0,3879,"Easy-to-use image segmentation library with awesome pre-trained model zoo, supporting wide-range of practical tasks in..",75.0,31,True,2022-01-20 03:15:31.000,2.4.0,14.0,paddleseg,,,,['paddle'],526.0,524.0,https://pypi.org/project/paddleseg,2022-01-20 03:15:31.000,2.0,1576.0,1576.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
241,speechbrain,speechbrain/speechbrain,audio,,https://github.com/speechbrain/speechbrain,https://github.com/speechbrain/speechbrain,Apache-2.0,2020-04-28 17:48:45.000,2022-03-31 09:52:58.000000,2022-03-25 21:48:24,6015,75.0,723,108.0,671.0,139.0,486.0,3865,A PyTorch-based Speech Toolkit.,153.0,31,True,2021-12-20 04:22:27.000,0.5.11,10.0,speechbrain,,,,['pytorch'],152.0,150.0,https://pypi.org/project/speechbrain,2021-12-20 04:23:25.000,2.0,7513.0,7513.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
242,sacred,IDSIA/sacred,ml-experiments,,https://github.com/IDSIA/sacred,https://github.com/IDSIA/sacred,MIT,2014-03-31 18:05:29.000,2022-03-28 13:51:55.000000,2022-03-28 13:48:51,1318,4.0,338,80.0,338.0,96.0,432.0,3765,"Sacred is a tool to help you configure, organize, log and reproduce experiments developed at IDSIA.",97.0,31,True,2022-03-28 13:51:55.000,0.8.3,27.0,sacred,conda-forge/sacred,,,,1392.0,1290.0,https://pypi.org/project/sacred,2020-12-14 15:21:05.000,102.0,30904.0,30955.0,https://anaconda.org/conda-forge/sacred,2021-11-14 09:49:23.948,205.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
243,deepface,serengil/deepface,image,,https://github.com/serengil/deepface,https://github.com/serengil/deepface,MIT,2020-02-08 20:42:28.000,2022-03-26 11:19:30.000000,2022-03-26 11:19:26,743,72.0,785,71.0,32.0,5.0,413.0,3502,"A Lightweight Face Recognition and Facial Attribute Analysis (Age, Gender, Emotion and Race) Library for Python.",22.0,31,True,2022-02-16 06:13:01.000,0.0.73,73.0,deepface,,,,,480.0,477.0,https://pypi.org/project/deepface,2022-03-11 20:45:38.000,3.0,26998.0,26998.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
244,D-Tale,man-group/dtale,data-viz,,https://github.com/man-group/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2022-03-31 14:32:04.000000,2022-03-31 14:31:57,591,45.0,262,65.0,200.0,36.0,416.0,3330,Visualizer for pandas data structures.,23.0,31,True,2022-03-24 02:37:28.000,2.2.0,145.0,dtale,conda-forge/dtale,,,"['pandas', 'jupyter']",333.0,322.0,https://pypi.org/project/dtale,2022-03-24 02:36:09.000,11.0,75039.0,79404.0,https://anaconda.org/conda-forge/dtale,2022-03-24 03:01:11.816,109132.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
245,dyNET,clab/dynet,ml-frameworks,,https://github.com/clab/dynet,https://github.com/clab/dynet,Apache-2.0,2015-02-08 23:09:21.000,2022-03-12 01:10:50.000000,2022-03-11 14:08:21,3271,4.0,703,190.0,731.0,259.0,661.0,3286,DyNet: The Dynamic Neural Network Toolkit.,158.0,31,True,2020-10-21 14:31:01.000,2.1.2,24.0,dyNET,,,,,234.0,206.0,https://pypi.org/project/dyNET,2020-10-21 14:31:01.000,28.0,18779.0,18856.0,,,,,,,,3.0,5016.0,,,,,,,,,,,,,,,,,,,
246,nevergrad,facebookresearch/nevergrad,hyperopt,,https://github.com/facebookresearch/nevergrad,https://github.com/facebookresearch/nevergrad,MIT,2018-11-21 00:33:17.000,2022-03-31 04:47:14.000000,2022-03-29 11:55:56,986,43.0,311,66.0,1194.0,108.0,154.0,3257,A Python toolbox for performing gradient-free optimization.,48.0,31,True,2022-03-08 18:42:46.000,0.5.0,36.0,nevergrad,conda-forge/nevergrad,,,,328.0,310.0,https://pypi.org/project/nevergrad,2022-03-08 18:42:46.000,18.0,26122.0,27157.0,https://anaconda.org/conda-forge/nevergrad,2021-06-14 12:44:22.518,23810.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
247,River,online-ml/river,others,,https://github.com/online-ml/river,https://github.com/online-ml/river,BSD-3-Clause,2019-01-24 15:18:26.000,2022-03-31 14:49:15.000000,2022-03-31 10:18:43,3285,55.0,356,80.0,303.0,12.0,345.0,3257,Online machine learning in Python.,76.0,31,True,2022-02-04 15:14:56.000,0.10.0,6.0,river,conda-forge/river,,,,99.0,93.0,https://pypi.org/project/river,2022-02-04 15:29:10.000,6.0,8049.0,8694.0,https://anaconda.org/conda-forge/river,2021-12-09 16:10:41.029,7095.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
248,ftfy,rspeer/python-ftfy,nlp,,https://github.com/rspeer/python-ftfy,https://github.com/rspeer/python-ftfy,MIT,2012-08-24 16:14:59.000,2022-03-13 19:47:23.479000,2022-02-09 19:43:12,605,15.0,112,73.0,62.0,11.0,116.0,3216,"Fixes mojibake and other glitches in Unicode text, after the fact.",18.0,31,True,2022-02-09 19:44:15.000,6.1.1,48.0,ftfy,conda-forge/ftfy,,,,5754.0,5263.0,https://pypi.org/project/ftfy,2022-02-09 19:44:15.000,491.0,1358594.0,1361099.0,https://anaconda.org/conda-forge/ftfy,2022-03-13 19:47:23.479,147824.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
249,missingno,ResidentMario/missingno,data-viz,,https://github.com/ResidentMario/missingno,https://github.com/ResidentMario/missingno,MIT,2016-03-27 15:18:50.000,2022-02-27 20:46:03.000000,2022-02-27 20:46:03,186,6.0,394,69.0,36.0,6.0,112.0,3122,Missing data visualization module for Python.,17.0,31,True,2022-02-27 20:39:36.000,0.5.1,25.0,missingno,conda-forge/missingno,,,,6848.0,6733.0,https://pypi.org/project/missingno,2022-02-27 20:39:36.000,115.0,979477.0,982126.0,https://anaconda.org/conda-forge/missingno,2020-02-15 10:07:41.253,148373.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
250,Captum,pytorch/captum,interpretability,,https://github.com/pytorch/captum,https://github.com/pytorch/captum,BSD-3-Clause,2019-08-27 15:34:41.000,2022-03-30 22:36:44.000000,2022-03-26 16:44:08,919,36.0,322,201.0,580.0,87.0,267.0,3054,Model interpretability and understanding for PyTorch.,81.0,31,True,2022-03-04 00:37:56.000,0.5.0,8.0,captum,conda-forge/captum,,,['pytorch'],483.0,464.0,https://pypi.org/project/captum,2022-03-03 23:07:53.000,19.0,51355.0,51509.0,https://anaconda.org/conda-forge/captum,2022-03-04 22:07:02.170,463.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
251,Blaze,blaze/blaze,data-containers,,https://github.com/blaze/blaze,https://github.com/blaze/blaze,BSD-3-Clause,2012-10-26 14:25:22.000,2020-02-01 19:33:09.000000,2019-08-15 21:14:59,7496,,381,200.0,942.0,263.0,500.0,3032,NumPy and Pandas interface to Big Data.,64.0,31,False,2016-07-19 20:40:03.000,0.11.0,14.0,blaze,conda-forge/blaze,,,,8939.0,8121.0,https://pypi.org/project/blaze,2016-05-06 21:19:21.000,818.0,14593.0,18160.0,https://anaconda.org/conda-forge/blaze,2018-07-15 22:16:17.685,196232.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
252,Core ML Tools,apple/coremltools,model-serialisation,,https://github.com/apple/coremltools,https://github.com/apple/coremltools,BSD-3-Clause,2017-06-30 07:39:02.000,2022-03-31 12:26:53.000000,2022-03-26 22:52:53,915,7.0,400,99.0,547.0,332.0,650.0,2608,"Core ML tools contain supporting tools for Core ML model conversion, editing, and validation.",119.0,31,True,2022-02-22 22:38:34.000,5.2.0,36.0,coremltools,conda-forge/coremltools,,,,975.0,831.0,https://pypi.org/project/coremltools,2022-02-22 22:38:34.000,144.0,154039.0,155792.0,https://anaconda.org/conda-forge/coremltools,2021-10-15 05:58:32.248,28493.0,,,,,1.0,4177.0,,,,,,,,,,,,,,,,,,,
253,aim,aimhubio/aim,ml-experiments,,https://github.com/aimhubio/aim,https://github.com/aimhubio/aim,Apache-2.0,2019-05-31 18:25:07.000,2022-03-31 05:45:37.000000,2022-03-25 20:27:38,1497,264.0,135,32.0,1151.0,133.0,297.0,2280,Aim an easy-to-use and performant open-source experiment tracker.,31.0,31,True,2022-03-25 20:35:31.000,3.8.0,166.0,aim,conda-forge/aim,,,,67.0,64.0,https://pypi.org/project/aim,2022-03-31 00:15:14.000,3.0,31249.0,32298.0,https://anaconda.org/conda-forge/aim,2021-10-15 14:36:27.336,8393.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
254,hdbscan,scikit-learn-contrib/hdbscan,others,,https://github.com/scikit-learn-contrib/hdbscan,https://github.com/scikit-learn-contrib/hdbscan,BSD-3-Clause,2015-04-22 13:32:37.000,2022-03-28 17:55:32.000000,2022-03-28 17:55:32,941,13.0,396,56.0,115.0,269.0,155.0,2134,A high performance implementation of HDBSCAN clustering.,77.0,31,True,2022-02-08 17:15:41.000,0.8.28.wheels,44.0,hdbscan,conda-forge/hdbscan,,,['sklearn'],1442.0,1292.0,https://pypi.org/project/hdbscan,2022-02-08 15:45:27.000,150.0,379069.0,394213.0,https://anaconda.org/conda-forge/hdbscan,2022-02-11 21:21:32.499,1029838.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
255,pgmpy,pgmpy/pgmpy,probabilistics,,https://github.com/pgmpy/pgmpy,https://github.com/pgmpy/pgmpy,MIT,2013-09-20 08:18:58.000,2022-03-30 19:17:43.000000,2022-03-30 18:45:20,2809,9.0,632,80.0,756.0,224.0,557.0,2018,"Python Library for learning (Structure and Parameter), inference (Probabilistic and Causal), and simulations in..",104.0,31,True,2022-03-30 19:18:53.000,0.1.18,17.0,pgmpy,,,,,350.0,339.0,https://pypi.org/project/pgmpy,2022-03-30 19:09:08.000,11.0,60816.0,60822.0,,,,,,,,2.0,133.0,,,,,,,,,,,,,,,,,,,
256,FairScale,facebookresearch/fairscale,distributed-ml,,https://github.com/facebookresearch/fairscale,https://github.com/facebookresearch/fairscale,BSD-3-Clause,2020-07-07 19:02:01.000,2022-03-30 23:10:20.000000,2022-03-30 23:10:20,604,35.0,162,35.0,675.0,66.0,234.0,1674,PyTorch extensions for high performance and large scale training.,57.0,31,True,2022-03-09 19:12:03.000,0.4.6,28.0,fairscale,conda-forge/fairscale,,,['pytorch'],236.0,221.0,https://pypi.org/project/fairscale,2022-03-09 19:12:00.000,15.0,101395.0,103909.0,https://anaconda.org/conda-forge/fairscale,2022-03-22 05:13:02.529,10058.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
257,jellyfish,jamesturk/jellyfish,nlp,,https://github.com/jamesturk/jellyfish,https://github.com/jamesturk/jellyfish,BSD-2-Clause,2010-07-09 20:41:11.000,2022-01-09 18:22:30.772000,2022-01-07 20:13:06,422,7.0,148,42.0,51.0,9.0,99.0,1642,a python library for doing approximate and phonetic matching of strings.,25.0,31,True,2022-01-07 20:20:43.000,0.9.0,32.0,jellyfish,conda-forge/jellyfish,,,,3843.0,3445.0,https://pypi.org/project/jellyfish,2022-01-07 20:20:43.000,398.0,1909025.0,1911811.0,https://anaconda.org/conda-forge/jellyfish,2022-01-09 18:22:30.772,183906.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
258,mleap,combust/mleap,data-pipelines,,https://github.com/combust/mleap,https://github.com/combust/mleap,Apache-2.0,2016-08-23 03:51:03.000,2022-03-25 01:19:57.000000,2022-02-22 15:20:04,983,27.0,294,74.0,369.0,89.0,351.0,1367,MLeap: Deploy ML Pipelines to Production.,72.0,31,True,2022-01-12 10:21:57.000,0.19.0,9.0,mleap,conda-forge/mleap,,,,205.0,179.0,https://pypi.org/project/mleap,2022-01-12 10:21:57.000,26.0,199093.0,200365.0,https://anaconda.org/conda-forge/mleap,2022-01-12 12:53:12.772,44551.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
259,tensorly,tensorly/tensorly,others,,https://github.com/tensorly/tensorly,https://github.com/tensorly/tensorly,BSD-2-Clause,2016-10-21 23:14:52.000,2022-03-31 14:50:08.000000,2022-03-30 18:39:17,1410,74.0,229,39.0,195.0,49.0,134.0,1208,TensorLy: Tensor Learning in Python.,52.0,31,True,2021-11-08 13:38:03.000,0.7.0,18.0,tensorly,conda-forge/tensorly,,,,272.0,242.0,https://pypi.org/project/tensorly,2021-11-08 13:38:03.000,30.0,5419.0,10097.0,https://anaconda.org/conda-forge/tensorly,2021-12-09 16:07:42.501,215199.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
260,pmdarima,alkaline-ml/pmdarima,time-series-data,,https://github.com/alkaline-ml/pmdarima,https://github.com/alkaline-ml/pmdarima,MIT,2017-03-30 14:58:30.000,2022-03-22 01:01:39.000000,2022-02-22 14:27:32,1047,4.0,201,35.0,215.0,29.0,245.0,1143,"A statistical library designed to fill the void in Pythons time series analysis capabilities, including the equivalent..",19.0,31,True,2022-02-22 11:10:16.000,1.8.5,37.0,pmdarima,conda-forge/pmdarima,,,,1978.0,1927.0,https://pypi.org/project/pmdarima,2022-02-22 11:10:16.000,51.0,1027597.0,1029531.0,https://anaconda.org/conda-forge/pmdarima,2022-02-24 09:21:50.856,32888.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
261,cartopy,SciTools/cartopy,data-viz,,https://github.com/SciTools/cartopy,https://github.com/SciTools/cartopy,LGPL-3.0,2012-08-03 07:43:59.000,2022-03-27 14:19:39.000000,2022-03-26 15:12:21,2600,28.0,309,57.0,978.0,303.0,771.0,1026,Cartopy - a cartographic python library with matplotlib support.,108.0,31,False,2022-01-13 02:45:47.000,0.20.2,25.0,cartopy,conda-forge/cartopy,,,,2561.0,2258.0,https://pypi.org/project/cartopy,2022-01-13 02:48:14.000,303.0,131089.0,158911.0,https://anaconda.org/conda-forge/cartopy,2022-03-09 12:44:40.770,2003203.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
262,igraph,igraph/python-igraph,graph,,https://github.com/igraph/python-igraph,https://github.com/igraph/python-igraph,GPL-2.0,2015-01-08 23:55:16.000,2022-03-16 14:35:28.331000,2022-03-11 17:04:55,1869,29.0,211,35.0,133.0,38.0,341.0,951,Python interface for igraph.,59.0,31,False,2022-01-10 14:51:15.000,0.9.9,27.0,python-igraph,conda-forge/igraph,,,,930.0,560.0,https://pypi.org/project/python-igraph,2022-01-10 14:51:15.000,370.0,284150.0,294492.0,https://anaconda.org/conda-forge/igraph,2022-03-16 14:35:28.331,276481.0,,,,,1.0,370643.0,,,,,,,,,,,,,,,,,,,
263,pyopencl,inducer/pyopencl,others,,https://github.com/inducer/pyopencl,https://github.com/inducer/pyopencl,MIT,2011-04-06 02:51:33.000,2022-03-29 17:36:06.000000,2022-02-18 04:49:06,3057,15.0,220,46.0,242.0,68.0,237.0,876,"OpenCL integration for Python, plus shiny features.",90.0,31,True,2022-01-17 04:42:46.000,2021.2.13,76.0,pyopencl,conda-forge/pyopencl,,,,868.0,688.0,https://pypi.org/project/pyopencl,2022-02-10 23:03:34.000,180.0,24928.0,33727.0,https://anaconda.org/conda-forge/pyopencl,2022-02-24 00:02:12.712,571966.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
264,metrics,PyTorchLightning/metrics,distributed-ml,,https://github.com/PyTorchLightning/metrics,https://github.com/PyTorchLightning/metrics,Apache-2.0,2020-12-22 20:02:42.000,2022-03-31 14:08:24.000000,2022-03-31 10:13:14,728,146.0,167,23.0,510.0,58.0,267.0,794,"Machine learning metrics for distributed, scalable PyTorch applications.",123.0,31,True,2022-03-23 19:47:45.000,0.7.3,15.0,metrics,conda-forge/torchmetrics,,,['pytorch'],2392.0,2378.0,https://pypi.org/project/metrics,2018-04-28 10:58:56.000,14.0,3673.0,28442.0,https://anaconda.org/conda-forge/torchmetrics,2022-03-24 01:47:41.460,296723.0,,,,,2.0,518.0,,,,,,,,,,,,,,,,,,,
265,Sonnet,deepmind/sonnet,ml-frameworks,,https://github.com/deepmind/sonnet,https://github.com/deepmind/sonnet,Apache-2.0,2017-04-03 11:34:35.000,2022-03-07 21:16:18.000000,2022-03-07 21:16:14,848,2.0,1281,435.0,65.0,23.0,150.0,9239,TensorFlow-based neural network library.,53.0,30,True,2020-03-27 10:36:19.000,2.0.0,27.0,dm-sonnet,conda-forge/sonnet,,,['tensorflow'],853.0,801.0,https://pypi.org/project/dm-sonnet,2020-03-27 10:36:10.000,52.0,22279.0,22744.0,https://anaconda.org/conda-forge/sonnet,2020-11-14 18:13:23.843,13020.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
266,Vaex,vaexio/vaex,data-containers,,https://github.com/vaexio/vaex,https://github.com/vaexio/vaex,MIT,2014-09-27 09:44:42.000,2022-03-31 12:59:38.000000,2022-03-25 19:07:50,3451,83.0,534,141.0,856.0,361.0,663.0,6966,"Out-of-Core hybrid Apache Arrow/NumPy DataFrame for Python, ML, visualization and exploration of big tabular data at a..",64.0,30,True,2022-02-07 15:14:31.000,4.8.0,58.0,vaex,conda-forge/vaex,,,,16.0,,https://pypi.org/project/vaex,2022-02-07 15:14:31.000,16.0,42002.0,43884.0,https://anaconda.org/conda-forge/vaex,2022-02-28 15:49:44.095,122208.0,,,,,3.0,226.0,,,,,,,,,,,,,,,,,,,
267,imageai,OlafenwaMoses/ImageAI,image,,https://github.com/OlafenwaMoses/ImageAI,https://github.com/OlafenwaMoses/ImageAI,MIT,2018-03-19 23:12:33.000,2022-03-11 23:50:34.000000,2021-05-08 20:05:36,292,,1891,278.0,68.0,251.0,428.0,6928,A python library built to empower developers to build applications and systems with self-contained Computer Vision..,15.0,30,True,2021-01-05 01:26:01.000,2.1.6,10.0,imageai,conda-forge/imageai,,,,1094.0,1078.0,https://pypi.org/project/imageai,2021-01-05 01:26:01.000,16.0,7264.0,22951.0,https://anaconda.org/conda-forge/imageai,2021-04-30 19:03:25.297,2489.0,,,,,2.0,731490.0,,,,,,,,,,,,,,,,,,,
268,DeepPavlov,deepmipt/DeepPavlov,nlp,,https://github.com/deepmipt/DeepPavlov,https://github.com/deepmipt/DeepPavlov,Apache-2.0,2017-11-17 14:35:29.000,2022-03-31 14:04:52.000000,2022-03-29 09:10:10,2612,1.0,1020,214.0,933.0,128.0,504.0,5661,An open source library for deep learning end-to-end dialog systems and chatbots.,67.0,30,True,2021-12-16 19:47:39.000,0.17.2,48.0,deeppavlov,,,,['tensorflow'],261.0,255.0,https://pypi.org/project/deeppavlov,2022-03-29 08:14:12.000,6.0,10982.0,10982.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
269,CleverHans,cleverhans-lab/cleverhans,adversarial,,https://github.com/cleverhans-lab/cleverhans,https://github.com/cleverhans-lab/cleverhans,MIT,2016-09-15 00:28:04.000,2022-01-23 02:08:30.000000,2021-09-23 22:14:27,3201,,1314,189.0,780.0,25.0,422.0,5458,"An adversarial example library for constructing attacks, building defenses, and benchmarking both.",128.0,30,True,2021-07-24 08:53:21.000,4.0.0,8.0,cleverhans,conda-forge/cleverhans,,,['tensorflow'],320.0,309.0,https://pypi.org/project/cleverhans,2021-07-24 08:53:21.000,11.0,1605.0,1734.0,https://anaconda.org/conda-forge/cleverhans,2021-07-29 12:49:41.903,2729.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
270,NeMo,NVIDIA/NeMo,nlp,,https://github.com/NVIDIA/NeMo,https://github.com/NVIDIA/NeMo,Apache-2.0,2019-08-05 20:16:42.000,2022-03-31 07:44:40.000000,2022-03-31 06:28:27,4289,269.0,893,127.0,2653.0,72.0,962.0,4046,NeMo: a toolkit for conversational AI.,138.0,30,True,2022-03-17 22:35:26.000,1.7.2,52.0,nemo-toolkit,,,,['pytorch'],7.0,,https://pypi.org/project/nemo-toolkit,2022-03-17 20:50:55.000,7.0,15523.0,15816.0,,,,,,,,2.0,8816.0,,,,,,,,,,,,,,,,,,,
271,imutils,PyImageSearch/imutils,image,,https://github.com/PyImageSearch/imutils,https://github.com/PyImageSearch/imutils,MIT,2015-01-11 20:05:39.000,2022-03-22 04:07:51.000000,2022-01-27 13:24:16,139,1.0,945,150.0,106.0,146.0,77.0,4027,"A series of convenience functions to make basic image processing operations such as translation, rotation, resizing,..",21.0,30,True,2021-01-15 10:53:17.000,0.5.4,29.0,imutils,conda-forge/imutils,,,,24654.0,23899.0,https://pypi.org/project/imutils,2021-01-15 10:53:17.000,755.0,306448.0,308836.0,https://anaconda.org/conda-forge/imutils,2021-12-09 01:25:49.387,78807.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
272,huey,coleifer/huey,data-pipelines,,https://github.com/coleifer/huey,https://github.com/coleifer/huey,MIT,2011-11-03 16:39:43.000,2022-03-16 16:12:13.000000,2022-02-22 16:46:32,935,2.0,330,83.0,161.0,,497.0,3904,a little task queue for python.,66.0,30,True,2021-12-28 18:36:38.000,2.4.3,64.0,huey,conda-forge/huey,,,,1055.0,895.0,https://pypi.org/project/huey,2021-12-28 18:36:38.000,160.0,275622.0,276116.0,https://anaconda.org/conda-forge/huey,2019-10-16 15:34:27.487,23222.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
273,yellowbrick,DistrictDataLabs/yellowbrick,interpretability,,https://github.com/DistrictDataLabs/yellowbrick,https://github.com/DistrictDataLabs/yellowbrick,Apache-2.0,2016-05-18 14:12:17.000,2022-03-28 22:38:32.000000,2022-02-26 22:02:41,871,10.0,516,105.0,582.0,90.0,565.0,3539,Visual analysis and diagnostic tools to facilitate machine learning model selection.,103.0,30,True,2022-02-19 22:49:03.000,1.4,23.0,yellowbrick,conda-forge/yellowbrick,,,['sklearn'],62.0,,https://pypi.org/project/yellowbrick,2022-02-19 22:41:36.000,62.0,556331.0,557483.0,https://anaconda.org/conda-forge/yellowbrick,2022-03-24 21:56:05.074,21893.0,,,,,2.0,,,,,,,,4.0,,,,,,,,,,,,
274,plotnine,has2k1/plotnine,data-viz,,https://github.com/has2k1/plotnine,https://github.com/has2k1/plotnine,GPL-2.0,2017-04-24 19:00:44.000,2022-03-31 13:58:22.000000,2022-03-31 13:30:54,1760,32.0,161,66.0,101.0,71.0,402.0,3016,A grammar of graphics for Python.,94.0,30,False,2021-03-25 12:57:10.000,0.8.0,11.0,plotnine,conda-forge/plotnine,,,,203.0,,https://pypi.org/project/plotnine,2021-03-25 10:49:20.000,203.0,235734.0,238402.0,https://anaconda.org/conda-forge/plotnine,2021-03-25 12:31:04.423,154790.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
