,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
210,datalad,datalad/datalad,others,,https://github.com/datalad/datalad,https://github.com/datalad/datalad,MIT,2013-11-01 19:40:08.000,2024-11-20 02:36:29.417000,2024-11-18 18:37:40,17304.0,43.0,111.0,28.0,3625.0,534.0,3415.0,544.0,"Keep code, data, containers under control with git and git-annex.",57.0,33,True,2024-11-18 18:37:49.000,1.1.4,120.0,datalad,conda-forge/datalad,,,,530.0,432.0,https://pypi.org/project/datalad,2024-11-18 18:37:49.000,98.0,59343.0,71917.0,https://anaconda.org/conda-forge/datalad,2024-11-20 02:36:29.417,666434.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
211,vit-pytorch,lucidrains/vit-pytorch,image,,https://github.com/lucidrains/vit-pytorch,https://github.com/lucidrains/vit-pytorch,MIT,2020-10-03 22:47:24.000,2024-11-20 19:00:02.000000,2024-11-20 18:59:22,334.0,14.0,3056.0,154.0,56.0,136.0,142.0,20706.0,"Implementation of Vision Transformer, a simple way to achieve SOTA in vision classification with only a single..",21.0,32,True,2024-11-20 19:00:02.000,1.8.8,211.0,vit-pytorch,,,,['pytorch'],569.0,552.0,https://pypi.org/project/vit-pytorch,2024-11-20 19:00:02.000,17.0,32964.0,32964.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
212,Magenta,magenta/magenta,audio,,https://github.com/magenta/magenta,https://github.com/magenta/magenta,Apache-2.0,2016-05-05 20:10:40.000,2024-11-19 19:28:48.000000,2024-08-01 02:26:04,1422.0,,3739.0,753.0,1141.0,417.0,589.0,19185.0,Magenta: Music and Art Generation with Machine Intelligence.,155.0,32,True,2023-12-02 01:16:14.308,0.1.0,68.0,magenta,,,,['tensorflow'],546.0,541.0,https://pypi.org/project/magenta,2022-08-01 18:23:00.243,5.0,7042.0,7042.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
213,zipline,quantopian/zipline,financial-data,,https://github.com/quantopian/zipline,https://github.com/quantopian/zipline,Apache-2.0,2012-10-19 15:50:29.000,2024-02-13 08:02:51.000000,2020-10-14 16:36:49,6226.0,,4706.0,1016.0,1869.0,363.0,658.0,17731.0,"Zipline, a Pythonic Algorithmic Trading Library.",161.0,32,False,2020-10-05 15:46:20.429,1.4.1,30.0,zipline,conda-forge/zipline,,,,1025.0,1015.0,https://pypi.org/project/zipline,2020-10-05 15:46:20.429,10.0,3084.0,3265.0,https://anaconda.org/conda-forge/zipline,2023-06-16 19:21:35.991,9077.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
214,Turi Create,apple/turicreate,ml-frameworks,,https://github.com/apple/turicreate,https://github.com/apple/turicreate,BSD-3-Clause,2017-12-01 00:42:04.000,2023-11-01 06:14:06.000000,2021-11-29 19:55:31,1571.0,,1138.0,339.0,1683.0,523.0,1294.0,11202.0,Turi Create simplifies the development of custom machine learning models.,87.0,32,False,2020-09-30 22:51:40.000,6.4.1,31.0,turicreate,,,,,385.0,380.0,https://pypi.org/project/turicreate,2020-09-30 22:51:40.000,5.0,17470.0,17599.0,,,,,,,,3.0,10780.0,,,,,,,,,,,,,,,,,,,
215,ParlAI,facebookresearch/ParlAI,nlp,,https://github.com/facebookresearch/ParlAI,https://github.com/facebookresearch/ParlAI,MIT,2017-04-24 17:10:44.000,2023-11-03 14:30:00.000000,2023-11-03 14:30:00,4358.0,,2091.0,282.0,3401.0,51.0,1494.0,10496.0,A framework for training and evaluating AI models on a variety of openly available dialogue datasets.,219.0,32,True,2023-06-06 20:46:16.091,1.7.2,25.0,parlai,,,,['pytorch'],265.0,260.0,https://pypi.org/project/parlai,2022-09-20 02:56:01.305,5.0,3700.0,3700.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
216,tsfresh,blue-yonder/tsfresh,time-series-data,,https://github.com/blue-yonder/tsfresh,https://github.com/blue-yonder/tsfresh,MIT,2016-10-26 11:29:17.000,2024-11-19 20:01:46.000000,2024-11-19 20:01:46,563.0,3.0,1215.0,171.0,438.0,68.0,474.0,8448.0,Automatic extraction of relevant features from time series:.,98.0,32,True,2024-08-03 20:51:43.000,0.20.3,32.0,tsfresh,conda-forge/tsfresh,,,['sklearn'],114.0,21.0,https://pypi.org/project/tsfresh,2024-08-03 20:51:43.000,93.0,220272.0,246247.0,https://anaconda.org/conda-forge/tsfresh,2024-08-04 02:13:02.666,1402696.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
217,librosa,librosa/librosa,audio,,https://github.com/librosa/librosa,https://github.com/librosa/librosa,ISC,2012-10-20 14:21:01.000,2024-10-08 01:00:43.000000,2024-10-08 01:00:39,3284.0,3.0,959.0,136.0,667.0,54.0,1162.0,7186.0,Python library for audio and music analysis.,123.0,32,True,2024-05-14 15:48:50.000,0.10.2.post1,43.0,librosa,conda-forge/librosa,,,,1358.0,,https://pypi.org/project/librosa,2024-05-14 15:49:38.000,1358.0,2895941.0,2911952.0,https://anaconda.org/conda-forge/librosa,2024-05-15 16:59:32.016,832613.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
218,OpenNMT,OpenNMT/OpenNMT-py,nlp,,https://github.com/OpenNMT/OpenNMT-py,https://github.com/OpenNMT/OpenNMT-py,MIT,2017-02-22 19:01:50.000,2024-06-27 17:56:28.000000,2024-06-27 17:56:21,2895.0,,2243.0,179.0,1152.0,27.0,1429.0,6772.0,Open Source Neural Machine Translation and (Large) Language Models in PyTorch.,192.0,32,True,2024-03-18 14:02:12.000,3.5.1,50.0,OpenNMT-py,,,,['pytorch'],323.0,300.0,https://pypi.org/project/OpenNMT-py,2024-03-18 14:02:12.000,23.0,14444.0,14444.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
219,DeepPavlov,deepmipt/DeepPavlov,nlp,,https://github.com/deeppavlov/DeepPavlov,https://github.com/deeppavlov/DeepPavlov,Apache-2.0,2017-11-17 14:35:29.000,2024-11-14 15:05:13.000000,2024-08-12 17:08:04,2710.0,,1151.0,211.0,1051.0,25.0,615.0,6731.0,An open source library for deep learning end-to-end dialog systems and chatbots.,77.0,32,True,2024-08-12 17:22:54.000,1.7.0,64.0,deeppavlov,,,,['tensorflow'],422.0,418.0,https://pypi.org/project/deeppavlov,2024-08-12 17:22:54.000,4.0,13326.0,13326.0,,,,,,,,2.0,,,,deeppavlov/DeepPavlov,,,,,,,,,,,,,,,,
220,tensorpack,tensorpack/tensorpack,ml-frameworks,,https://github.com/tensorpack/tensorpack,https://github.com/tensorpack/tensorpack,Apache-2.0,2015-12-25 23:08:44.000,2023-08-06 00:30:36.000000,2023-08-06 00:30:36,2944.0,,1811.0,196.0,206.0,13.0,1343.0,6303.0,"A Neural Net Training Interface on TensorFlow, with focus on speed + flexibility.",58.0,32,False,2020-04-24 19:04:45.487,0.10.1,37.0,tensorpack,conda-forge/tensorpack,,,['tensorflow'],1662.0,1644.0,https://pypi.org/project/tensorpack,2021-01-22 19:59:12.425,18.0,15003.0,15322.0,https://anaconda.org/conda-forge/tensorpack,2023-06-16 19:27:42.012,11747.0,,,,,3.0,185.0,,,,,,,,,,,,,,,,,,,
221,kaggle,Kaggle/kaggle-api,ml-experiments,,https://github.com/Kaggle/kaggle-api,https://github.com/Kaggle/kaggle-api,Apache-2.0,2018-01-25 03:02:39.000,2024-11-12 20:53:07.000000,2024-11-12 20:53:05,209.0,16.0,1094.0,200.0,152.0,147.0,341.0,6282.0,Official Kaggle API.,48.0,32,True,2024-07-24 19:08:19.000,1.6.17,74.0,kaggle,conda-forge/kaggle,,,,230.0,21.0,https://pypi.org/project/kaggle,2024-07-24 19:08:19.000,209.0,235909.0,239759.0,https://anaconda.org/conda-forge/kaggle,2024-07-27 21:52:01.276,192541.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
222,Tesseract,madmaze/pytesseract,ocr,,https://github.com/madmaze/pytesseract,https://github.com/madmaze/pytesseract,Apache-2.0,2010-10-27 23:02:49.000,2024-10-28 21:11:50.000000,2024-10-15 22:29:26,624.0,5.0,720.0,110.0,196.0,16.0,350.0,5870.0,Python-tesseract is an optical character recognition (OCR) tool for python.,49.0,32,True,2024-08-16 02:36:10.000,0.3.13,28.0,pytesseract,conda-forge/pytesseract,,,,971.0,,https://pypi.org/project/pytesseract,2024-08-16 02:36:10.000,971.0,2436001.0,2448196.0,https://anaconda.org/conda-forge/pytesseract,2023-10-15 19:50:43.241,634144.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
223,River,online-ml/river,others,,https://github.com/online-ml/river,https://github.com/online-ml/river,BSD-3-Clause,2019-01-24 15:18:26.000,2024-11-21 00:04:51.000000,2024-11-19 06:22:18,3917.0,18.0,550.0,83.0,622.0,126.0,497.0,5093.0,Online machine learning in Python.,123.0,32,True,2024-07-09 19:24:30.000,0.21.2,22.0,river,conda-forge/river,,,,645.0,589.0,https://pypi.org/project/river,2024-07-09 19:24:30.000,56.0,143898.0,145923.0,https://anaconda.org/conda-forge/river,2023-10-06 14:40:00.791,87117.0,,,,,2.0,,-1.0,,,,,,,,,,,,,,,,,,
224,geopy,geopy/geopy,geospatial-data,,https://github.com/geopy/geopy,https://github.com/geopy/geopy,MIT,2010-03-04 22:05:28.000,2024-08-14 15:31:25.000000,2023-11-23 21:41:49,1136.0,,645.0,89.0,272.0,42.0,253.0,4496.0,Geocoding library for Python.,133.0,32,True,2023-11-23 21:50:14.000,2.4.1,61.0,geopy,conda-forge/geopy,,,,901.0,,https://pypi.org/project/geopy,2023-11-23 21:49:30.000,901.0,5811212.0,5839683.0,https://anaconda.org/conda-forge/geopy,2024-02-28 17:12:19.096,1508975.0,,,,,2.0,97.0,,,,,,,,,,,,,,,,,,,
225,hnswlib,nmslib/hnswlib,nn-search,,https://github.com/nmslib/hnswlib,https://github.com/nmslib/hnswlib,Apache-2.0,2017-07-06 13:08:46.000,2024-11-20 21:17:10.552000,2024-06-17 19:23:44,491.0,,647.0,65.0,228.0,240.0,164.0,4396.0,Header-only C++/python library for fast approximate nearest neighbors.,72.0,32,True,2023-12-03 04:16:17.000,0.8.0,11.0,hnswlib,conda-forge/hnswlib,,,,7338.0,7204.0,https://pypi.org/project/hnswlib,2023-12-03 04:16:17.000,134.0,875673.0,881153.0,https://anaconda.org/conda-forge/hnswlib,2024-11-20 21:17:10.552,257578.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
226,sacred,IDSIA/sacred,ml-experiments,,https://github.com/IDSIA/sacred,https://github.com/IDSIA/sacred,MIT,2014-03-31 18:05:29.000,2024-10-22 09:21:38.000000,2024-10-22 09:21:38,1351.0,7.0,380.0,70.0,375.0,102.0,460.0,4255.0,"Sacred is a tool to help you configure, organize, log and reproduce experiments developed at IDSIA.",106.0,32,True,2024-08-26 09:23:15.000,0.8.6,30.0,sacred,conda-forge/sacred,,,,3332.0,3272.0,https://pypi.org/project/sacred,2024-08-26 09:23:15.000,60.0,198894.0,199091.0,https://anaconda.org/conda-forge/sacred,2023-11-28 14:54:27.704,7099.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
227,AzureML SDK,Azure/MachineLearningNotebooks,ml-experiments,,https://github.com/Azure/MachineLearningNotebooks,https://github.com/Azure/MachineLearningNotebooks,MIT,2018-08-17 17:29:14.000,2024-11-04 17:20:56.000000,2024-11-04 17:20:56,1301.0,4.0,2506.0,1942.0,537.0,390.0,1078.0,4102.0,Python notebooks with ML and deep learning examples with Azure Machine Learning Python SDK | Microsoft.,64.0,32,True,2024-08-05 21:53:53.000,1.57.0,105.0,azureml-sdk,,,,,31.0,,https://pypi.org/project/azureml-sdk,2024-10-16 17:44:34.000,31.0,356167.0,356175.0,,,,,,,,2.0,656.0,,,,,,,,,,,,,,,,,,,
228,pytorch-forecasting,jdb78/pytorch-forecasting,time-series-data,,https://github.com/sktime/pytorch-forecasting,https://github.com/sktime/pytorch-forecasting,MIT,2020-07-03 13:05:24.000,2024-11-19 17:01:21.000000,2024-11-19 16:38:49,1919.0,77.0,633.0,43.0,917.0,478.0,312.0,4007.0,Time series forecasting with PyTorch.,56.0,32,True,2024-11-19 17:01:21.000,1.2.0,37.0,pytorch-forecasting,conda-forge/pytorch-forecasting,,,,469.0,447.0,https://pypi.org/project/pytorch-forecasting,2024-11-19 17:01:21.000,22.0,53321.0,54664.0,https://anaconda.org/conda-forge/pytorch-forecasting,2023-06-16 19:21:40.268,67163.0,,,,,2.0,,,,sktime/pytorch-forecasting,,,,,,,,,,,,,,,,
229,nevergrad,facebookresearch/nevergrad,hyperopt,,https://github.com/facebookresearch/nevergrad,https://github.com/facebookresearch/nevergrad,MIT,2018-11-21 00:33:17.000,2024-11-20 08:08:42.000000,2024-11-20 07:55:50,1119.0,19.0,354.0,58.0,1387.0,119.0,184.0,3963.0,A Python toolbox for performing gradient-free optimization.,57.0,32,True,2024-09-25 16:43:58.000,1.0.5,50.0,nevergrad,conda-forge/nevergrad,,,,835.0,777.0,https://pypi.org/project/nevergrad,2024-09-25 16:43:58.000,58.0,162979.0,164011.0,https://anaconda.org/conda-forge/nevergrad,2024-01-09 16:02:07.312,55767.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
230,STUMPY,TDAmeritrade/stumpy,time-series-data,,https://github.com/TDAmeritrade/stumpy,https://github.com/TDAmeritrade/stumpy,BSD-3-Clause,2019-05-03 19:23:44.000,2024-11-17 17:28:39.000000,2024-11-17 17:28:27,1360.0,7.0,319.0,60.0,246.0,70.0,450.0,3668.0,STUMPY is a powerful and scalable Python library for modern time series analysis.,41.0,32,True,2024-07-09 04:43:23.000,1.13.0,29.0,stumpy,conda-forge/stumpy,,,,965.0,935.0,https://pypi.org/project/stumpy,2024-07-09 04:21:56.000,30.0,237690.0,257275.0,https://anaconda.org/conda-forge/stumpy,2024-07-09 04:54:55.949,1038029.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
231,GPyTorch,cornellius-gp/gpytorch,probabilistics,,https://github.com/cornellius-gp/gpytorch,https://github.com/cornellius-gp/gpytorch,MIT,2017-06-09 14:48:20.000,2024-11-20 17:36:51.000000,2024-11-20 17:36:51,3902.0,13.0,562.0,58.0,918.0,380.0,982.0,3582.0,A highly efficient implementation of Gaussian Processes in PyTorch.,136.0,32,True,2024-09-06 21:42:56.000,1.13,41.0,gpytorch,conda-forge/gpytorch,,,['pytorch'],2634.0,2465.0,https://pypi.org/project/gpytorch,2024-09-06 21:48:53.000,169.0,228137.0,231543.0,https://anaconda.org/conda-forge/gpytorch,2024-09-07 18:14:18.267,183927.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
232,tensorflow-hub,tensorflow/hub,tensorflow-utils,,https://github.com/tensorflow/hub,https://github.com/tensorflow/hub,Apache-2.0,2018-03-12 07:55:42.000,2024-10-09 16:24:11.000000,2024-10-09 16:24:08,1187.0,1.0,1664.0,154.0,210.0,13.0,693.0,3484.0,A library for transfer learning by reusing parts of TensorFlow models.,107.0,32,True,2024-01-30 15:53:29.000,0.16.1,20.0,tensorflow-hub,conda-forge/tensorflow-hub,,,['tensorflow'],303.0,,https://pypi.org/project/tensorflow-hub,2024-01-30 14:49:07.000,303.0,1882728.0,1884854.0,https://anaconda.org/conda-forge/tensorflow-hub,2024-05-07 05:39:07.350,108437.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
233,NMSLIB,nmslib/nmslib,nn-search,,https://github.com/nmslib/nmslib,https://github.com/nmslib/nmslib,Apache-2.0,2013-07-10 11:06:06.000,2024-09-21 03:01:04.000000,2024-09-21 03:01:04,1581.0,21.0,450.0,93.0,127.0,92.0,348.0,3419.0,Non-Metric Space Library (NMSLIB): An efficient similarity search library and a toolkit for evaluation of k-NN methods..,49.0,32,True,2021-02-03 16:40:09.000,2.1.1,32.0,nmslib,conda-forge/nmslib,,,,1304.0,1241.0,https://pypi.org/project/nmslib,2021-02-03 00:02:08.000,63.0,401326.0,404571.0,https://anaconda.org/conda-forge/nmslib,2024-09-09 06:18:10.925,159009.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
234,filterpy,rlabbe/filterpy,probabilistics,,https://github.com/rlabbe/filterpy,https://github.com/rlabbe/filterpy,MIT,2014-07-15 02:15:19.000,2024-02-07 10:05:31.000000,2022-08-22 18:21:12,586.0,,621.0,78.0,79.0,73.0,162.0,3373.0,"Python Kalman filtering and optimal estimation library. Implements Kalman filter, particle filter, Extended Kalman..",43.0,32,False,2021-12-15 15:49:27.374,0.0.13,49.0,filterpy,conda-forge/filterpy,,,,7632.0,7512.0,https://pypi.org/project/filterpy,2021-12-15 15:49:27.374,120.0,5016344.0,5019287.0,https://anaconda.org/conda-forge/filterpy,2023-06-16 13:24:39.196,261937.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
235,lightly,lightly-ai/lightly,image,,https://github.com/lightly-ai/lightly,https://github.com/lightly-ai/lightly,MIT,2020-10-13 13:02:56.000,2024-11-21 09:35:36.000000,2024-11-21 09:35:36,1299.0,54.0,282.0,29.0,1162.0,72.0,514.0,3173.0,A python library for self-supervised learning on images.,60.0,32,True,2024-11-07 08:33:15.000,1.5.14,128.0,lightly,,,,['pytorch'],363.0,346.0,https://pypi.org/project/lightly,2024-11-07 08:36:11.000,17.0,52874.0,52874.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
236,hmmlearn,hmmlearn/hmmlearn,probabilistics,,https://github.com/hmmlearn/hmmlearn,https://github.com/hmmlearn/hmmlearn,BSD-3-Clause,2014-03-23 10:33:09.000,2024-10-31 19:43:08.823000,2024-10-31 09:14:19,481.0,5.0,739.0,122.0,130.0,71.0,375.0,3074.0,"Hidden Markov Models in Python, with scikit-learn like API.",49.0,32,True,2024-10-31 09:03:22.000,0.3.3,14.0,hmmlearn,conda-forge/hmmlearn,,,['sklearn'],2987.0,2895.0,https://pypi.org/project/hmmlearn,2024-10-31 09:03:22.000,92.0,685141.0,691144.0,https://anaconda.org/conda-forge/hmmlearn,2024-10-31 19:43:08.823,300158.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
237,Haiku,deepmind/dm-haiku,ml-frameworks,,https://github.com/google-deepmind/dm-haiku,https://github.com/google-deepmind/dm-haiku,Apache-2.0,2020-02-18 07:14:02.000,2024-11-08 15:05:04.000000,2024-10-29 18:04:24,993.0,10.0,233.0,37.0,553.0,73.0,176.0,2908.0,JAX-based neural network library.,83.0,32,True,2024-10-16 09:11:35.000,0.0.13,16.0,dm-haiku,conda-forge/dm-haiku,,,,2334.0,2159.0,https://pypi.org/project/dm-haiku,2024-10-16 09:11:35.000,175.0,283829.0,284376.0,https://anaconda.org/conda-forge/dm-haiku,2024-10-23 19:46:21.263,24622.0,,,,,3.0,,,,google-deepmind/dm-haiku,,,,,,,,,,,,,,,,
238,category_encoders,scikit-learn-contrib/category_encoders,sklearn-utils,,https://github.com/scikit-learn-contrib/category_encoders,https://github.com/scikit-learn-contrib/category_encoders,BSD-3-Clause,2015-11-29 19:32:37.000,2024-10-02 13:16:06.886000,2024-10-01 21:19:30,966.0,9.0,395.0,39.0,151.0,46.0,248.0,2410.0,A library of sklearn compatible categorical variable encoders.,70.0,32,True,2024-10-01 21:24:24.000,2.6.4,33.0,category_encoders,conda-forge/category_encoders,,,['sklearn'],2599.0,2315.0,https://pypi.org/project/category_encoders,2024-10-01 21:24:24.000,284.0,1497827.0,1505669.0,https://anaconda.org/conda-forge/category_encoders,2024-10-02 13:16:06.886,290173.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
239,pygraphistry,graphistry/pygraphistry,graph,,https://github.com/graphistry/pygraphistry,https://github.com/graphistry/pygraphistry,BSD-3-Clause,2015-06-02 20:28:42.000,2024-11-13 14:08:49.000000,2024-11-08 21:00:45,1817.0,252.0,205.0,49.0,288.0,174.0,163.0,2169.0,"PyGraphistry is a Python library to quickly load, shape, embed, and explore big graphs with the GPU-accelerated..",46.0,32,True,2024-10-20 17:58:26.000,0.34.17,194.0,graphistry,,,,['jupyter'],129.0,123.0,https://pypi.org/project/graphistry,2024-10-20 17:58:26.000,6.0,13293.0,13293.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
240,evaluate,huggingface/evaluate,interpretability,,https://github.com/huggingface/evaluate,https://github.com/huggingface/evaluate,Apache-2.0,2022-03-30 15:08:26.000,2024-09-17 00:19:55.000000,2024-09-17 00:19:55,953.0,9.0,258.0,48.0,350.0,218.0,141.0,2037.0,Evaluate: A library for easily evaluating machine learning models and datasets.,129.0,32,True,2024-09-11 10:17:30.000,0.4.3,16.0,evaluate,,,,,14923.0,14520.0,https://pypi.org/project/evaluate,2024-09-11 10:15:30.000,403.0,2515490.0,2515490.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
241,PyCUDA,inducer/pycuda,gpu-utilities,,https://github.com/inducer/pycuda,https://github.com/inducer/pycuda,MIT,2011-04-06 02:53:31.000,2024-11-05 23:42:06.000000,2024-11-05 23:42:06,1611.0,5.0,285.0,56.0,143.0,83.0,194.0,1854.0,"CUDA integration for Python, plus shiny features.",82.0,32,True,2024-07-30 16:38:24.000,2024.1.2,55.0,pycuda,conda-forge/pycuda,,,,3393.0,3236.0,https://pypi.org/project/pycuda,2024-07-30 13:53:42.000,157.0,93661.0,108123.0,https://anaconda.org/conda-forge/pycuda,2024-08-17 22:59:08.823,636341.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
242,TF Addons,tensorflow/addons,tensorflow-utils,,https://github.com/tensorflow/addons,https://github.com/tensorflow/addons,Apache-2.0,2018-11-26 23:57:17.000,2024-09-03 20:56:01.000000,2024-04-15 22:25:34,1519.0,,612.0,57.0,1884.0,92.0,899.0,1694.0,Useful extra functionality for TensorFlow 2.x maintained by SIG-addons.,207.0,32,True,2023-11-28 01:45:31.000,0.23.0,38.0,tensorflow-addons,,,,['tensorflow'],371.0,,https://pypi.org/project/tensorflow-addons,2023-11-28 01:45:31.000,371.0,1135457.0,1135457.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
243,PyKEEN,pykeen/pykeen,graph,,https://github.com/pykeen/pykeen,https://github.com/pykeen/pykeen,MIT,2020-02-24 07:26:03.000,2024-11-10 13:22:24.000000,2024-11-10 13:22:22,2896.0,48.0,187.0,27.0,732.0,114.0,461.0,1689.0,A Python library for learning and evaluating knowledge graph embeddings.,41.0,32,True,2024-10-29 16:35:05.000,1.11.0,49.0,pykeen,,,,,271.0,252.0,https://pypi.org/project/pykeen,2024-10-29 16:25:52.000,19.0,14270.0,14274.0,,,,,,,,2.0,218.0,,,,,,,,,,,,,,,,,,,
244,Geocoder,DenisCarriere/geocoder,geospatial-data,,https://github.com/DenisCarriere/geocoder,https://github.com/DenisCarriere/geocoder,MIT,2014-01-13 04:19:21.000,2024-04-20 16:14:16.000000,2018-10-12 15:53:05,1251.0,,284.0,50.0,160.0,114.0,219.0,1627.0,Python Geocoder.,73.0,32,False,2021-12-15 15:58:16.110,1.1.4,110.0,geocoder,conda-forge/geocoder,,,,12367.0,12155.0,https://pypi.org/project/geocoder,2021-12-15 15:58:16.110,212.0,1001500.0,1003154.0,https://anaconda.org/conda-forge/geocoder,2023-06-16 13:21:27.128,153873.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,geocoder
245,pmdarima,alkaline-ml/pmdarima,time-series-data,,https://github.com/alkaline-ml/pmdarima,https://github.com/alkaline-ml/pmdarima,MIT,2017-03-30 14:58:30.000,2024-11-13 21:41:20.000000,2024-11-07 23:05:03,1082.0,3.0,234.0,36.0,256.0,65.0,274.0,1596.0,"A statistical library designed to fill the void in Pythons time series analysis capabilities, including the equivalent..",23.0,32,True,2023-10-23 16:52:00.000,2.0.4,44.0,pmdarima,conda-forge/pmdarima,,,,9984.0,9831.0,https://pypi.org/project/pmdarima,2023-10-23 14:02:41.000,153.0,2519276.0,2543938.0,https://anaconda.org/conda-forge/pmdarima,2024-07-14 16:03:51.778,1208457.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
246,lets-plot,JetBrains/lets-plot,data-viz,,https://github.com/JetBrains/lets-plot,https://github.com/JetBrains/lets-plot,MIT,2019-03-20 16:13:03.000,2024-11-21 14:06:49.000000,2024-11-20 23:05:50,4446.0,169.0,51.0,172.0,592.0,157.0,481.0,1574.0,Multiplatform plotting library based on the Grammar of Graphics.,21.0,32,True,2024-10-25 16:22:16.000,4.5.1,82.0,lets-plot,,,,,152.0,139.0,https://pypi.org/project/lets-plot,2024-10-25 15:59:51.000,13.0,61711.0,61732.0,,,,,,,,2.0,1304.0,,,,,,,,,,,,,,,,,,,
247,ipyleaflet,jupyter-widgets/ipyleaflet,geospatial-data,,https://github.com/jupyter-widgets/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10.000,2024-10-21 08:31:36.000000,2024-10-21 08:31:36,1194.0,1.0,363.0,67.0,616.0,300.0,360.0,1491.0,A Jupyter - Leaflet.js bridge.,90.0,32,True,2024-07-22 08:02:59.000,0.19.2,84.0,ipyleaflet,conda-forge/ipyleaflet,,,['jupyter'],12771.0,12487.0,https://pypi.org/project/ipyleaflet,2024-07-22 08:02:59.000,275.0,223138.0,253841.0,https://anaconda.org/conda-forge/ipyleaflet,2024-07-22 12:26:50.743,1304810.0,,,,,2.0,,,,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,2024-07-22 08:02:28.803,9.0,6540.0,,,,,,,,,,,
248,arch,bashtage/arch,financial-data,,https://github.com/bashtage/arch,https://github.com/bashtage/arch,,2014-08-29 15:41:28.000,2024-11-06 08:59:15.000000,2024-11-05 17:47:01,1157.0,24.0,248.0,50.0,547.0,33.0,186.0,1341.0,ARCH models in Python.,35.0,32,False,2024-11-04 16:01:44.000,7.2.0,49.0,arch,conda-forge/arch-py,,,,2239.0,2126.0,https://pypi.org/project/arch,2024-11-04 16:01:44.000,113.0,647671.0,655847.0,https://anaconda.org/conda-forge/arch-py,2024-11-05 00:36:23.711,433359.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
249,hvPlot,holoviz/hvplot,data-viz,,https://github.com/holoviz/hvplot,https://github.com/holoviz/hvplot,BSD-3-Clause,2018-03-19 14:22:41.000,2024-11-07 14:47:16.000000,2024-11-07 14:47:13,730.0,27.0,109.0,26.0,589.0,365.0,458.0,1138.0,"A high-level plotting API for pandas, dask, xarray, and networkx built on HoloViews.",50.0,32,True,2024-10-17 08:19:52.000,0.11.1,78.0,hvplot,conda-forge/hvplot,,,,6311.0,6107.0,https://pypi.org/project/hvplot,2024-10-16 15:27:44.000,204.0,210916.0,223646.0,https://anaconda.org/conda-forge/hvplot,2024-10-17 10:29:45.764,674741.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
