,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
165,datashader,holoviz/datashader,data-viz,,https://github.com/holoviz/datashader,https://github.com/holoviz/datashader,BSD-3-Clause,2015-12-23 18:02:20.000,2024-06-06 09:13:29.000000,2024-05-31 06:52:17,1512.0,20.0,363.0,90.0,755.0,134.0,448.0,3229.0,Quickly and accurately render even the largest data.,55.0,34,True,2024-05-31 10:06:24.000,0.16.2,49.0,datashader,conda-forge/datashader,,,,4378.0,4195.0,https://pypi.org/project/datashader,2024-05-31 07:00:43.000,183.0,116886.0,135436.0,https://anaconda.org/conda-forge/datashader,2024-05-31 10:05:11.909,908965.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
166,BoTorch,pytorch/botorch,hyperopt,,https://github.com/pytorch/botorch,https://github.com/pytorch/botorch,MIT,2018-07-30 23:59:57.000,2024-06-06 11:15:16.000000,2024-06-06 02:04:50,1886.0,71.0,372.0,54.0,1630.0,71.0,429.0,2978.0,Bayesian optimization in PyTorch.,114.0,34,True,2024-05-01 20:33:09.000,0.11.0,44.0,botorch,conda-forge/botorch,,,['pytorch'],1100.0,1026.0,https://pypi.org/project/botorch,2024-05-01 20:33:09.000,74.0,161010.0,163384.0,https://anaconda.org/conda-forge/botorch,2024-05-01 22:13:21.203,109230.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
167,scikit-optimize,scikit-optimize/scikit-optimize,hyperopt,,https://github.com/scikit-optimize/scikit-optimize,https://github.com/scikit-optimize/scikit-optimize,BSD-3-Clause,2016-03-20 21:10:54.000,2024-06-05 12:17:25.116000,2021-10-12 13:32:38,1570.0,,545.0,64.0,546.0,322.0,393.0,2731.0,Sequential model-based optimization with a `scipy.optimize` interface.,76.0,34,False,2024-06-04 19:12:54.000,0.10.2,23.0,scikit-optimize,conda-forge/scikit-optimize,,,,6320.0,5978.0,https://pypi.org/project/scikit-optimize,2024-06-04 19:12:54.000,342.0,761225.0,776937.0,https://anaconda.org/conda-forge/scikit-optimize,2024-06-05 12:17:25.116,722782.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
168,Ax,facebook/Ax,hyperopt,,https://github.com/facebook/Ax,https://github.com/facebook/Ax,MIT,2019-02-09 15:23:44.000,2024-06-06 13:43:35.000000,2024-06-05 20:36:30,3065.0,182.0,294.0,69.0,1801.0,114.0,623.0,2287.0,Adaptive Experimentation Platform.,169.0,34,True,2024-05-02 22:09:25.000,0.4.0,41.0,ax-platform,conda-forge/ax-platform,,,['pytorch'],777.0,729.0,https://pypi.org/project/ax-platform,2024-05-02 22:09:25.000,48.0,95009.0,95576.0,https://anaconda.org/conda-forge/ax-platform,2024-05-03 19:13:18.752,20445.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
169,optimum,huggingface/optimum,gpu-utilities,,https://github.com/huggingface/optimum,https://github.com/huggingface/optimum,Apache-2.0,2021-07-20 12:36:40.000,2024-06-06 15:21:05.000000,2024-06-06 08:42:52,1042.0,56.0,384.0,61.0,1201.0,356.0,397.0,2243.0,Accelerate training and inference of Transformers and Diffusers with easy to use hardware optimization tools.,107.0,34,True,2024-05-29 15:10:54.000,1.20.0,64.0,optimum,conda-forge/optimum,,,,2707.0,2571.0,https://pypi.org/project/optimum,2024-05-29 14:30:44.000,136.0,930651.0,931243.0,https://anaconda.org/conda-forge/optimum,2024-05-29 19:43:21.254,15394.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
170,jellyfish,jamesturk/jellyfish,nlp,,https://github.com/jamesturk/jellyfish,https://github.com/jamesturk/jellyfish,MIT,2010-07-09 20:41:11.000,2024-06-03 04:20:54.000000,2024-05-28 18:13:20,553.0,10.0,156.0,42.0,79.0,4.0,129.0,2003.0,a python library for doing approximate and phonetic matching of strings.,31.0,34,True,2024-05-28 18:19:40.000,1.0.4,43.0,jellyfish,conda-forge/jellyfish,,,,9391.0,9146.0,https://pypi.org/project/jellyfish,2024-05-28 18:19:40.000,245.0,4197236.0,4215489.0,https://anaconda.org/conda-forge/jellyfish,2024-05-29 14:53:10.399,876155.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
171,ArcGIS API,Esri/arcgis-python-api,geospatial-data,,https://github.com/Esri/arcgis-python-api,https://github.com/Esri/arcgis-python-api,Apache-2.0,2016-03-16 01:09:14.000,2024-06-05 23:15:00.000000,2024-05-22 05:11:40,4269.0,59.0,1070.0,154.0,1125.0,71.0,659.0,1785.0,Documentation and samples for ArcGIS API for Python.,91.0,34,True,2024-04-23 21:21:11.000,2.3.0,48.0,arcgis,,esridocker/arcgis-api-python-notebook,,,799.0,763.0,https://pypi.org/project/arcgis,2024-05-28 19:55:55.000,36.0,67686.0,67808.0,,,,https://hub.docker.com/r/esridocker/arcgis-api-python-notebook,,,,2.0,11406.0,,,,,,,,,,,,,,,,,,,
172,ipyleaflet,jupyter-widgets/ipyleaflet,geospatial-data,,https://github.com/jupyter-widgets/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10.000,2024-05-29 11:38:37.000000,2024-05-29 11:38:37,1186.0,13.0,359.0,68.0,606.0,276.0,356.0,1456.0,A Jupyter - Leaflet.js bridge.,88.0,34,True,2024-05-14 08:14:02.000,0.19.1,83.0,ipyleaflet,conda-forge/ipyleaflet,,,['jupyter'],9499.0,9237.0,https://pypi.org/project/ipyleaflet,2024-05-14 07:54:14.000,253.0,139650.0,173908.0,https://anaconda.org/conda-forge/ipyleaflet,2024-05-14 09:17:21.014,1157705.0,,,,,2.0,,,,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,2024-05-13 13:06:55.933,9.0,10632.0,,,,,,,,,,,
173,TensorFlow Text,tensorflow/text,nlp,,https://github.com/tensorflow/text,https://github.com/tensorflow/text,Apache-2.0,2019-05-29 22:10:03.000,2024-06-05 02:07:52.000000,2024-06-04 06:41:47,878.0,6.0,329.0,45.0,1030.0,168.0,169.0,1201.0,Making text a first-class citizen in TensorFlow.,115.0,34,True,2024-03-11 20:48:59.000,2.16.1,69.0,tensorflow-text,,,,['tensorflow'],7093.0,6890.0,https://pypi.org/project/tensorflow-text,2024-03-11 17:56:47.000,203.0,6986854.0,6986854.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
174,Face Recognition,ageitgey/face_recognition,image,,https://github.com/ageitgey/face_recognition,https://github.com/ageitgey/face_recognition,MIT,2017-03-03 21:52:39.000,2024-05-29 17:04:30.000000,2022-06-10 09:12:18,238.0,,13324.0,1566.0,228.0,773.0,586.0,52116.0,The worlds simplest facial recognition api for Python and the command line.,54.0,33,False,2020-02-20 14:26:01.000,1.3.0,23.0,face_recognition,conda-forge/face_recognition,,,['pytorch'],131.0,21.0,https://pypi.org/project/face_recognition,2020-02-20 14:26:01.000,110.0,192510.0,192992.0,https://anaconda.org/conda-forge/face_recognition,2023-06-16 19:21:40.721,21064.0,,,,,2.0,1231.0,,,,,,,,,,,,,,,,,,,
175,tinygrad,geohot/tinygrad,pytorch-utils,,https://github.com/tinygrad/tinygrad,https://github.com/tinygrad/tinygrad,MIT,2020-10-18 16:23:12.000,2024-06-06 14:56:28.000000,2024-06-06 13:09:45,4633.0,888.0,2671.0,265.0,4149.0,92.0,532.0,24561.0,You like pytorch? You like micrograd? You love tinygrad!.,310.0,33,True,2024-05-28 18:48:47.000,0.9.0,6.0,,,,,['pytorch'],69.0,69.0,,,,,,,,,,,,,1.0,,,,tinygrad/tinygrad,,,,,,,,,,,,,,,,
176,DeepSpeech,mozilla/DeepSpeech,audio,,https://github.com/mozilla/DeepSpeech,https://github.com/mozilla/DeepSpeech,MPL-2.0,2016-06-02 15:04:53.000,2024-02-18 05:01:17.000000,2021-11-17 17:52:52,3466.0,,3875.0,665.0,1674.0,143.0,1985.0,24543.0,"DeepSpeech is an open source embedded (offline, on-device) speech-to-text engine which can run in real time on devices..",163.0,33,False,2020-12-10 17:22:09.000,0.9.3,100.0,deepspeech,conda-forge/deepspeech,,,['tensorflow'],445.0,421.0,https://pypi.org/project/deepspeech,2020-12-19 10:05:12.000,24.0,4233.0,20902.0,https://anaconda.org/conda-forge/deepspeech,2023-06-16 19:27:01.157,2757.0,,,,,2.0,1144812.0,,,,,,,,,,,,,,,,,,,
177,qdrant,qdrant/qdrant,nlp,,https://github.com/qdrant/qdrant,https://github.com/qdrant/qdrant,Apache-2.0,2020-05-30 21:37:01.000,2024-06-06 14:58:13.000000,2024-05-28 12:22:14,2795.0,336.0,1250.0,118.0,3063.0,230.0,911.0,18460.0,"Qdrant - High-performance, massive-scale Vector Database for the next generation of AI. Also available in the cloud..",108.0,33,True,2024-05-28 12:43:45.000,1.9.4,72.0,,,,,,114.0,114.0,,,,,1127.0,,,,,,,,2.0,42856.0,,,,,,,,,,,,,,,,,,,
178,NNI,microsoft/nni,hyperopt,,https://github.com/microsoft/nni,https://github.com/microsoft/nni,MIT,2018-06-01 05:51:44.000,2024-05-10 14:44:06.000000,2023-10-26 05:31:53,3012.0,,1800.0,283.0,3506.0,388.0,1683.0,13826.0,"An open source AutoML toolkit for automate machine learning lifecycle, including feature engineering, neural..",192.0,33,True,2023-09-14 12:12:06.000,3.0,55.0,nni,,,,,693.0,655.0,https://pypi.org/project/nni,2023-09-14 12:22:00.000,38.0,15389.0,15389.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
179,Lime,marcotcr/lime,interpretability,,https://github.com/marcotcr/lime,https://github.com/marcotcr/lime,BSD-2-Clause,2016-03-15 22:18:10.000,2024-05-07 09:56:24.000000,2021-07-29 23:17:25,531.0,,1785.0,264.0,116.0,111.0,535.0,11366.0,Lime: Explaining the predictions of any machine learning classifier.,62.0,33,False,2020-04-03 22:05:03.000,0.2.0.0,39.0,lime,conda-forge/lime,,,,5878.0,5690.0,https://pypi.org/project/lime,2020-06-26 21:38:15.000,188.0,372482.0,374810.0,https://anaconda.org/conda-forge/lime,2023-06-16 13:18:57.655,209566.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
180,TPOT,EpistasisLab/tpot,hyperopt,,https://github.com/EpistasisLab/tpot,https://github.com/EpistasisLab/tpot,LGPL-3.0,2015-11-03 21:08:40.000,2024-05-15 17:55:00.000000,2024-02-23 19:03:07,2440.0,,1539.0,287.0,432.0,284.0,638.0,9547.0,A Python Automated Machine Learning tool that optimizes machine learning pipelines using genetic programming.,121.0,33,False,2024-02-23 19:06:10.000,0.12.2,63.0,tpot,conda-forge/tpot,,,['sklearn'],2820.0,2783.0,https://pypi.org/project/tpot,2024-02-23 19:06:10.000,37.0,42333.0,47633.0,https://anaconda.org/conda-forge/tpot,2024-02-26 15:57:08.680,254441.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
181,fuzzywuzzy,seatgeek/fuzzywuzzy,nlp,,https://github.com/seatgeek/fuzzywuzzy,https://github.com/seatgeek/fuzzywuzzy,GPL-2.0,2011-07-08 19:32:34.000,2023-06-16 13:22:53.603000,2021-09-09 20:54:41,384.0,,877.0,259.0,148.0,107.0,104.0,9146.0,Fuzzy String Matching in Python.,70.0,33,False,2020-02-13 22:14:12.000,0.18.0,27.0,fuzzywuzzy,conda-forge/fuzzywuzzy,,,,25908.0,24785.0,https://pypi.org/project/fuzzywuzzy,2020-02-13 21:06:25.000,1123.0,6727638.0,6733287.0,https://anaconda.org/conda-forge/fuzzywuzzy,2023-06-16 13:22:53.603,536726.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
182,Datasette,simonw/datasette,others,,https://github.com/simonw/datasette,https://github.com/simonw/datasette,Apache-2.0,2017-10-23 00:39:03.000,2024-05-20 16:44:45.000000,2024-04-22 23:01:37,2591.0,25.0,635.0,99.0,471.0,578.0,1228.0,9015.0,An open source multi-tool for exploring and publishing data.,78.0,33,True,2023-12-22 23:22:42.000,0.64.6,147.0,datasette,conda-forge/datasette,,,,1661.0,1267.0,https://pypi.org/project/datasette,2024-03-13 02:20:24.000,394.0,38262.0,39183.0,https://anaconda.org/conda-forge/datasette,2024-01-03 22:47:34.900,34977.0,,,,,2.0,64.0,,,,,,,,,datasette,,,,,,,,,,
183,PyTorch3D,facebookresearch/pytorch3d,image,,https://github.com/facebookresearch/pytorch3d,https://github.com/facebookresearch/pytorch3d,,2019-10-25 02:23:45.000,2024-05-30 17:11:56.000000,2024-05-30 17:06:38,1155.0,11.0,1254.0,149.0,169.0,265.0,1267.0,8414.0,PyTorch3D is FAIRs library of reusable components for deep learning with 3D data.,142.0,33,False,2024-02-22 18:30:39.000,0.7.6,17.0,pytorch3d,pytorch3d/pytorch3d,,,['pytorch'],843.0,829.0,https://pypi.org/project/pytorch3d,2022-04-28 15:53:26.000,14.0,6287.0,10219.0,https://anaconda.org/pytorch3d/pytorch3d,2023-10-31 20:03:11.190,216312.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
184,cuDF,rapidsai/cudf,gpu-utilities,,https://github.com/rapidsai/cudf,https://github.com/rapidsai/cudf,Apache-2.0,2017-05-07 03:43:37.000,2024-06-06 14:21:28.000000,2024-06-06 14:19:06,38873.0,418.0,846.0,147.0,9731.0,1095.0,5297.0,7839.0,cuDF - GPU DataFrame Library.,286.0,33,True,2024-06-05 15:08:25.000,24.06.00,50.0,cudf,,,,,72.0,55.0,https://pypi.org/project/cudf,2020-06-01 20:07:47.000,17.0,3457.0,3457.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
185,Metaflow,Netflix/metaflow,ml-experiments,,https://github.com/Netflix/metaflow,https://github.com/Netflix/metaflow,Apache-2.0,2019-09-17 17:48:25.000,2024-06-06 14:28:13.000000,2024-06-05 20:25:54,945.0,83.0,728.0,286.0,1248.0,324.0,372.0,7727.0,"Build and manage real-life ML, AI, and data science projects with ease!.",90.0,33,True,2024-06-05 23:31:19.000,2.12.3,127.0,metaflow,conda-forge/metaflow,,,,712.0,667.0,https://pypi.org/project/metaflow,2024-06-05 23:31:19.000,45.0,310007.0,313757.0,https://anaconda.org/conda-forge/metaflow,2024-06-04 12:54:10.826,176291.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
186,Darts,unit8co/darts,time-series-data,,https://github.com/unit8co/darts,https://github.com/unit8co/darts,Apache-2.0,2018-09-13 15:17:28.000,2024-06-06 14:07:10.000000,2024-06-05 11:34:27,1204.0,46.0,805.0,60.0,968.0,265.0,1185.0,7434.0,A python library for user-friendly forecasting and anomaly detection on time series.,116.0,33,True,2024-04-17 11:54:28.000,0.29.0,42.0,u8darts,conda-forge/u8darts-all,unit8/darts,,,632.0,626.0,https://pypi.org/project/u8darts,2024-04-17 11:54:28.000,6.0,23731.0,25050.0,https://anaconda.org/conda-forge/u8darts-all,2024-04-18 00:03:59.716,45916.0,https://hub.docker.com/r/unit8/darts,2024-04-17 11:31:17.149896,,592.0,2.0,,,,,,,,,,,,,,,,,,,,
187,AutoGluon,autogluon/autogluon,hyperopt,,https://github.com/autogluon/autogluon,https://github.com/autogluon/autogluon,Apache-2.0,2019-07-29 18:51:24.000,2024-06-06 09:06:36.000000,2024-06-05 23:17:36,2230.0,118.0,857.0,99.0,2496.0,357.0,976.0,7287.0,Fast and Accurate ML in 3 Lines of Code.,122.0,33,True,2024-05-02 19:07:34.000,0.8.3,1504.0,autogluon,,autogluon/autogluon,https://auto.gluon.ai,"['pytorch', 'sklearn']",744.0,720.0,https://pypi.org/project/autogluon,2024-06-06 09:06:36.000,24.0,77407.0,77542.0,,,,https://hub.docker.com/r/autogluon/autogluon,2024-03-07 07:21:23.461952,17.0,7966.0,1.0,,,,,,,,,,,,,,,,,,,,
188,UMAP,lmcinnes/umap,data-viz,,https://github.com/lmcinnes/umap,https://github.com/lmcinnes/umap,BSD-3-Clause,2017-07-02 01:11:17.000,2024-05-27 10:46:46.000000,2024-04-25 01:14:03,1793.0,25.0,765.0,127.0,278.0,455.0,336.0,7103.0,Uniform Manifold Approximation and Projection.,130.0,33,True,2024-04-03 16:53:16.000,0.5.6,40.0,umap-learn,conda-forge/umap-learn,,,,834.0,1.0,https://pypi.org/project/umap-learn,2024-04-03 16:53:16.000,833.0,1381339.0,1432239.0,https://anaconda.org/conda-forge/umap-learn,2024-02-04 15:29:26.812,2443213.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
189,Autograd,HIPS/autograd,others,,https://github.com/HIPS/autograd,https://github.com/HIPS/autograd,MIT,2014-11-24 15:50:23.000,2024-05-25 08:44:40.000000,2024-05-25 08:44:40,1420.0,2.0,872.0,219.0,223.0,174.0,233.0,6836.0,Efficiently computes derivatives of numpy code.,56.0,33,True,2023-06-23 08:37:07.368,1.6.2,29.0,autograd,conda-forge/autograd,,,,8612.0,8346.0,https://pypi.org/project/autograd,2023-06-23 08:37:07.368,266.0,1333612.0,1351607.0,https://anaconda.org/conda-forge/autograd,2023-06-26 15:21:38.267,431902.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
190,BigDL,intel-analytics/BigDL,distributed-ml,,https://github.com/intel-analytics/ipex-llm,https://github.com/intel-analytics/ipex-llm,Apache-2.0,2016-08-29 07:59:50.000,2024-06-06 11:52:20.000000,2024-06-06 10:25:20,2925.0,592.0,1212.0,245.0,8917.0,833.0,1490.0,6131.0,"Accelerate local LLM inference and finetuning (LLaMA, Mistral, ChatGLM, Qwen, Baichuan, Mixtral, Gemma, Phi, etc.) on..",102.0,33,True,2023-11-13 02:02:20.000,2.4.0,869.0,bigdl,,,,,58.0,51.0,https://pypi.org/project/bigdl,2024-03-24 14:04:20.000,2.0,3261.0,3266.0,,,,,,,,2.0,499.0,,,intel-analytics/ipex-llm,,,,,,,,,,com.intel.analytics.bigdl:bigdl-SPARK_2.4,https://search.maven.org/artifact/com.intel.analytics.bigdl/bigdl-SPARK_2.4,2021-04-20 01:33:14,5.0,,,
191,InterpretML,interpretml/interpret,interpretability,,https://github.com/interpretml/interpret,https://github.com/interpretml/interpret,MIT,2019-05-03 05:47:52.000,2024-06-06 07:37:33.000000,2024-06-06 07:34:21,3164.0,162.0,717.0,143.0,106.0,101.0,333.0,6081.0,Fit interpretable models. Explain blackbox machine learning.,44.0,33,True,2024-04-14 22:32:49.000,0.6.1,49.0,interpret,,,,['jupyter'],736.0,691.0,https://pypi.org/project/interpret,2024-04-14 04:27:31.000,45.0,81023.0,81023.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
192,Chainer,chainer/chainer,ml-frameworks,,https://github.com/chainer/chainer,https://github.com/chainer/chainer,MIT,2015-06-05 05:50:37.000,2023-08-28 17:18:20.000000,2022-10-17 02:18:00,30611.0,,1366.0,288.0,6588.0,13.0,2031.0,5869.0,A flexible framework of neural networks for deep learning.,325.0,33,False,2022-06-29 08:19:03.000,7.8.1.post1,111.0,chainer,conda-forge/chainer,,,,3305.0,3247.0,https://pypi.org/project/chainer,2022-01-05 05:33:36.000,58.0,19442.0,19780.0,https://anaconda.org/conda-forge/chainer,2023-06-16 19:17:58.452,17623.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
193,PML,KevinMusgrave/pytorch-metric-learning,pytorch-utils,,https://github.com/KevinMusgrave/pytorch-metric-learning,https://github.com/KevinMusgrave/pytorch-metric-learning,MIT,2019-10-23 17:20:35.000,2024-04-01 08:16:02.000000,2024-04-01 08:13:40,1215.0,5.0,651.0,63.0,133.0,59.0,437.0,5833.0,"The easiest way to use deep metric learning in your application. Modular, flexible, and extensible. Written in PyTorch.",41.0,33,True,2024-04-01 08:16:02.000,2.5.0,210.0,pytorch-metric-learning,metric-learning/pytorch-metric-learning,,,['pytorch'],1574.0,1541.0,https://pypi.org/project/pytorch-metric-learning,2024-04-01 08:03:08.000,33.0,459960.0,460176.0,https://anaconda.org/metric-learning/pytorch-metric-learning,2023-06-16 19:17:36.446,11485.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
194,mlpack,mlpack/mlpack,ml-frameworks,,https://github.com/mlpack/mlpack,https://github.com/mlpack/mlpack,BSD-3-Clause,2014-12-17 18:16:59.000,2024-06-05 19:44:27.000000,2024-06-03 13:02:31,29934.0,219.0,1572.0,181.0,2116.0,26.0,1595.0,4865.0,"mlpack: a fast, header-only C++ machine learning library.",316.0,33,True,2024-05-28 22:59:10.000,4.4.0,47.0,mlpack,conda-forge/mlpack,,,,2.0,,https://pypi.org/project/mlpack,2024-05-28 22:59:10.000,2.0,2282.0,6204.0,https://anaconda.org/conda-forge/mlpack,2024-05-29 13:49:41.651,188285.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
195,MLxtend,rasbt/mlxtend,sklearn-utils,,https://github.com/rasbt/mlxtend,https://github.com/rasbt/mlxtend,BSD-3-Clause,2014-08-14 01:56:16.000,2024-03-31 13:12:23.000000,2024-03-31 13:12:23,1645.0,6.0,845.0,118.0,527.0,144.0,341.0,4793.0,A library of extension and helper modules for Pythons data analysis and machine learning libraries.,106.0,33,True,2024-01-05 09:13:47.000,0.23.1,52.0,mlxtend,conda-forge/mlxtend,,,['sklearn'],13826.0,13669.0,https://pypi.org/project/mlxtend,2024-01-05 09:13:47.000,157.0,630211.0,636758.0,https://anaconda.org/conda-forge/mlxtend,2024-01-05 18:58:45.309,307748.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
196,AzureML SDK,Azure/MachineLearningNotebooks,ml-experiments,,https://github.com/Azure/MachineLearningNotebooks,https://github.com/Azure/MachineLearningNotebooks,MIT,2018-08-17 17:29:14.000,2024-05-16 16:15:58.000000,2024-05-16 16:15:57,1295.0,2.0,2511.0,1965.0,534.0,386.0,1076.0,3980.0,Python notebooks with ML and deep learning examples with Azure Machine Learning Python SDK | Microsoft.,64.0,33,True,2024-02-06 19:36:25.000,1.55.0,103.0,azureml-sdk,,,,,48.0,,https://pypi.org/project/azureml-sdk,2024-04-29 18:34:04.000,48.0,538157.0,538166.0,,,,,,,,2.0,620.0,,,,,,,,,,,,,,,,,,,
197,rubrix,recognai/rubrix,nlp,,https://github.com/argilla-io/argilla,https://github.com/argilla-io/argilla,Apache-2.0,2021-04-28 14:37:42.000,2024-06-06 15:12:32.000000,2024-06-03 16:38:23,3041.0,152.0,314.0,25.0,2840.0,169.0,1788.0,3171.0,"Argilla is a collaboration platform for AI engineers and domain experts that require high-quality outputs, full data..",89.0,33,True,2024-05-30 15:46:15.000,1.29.0,100.0,rubrix,conda-forge/rubrix,,,,2512.0,2512.0,https://pypi.org/project/rubrix,2022-10-24 18:22:00.951,,503.0,1546.0,https://anaconda.org/conda-forge/rubrix,2023-06-16 19:28:09.653,31291.0,,,,,2.0,,,,argilla-io/argilla,,,,,,,,,,,,,,,,
198,hdbscan,scikit-learn-contrib/hdbscan,others,,https://github.com/scikit-learn-contrib/hdbscan,https://github.com/scikit-learn-contrib/hdbscan,BSD-3-Clause,2015-04-22 13:32:37.000,2024-05-24 23:42:54.551000,2024-05-24 16:20:11,1005.0,8.0,491.0,56.0,139.0,351.0,168.0,2708.0,A high performance implementation of HDBSCAN clustering.,89.0,33,True,2024-05-24 16:32:20.000,0.8.36,52.0,hdbscan,conda-forge/hdbscan,,,['sklearn'],3859.0,3555.0,https://pypi.org/project/hdbscan,2024-05-24 16:32:20.000,304.0,742119.0,786208.0,https://anaconda.org/conda-forge/hdbscan,2024-05-24 23:42:54.551,1939945.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
199,snakemake,snakemake/snakemake,ml-experiments,,https://github.com/snakemake/snakemake,https://github.com/snakemake/snakemake,MIT,2015-10-17 15:43:54.867,2024-06-05 16:22:45.000000,2024-06-05 10:44:19,5190.0,93.0,516.0,19.0,1289.0,1047.0,649.0,2145.0,"This is the development home of the workflow management system Snakemake. For general information, see.",326.0,33,True,2024-06-05 10:45:28.000,8.13.0,339.0,snakemake,bioconda/snakemake,,,,2214.0,1992.0,https://pypi.org/project/snakemake,2024-06-05 10:45:28.000,222.0,43423.0,53686.0,https://anaconda.org/bioconda/snakemake,2024-06-05 11:44:37.712,1067395.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
200,Pythran,serge-sans-paille/pythran,others,,https://github.com/serge-sans-paille/pythran,https://github.com/serge-sans-paille/pythran,BSD-3-Clause,2012-05-29 08:02:14.000,2024-05-28 19:51:36.901000,2024-05-28 04:59:06,3715.0,30.0,190.0,49.0,1370.0,133.0,722.0,1969.0,Ahead of Time compiler for numeric kernels.,72.0,33,True,2024-05-28 05:22:14.000,0.16.1,61.0,pythran,conda-forge/pythran,,,,2265.0,2246.0,https://pypi.org/project/pythran,2024-05-28 05:22:14.000,19.0,232503.0,243708.0,https://anaconda.org/conda-forge/pythran,2024-05-28 19:51:36.901,504252.0,,,,,2.0,,,,,,,,,,,,,,,,,,pythran,python-pythran,
201,TF Addons,tensorflow/addons,tensorflow-utils,,https://github.com/tensorflow/addons,https://github.com/tensorflow/addons,Apache-2.0,2018-11-26 23:57:17.000,2024-05-27 22:30:20.000000,2024-04-15 22:25:34,1519.0,1.0,606.0,59.0,1883.0,88.0,898.0,1678.0,Useful extra functionality for TensorFlow 2.x maintained by SIG-addons.,207.0,33,True,2023-11-28 01:45:31.000,0.23.0,38.0,tensorflow-addons,,,,['tensorflow'],15013.0,14788.0,https://pypi.org/project/tensorflow-addons,2023-11-28 01:45:31.000,225.0,1046287.0,1046287.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
202,Geocoder,DenisCarriere/geocoder,geospatial-data,,https://github.com/DenisCarriere/geocoder,https://github.com/DenisCarriere/geocoder,MIT,2014-01-13 04:19:21.000,2024-04-20 16:14:16.000000,2018-10-12 15:53:05,1251.0,,282.0,51.0,158.0,104.0,218.0,1598.0,Python Geocoder.,73.0,33,False,2021-12-15 15:58:16.110,1.1.4,110.0,geocoder,conda-forge/geocoder,,,,10358.0,10170.0,https://pypi.org/project/geocoder,2021-12-15 15:58:16.110,188.0,615246.0,616873.0,https://anaconda.org/conda-forge/geocoder,2023-06-16 13:21:27.128,143228.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,geocoder
203,TF Model Optimization,tensorflow/model-optimization,tensorflow-utils,,https://github.com/tensorflow/model-optimization,https://github.com/tensorflow/model-optimization,Apache-2.0,2018-10-31 20:34:28.000,2024-05-02 22:47:28.000000,2024-05-02 22:47:23,830.0,5.0,320.0,119.0,783.0,217.0,167.0,1475.0,"A toolkit to optimize ML models for deployment for Keras and TensorFlow, including quantization and pruning.",85.0,33,True,2024-02-08 02:06:46.000,0.8.0,31.0,tensorflow-model-optimization,,,,['tensorflow'],3885.0,3842.0,https://pypi.org/project/tensorflow-model-optimization,2024-02-08 01:57:17.000,43.0,835717.0,835717.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
