,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,snap_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,gitlab_id,gitlab_url
205,geojson,jazzband/geojson,,geospatial-data,https://github.com/jazzband/geojson,https://github.com/jazzband/geojson,BSD-3-Clause,2011-07-01 20:39:48.000000,2021-03-21 16:52:10.000000,2021-03-21 16:52:09.000000,85,22.0,52.0,626,448.0,Python bindings and utilities for GeoJSON.,44.0,28,True,2019-08-09 20:32:15.000000,2.5.0,28.0,geojson,conda-forge/geojson,,,,8527.0,6693.0,https://pypi.org/project/geojson,2019-08-09 20:32:15.000000,1834.0,633242.0,639764.0,https://anaconda.org/conda-forge/geojson,2019-08-11 12:10:34.426000,404372.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
206,NIPYPE,nipy/nipype,,medical-data,https://github.com/nipy/nipype,https://github.com/nipy/nipype,Apache-2.0,2010-07-22 17:06:49.000000,2021-05-27 14:06:59.000000,2021-05-27 13:17:22.000000,456,337.0,879.0,563,14104.0,Workflows and interfaces for neuroimaging packages.,216.0,28,True,2020-11-28 17:23:30.000000,1.6.0,54.0,nipype,conda-forge/nipype,,,,799.0,607.0,https://pypi.org/project/nipype,2020-11-28 17:23:30.000000,192.0,22121.0,29064.0,https://anaconda.org/conda-forge/nipype,2020-11-28 17:44:51.813000,402713.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
207,DIPY,dipy/dipy,,medical-data,https://github.com/dipy/dipy,https://github.com/dipy/dipy,BSD-3-Clause,2010-02-06 11:43:08.000000,2021-05-22 17:16:57.000000,2021-05-11 15:51:38.000000,313,156.0,612.0,432,11578.0,"DIPY is the paragon 3D/4D+ imaging library in Python. Contains generic methods for spatial normalization, signal..",121.0,28,True,2021-03-14 14:05:15.000000,1.4.0,23.0,dipy,conda-forge/dipy,,,,469.0,375.0,https://pypi.org/project/dipy,2021-05-06 04:40:48.000000,94.0,11873.0,15550.0,https://anaconda.org/conda-forge/dipy,2021-05-06 13:36:55.402000,220636.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
208,Cython BLIS,explosion/cython-blis,,others,https://github.com/explosion/cython-blis,https://github.com/explosion/cython-blis,BSD-3-Clause,2017-10-15 09:56:16.000000,2021-03-15 19:42:45.000000,2021-03-15 19:42:37.000000,25,6.0,16.0,170,526.0,Fast matrix-multiplication as a self-contained Python library no system dependencies!.,9.0,28,True,2020-12-07 08:56:44.000000,0.7.4,35.0,blis,conda-forge/cython-blis,,,,10966.0,10576.0,https://pypi.org/project/blis,2020-12-07 08:56:44.000000,390.0,1820014.0,1855513.0,https://anaconda.org/conda-forge/cython-blis,2021-01-31 09:13:47.685000,922998.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
209,Streamlit,streamlit/streamlit,,others,https://github.com/streamlit/streamlit,https://github.com/streamlit/streamlit,Apache-2.0,2019-08-24 00:14:52.000000,2021-05-27 13:22:18.000000,2021-05-25 18:28:50.000000,1254,515.0,1253.0,14649,,Streamlit The fastest way to build data apps in Python.,105.0,27,True,2021-05-13 23:02:22.000000,0.82.0,131.0,streamlit,,,,,115.0,81.0,https://pypi.org/project/streamlit,2021-05-13 23:01:55.000000,34.0,296469.0,296469.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
210,NNI,microsoft/nni,,hyperopt,https://github.com/microsoft/nni,https://github.com/microsoft/nni,MIT,2018-06-01 05:51:44.000000,2021-05-27 12:48:44.000000,2021-05-27 12:48:44.000000,1328,283.0,972.0,9674,2106.0,"An open source AutoML toolkit for automate machine learning lifecycle, including feature engineering, neural..",134.0,27,True,2021-04-26 03:15:25.000000,2.2,40.0,nni,,,,,133.0,117.0,https://pypi.org/project/nni,2021-04-26 01:05:08.000000,16.0,3109.0,3109.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
211,InsightFace,deepinsight/insightface,,image,https://github.com/deepinsight/insightface,https://github.com/deepinsight/insightface,MIT,2017-09-01 00:36:51.000000,2021-05-26 12:21:36.000000,2021-05-26 12:21:36.000000,3153,776.0,717.0,9244,1574.0,Face Analysis Project on MXNet and PyTorch.,20.0,27,True,2021-05-16 02:42:58.000000,0.2.1,8.0,insightface,,,,['mxnet'],71.0,69.0,https://pypi.org/project/insightface,2021-05-16 02:42:58.000000,2.0,4914.0,4914.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
212,dgl,dmlc/dgl,,graph,https://github.com/dmlc/dgl,https://github.com/dmlc/dgl,Apache-2.0,2018-04-20 14:49:09.000000,2021-05-27 13:25:52.000000,2021-05-26 10:09:30.000000,1542,253.0,805.0,7344,1717.0,"Python package built to ease deep learning on graph, on top of existing DL frameworks.",131.0,27,True,2021-04-08 03:22:48.000000,0.6.1,438.0,dgl,,,,,30.0,,https://pypi.org/project/dgl,2021-05-27 13:25:52.000000,30.0,40014.0,40014.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
213,ParlAI,facebookresearch/ParlAI,,nlp,https://github.com/facebookresearch/ParlAI,https://github.com/facebookresearch/ParlAI,MIT,2017-04-24 17:10:44.000000,2021-05-26 20:46:13.000000,2021-05-25 17:58:03.000000,1475,98.0,904.0,7216,3756.0,A framework for training and evaluating AI models on a variety of openly available dialogue datasets.,149.0,27,True,2021-04-23 13:45:44.000000,1.2.0,16.0,parlai,,,,['pytorch'],25.0,25.0,https://pypi.org/project/parlai,2021-04-23 13:41:57.000000,0.0,2234.0,2234.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
214,TensorLayer,tensorlayer/tensorlayer,,reinforcement-learning,https://github.com/tensorlayer/tensorlayer,https://github.com/tensorlayer/tensorlayer,Apache-2.0,2016-06-07 15:55:16.000000,2021-05-13 04:29:18.000000,2021-03-17 01:32:00.000000,1473,20.0,433.0,6591,3346.0,Deep Learning and Reinforcement Learning Library for Scientists and Engineers.,131.0,27,True,2021-01-06 07:16:21.000000,2.2.4,82.0,tensorlayer,,,,['tensorflow'],68.0,,https://pypi.org/project/tensorlayer,2020-06-19 00:53:37.000000,68.0,3222.0,3244.0,,,,,,,,2.0,1257.0,,,,,,,,,,,,,,,,,,,,,
215,EfficientNet-PyTorch,lukemelas/EfficientNet-PyTorch,,pytorch-utils,https://github.com/lukemelas/EfficientNet-PyTorch,https://github.com/lukemelas/EfficientNet-PyTorch,Apache-2.0,2019-05-30 05:24:11.000000,2021-05-25 07:07:22.000000,2021-04-15 15:16:36.000000,1158,112.0,130.0,6040,162.0,A PyTorch implementation of EfficientNet and EfficientNetV2 (coming soon!).,24.0,27,True,2021-04-15 15:17:23.000000,0.7.1,13.0,efficientnet-pytorch,,,,['pytorch'],14.0,,https://pypi.org/project/efficientnet-pytorch,2021-04-15 15:17:23.000000,14.0,73819.0,111944.0,,,,,,,,1.0,533751.0,,,,,,,,,,,,,,,,,,,,,
216,tsfresh,blue-yonder/tsfresh,,time-series-data,https://github.com/blue-yonder/tsfresh,https://github.com/blue-yonder/tsfresh,MIT,2016-10-26 11:29:17.000000,2021-05-02 05:43:02.000000,2021-05-02 05:43:02.000000,885,38.0,424.0,5663,398.0,Automatic extraction of relevant features from time series:.,76.0,27,True,2021-03-06 08:49:53.000000,0.18.0,26.0,tsfresh,conda-forge/tsfresh,,,['sklearn'],66.0,,https://pypi.org/project/tsfresh,2020-09-09 21:08:22.000000,66.0,140920.0,141723.0,https://anaconda.org/conda-forge/tsfresh,2021-03-07 06:57:04.012000,33738.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
217,CleverHans,cleverhans-lab/cleverhans,,adversarial,https://github.com/cleverhans-lab/cleverhans,https://github.com/cleverhans-lab/cleverhans,MIT,2016-09-15 00:28:04.000000,2021-04-28 13:26:45.000000,2021-04-20 08:51:08.000000,1278,25.0,418.0,5118,3194.0,"An adversarial example library for constructing attacks, building defenses, and benchmarking both.",123.0,27,True,2021-04-28 13:26:45.000000,3.1.0,7.0,cleverhans,,,,['tensorflow'],238.0,222.0,https://pypi.org/project/cleverhans,2021-04-28 13:26:45.000000,16.0,973.0,973.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
218,Datasette,simonw/datasette,,others,https://github.com/simonw/datasette,https://github.com/simonw/datasette,Apache-2.0,2017-10-23 00:39:03.000000,2021-05-27 04:31:28.000000,2021-05-27 04:31:12.000000,291,257.0,791.0,5115,1630.0,An open source multi-tool for exploring and publishing data.,50.0,27,True,2021-03-29 00:43:36.000000,0.56,93.0,datasette,,,,,489.0,419.0,https://pypi.org/project/datasette,2021-05-23 00:52:55.000000,70.0,28796.0,28796.0,,,,,,,,2.0,30.0,,,,,,,,,datasette,,,,,,,,,,,,
219,GluonCV,dmlc/gluon-cv,,image,https://github.com/dmlc/gluon-cv,https://github.com/dmlc/gluon-cv,Apache-2.0,2018-02-26 01:33:21.000000,2021-05-27 09:01:44.000000,2021-05-23 01:57:35.000000,1084,297.0,473.0,4745,866.0,Gluon CV Toolkit.,112.0,27,True,2021-03-28 22:53:04.000000,0.10.1,1103.0,gluoncv,,,,['mxnet'],533.0,503.0,https://pypi.org/project/gluoncv,2021-05-27 09:01:44.000000,30.0,55214.0,55214.0,,,,,,,,2.0,,-1.0,,,,,,,,,,,,,,,,,,,,
220,Tokenizers,huggingface/tokenizers,,nlp,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,Apache-2.0,2019-11-01 17:52:20.000000,2021-05-26 17:01:17.000000,2021-05-24 21:31:01.000000,348,103.0,334.0,4553,1463.0,Fast State-of-the-Art Tokenizers optimized for Research and Production.,40.0,27,True,2021-05-24 21:31:46.000000,python-v0.10.3,62.0,tokenizers,conda-forge/tokenizers,,,,33.0,33.0,https://pypi.org/project/tokenizers,2021-05-24 21:47:49.000000,0.0,2718097.0,2723465.0,https://anaconda.org/conda-forge/tokenizers,2021-03-10 20:31:28.913000,53689.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
221,Metaflow,Netflix/metaflow,,ml-experiments,https://github.com/Netflix/metaflow,https://github.com/Netflix/metaflow,Apache-2.0,2019-09-17 17:48:25.000000,2021-05-26 17:26:35.000000,2021-05-25 06:30:36.000000,370,159.0,156.0,4376,241.0,Build and manage real-life data science projects with ease.,33.0,27,True,2021-05-20 00:53:24.000000,2.2.13,23.0,metaflow,conda-forge/metaflow,,,,146.0,144.0,https://pypi.org/project/metaflow,2021-05-20 01:42:27.000000,2.0,85434.0,86395.0,https://anaconda.org/conda-forge/metaflow,2021-05-20 15:32:54.439000,16350.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
222,OCRmyPDF,jbarlow83/OCRmyPDF,,ocr,https://github.com/jbarlow83/OCRmyPDF,https://github.com/jbarlow83/OCRmyPDF,MPL-2.0,2013-12-20 08:26:28.000000,2021-05-27 08:26:43.000000,2021-05-27 08:26:40.000000,451,95.0,613.0,4265,2953.0,"OCRmyPDF adds an OCR text layer to scanned PDF files, allowing them to be searched.",53.0,27,True,2021-05-21 07:05:02.000000,12.0.2,172.0,ocrmypdf,,,,,166.0,154.0,https://pypi.org/project/ocrmypdf,2021-05-21 07:05:02.000000,12.0,17932.0,17932.0,,,,,,,,2.0,,,,,,,,,,ocrmypdf,ocrmypdf,,,,,,,,,,,
223,skorch,skorch-dev/skorch,,ml-frameworks,https://github.com/skorch-dev/skorch,https://github.com/skorch-dev/skorch,BSD-3-Clause,2017-07-18 00:13:54.000000,2021-05-26 21:43:07.000000,2021-05-26 21:43:07.000000,283,47.0,337.0,3969,955.0,A scikit-learn compatible neural network library that wraps PyTorch.,41.0,27,True,2021-03-23 15:34:51.000000,0.10.0,13.0,skorch,conda-forge/skorch,,,"['pytorch', 'sklearn']",353.0,327.0,https://pypi.org/project/skorch,2021-03-23 15:32:29.000000,26.0,20126.0,28467.0,https://anaconda.org/conda-forge/skorch,2021-03-24 00:24:03.810000,266913.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
224,pyAudioAnalysis,tyiannak/pyAudioAnalysis,,audio,https://github.com/tyiannak/pyAudioAnalysis,https://github.com/tyiannak/pyAudioAnalysis,Apache-2.0,2014-08-27 12:43:13.000000,2021-05-26 08:51:52.000000,2021-05-26 08:51:51.000000,994,170.0,108.0,3933,684.0,"Python Audio Analysis Library: Feature Extraction, Classification, Segmentation and Applications.",24.0,27,True,2021-05-13 14:14:02.000000,0.3.7,16.0,pyAudioAnalysis,,,,,231.0,209.0,https://pypi.org/project/pyAudioAnalysis,2021-05-13 14:14:02.000000,22.0,16369.0,16369.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
225,espnet,espnet/espnet,,audio,https://github.com/espnet/espnet,https://github.com/espnet/espnet,Apache-2.0,2017-12-13 00:45:11.000000,2021-05-27 14:16:11.000000,2021-05-22 05:51:32.000000,1155,165.0,1150.0,3803,11269.0,End-to-End Speech Processing Toolkit.,150.0,27,True,2021-04-07 04:52:16.000000,0.9.9,34.0,espnet,,,,,9.0,9.0,https://pypi.org/project/espnet,2021-04-07 04:52:16.000000,0.0,3140.0,3141.0,,,,,,,,2.0,61.0,,,,,,,,,,,,,,,,,,,,,
226,InterpretML,interpretml/interpret,,interpretability,https://github.com/interpretml/interpret,https://github.com/interpretml/interpret,MIT,2019-05-03 05:47:52.000000,2021-05-27 04:06:53.000000,2021-05-24 21:33:07.000000,462,72.0,131.0,3788,1488.0,Fit interpretable models. Explain blackbox machine learning.,25.0,27,True,2021-01-20 02:12:33.000000,0.2.4,34.0,interpret,,,,['jupyter'],82.0,80.0,https://pypi.org/project/interpret,2021-01-20 02:10:35.000000,2.0,14187.0,14187.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
227,Jina,jina-ai/jina,,ml-frameworks,https://github.com/jina-ai/jina,https://github.com/jina-ai/jina,Apache-2.0,2020-02-13 17:04:44.000000,2021-05-27 13:28:59.000000,2021-05-27 11:06:06.000000,454,52.0,725.0,3451,5401.0,An easier way to build neural search on the cloud.,99.0,27,True,2021-05-27 04:50:13.000000,1.3.0,669.0,jina,,jinaai/jina,,,59.0,59.0,https://pypi.org/project/jina,2021-05-27 10:28:07.000000,,7374.0,40613.0,,,,https://hub.docker.com/r/jinaai/jina,2021-05-27 07:51:57.263836,3.0,498586.0,3.0,,,,,,,,,,,,,,,,,,,,,,
228,Perspective,finos/perspective,,data-viz,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000000,2021-05-27 14:25:15.000000,2021-05-27 04:10:24.000000,366,66.0,352.0,3381,4490.0,Streaming pivot visualization via WebAssembly.,63.0,27,True,2021-05-11 13:14:50.000000,0.8.2,45.0,perspective-python,,,,['jupyter'],199.0,191.0,https://pypi.org/project/perspective-python,2021-05-11 13:14:50.000000,8.0,1973.0,4243.0,,,,,,,,2.0,,,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,2021-05-12 05:26:10.640000,,2270.0,,,,,,,,,,,,,,
229,DeepChem,deepchem/deepchem,,others,https://github.com/deepchem/deepchem,https://github.com/deepchem/deepchem,MIT,2015-09-24 23:20:28.000000,2021-05-27 01:06:04.000000,2021-05-20 03:47:19.000000,983,369.0,889.0,2944,6474.0,"Democratizing Deep-Learning for Drug Discovery, Quantum Chemistry, Materials Science and Biology.",160.0,27,True,2021-03-18 03:10:52.000000,2.5.0,259.0,deepchem,,,,['tensorflow'],44.0,40.0,https://pypi.org/project/deepchem,2021-05-20 03:49:17.000000,4.0,3134.0,3134.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
230,pomegranate,jmschrei/pomegranate,,probabilistics,https://github.com/jmschrei/pomegranate,https://github.com/jmschrei/pomegranate,MIT,2014-11-24 18:36:58.000000,2021-05-04 19:09:20.000000,2021-05-04 19:09:16.000000,486,50.0,561.0,2679,897.0,"Fast, flexible and easy to use probabilistic modelling in Python.",62.0,27,True,2021-03-29 16:51:20.000000,0.14.4,65.0,pomegranate,conda-forge/pomegranate,,,,510.0,454.0,https://pypi.org/project/pomegranate,2021-03-29 16:51:20.000000,56.0,42246.0,44904.0,https://anaconda.org/conda-forge/pomegranate,2020-11-01 16:22:04.857000,58485.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
231,Catalyst,catalyst-team/catalyst,,ml-experiments,https://github.com/catalyst-team/catalyst,https://github.com/catalyst-team/catalyst,Apache-2.0,2018-08-20 07:56:13.000000,2021-05-27 12:46:37.000000,2021-05-25 06:27:06.000000,312,15.0,290.0,2577,1541.0,Accelerated deep learning R&D.,90.0,27,True,2021-04-30 15:40:12.000000,21.04.2,94.0,catalyst,,,,['pytorch'],390.0,352.0,https://pypi.org/project/catalyst,2021-04-30 15:30:39.000000,38.0,9052.0,9052.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
232,gpustat,wookayin/gpustat,,gpu-utilities,https://github.com/wookayin/gpustat,https://github.com/wookayin/gpustat,MIT,2016-04-24 10:46:43.000000,2021-03-23 06:32:48.000000,2021-03-23 06:32:48.000000,195,19.0,49.0,2422,168.0,A simple command-line utility for querying and monitoring GPU status.,12.0,27,True,2019-07-22 06:37:00.000000,0.6.0,11.0,gpustat,conda-forge/gpustat,,,,956.0,898.0,https://pypi.org/project/gpustat,2021-01-02 05:59:41.000000,58.0,341307.0,343664.0,https://anaconda.org/conda-forge/gpustat,2020-11-24 19:59:04.772000,61295.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
233,eli5,TeamHG-Memex/eli5,,interpretability,https://github.com/TeamHG-Memex/eli5,https://github.com/TeamHG-Memex/eli5,MIT,2016-09-15 01:04:57.000000,2021-01-25 08:24:59.385000,2020-01-22 07:39:36.000000,296,145.0,110.0,2368,1198.0,A library for debugging/inspecting machine learning classifiers and explaining their predictions.,14.0,27,False,2021-01-23 14:25:24.000000,0.11.0,28.0,eli5,conda-forge/eli5,,,,110.0,,https://pypi.org/project/eli5,2021-01-23 14:25:24.000000,110.0,470872.0,472856.0,https://anaconda.org/conda-forge/eli5,2021-01-25 08:24:59.385000,95257.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
234,implicit,benfred/implicit,,recommender-systems,https://github.com/benfred/implicit,https://github.com/benfred/implicit,MIT,2016-04-17 03:45:23.000000,2021-05-14 05:51:51.000000,2021-05-08 16:08:26.000000,490,84.0,264.0,2358,309.0,Fast Python Collaborative Filtering for Implicit Feedback Datasets.,29.0,27,True,2020-09-15 22:01:38.000000,0.4.4,34.0,implicit,conda-forge/implicit,,,,460.0,416.0,https://pypi.org/project/implicit,2020-09-15 22:01:38.000000,44.0,99724.0,105882.0,https://anaconda.org/conda-forge/implicit,2020-11-24 06:44:37.378000,246350.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
235,pygal,Kozea/pygal,,graph,https://github.com/Kozea/pygal,https://github.com/Kozea/pygal,LGPL-3.0,2011-09-23 10:17:50.000000,2021-04-18 11:29:44.000000,2021-03-18 13:12:51.000000,383,164.0,241.0,2353,1014.0,PYthon svg GrAph plotting Library.,70.0,27,False,2017-07-05 09:22:41.000000,2.4.0,74.0,pygal,conda-forge/pygal,,,,1152.0,,https://pypi.org/project/pygal,2020-10-14 13:06:35.000000,1152.0,110947.0,111235.0,https://anaconda.org/conda-forge/pygal,2019-06-04 02:55:56.728000,6644.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
236,Keras Tuner,keras-team/keras-tuner,,hyperopt,https://github.com/keras-team/keras-tuner,https://github.com/keras-team/keras-tuner,Apache-2.0,2019-06-06 22:38:21.000000,2021-04-08 21:21:19.000000,2021-04-06 21:39:45.000000,281,150.0,156.0,2315,810.0,Hyperparameter tuning for humans.,35.0,27,True,2020-11-20 19:13:23.000000,1.0.2,5.0,keras-tuner,,,,['tensorflow'],603.0,599.0,https://pypi.org/project/keras-tuner,2020-11-20 19:00:59.000000,4.0,355665.0,355665.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
237,Cufflinks,santosjorge/cufflinks,,data-viz,https://github.com/santosjorge/cufflinks,https://github.com/santosjorge/cufflinks,MIT,2014-11-19 20:59:33.000000,2021-02-25 05:05:09.000000,2021-02-25 05:05:09.000000,535,81.0,121.0,2186,452.0,Productivity Tools for Plotly + Pandas.,38.0,27,True,2020-03-01 17:42:01.000000,0.17.3,27.0,cufflinks,,,,['pandas'],3652.0,3418.0,https://pypi.org/project/cufflinks,2020-03-01 17:42:01.000000,234.0,117007.0,117007.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
238,Foolbox,bethgelab/foolbox,,adversarial,https://github.com/bethgelab/foolbox,https://github.com/bethgelab/foolbox,MIT,2017-06-14 13:05:48.000000,2021-05-21 14:35:38.000000,2021-05-03 13:39:38.000000,349,59.0,266.0,1902,1649.0,"A Python toolbox to create adversarial examples that fool neural networks in PyTorch, TensorFlow, and JAX.",31.0,27,True,2021-02-23 07:09:34.000000,3.3.1,68.0,foolbox,,,,,215.0,197.0,https://pypi.org/project/foolbox,2021-02-23 07:07:53.000000,18.0,1730.0,1730.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
239,PyFunctional,EntilZha/PyFunctional,,data-pipelines,https://github.com/EntilZha/PyFunctional,https://github.com/EntilZha/PyFunctional,MIT,2015-02-05 17:17:51.000000,2021-03-03 14:08:08.000000,2021-03-03 14:08:00.000000,102,3.0,116.0,1859,517.0,Python library for creating data pipelines with chain functional programming.,23.0,27,True,2021-01-12 19:21:07.000000,1.4.3,14.0,pyfunctional,,,,,291.0,291.0,https://pypi.org/project/pyfunctional,2021-01-12 19:14:48.000000,0.0,77661.0,77661.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
240,TorchServe,pytorch/serve,,model-serialisation,https://github.com/pytorch/serve,https://github.com/pytorch/serve,Apache-2.0,2019-10-03 03:17:43.000000,2021-05-26 17:11:58.000000,2021-05-25 21:08:02.000000,295,117.0,487.0,1833,1705.0,Model Serving on PyTorch.,73.0,27,True,2021-05-22 00:09:49.000000,0.4.0,8.0,torchserve,pytorch/torchserve,pytorch/torchserve,,['pytorch'],49.0,49.0,https://pypi.org/project/torchserve,2021-05-20 22:22:18.000000,0.0,7444.0,11331.0,https://anaconda.org/pytorch/torchserve,2021-05-21 22:06:07.527000,8697.0,https://hub.docker.com/r/pytorch/torchserve,2021-05-20 22:32:59.391640,3.0,60712.0,1.0,300.0,,,,,,,,,,,,,,,,,,,,,
241,langid,saffsd/langid.py,,nlp,https://github.com/saffsd/langid.py,https://github.com/saffsd/langid.py,BSD-3-Clause,2011-04-29 00:16:56.000000,2020-01-01 10:49:30.000000,2017-07-15 02:49:17.000000,267,25.0,45.0,1791,242.0,Stand-alone language identification system.,9.0,27,False,2016-04-05 22:34:15.000000,1.1.6,8.0,langid,,,,,955.0,705.0,https://pypi.org/project/langid,2016-04-05 22:34:15.000000,250.0,678461.0,678461.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
242,MNE,mne-tools/mne-python,,medical-data,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000000,2021-05-27 14:01:32.000000,2021-05-27 14:01:32.000000,913,332.0,3331.0,1600,,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,259.0,27,True,2021-04-27 19:00:31.000000,0.23.0,52.0,mne,conda-forge/mne,,,,1166.0,968.0,https://pypi.org/project/mne,2021-04-27 19:00:31.000000,198.0,28856.0,31495.0,https://anaconda.org/conda-forge/mne,2021-04-27 21:31:05.562000,134639.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
243,Ax,facebook/Ax,,hyperopt,https://github.com/facebook/Ax,https://github.com/facebook/Ax,MIT,2019-02-09 15:23:44.000000,2021-05-27 06:27:35.000000,2021-05-25 15:08:51.000000,153,42.0,231.0,1503,1144.0,Adaptive Experimentation Platform.,96.0,27,True,2021-02-24 16:59:13.000000,0.1.20,21.0,ax-platform,,,,['pytorch'],169.0,165.0,https://pypi.org/project/ax-platform,2021-02-24 16:59:13.000000,4.0,42586.0,42586.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
244,datasketch,ekzhu/datasketch,,data-containers,https://github.com/ekzhu/datasketch,https://github.com/ekzhu/datasketch,MIT,2015-03-20 01:21:46.000000,2021-05-03 19:57:37.000000,2021-02-24 19:46:37.000000,207,22.0,92.0,1492,194.0,"MinHash, LSH, LSH Forest, Weighted MinHash, HyperLogLog, HyperLogLog++, LSH Ensemble.",17.0,27,True,2020-12-23 21:01:43.000000,1.5.3,75.0,datasketch,,,,,374.0,288.0,https://pypi.org/project/datasketch,2020-12-23 21:01:43.000000,86.0,266504.0,266504.0,,,,,,,,3.0,16.0,,,,,,,,,,,,,,,,,,,,,
245,GPflow,GPflow/GPflow,,probabilistics,https://github.com/GPflow/GPflow,https://github.com/GPflow/GPflow,Apache-2.0,2016-01-14 11:29:24.000000,2021-05-27 12:49:40.000000,2021-05-17 12:39:53.000000,404,103.0,609.0,1442,2229.0,Gaussian processes in TensorFlow.,71.0,27,True,2021-04-29 14:49:29.000000,2.2.1,31.0,gpflow,conda-forge/gpflow,,,['tensorflow'],290.0,256.0,https://pypi.org/project/gpflow,2021-04-29 14:49:29.000000,34.0,4803.0,5051.0,https://anaconda.org/conda-forge/gpflow,2018-11-06 08:51:39.744000,8952.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
246,Model Analysis,tensorflow/model-analysis,,interpretability,https://github.com/tensorflow/model-analysis,https://github.com/tensorflow/model-analysis,Apache-2.0,2018-03-23 19:08:49.000000,2021-05-26 23:29:36.000000,2021-05-26 23:29:30.000000,219,29.0,37.0,1060,960.0,Model analysis tools for TensorFlow.,35.0,27,True,2021-05-24 17:55:57.000000,0.31.0,39.0,tensorflow-model-analysis,,,,"['tensorflow', 'jupyter']",20.0,,https://pypi.org/project/tensorflow-model-analysis,2021-05-24 18:12:04.000000,20.0,5619240.0,5619240.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
247,agate,wireservice/agate,,others,https://github.com/wireservice/agate,https://github.com/wireservice/agate,MIT,2014-04-25 13:59:09.000000,2021-03-10 22:20:57.000000,2021-03-10 22:04:12.000000,132,54.0,588.0,1043,1356.0,A Python data analysis library that is optimized for humans instead of machines.,47.0,27,True,2018-03-11 14:37:30.000000,1.6.1,24.0,agate,conda-forge/agate,,,,806.0,564.0,https://pypi.org/project/agate,2018-03-11 14:37:30.000000,242.0,632650.0,633906.0,https://anaconda.org/conda-forge/agate,2018-08-19 06:02:58.597000,64077.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
