,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,snap_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,bitbucket_id
216,featuretools,alteryx/featuretools,,hyperopt,https://github.com/alteryx/featuretools,https://github.com/alteryx/featuretools,BSD-3-Clause,2017-09-08 22:15:17.000000,2021-07-21 18:34:20.000000,2021-07-19 11:12:14.000000,729,125.0,472.0,5644.0,,An open source python library for automated feature engineering.,51.0,27,True,2021-07-15 21:17:03.000000,0.26.0,79.0,featuretools,conda-forge/featuretools,,,,866.0,796.0,https://pypi.org/project/featuretools,2021-07-15 21:17:49.000000,70.0,244526.0,246417.0,https://anaconda.org/conda-forge/featuretools,2021-07-19 15:14:34.685000,58645.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
217,CleverHans,cleverhans-lab/cleverhans,,adversarial,https://github.com/cleverhans-lab/cleverhans,https://github.com/cleverhans-lab/cleverhans,MIT,2016-09-15 00:28:04.000000,2021-05-31 01:26:50.000000,2021-04-20 08:51:08.000000,1295,26.0,419.0,5204.0,3194.0,"An adversarial example library for constructing attacks, building defenses, and benchmarking both.",123.0,27,True,2021-04-28 13:26:45.000000,3.1.0,7.0,cleverhans,,,,['tensorflow'],257.0,241.0,https://pypi.org/project/cleverhans,2021-04-28 13:26:45.000000,16.0,961.0,961.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
218,scikit-surprise,NicolasHug/Surprise,,recommender-systems,https://github.com/NicolasHug/Surprise,https://github.com/NicolasHug/Surprise,BSD-3-Clause,2016-10-23 14:59:38.000000,2020-10-13 01:22:58.850000,2020-08-05 17:45:59.000000,867,51.0,291.0,4944.0,622.0,A Python scikit for building and analyzing recommender systems.,38.0,27,True,2020-07-19 14:50:48.000000,1.1.1,9.0,scikit-surprise,conda-forge/scikit-surprise,,,,1234.0,1186.0,https://pypi.org/project/scikit-surprise,2020-07-19 14:50:48.000000,48.0,61311.0,65737.0,https://anaconda.org/conda-forge/scikit-surprise,2020-10-13 01:22:58.850000,185908.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
219,Metaflow,Netflix/metaflow,,ml-experiments,https://github.com/Netflix/metaflow,https://github.com/Netflix/metaflow,Apache-2.0,2019-09-17 17:48:25.000000,2021-07-21 07:39:32.000000,2021-07-20 16:38:22.000000,380,159.0,167.0,4503.0,291.0,Build and manage real-life data science projects with ease.,35.0,27,True,2021-06-29 22:17:30.000000,2.3.2,26.0,metaflow,conda-forge/metaflow,,,,174.0,172.0,https://pypi.org/project/metaflow,2021-06-29 23:06:48.000000,2.0,66862.0,67882.0,https://anaconda.org/conda-forge/metaflow,2021-06-30 01:42:17.102000,19390.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
220,skorch,skorch-dev/skorch,,ml-frameworks,https://github.com/skorch-dev/skorch,https://github.com/skorch-dev/skorch,BSD-3-Clause,2017-07-18 00:13:54.000000,2021-07-11 21:12:25.000000,2021-07-11 21:12:25.000000,283,43.0,350.0,4048.0,962.0,A scikit-learn compatible neural network library that wraps PyTorch.,42.0,27,True,2021-03-23 15:34:51.000000,0.10.0,13.0,skorch,conda-forge/skorch,,,"['pytorch', 'sklearn']",388.0,362.0,https://pypi.org/project/skorch,2021-03-23 15:32:29.000000,26.0,13734.0,22841.0,https://anaconda.org/conda-forge/skorch,2021-03-24 00:24:03.810000,309647.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
221,pyAudioAnalysis,tyiannak/pyAudioAnalysis,,audio,https://github.com/tyiannak/pyAudioAnalysis,https://github.com/tyiannak/pyAudioAnalysis,Apache-2.0,2014-08-27 12:43:13.000000,2021-07-09 12:36:46.000000,2021-07-09 12:36:46.000000,1017,175.0,109.0,4037.0,690.0,"Python Audio Analysis Library: Feature Extraction, Classification, Segmentation and Applications.",25.0,27,True,2021-05-13 14:14:02.000000,0.3.7,16.0,pyAudioAnalysis,,,,,249.0,227.0,https://pypi.org/project/pyAudioAnalysis,2021-05-13 14:14:02.000000,22.0,13398.0,13398.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
222,InterpretML,interpretml/interpret,,interpretability,https://github.com/interpretml/interpret,https://github.com/interpretml/interpret,MIT,2019-05-03 05:47:52.000000,2021-07-21 20:43:09.000000,2021-07-21 20:42:50.000000,497,71.0,152.0,3949.0,1763.0,Fit interpretable models. Explain blackbox machine learning.,27.0,27,True,2021-07-20 21:49:22.000000,0.2.6,36.0,interpret,,,,['jupyter'],102.0,100.0,https://pypi.org/project/interpret,2021-07-20 21:28:01.000000,2.0,46483.0,46483.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
223,Perspective,finos/perspective,,data-viz,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000000,2021-07-21 23:32:06.000000,2021-07-21 23:32:06.000000,382,65.0,359.0,3451.0,4601.0,Streaming pivot visualization via WebAssembly.,64.0,27,True,2021-07-08 06:14:18.000000,0.10.0,48.0,perspective-python,,,,['jupyter'],205.0,197.0,https://pypi.org/project/perspective-python,2021-07-08 06:14:18.000000,8.0,2313.0,4277.0,,,,,,,,2.0,,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,2021-07-08 04:55:21.064000,,1964.0,,,,,,,,,,,,,,
224,DeepChem,deepchem/deepchem,,others,https://github.com/deepchem/deepchem,https://github.com/deepchem/deepchem,MIT,2015-09-24 23:20:28.000000,2021-07-22 14:33:58.000000,2021-07-21 16:07:16.000000,1023,411.0,900.0,3048.0,6823.0,"Democratizing Deep-Learning for Drug Discovery, Quantum Chemistry, Materials Science and Biology.",167.0,27,True,2021-03-18 03:10:52.000000,2.5.0,292.0,deepchem,,,,['tensorflow'],51.0,47.0,https://pypi.org/project/deepchem,2021-07-21 16:11:53.000000,4.0,5122.0,5122.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
225,pomegranate,jmschrei/pomegranate,,probabilistics,https://github.com/jmschrei/pomegranate,https://github.com/jmschrei/pomegranate,MIT,2014-11-24 18:36:58.000000,2021-07-19 10:16:27.000000,2021-07-12 16:38:27.000000,495,59.0,567.0,2711.0,899.0,"Fast, flexible and easy to use probabilistic modelling in Python.",63.0,27,True,2021-03-29 16:51:20.000000,0.14.4,65.0,pomegranate,conda-forge/pomegranate,,,,551.0,495.0,https://pypi.org/project/pomegranate,2021-03-29 16:51:20.000000,56.0,50824.0,53560.0,https://anaconda.org/conda-forge/pomegranate,2020-11-01 16:22:04.857000,65669.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
226,Catalyst,catalyst-team/catalyst,,ml-experiments,https://github.com/catalyst-team/catalyst,https://github.com/catalyst-team/catalyst,Apache-2.0,2018-08-20 07:56:13.000000,2021-07-22 14:33:47.000000,2021-07-15 17:27:28.000000,323,16.0,302.0,2669.0,1568.0,Accelerated deep learning R&D.,92.0,27,True,2021-06-29 06:37:29.000000,21.06,96.0,catalyst,,,,['pytorch'],424.0,386.0,https://pypi.org/project/catalyst,2021-06-29 06:31:24.000000,38.0,10054.0,10054.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
227,BentoML,bentoml/BentoML,,model-serialisation,https://github.com/bentoml/BentoML,https://github.com/bentoml/BentoML,Apache-2.0,2019-04-02 01:39:27.000000,2021-07-22 11:35:06.000000,2021-07-13 08:24:55.000000,310,76.0,391.0,2659.0,1148.0,Model Serving Made Easy.,85.0,27,True,2021-07-13 10:52:52.000000,0.13.1,70.0,bentoml,,,,,107.0,99.0,https://pypi.org/project/bentoml,2021-07-13 07:00:28.000000,8.0,11054.0,11086.0,,,,,,,,1.0,879.0,,,,,,,,,,,,,,,,,,,,
228,Sumy,miso-belica/sumy,,nlp,https://github.com/miso-belica/sumy,https://github.com/miso-belica/sumy,Apache-2.0,2013-02-20 12:56:48.000000,2021-07-12 09:31:49.000000,2021-06-17 15:47:06.000000,456,13.0,78.0,2618.0,398.0,Module for automatic summarization of text documents and HTML pages.,21.0,27,True,2019-05-19 14:39:21.000000,0.8.1,13.0,sumy,,,,,1035.0,843.0,https://pypi.org/project/sumy,2019-05-19 14:38:29.000000,192.0,26371.0,26371.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
229,ClearML,allegroai/clearml,,ml-experiments,https://github.com/allegroai/clearml,https://github.com/allegroai/clearml,Apache-2.0,2019-06-10 08:18:32.000000,2021-07-20 07:06:27.000000,2021-07-20 07:06:05.000000,366,110.0,236.0,2584.0,1231.0,"ClearML - Auto-Magical Suite of tools to streamline your ML workflow. Experiment Manager, ML-Ops and Data-Management.",34.0,27,True,2021-06-22 14:55:39.000000,1.0.4,45.0,clearml,,allegroai/trains,,,54.0,54.0,https://pypi.org/project/clearml,2021-06-22 14:54:49.000000,0.0,33325.0,34541.0,,,,https://hub.docker.com/r/allegroai/trains,2020-10-05 10:16:46.865671,,30065.0,2.0,367.0,,,,,,,,,,,,,,,,,,,,
230,gpustat,wookayin/gpustat,,gpu-utilities,https://github.com/wookayin/gpustat,https://github.com/wookayin/gpustat,MIT,2016-04-24 10:46:43.000000,2021-06-04 13:53:57.000000,2021-03-23 06:32:48.000000,205,22.0,51.0,2501.0,168.0,A simple command-line utility for querying and monitoring GPU status.,12.0,27,True,2019-07-22 06:37:00.000000,0.6.0,11.0,gpustat,conda-forge/gpustat,,,,1113.0,1055.0,https://pypi.org/project/gpustat,2021-01-02 05:59:41.000000,58.0,410776.0,413155.0,https://anaconda.org/conda-forge/gpustat,2020-11-24 19:59:04.772000,66626.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
231,Captum,pytorch/captum,,interpretability,https://github.com/pytorch/captum,https://github.com/pytorch/captum,BSD-3-Clause,2019-08-27 15:34:41.000000,2021-07-21 22:02:16.000000,2021-07-21 20:39:06.000000,263,61.0,194.0,2498.0,838.0,Model interpretability and understanding for PyTorch.,73.0,27,True,2021-07-07 05:16:49.000000,0.4.0,6.0,captum,,,,['pytorch'],227.0,227.0,https://pypi.org/project/captum,2021-07-07 04:40:26.000000,0.0,24763.0,24763.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
232,implicit,benfred/implicit,,recommender-systems,https://github.com/benfred/implicit,https://github.com/benfred/implicit,MIT,2016-04-17 03:45:23.000000,2021-05-14 05:51:51.000000,2021-05-08 16:08:26.000000,490,84.0,269.0,2419.0,309.0,Fast Python Collaborative Filtering for Implicit Feedback Datasets.,29.0,27,True,2020-09-15 22:01:38.000000,0.4.4,34.0,implicit,conda-forge/implicit,,,,490.0,446.0,https://pypi.org/project/implicit,2020-09-15 22:01:38.000000,44.0,149210.0,155770.0,https://anaconda.org/conda-forge/implicit,2020-11-24 06:44:37.378000,275535.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
233,eli5,TeamHG-Memex/eli5,,interpretability,https://github.com/TeamHG-Memex/eli5,https://github.com/TeamHG-Memex/eli5,MIT,2016-09-15 01:04:57.000000,2021-06-10 22:02:56.000000,2020-01-22 07:39:36.000000,300,145.0,110.0,2411.0,1198.0,A library for debugging/inspecting machine learning classifiers and explaining their predictions.,14.0,27,False,2021-01-23 14:25:24.000000,0.11.0,28.0,eli5,conda-forge/eli5,,,,110.0,,https://pypi.org/project/eli5,2021-01-23 14:25:24.000000,110.0,521976.0,523961.0,https://anaconda.org/conda-forge/eli5,2021-01-25 08:24:59.385000,99287.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
234,GluonNLP,dmlc/gluon-nlp,,nlp,https://github.com/dmlc/gluon-nlp,https://github.com/dmlc/gluon-nlp,Apache-2.0,2018-04-04 20:57:13.000000,2021-05-27 17:38:36.000000,2021-05-24 15:19:12.000000,508,252.0,291.0,2305.0,838.0,"Toolkit that enables easy text preprocessing, datasets loading and neural models building to help you speed up your..",81.0,27,True,2020-08-13 19:17:42.000000,0.10.0,26.0,gluonnlp,,,,['mxnet'],559.0,537.0,https://pypi.org/project/gluonnlp,2020-08-13 19:17:42.000000,22.0,103419.0,103419.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
235,ta,bukosabino/ta,,financial-data,https://github.com/bukosabino/ta,https://github.com/bukosabino/ta,MIT,2018-01-02 18:08:48.000000,2021-07-08 18:37:59.000000,2020-11-29 21:08:14.000000,575,100.0,87.0,2284.0,582.0,Technical Analysis Library using Pandas and Numpy.,23.0,27,True,2020-11-29 10:49:09.000000,0.7.0,49.0,ta,,,,,665.0,653.0,https://pypi.org/project/ta,2020-11-29 10:49:09.000000,12.0,72958.0,72958.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
236,spark-nlp,JohnSnowLabs/spark-nlp,,nlp,https://github.com/JohnSnowLabs/spark-nlp,https://github.com/JohnSnowLabs/spark-nlp,Apache-2.0,2017-09-24 19:36:44.000000,2021-07-22 14:15:57.000000,2021-07-20 14:50:08.000000,465,76.0,448.0,2243.0,11338.0,State of the Art Natural Language Processing.,91.0,27,True,2021-07-20 15:38:10.000000,3.1.3,88.0,spark-nlp,,,,['spark'],0.0,,https://pypi.org/project/spark-nlp,2021-07-20 13:54:27.000000,0.0,775240.0,775240.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
237,BoTorch,pytorch/botorch,,hyperopt,https://github.com/pytorch/botorch,https://github.com/pytorch/botorch,MIT,2018-07-30 23:59:57.000000,2021-07-22 14:07:47.000000,2021-07-22 14:07:42.000000,209,44.0,144.0,2007.0,966.0,Bayesian optimization in PyTorch.,57.0,27,True,2021-06-29 19:31:00.000000,0.5.0,17.0,botorch,,,,['pytorch'],144.0,144.0,https://pypi.org/project/botorch,2021-06-29 19:37:54.000000,0.0,74440.0,74440.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
238,Foolbox,bethgelab/foolbox,,adversarial,https://github.com/bethgelab/foolbox,https://github.com/bethgelab/foolbox,MIT,2017-06-14 13:05:48.000000,2021-07-06 10:16:42.000000,2021-06-05 09:38:18.000000,358,58.0,269.0,1974.0,1648.0,"A Python toolbox to create adversarial examples that fool neural networks in PyTorch, TensorFlow, and JAX.",32.0,27,True,2021-02-23 07:09:34.000000,3.3.1,68.0,foolbox,,,,,235.0,217.0,https://pypi.org/project/foolbox,2021-02-23 07:07:53.000000,18.0,1982.0,1982.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
239,TorchServe,pytorch/serve,,model-serialisation,https://github.com/pytorch/serve,https://github.com/pytorch/serve,Apache-2.0,2019-10-03 03:17:43.000000,2021-07-16 22:59:48.000000,2021-07-15 00:22:13.000000,337,111.0,531.0,1968.0,1894.0,Model Serving on PyTorch.,75.0,27,True,2021-05-22 00:09:49.000000,0.4.0,8.0,torchserve,pytorch/torchserve,pytorch/torchserve,,['pytorch'],64.0,64.0,https://pypi.org/project/torchserve,2021-05-20 22:22:18.000000,0.0,8466.0,12410.0,https://anaconda.org/pytorch/torchserve,2021-05-21 22:06:07.527000,10228.0,https://hub.docker.com/r/pytorch/torchserve,2021-05-20 22:32:59.391640,3.0,67969.0,1.0,417.0,,,,,,,,,,,,,,,,,,,,
240,Flax,google/flax,,ml-frameworks,https://github.com/google/flax,https://github.com/google/flax,Apache-2.0,2020-01-10 09:48:37.000000,2021-07-22 09:47:34.000000,2021-07-21 16:20:20.000000,233,168.0,223.0,1966.0,,Flax is a neural network library for JAX that is designed for flexibility.,101.0,27,True,2021-05-18 11:27:56.000000,0.3.4,13.0,flax,,,,['jax'],300.0,294.0,https://pypi.org/project/flax,2021-05-18 11:27:56.000000,6.0,870412.0,870413.0,,,,,,,,3.0,25.0,,,,,,,,,,,,,,,,,,,,
241,MNE,mne-tools/mne-python,,medical-data,https://github.com/mne-tools/mne-python,https://github.com/mne-tools/mne-python,BSD-3-Clause,2011-01-28 03:31:13.000000,2021-07-22 14:46:11.000000,2021-07-22 14:27:57.000000,913,332.0,3377.0,1629.0,,MNE: Magnetoencephalography (MEG) and Electroencephalography (EEG) in Python.,263.0,27,True,2021-04-27 19:00:31.000000,0.23.0,52.0,mne,conda-forge/mne,,,,1241.0,1043.0,https://pypi.org/project/mne,2021-04-27 19:00:31.000000,198.0,36976.0,39824.0,https://anaconda.org/conda-forge/mne,2021-04-27 21:31:05.562000,150971.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
242,Ax,facebook/Ax,,hyperopt,https://github.com/facebook/Ax,https://github.com/facebook/Ax,MIT,2019-02-09 15:23:44.000000,2021-07-22 13:31:08.000000,2021-07-22 13:31:02.000000,163,27.0,244.0,1557.0,1263.0,Adaptive Experimentation Platform.,98.0,27,True,2021-06-30 21:07:38.000000,0.2.0,22.0,ax-platform,,,,['pytorch'],190.0,186.0,https://pypi.org/project/ax-platform,2021-06-30 22:14:39.000000,4.0,57614.0,57614.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
243,TFX,tensorflow/tfx,,data-pipelines,https://github.com/tensorflow/tfx,https://github.com/tensorflow/tfx,Apache-2.0,2019-02-04 17:14:36.000000,2021-07-22 13:34:09.000000,2021-07-22 04:14:23.000000,464,236.0,425.0,1519.0,3685.0,TFX is an end-to-end platform for deploying production ML pipelines.,118.0,27,True,2021-07-09 19:42:38.000000,0.30.2,54.0,tfx,,,,['tensorflow'],4.0,,https://pypi.org/project/tfx,2021-07-16 21:04:53.000000,4.0,1630446.0,1630446.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
244,GPflow,GPflow/GPflow,,probabilistics,https://github.com/GPflow/GPflow,https://github.com/GPflow/GPflow,Apache-2.0,2016-01-14 11:29:24.000000,2021-07-06 08:24:48.000000,2021-07-06 08:24:44.000000,404,103.0,612.0,1481.0,2229.0,Gaussian processes in TensorFlow.,71.0,27,True,2021-04-29 14:49:29.000000,2.2.1,31.0,gpflow,conda-forge/gpflow,,,['tensorflow'],311.0,277.0,https://pypi.org/project/gpflow,2021-04-29 14:49:29.000000,34.0,5726.0,5972.0,https://anaconda.org/conda-forge/gpflow,2018-11-06 08:51:39.744000,9349.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
245,Model Analysis,tensorflow/model-analysis,,interpretability,https://github.com/tensorflow/model-analysis,https://github.com/tensorflow/model-analysis,Apache-2.0,2018-03-23 19:08:49.000000,2021-07-20 17:49:14.000000,2021-07-20 17:49:08.000000,222,25.0,44.0,1081.0,989.0,Model analysis tools for TensorFlow.,35.0,27,True,2021-07-16 22:30:25.000000,0.32.1,41.0,tensorflow-model-analysis,,,,"['tensorflow', 'jupyter']",20.0,,https://pypi.org/project/tensorflow-model-analysis,2021-07-16 22:30:25.000000,20.0,5380785.0,5380785.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
246,agate,wireservice/agate,,others,https://github.com/wireservice/agate,https://github.com/wireservice/agate,MIT,2014-04-25 13:59:09.000000,2021-07-16 07:46:42.405000,2021-07-15 17:22:49.000000,130,54.0,629.0,1051.0,1466.0,A Python data analysis library that is optimized for humans instead of machines.,49.0,27,True,2018-03-11 14:37:30.000000,1.6.1,25.0,agate,conda-forge/agate,,,,829.0,587.0,https://pypi.org/project/agate,2021-07-15 16:32:29.000000,242.0,641408.0,642673.0,https://anaconda.org/conda-forge/agate,2021-07-16 07:46:42.405000,67070.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
247,arviz,arviz-devs/arviz,,interpretability,https://github.com/arviz-devs/arviz,https://github.com/arviz-devs/arviz,Apache-2.0,2015-07-29 11:51:10.000000,2021-07-21 17:01:47.000000,2021-07-05 16:31:17.000000,218,141.0,484.0,1051.0,,Exploratory analysis of Bayesian models with Python.,86.0,27,True,2021-02-21 19:39:56.000000,0.11.2,23.0,arviz,conda-forge/arviz,,,,1203.0,1167.0,https://pypi.org/project/arviz,2021-02-21 19:39:56.000000,36.0,622013.0,636732.0,https://anaconda.org/conda-forge/arviz,2021-04-20 19:35:43.998000,382641.0,,,,,1.0,109.0,,,,,,,,,,,,,,,,,,,,
248,petl,petl-developers/petl,,data-pipelines,https://github.com/petl-developers/petl,https://github.com/petl-developers/petl,MIT,2011-08-19 09:51:03.000000,2021-06-17 10:01:39.000000,2021-06-11 01:18:26.000000,154,69.0,348.0,907.0,1145.0,Python Extract Transform and Load Tables of Data.,47.0,27,True,2021-03-27 03:06:14.000000,1.7.4,79.0,petl,conda-forge/petl,,http://petl.readthedocs.org,,577.0,463.0,https://pypi.org/project/petl,2021-03-27 03:06:14.000000,114.0,35599.0,36078.0,https://anaconda.org/conda-forge/petl,2021-04-05 21:49:41.242000,27824.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
249,cartopy,SciTools/cartopy,,data-viz,https://github.com/SciTools/cartopy,https://github.com/SciTools/cartopy,LGPL-3.0,2012-08-03 07:43:59.000000,2021-07-20 01:46:49.000000,2021-07-14 13:23:00.000000,279,297.0,673.0,890.0,2295.0,Cartopy - a cartographic python library with matplotlib support.,94.0,27,False,2021-04-23 16:45:56.000000,0.19.0.post1,22.0,cartopy,conda-forge/cartopy,,,,2108.0,1762.0,https://pypi.org/project/cartopy,2021-04-23 16:49:22.000000,346.0,64482.0,90692.0,https://anaconda.org/conda-forge/cartopy,2021-05-21 06:58:00.865000,1677453.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
250,PyVista,pyvista/pyvista,,data-viz,https://github.com/pyvista/pyvista,https://github.com/pyvista/pyvista,MIT,2017-05-31 18:01:42.000000,2021-07-22 05:41:17.000000,2021-07-19 00:46:59.000000,167,147.0,385.0,869.0,2250.0,3D plotting and mesh analysis through a streamlined interface for the Visualization Toolkit (VTK).,58.0,27,True,2021-06-23 21:59:31.000000,0.31.3,47.0,pyvista,conda-forge/pyvista,,,['jupyter'],422.0,396.0,https://pypi.org/project/pyvista,2021-06-23 21:59:31.000000,26.0,27708.0,31537.0,https://anaconda.org/conda-forge/pyvista,2021-06-24 01:50:57.553000,99486.0,,,,,2.0,144.0,,,,,,,,,,,,,,,,,,,,
251,TensorFlow Text,tensorflow/text,,nlp,https://github.com/tensorflow/text,https://github.com/tensorflow/text,Apache-2.0,2019-05-29 22:10:03.000000,2021-07-22 04:33:43.000000,2021-07-22 04:23:21.000000,113,61.0,101.0,772.0,459.0,Making text a first-class citizen in TensorFlow.,50.0,27,True,2021-05-24 19:16:25.000000,2.5.0,35.0,tensorflow-text,,,,['tensorflow'],835.0,831.0,https://pypi.org/project/tensorflow-text,2021-07-02 04:24:26.000000,4.0,2387414.0,2387414.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
252,geojson,jazzband/geojson,,geospatial-data,https://github.com/jazzband/geojson,https://github.com/jazzband/geojson,BSD-3-Clause,2011-07-01 20:39:48.000000,2021-03-21 16:52:10.000000,2021-03-21 16:52:09.000000,85,22.0,53.0,634.0,448.0,Python bindings and utilities for GeoJSON.,44.0,27,True,2019-08-09 20:32:15.000000,2.5.0,28.0,geojson,conda-forge/geojson,,,,9007.0,7173.0,https://pypi.org/project/geojson,2019-08-09 20:32:15.000000,1834.0,712508.0,719095.0,https://anaconda.org/conda-forge/geojson,2019-08-11 12:10:34.426000,421607.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
253,CNTK,microsoft/CNTK,,ml-frameworks,https://github.com/microsoft/CNTK,https://github.com/microsoft/CNTK,MIT,2015-11-26 09:52:06.000000,2020-12-09 22:21:57.000000,2020-03-31 15:55:14.000000,4402,836.0,2523.0,17054.0,16116.0,"Microsoft Cognitive Toolkit (CNTK), an open source deep-learning toolkit.",267.0,26,False,2019-04-26 14:13:32.000000,2.7,32.0,cntk,,,,,34.0,,https://pypi.org/project/cntk,2020-12-09 22:21:57.000000,34.0,1669.0,1878.0,,,,,,,,3.0,13857.0,,,,,,,,,,,,,,,,,,,,
254,Magenta,magenta/magenta,,audio,https://github.com/magenta/magenta,https://github.com/magenta/magenta,Apache-2.0,2016-05-05 20:10:40.000000,2021-06-30 21:44:22.000000,2021-06-30 21:44:13.000000,3470,315.0,563.0,16799.0,,Magenta: Music and Art Generation with Machine Intelligence.,149.0,26,True,2020-11-12 19:17:18.000000,2.1.3,66.0,magenta,,,,['tensorflow'],375.0,305.0,https://pypi.org/project/magenta,2020-11-12 19:17:18.000000,70.0,4593.0,4593.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
255,MMDetection,open-mmlab/mmdetection,,image,https://github.com/open-mmlab/mmdetection,https://github.com/open-mmlab/mmdetection,Apache-2.0,2018-08-22 07:06:06.000000,2021-07-22 13:25:43.000000,2021-07-21 12:42:32.000000,5511,345.0,3779.0,15748.0,1661.0,OpenMMLab Detection Toolbox and Benchmark.,239.0,26,True,2021-06-29 14:02:09.000000,2.14.0,14.0,,,,,['pytorch'],84.0,84.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
256,Turi Create,apple/turicreate,,ml-frameworks,https://github.com/apple/turicreate,https://github.com/apple/turicreate,BSD-3-Clause,2017-12-01 00:42:04.000000,2021-06-14 17:53:17.000000,2021-06-14 17:53:17.000000,1101,483.0,1269.0,10348.0,,Turi Create simplifies the development of custom machine learning models.,82.0,26,True,2020-09-30 22:51:40.000000,6.4.1,31.0,turicreate,,,,,288.0,254.0,https://pypi.org/project/turicreate,2020-09-30 22:51:40.000000,34.0,28167.0,28275.0,,,,,,,,3.0,4668.0,,,,,,,,,,,,,,,,,,,,
257,backtrader,mementum/backtrader,,financial-data,https://github.com/mementum/backtrader,https://github.com/mementum/backtrader,GPL-3.0,2015-01-10 07:14:52.000000,2021-07-21 23:05:42.000000,2021-07-17 22:17:12.000000,2166,34.0,,6922.0,2385.0,Python Backtesting library for trading strategies.,52.0,26,False,,,155.0,backtrader,,,,,729.0,659.0,https://pypi.org/project/backtrader,2020-07-03 13:02:14.000000,70.0,49491.0,49491.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
258,TensorLayer,tensorlayer/tensorlayer,,reinforcement-learning,https://github.com/tensorlayer/tensorlayer,https://github.com/tensorlayer/tensorlayer,Apache-2.0,2016-06-07 15:55:16.000000,2021-07-21 08:15:44.000000,2021-07-05 10:02:43.000000,1487,20.0,433.0,6662.0,3347.0,Deep Learning and Reinforcement Learning Library for Scientists and Engineers.,131.0,26,True,2021-01-06 07:16:21.000000,2.2.4,82.0,tensorlayer,,,,['tensorflow'],68.0,,https://pypi.org/project/tensorlayer,2020-06-19 00:53:37.000000,68.0,3124.0,3146.0,,,,,,,,2.0,1285.0,,,,,,,,,,,,,,,,,,,,
259,Facets Overview,pair-code/facets,,data-viz,https://github.com/PAIR-code/facets,https://github.com/PAIR-code/facets,Apache-2.0,2017-07-07 14:03:03.000000,2021-05-06 12:01:08.000000,2021-05-06 12:01:05.000000,834,76.0,76.0,6625.0,264.0,Visualizations for machine learning datasets.,28.0,26,True,2019-07-24 15:57:06.000000,1.0.0,4.0,facets-overview,,,,['jupyter'],64.0,58.0,https://pypi.org/project/facets-overview,2019-07-24 15:57:06.000000,6.0,75392.0,75392.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
