,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
214,FinRL,AI4Finance-Foundation/FinRL,reinforcement-learning,,https://github.com/AI4Finance-Foundation/FinRL,https://github.com/AI4Finance-Foundation/FinRL,MIT,2020-07-26 13:18:16.000,2023-05-04 13:55:14.000000,2023-05-04 13:55:14,2798.0,164.0,1773.0,176.0,339.0,124.0,462.0,7265.0,FinRL: Financial Reinforcement Learning.,94.0,31,True,2023-02-07 13:58:00.815,0.3.6,8.0,finrl,,,,,20.0,20.0,https://pypi.org/project/finrl,2022-07-25 13:29:00.262,,2388.0,2388.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
215,auto-sklearn,automl/auto-sklearn,hyperopt,,https://github.com/automl/auto-sklearn,https://github.com/automl/auto-sklearn,BSD-3-Clause,2015-07-02 15:38:10.000,2023-04-18 11:41:02.000000,2023-04-18 11:08:13,2759.0,1.0,1193.0,213.0,695.0,147.0,823.0,6908.0,Automated Machine Learning with scikit-learn.,88.0,31,True,2023-02-13 12:35:21.000,0.15.0,35.0,auto-sklearn,conda-forge/auto-sklearn,,,['sklearn'],440.0,440.0,https://pypi.org/project/auto-sklearn,,,30154.0,30782.0,https://anaconda.org/conda-forge/auto-sklearn,2022-09-21 23:06:55.991,15722.0,,,,,2.0,43.0,,,,,,,,,,,,,,,,,,,
216,DeepPavlov,deepmipt/DeepPavlov,nlp,,https://github.com/deeppavlov/DeepPavlov,https://github.com/deeppavlov/DeepPavlov,Apache-2.0,2017-11-17 14:35:29.000,2023-05-03 21:04:08.000000,2023-03-14 17:12:35,2673.0,5.0,1086.0,209.0,1016.0,54.0,572.0,6185.0,An open source library for deep learning end-to-end dialog systems and chatbots.,73.0,31,True,2023-03-14 17:15:26.000,1.1.1,58.0,deeppavlov,,,,['tensorflow'],336.0,336.0,https://pypi.org/project/deeppavlov,,,8177.0,8177.0,,,,,,,,2.0,,,,,,,,,,,,deeppavlov/DeepPavlov,,,,,,,,
217,DoWhy,py-why/dowhy,interpretability,,https://github.com/py-why/dowhy,https://github.com/py-why/dowhy,MIT,2018-05-31 13:07:04.000,2023-05-03 12:18:26.000000,2023-04-18 20:51:00,857.0,52.0,816.0,138.0,540.0,109.0,251.0,5861.0,DoWhy is a Python library for causal inference that supports explicit modeling and testing of causal assumptions...,73.0,31,True,2022-12-17 06:13:06.000,0.9.1,11.0,dowhy,conda-forge/dowhy,,,,236.0,236.0,https://pypi.org/project/dowhy,,,38099.0,38476.0,https://anaconda.org/conda-forge/dowhy,2022-07-19 11:17:50.796,13589.0,,,,,2.0,32.0,,,,,,,,,,,,,,,,,,,
218,Darts,unit8co/darts,time-series-data,,https://github.com/unit8co/darts,https://github.com/unit8co/darts,Apache-2.0,2018-09-13 15:17:28.000,2023-05-04 13:53:18.000000,2023-04-28 09:04:54,998.0,65.0,645.0,49.0,752.0,200.0,791.0,5820.0,A python library for user-friendly forecasting and anomaly detection on time series.,87.0,31,True,2023-04-12 13:24:46.000,0.24.0,35.0,u8darts,conda-forge/u8darts-all,unit8/darts,,,248.0,248.0,https://pypi.org/project/u8darts,,,15679.0,16888.0,https://anaconda.org/conda-forge/u8darts-all,2023-04-12 19:12:26.863,26481.0,https://hub.docker.com/r/unit8/darts,2023-04-12 13:39:19.584706,,383.0,2.0,,,,,,,,,,,,,,,,,,,,
219,cuDF,rapidsai/cudf,gpu-utilities,,https://github.com/rapidsai/cudf,https://github.com/rapidsai/cudf,Apache-2.0,2017-05-07 03:43:37.000,2023-05-04 13:53:55.000000,2023-05-04 13:24:06,36531.0,325.0,687.0,138.0,7908.0,827.0,4585.0,5493.0,cuDF - GPU DataFrame Library.,257.0,31,True,2023-04-12 14:26:01.000,23.04.00,35.0,cudf,,,,,7.0,,https://pypi.org/project/cudf,2020-06-01 20:07:47.000,7.0,2211.0,2211.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
220,pyfolio,quantopian/pyfolio,financial-data,,https://github.com/quantopian/pyfolio,https://github.com/quantopian/pyfolio,Apache-2.0,2015-06-01 15:31:39.000,2023-04-07 02:29:54.000000,2020-07-15 13:46:58,1184.0,,1473.0,305.0,292.0,140.0,265.0,4961.0,Portfolio and risk analytics in Python.,56.0,31,False,2019-04-15 11:38:22.000,0.9.2,8.0,pyfolio,conda-forge/pyfolio,,,,772.0,772.0,https://pypi.org/project/pyfolio,,,8768.0,8948.0,https://anaconda.org/conda-forge/pyfolio,2020-05-16 14:11:57.267,11394.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
221,lightfm,lyst/lightfm,recommender-systems,,https://github.com/lyst/lightfm,https://github.com/lyst/lightfm,Apache-2.0,2015-07-30 08:34:00.000,2023-04-30 18:36:20.000000,2023-04-30 18:36:20,483.0,20.0,661.0,93.0,206.0,137.0,354.0,4327.0,"A Python implementation of LightFM, a hybrid recommendation algorithm.",47.0,31,True,2023-03-20 04:08:46.000,1.17,15.0,lightfm,conda-forge/lightfm,,,,1101.0,1054.0,https://pypi.org/project/lightfm,2020-11-27 19:55:08.000,47.0,325430.0,327797.0,https://anaconda.org/conda-forge/lightfm,2023-03-24 09:32:34.243,151488.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
222,River,online-ml/river,others,,https://github.com/online-ml/river,https://github.com/online-ml/river,BSD-3-Clause,2019-01-24 15:18:26.000,2023-05-03 05:28:14.000000,2023-05-03 05:14:44,3573.0,24.0,459.0,85.0,456.0,10.0,406.0,4212.0,Online machine learning in Python.,95.0,31,True,2023-01-30 07:27:43.000,0.15.0,13.0,river,conda-forge/river,,,,297.0,272.0,https://pypi.org/project/river,2023-01-29 23:10:00.782,25.0,12693.0,14113.0,https://anaconda.org/conda-forge/river,2022-10-31 03:47:59.947,35517.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
223,MMOCR,open-mmlab/mmocr,ocr,,https://github.com/open-mmlab/mmocr,https://github.com/open-mmlab/mmocr,Apache-2.0,2021-04-07 13:40:21.000,2023-05-04 02:03:42.000000,2023-04-06 11:04:27,1124.0,67.0,633.0,59.0,993.0,106.0,709.0,3368.0,"OpenMMLab Text Detection, Recognition and Understanding Toolbox.",78.0,31,True,2023-04-06 11:07:01.270,1.0.0,19.0,mmocr,,,,['pytorch'],50.0,48.0,https://pypi.org/project/mmocr,2023-01-06 09:38:01.075,2.0,9634.0,9634.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
224,implicit,benfred/implicit,recommender-systems,,https://github.com/benfred/implicit,https://github.com/benfred/implicit,MIT,2016-04-17 03:45:23.000,2023-04-21 02:09:58.000000,2022-12-11 00:17:11,408.0,,594.0,82.0,203.0,82.0,375.0,3140.0,Fast Python Collaborative Filtering for Implicit Feedback Datasets.,34.0,31,True,2022-12-11 00:50:00.539,0.6.2,44.0,implicit,conda-forge/implicit,,,,973.0,935.0,https://pypi.org/project/implicit,2022-12-11 00:50:00.539,38.0,161143.0,168540.0,https://anaconda.org/conda-forge/implicit,2022-01-29 16:35:56.077,472086.0,,,,,1.0,340.0,,,,,,,,,,,,,,,,,,,
225,pomegranate,jmschrei/pomegranate,probabilistics,,https://github.com/jmschrei/pomegranate,https://github.com/jmschrei/pomegranate,MIT,2014-11-24 18:36:58.000,2023-04-20 08:01:59.000000,2023-04-19 17:29:44,965.0,30.0,558.0,100.0,324.0,89.0,698.0,3088.0,"Fast, flexible and easy to use probabilistic modelling in Python.",68.0,31,True,2023-04-16 07:29:15.000,1.0.0,70.0,pomegranate,conda-forge/pomegranate,,,,964.0,911.0,https://pypi.org/project/pomegranate,2022-02-21 06:50:33.000,53.0,42721.0,45342.0,https://anaconda.org/conda-forge/pomegranate,2022-09-19 21:08:05.664,120577.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
226,STUMPY,TDAmeritrade/stumpy,time-series-data,,https://github.com/TDAmeritrade/stumpy,https://github.com/TDAmeritrade/stumpy,BSD-3-Clause,2019-05-03 19:23:44.000,2023-05-04 12:48:58.000000,2023-05-01 02:40:35,1214.0,36.0,255.0,53.0,187.0,60.0,361.0,2657.0,STUMPY is a powerful and scalable Python library for modern time series analysis.,33.0,31,True,2022-03-31 21:23:48.000,1.11.1,27.0,stumpy,conda-forge/stumpy,,,,427.0,414.0,https://pypi.org/project/stumpy,2022-03-31 21:23:48.000,13.0,171894.0,181706.0,https://anaconda.org/conda-forge/stumpy,2022-03-31 21:30:16.208,471011.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
227,StatsForecast,Nixtla/statsforecast,time-series-data,,https://github.com/Nixtla/statsforecast,https://github.com/Nixtla/statsforecast,Apache-2.0,2021-11-24 02:19:14.000,2023-05-03 18:15:39.000000,2023-04-22 15:56:59,1129.0,35.0,169.0,23.0,271.0,58.0,95.0,2517.0,Lightning fast forecasting with statistical and econometric models.,21.0,31,True,2023-02-28 19:28:00.449,1.5.0,26.0,statsforecast,conda-forge/statsforecast,,,,261.0,244.0,https://pypi.org/project/statsforecast,2022-12-01 04:10:47.608,17.0,390222.0,392675.0,https://anaconda.org/conda-forge/statsforecast,2023-03-09 15:13:56.487,34342.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
228,Haiku,deepmind/dm-haiku,ml-frameworks,,https://github.com/deepmind/dm-haiku,https://github.com/deepmind/dm-haiku,Apache-2.0,2020-02-18 07:14:02.000,2023-05-04 13:20:06.000000,2023-04-27 11:30:24,881.0,36.0,206.0,40.0,428.0,63.0,156.0,2469.0,JAX-based neural network library.,74.0,31,True,2022-11-16 12:15:05.000,0.0.9,11.0,dm-haiku,conda-forge/dm-haiku,,,,1205.0,1205.0,https://pypi.org/project/dm-haiku,,,124948.0,125332.0,https://anaconda.org/conda-forge/dm-haiku,2022-09-21 19:38:58.042,10374.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
229,HoloViews,holoviz/holoviews,data-viz,,https://github.com/holoviz/holoviews,https://github.com/holoviz/holoviews,BSD-3-Clause,2014-05-07 16:59:22.000,2023-05-04 12:00:39.000000,2023-05-04 12:00:37,10491.0,46.0,368.0,62.0,2689.0,966.0,2022.0,2421.0,"With Holoviews, your data visualizes itself.",134.0,31,True,2023-01-16 20:43:43.000,1.15.4,70.0,holoviews,conda-forge/holoviews,,,['jupyter'],,,https://pypi.org/project/holoviews,,,337967.0,352987.0,https://anaconda.org/conda-forge/holoviews,2023-01-17 11:23:44.534,1209509.0,,,,,2.0,,,,@pyviz/jupyterlab_pyviz,https://www.npmjs.com/package/@pyviz/jupyterlab_pyviz,,,622.0,,,,,,,,,,,,
230,hdbscan,scikit-learn-contrib/hdbscan,others,,https://github.com/scikit-learn-contrib/hdbscan,https://github.com/scikit-learn-contrib/hdbscan,BSD-3-Clause,2015-04-22 13:32:37.000,2023-03-22 19:43:04.000000,2022-11-10 18:59:22,964.0,,443.0,55.0,126.0,319.0,162.0,2420.0,A high performance implementation of HDBSCAN clustering.,81.0,31,True,2022-10-31 20:21:51.000,0.8.29-1,45.0,hdbscan,conda-forge/hdbscan,,,['sklearn'],2360.0,2168.0,https://pypi.org/project/hdbscan,2022-10-31 17:25:01.906,192.0,452130.0,470639.0,https://anaconda.org/conda-forge/hdbscan,2023-02-05 19:19:05.978,1517746.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
231,ipyparallel,ipython/ipyparallel,distributed-ml,,https://github.com/ipython/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2023-05-04 11:52:32.000000,2023-05-04 11:52:32,2817.0,91.0,962.0,122.0,462.0,53.0,287.0,2409.0,IPython Parallel: Interactive Parallel Computing in Python.,112.0,31,False,2023-04-14 13:35:06.415,8.6.1,45.0,ipyparallel,conda-forge/ipyparallel,,,['jupyter'],295.0,,https://pypi.org/project/ipyparallel,2022-06-20 10:37:35.000,295.0,183399.0,193064.0,https://anaconda.org/conda-forge/ipyparallel,2023-04-14 13:49:01.099,821526.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
232,pgmpy,pgmpy/pgmpy,probabilistics,,https://github.com/pgmpy/pgmpy,https://github.com/pgmpy/pgmpy,MIT,2013-09-20 08:18:58.000,2023-04-20 11:28:35.000000,2023-04-20 10:39:42,2870.0,17.0,668.0,77.0,807.0,240.0,596.0,2350.0,"Python Library for learning (Structure and Parameter), inference (Probabilistic and Causal), and simulations in..",115.0,31,True,2023-04-08 06:38:26.000,0.1.22,21.0,pgmpy,,,,,629.0,605.0,https://pypi.org/project/pgmpy,2023-01-02 18:14:12.632,24.0,54946.0,54952.0,,,,,,,,2.0,226.0,,,,,,,,,,,,,,,,,,,
233,FairScale,facebookresearch/fairscale,distributed-ml,,https://github.com/facebookresearch/fairscale,https://github.com/facebookresearch/fairscale,BSD-3-Clause,2020-07-07 19:02:01.000,2023-04-21 08:03:45.000000,2023-04-20 03:41:53,699.0,8.0,220.0,37.0,779.0,64.0,280.0,2261.0,PyTorch extensions for high performance and large scale training.,72.0,31,True,2022-12-11 18:09:31.906,0.4.13,35.0,fairscale,conda-forge/fairscale,,,['pytorch'],1974.0,1925.0,https://pypi.org/project/fairscale,2022-12-11 18:09:31.906,49.0,385414.0,391880.0,https://anaconda.org/conda-forge/fairscale,2022-12-12 02:08:24.604,116397.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
234,torchaudio,pytorch/audio,audio,,https://github.com/pytorch/audio,https://github.com/pytorch/audio,BSD-2-Clause,2017-05-05 00:38:05.000,2023-05-04 13:21:41.000000,2023-05-04 13:16:57,2021.0,167.0,537.0,76.0,2526.0,165.0,605.0,2077.0,"Data manipulation and transformation for audio signal processing, powered by PyTorch.",203.0,31,True,2023-03-15 19:40:19.000,2.0.1,23.0,torchaudio,,,,['pytorch'],,,https://pypi.org/project/torchaudio,,,1025512.0,1025512.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
235,rubrix,recognai/rubrix,nlp,,https://github.com/argilla-io/argilla,https://github.com/argilla-io/argilla,Apache-2.0,2021-04-28 14:37:42.000,2023-05-04 14:37:29.000000,2023-05-04 09:03:52,1605.0,253.0,176.0,20.0,1646.0,235.0,831.0,1848.0,Argilla: the open-source data curation platform for LLMs.,47.0,31,True,2023-04-09 12:50:14.000,1.6.0,81.0,rubrix,conda-forge/rubrix,,,,275.0,274.0,https://pypi.org/project/rubrix,2022-10-24 18:22:00.951,1.0,1042.0,2264.0,https://anaconda.org/conda-forge/rubrix,2022-10-06 03:07:26.056,20774.0,,,,,2.0,,,,,,,,,,,,argilla-io/argilla,,,,,,,,
236,PennyLane,PennyLaneAI/PennyLane,others,,https://github.com/PennyLaneAI/pennylane,https://github.com/PennyLaneAI/pennylane,Apache-2.0,2018-04-17 16:45:42.000,2023-05-04 14:25:10.000000,2023-05-03 21:09:32,3284.0,187.0,455.0,53.0,3146.0,286.0,728.0,1749.0,PennyLane is a cross-platform Python library for differentiable programming of quantum computers. Train a quantum..,134.0,31,True,2023-05-01 18:46:01.348,0.30.0,46.0,pennylane,conda-forge/pennylane,,,,56.0,,https://pypi.org/project/pennylane,2023-03-06 18:06:02.679,56.0,24151.0,24738.0,https://anaconda.org/conda-forge/pennylane,2023-05-04 13:00:53.858,10553.0,,,,,2.0,66.0,,,,,,,,,,,,,,,,,,,
237,GPflow,GPflow/GPflow,probabilistics,,https://github.com/GPflow/GPflow,https://github.com/GPflow/GPflow,Apache-2.0,2016-01-14 11:29:24.000,2023-05-03 23:32:09.000000,2023-05-03 20:35:27,2433.0,10.0,437.0,76.0,1241.0,142.0,675.0,1726.0,Gaussian processes in TensorFlow.,83.0,31,True,2023-05-04 08:51:41.689,2.8.0,46.0,gpflow,conda-forge/gpflow,,,['tensorflow'],537.0,502.0,https://pypi.org/project/gpflow,2023-01-27 12:45:00.704,35.0,55161.0,55510.0,https://anaconda.org/conda-forge/gpflow,2022-05-24 14:05:38.796,20944.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
238,TF Recommenders,tensorflow/recommenders,recommender-systems,,https://github.com/tensorflow/recommenders,https://github.com/tensorflow/recommenders,Apache-2.0,2020-06-26 21:38:01.000,2023-04-27 01:10:49.000000,2023-04-27 01:10:43,355.0,3.0,230.0,47.0,297.0,197.0,175.0,1568.0,TensorFlow Recommenders is a library for building recommender system models using TensorFlow.,42.0,31,True,2023-02-03 02:17:00.422,0.7.3,16.0,tensorflow-recommenders,,,,['tensorflow'],212.0,210.0,https://pypi.org/project/tensorflow-recommenders,2021-08-23 23:29:59.000,2.0,445371.0,445371.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
239,tensorly,tensorly/tensorly,others,,https://github.com/tensorly/tensorly,https://github.com/tensorly/tensorly,BSD-2-Clause,2016-10-21 23:14:52.000,2023-04-20 15:36:29.000000,2023-04-02 06:25:53,1766.0,25.0,269.0,44.0,248.0,58.0,183.0,1392.0,TensorLy: Tensor Learning in Python.,60.0,31,True,2023-03-08 01:09:02.237,0.8.1,20.0,tensorly,conda-forge/tensorly,,,,441.0,397.0,https://pypi.org/project/tensorly,2023-01-14 21:19:00.648,44.0,15061.0,21040.0,https://anaconda.org/conda-forge/tensorly,2023-03-09 18:03:34.129,358772.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
240,ipyleaflet,jupyter-widgets/ipyleaflet,geospatial-data,,https://github.com/jupyter-widgets/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10.000,2023-03-24 10:26:16.000000,2023-02-10 13:49:02,1145.0,1.0,351.0,63.0,563.0,232.0,334.0,1355.0,A Jupyter - Leaflet.js bridge.,82.0,31,True,2022-10-19 07:57:17.000,0.17.2,76.0,ipyleaflet,conda-forge/ipyleaflet,,,['jupyter'],4377.0,4227.0,https://pypi.org/project/ipyleaflet,2022-10-19 07:45:44.840,145.0,156798.0,212609.0,https://anaconda.org/conda-forge/ipyleaflet,2022-10-19 12:34:41.863,999733.0,,,,,2.0,,,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,2022-10-19 07:43:02.682,5.0,43910.0,,,,,,,,,,,,
241,emcee,dfm/emcee,probabilistics,,https://github.com/dfm/emcee,https://github.com/dfm/emcee,MIT,2011-11-07 16:17:08.000,2023-05-01 04:59:38.000000,2023-04-04 06:56:05,912.0,3.0,429.0,88.0,192.0,49.0,230.0,1315.0,The Python ensemble sampling toolkit for affine-invariant MCMC.,67.0,31,True,2023-01-27 12:31:39.836,3.1.4,24.0,emcee,conda-forge/emcee,,,,2179.0,1840.0,https://pypi.org/project/emcee,2023-01-27 12:31:39.836,339.0,111081.0,114447.0,https://anaconda.org/conda-forge/emcee,2023-01-27 19:25:06.868,282822.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
242,spacy-transformers,explosion/spacy-transformers,nlp,,https://github.com/explosion/spacy-transformers,https://github.com/explosion/spacy-transformers,MIT,2019-07-26 19:12:34.000,2023-04-26 12:37:21.000000,2023-04-26 12:37:21,1449.0,18.0,150.0,31.0,220.0,,,1241.0,"Use pretrained transformers like BERT, XLNet and GPT-2 in spaCy.",21.0,31,True,2023-04-17 13:53:05.000,1.2.3,36.0,spacy-transformers,conda-forge/spacy-transformers,,,['spacy'],986.0,986.0,https://pypi.org/project/spacy-transformers,,,235784.0,236522.0,https://anaconda.org/conda-forge/spacy-transformers,2023-04-18 10:15:55.250,13289.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
243,ktrain,amaiya/ktrain,ml-frameworks,,https://github.com/amaiya/ktrain,https://github.com/amaiya/ktrain,Apache-2.0,2019-02-06 17:01:39.000,2023-04-25 17:39:22.000000,2023-04-25 17:38:43,2947.0,66.0,257.0,32.0,37.0,,453.0,1130.0,ktrain is a Python library that makes deep learning and AI more accessible and easier to apply.,16.0,31,True,2023-04-21 21:00:14.000,0.36.0,100.0,ktrain,,,,['tensorflow'],411.0,411.0,https://pypi.org/project/ktrain,,,22455.0,22455.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
244,optimum,huggingface/optimum,gpu-utilities,,https://github.com/huggingface/optimum,https://github.com/huggingface/optimum,Apache-2.0,2021-07-20 12:36:40.000,2023-05-04 14:29:20.000000,2023-04-28 16:39:30,659.0,182.0,167.0,44.0,720.0,108.0,198.0,1108.0,Accelerate training and inference of Transformers and Diffusers with easy to use hardware optimization tools.,60.0,31,True,2023-04-28 16:44:57.000,1.8.3,26.0,optimum,conda-forge/optimum,,,,132.0,132.0,https://pypi.org/project/optimum,,,100927.0,101458.0,https://anaconda.org/conda-forge/optimum,2022-07-12 18:30:14.167,6912.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
245,SALib,SALib/SALib,probabilistics,,https://github.com/SALib/SALib,https://github.com/SALib/SALib,MIT,2013-05-30 13:38:10.000,2023-05-02 11:40:38.000000,2023-05-02 11:40:38,1798.0,49.0,207.0,20.0,272.0,37.0,259.0,711.0,"Sensitivity Analysis Library in Python. Contains Sobol, Morris, FAST, and other methods.",41.0,31,True,2023-01-08 01:02:35.000,1.4.7,33.0,salib,conda-forge/salib,,,,744.0,744.0,https://pypi.org/project/salib,,,132955.0,134451.0,https://anaconda.org/conda-forge/salib,2023-01-08 04:17:22.342,116765.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
246,snowballstemmer,snowballstem/snowball,nlp,,https://github.com/snowballstem/snowball,https://github.com/snowballstem/snowball,BSD-3-Clause,2013-02-23 07:17:42.000,2023-04-24 03:02:04.000000,2023-04-24 02:53:14,938.0,8.0,166.0,36.0,112.0,30.0,50.0,655.0,Snowball compiler and stemming algorithms.,32.0,31,True,2021-11-16 18:38:34.000,2.2.0,10.0,snowballstemmer,conda-forge/snowballstemmer,,,,6784.0,4.0,https://pypi.org/project/snowballstemmer,2021-11-16 18:38:34.000,6780.0,8542249.0,8621808.0,https://anaconda.org/conda-forge/snowballstemmer,2021-11-17 09:59:16.947,6444321.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
247,python-soundfile,bastibe/python-soundfile,audio,,https://github.com/bastibe/python-soundfile,https://github.com/bastibe/python-soundfile,BSD-3-Clause,2013-08-27 13:36:52.000,2023-04-07 19:10:09.000000,2023-03-24 08:30:46,549.0,16.0,87.0,16.0,183.0,85.0,124.0,544.0,"SoundFile is an audio library based on libsndfile, CFFI, and NumPy.",30.0,31,True,2023-02-15 15:39:02.000,0.12.1,15.0,soundfile,anaconda/pysoundfile,,,,20345.0,20197.0,https://pypi.org/project/soundfile,2022-09-27 21:32:48.345,148.0,1234821.0,1234951.0,https://anaconda.org/anaconda/pysoundfile,,,,,,,2.0,14442.0,,,,,,,,,,,,,,,,,,,
248,datalad,datalad/datalad,others,,https://github.com/datalad/datalad,https://github.com/datalad/datalad,MIT,2013-11-01 19:40:08.000,2023-05-04 01:19:21.000000,2023-05-02 22:01:42,16799.0,131.0,106.0,27.0,3489.0,479.0,3338.0,414.0,"Keep code, data, containers under control with git and git-annex.",55.0,31,True,2023-03-25 16:51:00.821,0.18.3,102.0,datalad,conda-forge/datalad,,,,72.0,,https://pypi.org/project/datalad,2023-01-16 11:50:04.895,72.0,8407.0,13760.0,https://anaconda.org/conda-forge/datalad,2023-03-25 18:48:41.360,331909.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
249,Face Recognition,ageitgey/face_recognition,image,,https://github.com/ageitgey/face_recognition,https://github.com/ageitgey/face_recognition,MIT,2017-03-03 21:52:39.000,2023-05-04 05:49:52.000000,2022-06-10 09:12:18,238.0,,12601.0,1577.0,213.0,693.0,576.0,48127.0,The worlds simplest facial recognition api for Python and the command line.,54.0,30,True,2018-04-02 17:18:43.000,1.2.2,2.0,face_recognition,conda-forge/face_recognition,,,['pytorch'],,,https://pypi.org/project/face_recognition,,,65562.0,66064.0,https://anaconda.org/conda-forge/face_recognition,2021-04-30 19:06:15.265,15608.0,,,,,2.0,1104.0,,,,,,,,,,,,,,,,,,,
250,TFlearn,tflearn/tflearn,ml-frameworks,,https://github.com/tflearn/tflearn,https://github.com/tflearn/tflearn,,2016-03-31 12:05:53.000,2021-01-25 09:41:59.000000,2020-11-30 04:34:51,613.0,,2313.0,463.0,255.0,551.0,362.0,9590.0,Deep learning library featuring a higher-level API for TensorFlow.,128.0,30,False,2020-11-11 19:26:11.000,0.5.0,8.0,tflearn,,,,['tensorflow'],4414.0,4414.0,https://pypi.org/project/tflearn,,,11293.0,11293.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
251,imageai,OlafenwaMoses/ImageAI,image,,https://github.com/OlafenwaMoses/ImageAI,https://github.com/OlafenwaMoses/ImageAI,MIT,2018-03-19 23:12:33.000,2023-03-03 22:50:09.000000,2023-03-03 22:50:09,374.0,7.0,2032.0,286.0,92.0,274.0,437.0,7729.0,A python library built to empower developers to build applications and systems with self-contained Computer Vision..,17.0,30,True,2022-12-20 21:17:57.000,test-resources-v3,12.0,imageai,conda-forge/imageai,,,,1325.0,1325.0,https://pypi.org/project/imageai,,,8058.0,22162.0,https://anaconda.org/conda-forge/imageai,2021-04-30 19:03:25.297,5457.0,,,,,2.0,850624.0,,,,,,,,,,,,,,,,,,,
252,PyTorch3D,facebookresearch/pytorch3d,image,,https://github.com/facebookresearch/pytorch3d,https://github.com/facebookresearch/pytorch3d,,2019-10-25 02:23:45.000,2023-05-04 10:37:35.000000,2023-05-04 10:32:27,1059.0,22.0,1097.0,139.0,138.0,166.0,1126.0,7237.0,PyTorch3D is FAIRs library of reusable components for deep learning with 3D data.,118.0,30,False,2023-04-05 13:04:31.000,0.7.3,15.0,pytorch3d,pytorch3d/pytorch3d,,,['pytorch'],442.0,442.0,https://pypi.org/project/pytorch3d,,,10104.0,12804.0,https://anaconda.org/pytorch3d/pytorch3d,2023-04-05 12:53:38.147,113420.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
253,Apex,NVIDIA/apex,gpu-utilities,,https://github.com/NVIDIA/apex,https://github.com/NVIDIA/apex,BSD-3-Clause,2018-04-23 16:28:52.000,2023-04-27 00:30:18.000000,2023-04-27 00:30:18,1112.0,32.0,1190.0,100.0,563.0,640.0,502.0,7177.0,A PyTorch Extension: Tools for easy mixed precision and distributed training in Pytorch.,115.0,30,True,,,2.0,,conda-forge/nvidia-apex,,,['pytorch'],1652.0,1652.0,,,,,3375.0,https://anaconda.org/conda-forge/nvidia-apex,2023-02-28 05:36:15.003,145151.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
