,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
248,jellyfish,jamesturk/jellyfish,nlp,,https://github.com/jamesturk/jellyfish,https://github.com/jamesturk/jellyfish,BSD-2-Clause,2010-07-09 20:41:11.000,2022-12-31 05:50:38.000000,2022-12-31 05:50:24,447.0,7.0,149,42.0,60.0,12.0,105.0,1778,a python library for doing approximate and phonetic matching of strings.,28.0,31,True,2022-01-07 20:20:43.000,0.9.0,32.0,jellyfish,conda-forge/jellyfish,,,,5390.0,4982.0,https://pypi.org/project/jellyfish,2022-01-07 20:20:43.000,408.0,2166588.0,2172469.0,https://anaconda.org/conda-forge/jellyfish,2022-10-28 08:39:19.681,447019.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
249,pyLDAvis,bmabey/pyLDAvis,interpretability,,https://github.com/bmabey/pyLDAvis,https://github.com/bmabey/pyLDAvis,BSD-3-Clause,2015-04-09 22:48:03.000,2022-12-15 20:52:37.000000,2021-03-24 13:03:31,240.0,,335,58.0,69.0,94.0,78.0,1676,Python library for interactive topic model visualization. Port of the R LDAvis package.,32.0,31,False,2021-03-24 13:05:21.000,3.3.1,24.0,pyldavis,conda-forge/pyldavis,,,['jupyter'],4623.0,4479.0,https://pypi.org/project/pyldavis,2021-03-24 12:57:08.000,144.0,657666.0,658715.0,https://anaconda.org/conda-forge/pyldavis,2021-03-24 15:17:07.309,57734.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
250,PennyLane,PennyLaneAI/PennyLane,others,,https://github.com/PennyLaneAI/pennylane,https://github.com/PennyLaneAI/pennylane,Apache-2.0,2018-04-17 16:45:42.000,2023-01-26 15:03:35.000000,2023-01-25 17:08:43,3072.0,238.0,431,52.0,2809.0,274.0,672.0,1653,PennyLane is a cross-platform Python library for differentiable programming of quantum computers. Train a quantum..,129.0,31,True,2022-12-19 22:11:00.854,0.28.0,43.0,pennylane,conda-forge/pennylane,,,,34.0,,https://pypi.org/project/pennylane,2022-06-20 21:12:41.000,34.0,14189.0,14678.0,https://anaconda.org/conda-forge/pennylane,2022-05-01 12:38:58.341,6845.0,,,,,2.0,63.0,,,,,,,,,,,,,,,,,,,
251,Geocoder,DenisCarriere/geocoder,geospatial-data,,https://github.com/DenisCarriere/geocoder,https://github.com/DenisCarriere/geocoder,MIT,2014-01-13 04:19:21.000,2022-08-17 17:00:40.000000,2018-10-12 15:53:05,1251.0,,269,50.0,153.0,99.0,217.0,1505,Python Geocoder.,73.0,31,False,2018-04-04 12:34:51.000,1.38.1,110.0,geocoder,conda-forge/geocoder,,,,6588.0,6096.0,https://pypi.org/project/geocoder,2018-04-04 12:34:51.000,492.0,418543.0,420178.0,https://anaconda.org/conda-forge/geocoder,2019-06-27 16:40:50.469,116128.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,geocoder
252,pingouin,raphaelvallat/pingouin,probabilistics,,https://github.com/raphaelvallat/pingouin,https://github.com/raphaelvallat/pingouin,GPL-3.0,2018-04-01 01:10:22.000,2023-01-12 01:10:29.000000,2022-12-30 16:46:44,1213.0,12.0,119,30.0,82.0,32.0,209.0,1250,Statistical package in Python based on Pandas.,39.0,31,False,2023-01-02 16:01:44.953,0.5.3,38.0,pingouin,conda-forge/pingouin,,,,914.0,880.0,https://pypi.org/project/pingouin,2022-06-24 17:59:52.000,34.0,128946.0,130631.0,https://anaconda.org/conda-forge/pingouin,2022-12-30 03:59:42.755,82585.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
253,Model Analysis,tensorflow/model-analysis,interpretability,,https://github.com/tensorflow/model-analysis,https://github.com/tensorflow/model-analysis,Apache-2.0,2018-03-23 19:08:49.000,2023-01-20 14:24:13.000000,2023-01-20 14:24:12,1286.0,58.0,261,74.0,100.0,30.0,51.0,1188,Model analysis tools for TensorFlow.,52.0,31,True,2022-12-09 19:15:41.000,0.43.0,54.0,tensorflow-model-analysis,,,,"['tensorflow', 'jupyter']",21.0,,https://pypi.org/project/tensorflow-model-analysis,2022-05-16 03:38:20.000,21.0,608199.0,608199.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
254,pyopencl,inducer/pyopencl,others,,https://github.com/inducer/pyopencl,https://github.com/inducer/pyopencl,MIT,2011-04-06 02:51:33.000,2023-01-15 22:55:02.000000,2023-01-15 22:55:01,3232.0,45.0,231,48.0,326.0,68.0,257.0,946,"OpenCL integration for Python, plus shiny features.",94.0,31,True,2022-11-21 19:46:36.000,2022.3,89.0,pyopencl,conda-forge/pyopencl,,,,1095.0,904.0,https://pypi.org/project/pyopencl,2022-06-22 06:09:25.000,191.0,29643.0,40116.0,https://anaconda.org/conda-forge/pyopencl,2023-01-05 08:59:26.768,785498.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
255,CNTK,microsoft/CNTK,ml-frameworks,,https://github.com/microsoft/CNTK,https://github.com/microsoft/CNTK,MIT,2015-11-26 09:52:06.000,2022-09-30 05:08:36.000000,2022-09-23 14:06:50,16117.0,,4379,1274.0,557.0,843.0,2534.0,17300,"Microsoft Cognitive Toolkit (CNTK), an open source deep-learning toolkit.",273.0,30,True,2019-04-26 14:13:32.000,2.7,32.0,cntk,,,,,18.0,,https://pypi.org/project/cntk,2020-12-09 22:21:57.000,18.0,781.0,948.0,,,,,,,,3.0,14071.0,,,,,,,,,,,,,,,,,,,
256,baselines,openai/baselines,reinforcement-learning,,https://github.com/openai/baselines,https://github.com/openai/baselines,MIT,2017-05-24 01:58:13.000,2023-01-24 06:38:31.000000,2020-01-31 13:06:18,347.0,,4486,607.0,370.0,489.0,433.0,13550,OpenAI Baselines: high-quality implementations of reinforcement learning algorithms.,115.0,30,False,2018-02-26 17:07:07.000,0.1.5,6.0,baselines,,,,,491.0,452.0,https://pypi.org/project/baselines,2018-02-26 17:07:07.000,39.0,2347.0,2347.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
257,Darts,unit8co/darts,time-series-data,,https://github.com/unit8co/darts,https://github.com/unit8co/darts,Apache-2.0,2018-09-13 15:17:28.000,2023-01-26 13:25:00.000000,2023-01-26 13:24:59,933.0,65.0,578,43.0,682.0,171.0,663.0,5297,A python library for user-friendly forecasting and anomaly detection on time series.,75.0,30,True,2023-01-12 12:53:02.898,0.23.1,34.0,u8darts,conda-forge/u8darts-all,unit8/darts,,,178.0,175.0,https://pypi.org/project/u8darts,2022-06-22 08:12:22.000,3.0,10221.0,11399.0,https://anaconda.org/conda-forge/u8darts-all,2023-01-12 20:41:12.563,21094.0,https://hub.docker.com/r/unit8/darts,2023-01-12 12:58:48.377478,,366.0,2.0,,,,,,,,,,,,,,,,,,,,
258,AutoGluon,awslabs/autogluon,hyperopt,,https://github.com/autogluon/autogluon,https://github.com/autogluon/autogluon,Apache-2.0,2019-07-29 18:51:24.000,2023-01-26 14:44:58.000000,2023-01-25 22:37:28,1502.0,309.0,684,93.0,1672.0,204.0,653.0,5261,"AutoGluon: AutoML for Image, Text, Time Series, and Tabular Data.",100.0,30,True,2023-01-11 22:24:12.874,0.6.2,1041.0,autogluon,,,,['mxnet'],5.0,,https://pypi.org/project/autogluon,2022-07-07 09:05:12.000,5.0,32021.0,32021.0,,,,,,,,2.0,,,,,,,,,,,,autogluon/autogluon,,,,,,,,
259,Perspective,finos/perspective,data-viz,,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2023-01-25 19:23:46.000000,2023-01-19 19:43:04,5445.0,89.0,572,111.0,1371.0,102.0,503.0,5197,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",76.0,30,True,2023-01-20 03:11:01.060,1.9.3,96.0,perspective-python,conda-forge/perspective,,,['jupyter'],16.0,6.0,https://pypi.org/project/perspective-python,2022-06-06 20:23:28.000,9.0,4765.0,13864.0,https://anaconda.org/conda-forge/perspective,2023-01-19 20:35:26.787,244927.0,,,,,2.0,,,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,2023-01-20 03:10:58.444,1.0,1199.0,,,,,,,,,,,,
260,cleanlab,cleanlab/cleanlab,others,,https://github.com/cleanlab/cleanlab,https://github.com/cleanlab/cleanlab,AGPL-3.0,2018-05-11 01:55:21.000,2023-01-25 02:12:38.000000,2023-01-25 02:12:34,1208.0,81.0,414,65.0,381.0,53.0,152.0,4885,"The standard data-centric AI package for data quality and machine learning with messy, real-world data and labels.",29.0,30,False,2022-11-28 17:41:01.653,2.2.0,19.0,cleanlab,conda-forge/cleanlab,,,,90.0,87.0,https://pypi.org/project/cleanlab,2022-04-20 21:15:28.000,3.0,11484.0,11792.0,https://anaconda.org/conda-forge/cleanlab,2022-11-28 21:19:04.246,10168.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
261,pyfolio,quantopian/pyfolio,financial-data,,https://github.com/quantopian/pyfolio,https://github.com/quantopian/pyfolio,Apache-2.0,2015-06-01 15:31:39.000,2023-01-12 17:12:11.000000,2020-07-15 13:46:58,1184.0,,1477,305.0,292.0,148.0,265.0,4792,Portfolio and risk analytics in Python.,56.0,30,False,2019-04-15 15:00:21.000,0.9.2,22.0,pyfolio,conda-forge/pyfolio,,,,532.0,500.0,https://pypi.org/project/pyfolio,2019-04-15 15:00:21.000,32.0,7161.0,7340.0,https://anaconda.org/conda-forge/pyfolio,2020-05-16 14:11:57.267,10617.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
262,D-Tale,man-group/dtale,data-viz,,https://github.com/man-group/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2023-01-23 17:57:44.000000,2023-01-23 15:03:39,654.0,27.0,324,69.0,233.0,47.0,447.0,3819,Visualizer for pandas data structures.,29.0,30,True,2023-01-23 15:28:40.000,2.11.0,155.0,dtale,conda-forge/dtale,,,"['pandas', 'jupyter']",617.0,605.0,https://pypi.org/project/dtale,2022-06-17 17:45:42.000,12.0,117254.0,122569.0,https://anaconda.org/conda-forge/dtale,2023-01-23 15:53:26.600,186037.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
263,ta,bukosabino/ta,financial-data,,https://github.com/bukosabino/ta,https://github.com/bukosabino/ta,MIT,2018-01-02 18:08:48.000,2023-01-12 12:30:39.000000,2022-08-23 15:59:41,615.0,,745,147.0,111.0,118.0,98.0,3447,Technical Analysis Library using Pandas and Numpy.,29.0,30,True,2022-08-23 16:03:04.047,0.10.2,54.0,ta,conda-forge/ta,,,,1744.0,1710.0,https://pypi.org/project/ta,2022-04-16 10:24:20.000,34.0,150893.0,151346.0,https://anaconda.org/conda-forge/ta,2022-08-23 20:22:42.529,10421.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
264,nevergrad,facebookresearch/nevergrad,hyperopt,,https://github.com/facebookresearch/nevergrad,https://github.com/facebookresearch/nevergrad,MIT,2018-11-21 00:33:17.000,2023-01-11 21:50:18.000000,2023-01-11 21:44:08,1033.0,10.0,321,65.0,1264.0,100.0,156.0,3396,A Python toolbox for performing gradient-free optimization.,49.0,30,True,2022-12-06 08:56:32.000,0.5.0,36.0,nevergrad,conda-forge/nevergrad,,,,453.0,433.0,https://pypi.org/project/nevergrad,2022-03-08 18:42:46.000,20.0,26139.0,27221.0,https://anaconda.org/conda-forge/nevergrad,2021-06-14 12:44:22.518,35713.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
265,bqplot,bqplot/bqplot,data-viz,,https://github.com/bqplot/bqplot,https://github.com/bqplot/bqplot,Apache-2.0,2015-09-26 04:02:18.000,2023-01-25 17:56:49.000000,2022-09-29 15:04:10,3545.0,,468,107.0,972.0,240.0,361.0,3395,Plotting library for IPython/Jupyter notebooks.,59.0,30,True,2022-09-02 15:04:31.743,0.12.36,102.0,bqplot,conda-forge/bqplot,,,['jupyter'],145.0,37.0,https://pypi.org/project/bqplot,2022-02-11 15:27:16.000,97.0,114647.0,131811.0,https://anaconda.org/conda-forge/bqplot,2022-09-02 17:23:26.370,1097030.0,,,,,2.0,,,,bqplot,https://www.npmjs.com/package/bqplot,2022-09-02 10:57:18.327,11.0,3452.0,,,,,,,,,,,,
266,dyNET,clab/dynet,ml-frameworks,,https://github.com/clab/dynet,https://github.com/clab/dynet,Apache-2.0,2015-02-08 23:09:21.000,2022-11-22 09:59:24.000000,2022-08-14 17:11:42,3272.0,,703,185.0,733.0,264.0,665.0,3335,DyNet: The Dynamic Neural Network Toolkit.,160.0,30,True,2020-10-21 14:31:01.000,2.1.2,24.0,dyNET,,,,,261.0,233.0,https://pypi.org/project/dyNET,2020-10-21 14:31:01.000,28.0,4741.0,4858.0,,,,,,,,3.0,8816.0,,,,,,,,,,,,,,,,,,,
267,GluonTS,awslabs/gluon-ts,time-series-data,,https://github.com/awslabs/gluonts,https://github.com/awslabs/gluonts,Apache-2.0,2019-05-15 17:17:29.000,2023-01-26 13:11:12.000000,2023-01-26 11:33:14,1176.0,94.0,665,71.0,1433.0,247.0,555.0,3300,Probabilistic time series modeling in Python.,99.0,30,True,2023-01-17 11:59:01.309,0.11.8,71.0,gluonts,anaconda/gluonts,,,['mxnet'],7.0,,https://pypi.org/project/gluonts,2022-06-30 19:47:56.000,7.0,161677.0,161693.0,https://anaconda.org/anaconda/gluonts,2021-10-14 12:53:07.201,240.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
268,pandas-ta,twopirllc/pandas-ta,probabilistics,,https://github.com/twopirllc/pandas-ta,https://github.com/twopirllc/pandas-ta,MIT,2019-02-19 16:41:09.000,2023-01-12 01:25:42.000000,2022-09-24 16:20:26,585.0,,698,88.0,165.0,98.0,376.0,3255,Technical Analysis Indicators - Pandas TA is an easy to use Python 3 Pandas Extension with 130+ Indicators.,45.0,30,True,2021-07-28 20:21:21.000,0.3.14,19.0,pandas-ta,conda-forge/pandas-ta,,,['pandas'],1082.0,1063.0,https://pypi.org/project/pandas-ta,2021-07-28 20:51:17.000,19.0,71614.0,72001.0,https://anaconda.org/conda-forge/pandas-ta,2021-10-05 09:16:48.657,5812.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
269,gpustat,wookayin/gpustat,gpu-utilities,,https://github.com/wookayin/gpustat,https://github.com/wookayin/gpustat,MIT,2016-04-24 10:46:43.000,2022-12-15 23:33:24.000000,2022-12-15 23:33:21,217.0,16.0,251,42.0,47.0,23.0,81.0,3211,A simple command-line utility for querying and monitoring GPU status.,17.0,30,True,2022-09-04 23:51:40.000,1.0,13.0,gpustat,conda-forge/gpustat,,,,2686.0,2571.0,https://pypi.org/project/gpustat,2022-07-05 04:37:11.000,115.0,735960.0,739395.0,https://anaconda.org/conda-forge/gpustat,2022-10-11 21:06:30.582,158036.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
270,TorchServe,pytorch/serve,model-serialisation,,https://github.com/pytorch/serve,https://github.com/pytorch/serve,Apache-2.0,2019-10-03 03:17:43.000,2023-01-25 23:14:39.000000,2023-01-25 23:12:23,3313.0,66.0,670,52.0,972.0,191.0,937.0,3130,"Serve, optimize and scale PyTorch models in production.",150.0,30,True,2022-12-13 22:15:25.000,0.7.0,17.0,torchserve,pytorch/torchserve,pytorch/torchserve,,['pytorch'],9.0,,https://pypi.org/project/torchserve,2022-05-13 21:12:28.000,9.0,17861.0,47030.0,https://anaconda.org/pytorch/torchserve,2022-12-12 19:12:10.336,58969.0,https://hub.docker.com/r/pytorch/torchserve,2022-12-12 21:58:17.363039,16.0,1065123.0,2.0,2434.0,,,,,,,,,,,,,,,,,,,
271,cuML,rapidsai/cuml,gpu-utilities,,https://github.com/rapidsai/cuml,https://github.com/rapidsai/cuml,Apache-2.0,2018-10-11 15:45:35.000,2023-01-26 13:31:03.000000,2023-01-25 20:53:42,14992.0,96.0,441,69.0,2998.0,708.0,1473.0,3113,cuML - RAPIDS Machine Learning Library.,162.0,30,True,2022-12-08 17:08:49.000,22.12.00,28.0,cuml,,,,,5.0,1.0,https://pypi.org/project/cuml,2020-06-01 20:09:10.000,4.0,1347.0,1347.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
272,Neural Network Libraries,sony/nnabla,ml-frameworks,,https://github.com/sony/nnabla,https://github.com/sony/nnabla,Apache-2.0,2017-06-26 01:07:10.000,2023-01-24 00:39:07.000000,2023-01-24 00:39:03,3291.0,102.0,326,160.0,1087.0,33.0,55.0,2597,Neural Network Libraries.,70.0,30,True,2023-01-23 09:11:53.000,1.33.0,71.0,nnabla,,,,,51.0,,https://pypi.org/project/nnabla,2022-06-19 12:00:18.000,51.0,4778.0,4786.0,,,,,,,,3.0,542.0,,,,,,,,,,,,,,,,,,,
273,filterpy,rlabbe/filterpy,probabilistics,,https://github.com/rlabbe/filterpy,https://github.com/rlabbe/filterpy,MIT,2014-07-15 02:15:19.000,2022-09-22 16:35:34.000000,2022-08-22 18:21:12,586.0,,542,74.0,72.0,55.0,158.0,2572,"Python Kalman filtering and optimal estimation library. Implements Kalman filter, particle filter, Extended Kalman..",43.0,30,True,2021-12-15 15:49:27.374,0.0.13,49.0,filterpy,conda-forge/filterpy,,,,2267.0,2135.0,https://pypi.org/project/filterpy,2018-10-10 22:38:24.000,132.0,1196047.0,1198962.0,https://anaconda.org/conda-forge/filterpy,2020-05-05 21:13:59.073,195328.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
274,GluonNLP,dmlc/gluon-nlp,nlp,,https://github.com/dmlc/gluon-nlp,https://github.com/dmlc/gluon-nlp,Apache-2.0,2018-04-04 20:57:13.000,2022-12-25 20:52:27.000000,2022-12-25 20:52:27,843.0,3.0,519,100.0,1043.0,260.0,296.0,2465,"Toolkit that enables easy text preprocessing, datasets loading and neural models building to help you speed up your..",84.0,30,True,2020-08-13 19:17:42.000,0.10.0,26.0,gluonnlp,,,,['mxnet'],1128.0,1106.0,https://pypi.org/project/gluonnlp,2020-08-13 19:17:42.000,22.0,249038.0,249038.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
275,tslearn,tslearn-team/tslearn,time-series-data,,https://github.com/tslearn-team/tslearn,https://github.com/tslearn-team/tslearn,BSD-2-Clause,2017-05-04 13:08:13.000,2023-01-25 21:26:25.000000,2023-01-20 13:20:44,1599.0,9.0,314,60.0,150.0,106.0,186.0,2365,A machine learning toolkit dedicated to time-series data.,40.0,30,True,2023-01-20 13:21:39.000,0.5.3.2,96.0,tslearn,conda-forge/tslearn,,,['sklearn'],708.0,682.0,https://pypi.org/project/tslearn,2021-08-16 07:29:50.000,26.0,117126.0,125803.0,https://anaconda.org/conda-forge/tslearn,2023-01-20 17:40:46.662,503303.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
276,TF Model Optimization,tensorflow/model-optimization,tensorflow-utils,,https://github.com/tensorflow/model-optimization,https://github.com/tensorflow/model-optimization,Apache-2.0,2018-10-31 20:34:28.000,2023-01-19 18:45:39.000000,2022-12-19 04:59:20,786.0,9.0,301,126.0,724.0,185.0,157.0,1356,"A toolkit to optimize ML models for deployment for Keras and TensorFlow, including quantization and pruning.",74.0,30,True,2022-07-21 14:40:44.572,0.7.3,27.0,tensorflow-model-optimization,,,,['tensorflow'],2490.0,2469.0,https://pypi.org/project/tensorflow-model-optimization,2022-03-18 16:49:50.000,21.0,127937.0,127937.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
277,Opacus,pytorch/opacus,privacy-ml,,https://github.com/pytorch/opacus,https://github.com/pytorch/opacus,Apache-2.0,2019-12-07 01:58:09.000,2023-01-24 02:37:17.000000,2023-01-24 02:35:16,683.0,15.0,262,40.0,335.0,52.0,172.0,1327,Training PyTorch models with differential privacy.,65.0,30,True,2022-11-14 13:50:35.484,1.3.0,19.0,opacus,conda-forge/opacus,,,['pytorch'],200.0,189.0,https://pypi.org/project/opacus,2022-05-06 09:43:18.000,11.0,13330.0,13929.0,https://anaconda.org/conda-forge/opacus,2022-09-09 22:23:32.756,7184.0,,,,,2.0,51.0,,,,,,,,,,,,,,,,,,,
278,emcee,dfm/emcee,probabilistics,,https://github.com/dfm/emcee,https://github.com/dfm/emcee,MIT,2011-11-07 16:17:08.000,2022-12-29 17:55:08.000000,2022-12-29 17:55:08,901.0,2.0,429,88.0,178.0,49.0,229.0,1286,The Python ensemble sampling toolkit for affine-invariant MCMC.,66.0,30,True,2022-09-27 23:55:58.897,3.1.3,21.0,emcee,conda-forge/emcee,,,,1980.0,1671.0,https://pypi.org/project/emcee,2022-05-10 15:29:37.000,309.0,98579.0,101878.0,https://anaconda.org/conda-forge/emcee,2022-09-28 01:53:26.212,263946.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
279,ktrain,amaiya/ktrain,ml-frameworks,,https://github.com/amaiya/ktrain,https://github.com/amaiya/ktrain,Apache-2.0,2019-02-06 17:01:39.000,2023-01-24 20:16:16.000000,2023-01-14 22:42:07,2878.0,21.0,262,34.0,36.0,,441.0,1101,ktrain is a Python library that makes deep learning and AI more accessible and easier to apply.,15.0,30,True,2023-01-14 22:46:59.000,0.33.0,186.0,ktrain,,,,['tensorflow'],382.0,379.0,https://pypi.org/project/ktrain,2022-05-20 16:08:40.000,3.0,21451.0,21451.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
280,pyjanitor,pyjanitor-devs/pyjanitor,others,,https://github.com/pyjanitor-devs/pyjanitor,https://github.com/pyjanitor-devs/pyjanitor,MIT,2018-03-04 22:43:33.000,2023-01-23 23:40:53.000000,2023-01-23 13:33:00,1455.0,24.0,158,21.0,709.0,108.0,413.0,1092,Clean APIs for data cleaning. Python implementation of R package Janitor.,106.0,30,True,2022-11-12 20:44:03.432,0.24.0,56.0,pyjanitor,conda-forge/pyjanitor,,,,289.0,277.0,https://pypi.org/project/pyjanitor,2022-05-03 04:09:18.000,12.0,40153.0,42787.0,https://anaconda.org/conda-forge/pyjanitor,2022-10-17 18:30:36.327,152794.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
281,Satpy,pytroll/satpy,geospatial-data,,https://github.com/pytroll/satpy,https://github.com/pytroll/satpy,GPL-3.0,2016-02-09 20:29:43.000,2023-01-25 19:19:57.000000,2023-01-25 13:04:04,11305.0,521.0,256,31.0,1515.0,419.0,528.0,884,Python package for earth-observing satellite data processing.,133.0,30,False,2023-01-02 17:37:50.709,0.39.0,81.0,satpy,conda-forge/satpy,,,,94.0,83.0,https://pypi.org/project/satpy,2022-04-14 07:42:54.000,11.0,1839.0,4191.0,https://anaconda.org/conda-forge/satpy,2022-12-31 12:16:51.442,127021.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
282,patsy,pydata/patsy,probabilistics,,https://github.com/pydata/patsy,https://github.com/pydata/patsy,BSD-2-Clause,2012-07-10 12:30:06.000,2022-10-09 22:58:02.769000,2022-10-09 20:27:52,544.0,,102,29.0,53.0,69.0,72.0,866,Describing statistical models in Python using symbolic formulas.,17.0,30,True,2022-10-09 20:34:35.000,0.5.3,10.0,patsy,conda-forge/patsy,,,,66898.0,64232.0,https://pypi.org/project/patsy,2021-09-26 05:26:37.000,2666.0,7375842.0,7465430.0,https://anaconda.org/conda-forge/patsy,2022-10-09 22:58:02.769,6898319.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
283,hvPlot,holoviz/hvplot,data-viz,,https://github.com/holoviz/hvplot,https://github.com/holoviz/hvplot,BSD-3-Clause,2018-03-19 14:22:41.000,2023-01-25 15:28:49.000000,2022-12-29 17:07:15,546.0,20.0,79,23.0,385.0,242.0,352.0,709,"A high-level plotting API for pandas, dask, xarray, and networkx built on HoloViews.",39.0,30,True,2022-11-24 15:14:08.000,0.8.2,50.0,hvplot,conda-forge/hvplot,,,,2358.0,2293.0,https://pypi.org/project/hvplot,2022-06-23 11:38:20.000,65.0,161346.0,166988.0,https://anaconda.org/conda-forge/hvplot,2022-11-25 16:06:59.666,299064.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
284,SALib,SALib/SALib,probabilistics,,https://github.com/SALib/SALib,https://github.com/SALib/SALib,MIT,2013-05-30 13:38:10.000,2023-01-10 08:34:18.000000,2023-01-10 08:34:13,1749.0,70.0,202,20.0,261.0,40.0,256.0,674,"Sensitivity Analysis Library in Python. Contains Sobol, Morris, FAST, and other methods.",39.0,30,True,2023-01-08 01:14:38.679,1.4.7,46.0,salib,conda-forge/salib,,,,63.0,,https://pypi.org/project/salib,2022-06-22 01:55:54.000,63.0,133215.0,134637.0,https://anaconda.org/conda-forge/salib,2023-01-08 04:17:22.342,105297.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
285,vit-pytorch,lucidrains/vit-pytorch,image,,https://github.com/lucidrains/vit-pytorch,https://github.com/lucidrains/vit-pytorch,MIT,2020-10-03 22:47:24.000,2022-12-05 18:47:40.000000,2022-12-05 18:47:36,262.0,5.0,2107,135.0,34.0,100.0,112.0,12704,"Implementation of Vision Transformer, a simple way to achieve SOTA in vision classification with only a single..",17.0,29,True,2022-12-05 18:47:50.327,0.40.2,155.0,vit-pytorch,,,,['pytorch'],195.0,192.0,https://pypi.org/project/vit-pytorch,2022-06-30 15:11:57.000,3.0,25940.0,25940.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
286,backtrader,mementum/backtrader,financial-data,,https://github.com/mementum/backtrader,https://github.com/mementum/backtrader,GPL-3.0,2015-01-10 07:14:52.000,2022-12-11 09:15:41.000000,2021-07-17 22:17:12,2385.0,,3100,572.0,207.0,42.0,,9908,Python Backtesting library for trading strategies.,52.0,29,False,,,155.0,backtrader,,,,,1350.0,1299.0,https://pypi.org/project/backtrader,2020-07-03 13:02:14.000,51.0,12390.0,12390.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
287,ColossalAI,hpcaitech/colossalai,distributed-ml,,https://github.com/hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,Apache-2.0,2021-10-28 16:19:44.000,2023-01-26 09:10:01.000000,2023-01-26 08:34:19,1858.0,635.0,722,100.0,2022.0,144.0,231.0,8120,Colossal-AI: A Unified Deep Learning System for Big Model Era.,88.0,29,True,2023-01-03 12:29:58.000,0.2.0,21.0,,,,,,162.0,162.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
288,OCRmyPDF,ocrmypdf/OCRmyPDF,ocr,,https://github.com/ocrmypdf/OCRmyPDF,https://github.com/ocrmypdf/OCRmyPDF,MPL-2.0,2013-12-20 08:26:28.000,2023-01-26 01:36:54.000000,2023-01-26 01:36:54,3370.0,20.0,645,128.0,137.0,101.0,828.0,8049,"OCRmyPDF adds an OCR text layer to scanned PDF files, allowing them to be searched.",79.0,29,True,2023-01-04 04:26:00.792,14.0.2,207.0,ocrmypdf,conda-forge/ocrmypdf,,,,13.0,,https://pypi.org/project/ocrmypdf,2022-07-04 02:37:37.000,13.0,22746.0,24333.0,https://anaconda.org/conda-forge/ocrmypdf,2023-01-05 17:55:30.691,36508.0,,,,,2.0,,,,,,,,,ocrmypdf,ocrmypdf,,,,,,,,,,
