,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
101,AllenNLP,allenai/allennlp,nlp,,https://github.com/allenai/allennlp,https://github.com/allenai/allennlp,Apache-2.0,2017-05-15 15:52:41.000,2022-11-22 23:28:35.000000,2022-11-22 00:42:46,2719.0,1.0,2235,281.0,3096.0,91.0,2477.0,11389,"An open-source NLP research library, built on PyTorch.",265.0,35,True,2022-10-18 23:54:05.191,2.10.1,265.0,allennlp,conda-forge/allennlp,,,['pytorch'],3276.0,3092.0,https://pypi.org/project/allennlp,2022-10-18 23:54:05.191,184.0,96989.0,98923.0,https://anaconda.org/conda-forge/allennlp,2022-07-15 16:42:26.330,96715.0,,,,,1.0,53.0,,,,,,,,,,,,,,,,,,,
102,DeepSpeed,microsoft/DeepSpeed,distributed-ml,,https://github.com/microsoft/DeepSpeed,https://github.com/microsoft/DeepSpeed,MIT,2020-01-23 18:35:18.000,2023-02-09 08:25:06.000000,2023-02-09 06:37:17,1331.0,124.0,1049,147.0,1498.0,605.0,679.0,8743,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and..",159.0,35,True,2023-01-17 18:46:10.000,0.8.0,58.0,deepspeed,,deepspeed/deepspeed,,['pytorch'],736.0,721.0,https://pypi.org/project/deepspeed,2023-01-17 18:45:01.408,15.0,356576.0,356980.0,,,,https://hub.docker.com/r/deepspeed/deepspeed,2022-09-02 00:25:31.275782,3.0,14954.0,2.0,,,,,,,,,,,,,,,,,,,,
103,TextBlob,sloria/TextBlob,nlp,,https://github.com/sloria/TextBlob,https://github.com/sloria/TextBlob,MIT,2013-06-30 18:29:18.000,2021-12-09 03:19:59.000000,2021-10-22 03:17:05,562.0,,1104,270.0,155.0,109.0,155.0,8426,"Simple, Pythonic, text processing--Sentiment analysis, part-of-speech tagging, noun phrase extraction, translation,..",36.0,35,False,2021-10-22 03:18:24.000,0.17.1,59.0,textblob,conda-forge/textblob,,,,28290.0,26905.0,https://pypi.org/project/textblob,2021-10-22 03:18:24.000,1385.0,1003513.0,1006131.0,https://anaconda.org/conda-forge/textblob,2019-02-24 23:32:55.233,204208.0,,,,,1.0,100.0,,,,,,,,,,,,,,,,,,,
104,PyOD,yzhao062/pyod,others,,https://github.com/yzhao062/pyod,https://github.com/yzhao062/pyod,BSD-2-Clause,2017-10-03 20:29:04.000,2023-01-21 11:13:44.000000,2022-12-16 21:15:26,1651.0,12.0,1230,151.0,189.0,161.0,141.0,6702,A Comprehensive and Scalable Python Library for Outlier Detection (Anomaly Detection).,46.0,35,True,2022-12-16 21:21:20.000,1.0.7,85.0,pyod,conda-forge/pyod,,,,1985.0,1950.0,https://pypi.org/project/pyod,2022-12-16 21:19:32.316,35.0,634122.0,635683.0,https://anaconda.org/conda-forge/pyod,2022-12-17 02:18:55.095,54663.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
105,sentencepiece,google/sentencepiece,nlp,,https://github.com/google/sentencepiece,https://github.com/google/sentencepiece,Apache-2.0,2017-03-07 10:03:48.000,2023-01-31 18:16:07.000000,2023-01-24 04:57:30,828.0,10.0,871,117.0,244.0,21.0,553.0,6566,Unsupervised text tokenizer for Neural Network-based text generation.,73.0,35,True,2022-08-07 07:57:04.639,0.1.97,32.0,sentencepiece,conda-forge/sentencepiece,,,,23119.0,22626.0,https://pypi.org/project/sentencepiece,2022-08-07 07:57:04.639,493.0,7722334.0,7733228.0,https://anaconda.org/conda-forge/sentencepiece,2023-01-22 01:53:01.126,323928.0,,,,,1.0,24048.0,,,,,,,,,,,,,,,,,,,
106,featuretools,alteryx/featuretools,hyperopt,,https://github.com/alteryx/featuretools,https://github.com/alteryx/featuretools,BSD-3-Clause,2017-09-08 22:15:17.000,2023-02-07 15:38:59.000000,2023-02-07 15:38:57,1243.0,68.0,841,159.0,1561.0,162.0,750.0,6497,An open source python library for automated feature engineering.,69.0,35,True,2023-01-31 22:28:41.726,1.22.0,100.0,featuretools,conda-forge/featuretools,,,,1284.0,1219.0,https://pypi.org/project/featuretools,2023-01-31 22:28:41.726,65.0,88772.0,91382.0,https://anaconda.org/conda-forge/featuretools,2023-02-01 15:20:33.363,130516.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
107,imbalanced-learn,scikit-learn-contrib/imbalanced-learn,sklearn-utils,,https://github.com/scikit-learn-contrib/imbalanced-learn,https://github.com/scikit-learn-contrib/imbalanced-learn,MIT,2014-08-16 05:08:26.000,2022-12-28 14:02:07.828000,2022-12-28 13:20:34,805.0,34.0,1228,145.0,443.0,50.0,491.0,6235,A Python Package to Tackle the Curse of Imbalanced Datasets in Machine Learning.,71.0,35,True,2022-12-28 13:30:01.685,0.10.1,31.0,imbalanced-learn,conda-forge/imbalanced-learn,,,['sklearn'],15172.0,14881.0,https://pypi.org/project/imbalanced-learn,2022-12-28 13:30:01.685,291.0,3261897.0,3267025.0,https://anaconda.org/conda-forge/imbalanced-learn,2022-12-28 14:02:07.828,328235.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
108,MLxtend,rasbt/mlxtend,sklearn-utils,,https://github.com/rasbt/mlxtend,https://github.com/rasbt/mlxtend,BSD-3-Clause,2014-08-14 01:56:16.000,2023-01-31 18:09:02.000000,2023-01-31 18:09:01,1555.0,27.0,802,118.0,496.0,128.0,325.0,4241,A library of extension and helper modules for Pythons data analysis and machine learning libraries.,92.0,35,True,2022-09-20 04:04:14.972,0.21.0,49.0,mlxtend,conda-forge/mlxtend,,,['sklearn'],8251.0,8095.0,https://pypi.org/project/mlxtend,2022-09-20 04:04:14.972,156.0,1285003.0,1288789.0,https://anaconda.org/conda-forge/mlxtend,2022-09-17 23:46:20.532,253685.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
109,BigDL,intel-analytics/BigDL,distributed-ml,,https://github.com/intel-analytics/BigDL,https://github.com/intel-analytics/BigDL,Apache-2.0,2016-08-29 07:59:50.000,2023-02-09 14:46:07.000000,2023-02-09 10:04:30,19268.0,736.0,1068,238.0,5846.0,710.0,1124.0,4144,"Fast, distributed, secure AI for Big Data.",176.0,35,True,2023-01-19 05:18:37.000,2.2.0,473.0,bigdl,,,,,47.0,42.0,https://pypi.org/project/bigdl,2022-07-07 01:48:22.000,1.0,2961.0,2961.0,,,,,,,,2.0,,,,,,,,,,,,,,com.intel.analytics.bigdl:bigdl-SPARK_2.4,https://search.maven.org/artifact/com.intel.analytics.bigdl/bigdl-SPARK_2.4,2021-04-20 01:33:14,4.0,,,
110,Flax,google/flax,ml-frameworks,,https://github.com/google/flax,https://github.com/google/flax,Apache-2.0,2020-01-10 09:48:37.000,2023-02-09 07:23:12.000000,2023-02-09 01:31:46,3402.0,253.0,467,75.0,1662.0,123.0,566.0,3999,Flax is a neural network library for JAX that is designed for flexibility.,186.0,35,True,2023-02-09 02:36:35.741,0.6.5,28.0,flax,conda-forge/flax,,,['jax'],127.0,,https://pypi.org/project/flax,2023-01-26 23:02:02.576,127.0,517260.0,518080.0,https://anaconda.org/conda-forge/flax,2022-10-04 08:27:32.317,18857.0,,,,,2.0,42.0,,-1.0,,,,,,,,,,,,,,,,,
111,AzureML SDK,Azure/MachineLearningNotebooks,ml-experiments,,https://github.com/Azure/MachineLearningNotebooks,https://github.com/Azure/MachineLearningNotebooks,MIT,2018-08-17 17:29:14.000,2023-02-09 12:48:25.000000,2022-12-20 03:37:41,1259.0,10.0,2302,2014.0,513.0,343.0,1049.0,3609,Python notebooks with ML and deep learning examples with Azure Machine Learning Python SDK | Microsoft.,61.0,35,True,2022-12-05 15:40:15.786,1.48.0,95.0,azureml-sdk,,,,,45.0,,https://pypi.org/project/azureml-sdk,2022-12-05 15:40:15.786,45.0,1211698.0,1211707.0,,,,,,,,2.0,481.0,,,,,,,,,,,,,,,,,,,
112,PyQtGraph,pyqtgraph/pyqtgraph,data-viz,,https://github.com/pyqtgraph/pyqtgraph,https://github.com/pyqtgraph/pyqtgraph,MIT,2013-09-12 07:18:21.000,2023-02-09 09:56:58.000000,2023-01-30 18:45:32,3576.0,53.0,983,151.0,1392.0,348.0,796.0,3116,Fast data visualization and GUI tools for scientific / engineering applications.,246.0,35,True,2022-09-29 04:05:13.139,0.13.1,19.0,pyqtgraph,conda-forge/pyqtgraph,,,,827.0,,https://pypi.org/project/pyqtgraph,2022-09-29 04:05:13.139,827.0,126259.0,131095.0,https://anaconda.org/conda-forge/pyqtgraph,2022-10-03 17:30:11.140,353039.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
113,FiftyOne,voxel51/fiftyone,data-viz,,https://github.com/voxel51/fiftyone,https://github.com/voxel51/fiftyone,Apache-2.0,2020-04-22 13:43:28.000,2023-02-09 14:05:47.000000,2023-02-09 02:59:39,15640.0,845.0,298,36.0,1530.0,425.0,727.0,2526,"Visualize, create, and debug image and video datasets and model predictions.",73.0,35,True,2022-12-13 17:58:00.950,0.18.1,111.0,fiftyone,,,,"['tensorflow', 'pytorch', 'jupyter']",248.0,245.0,https://pypi.org/project/fiftyone,2023-01-04 18:12:10.982,3.0,83241.0,83241.0,,,,,,,,2.0,,,-1.0,,,,,,,,,,,,,,,,,
114,TF Addons,tensorflow/addons,tensorflow-utils,,https://github.com/tensorflow/addons,https://github.com/tensorflow/addons,Apache-2.0,2018-11-26 23:57:17.000,2023-01-31 14:10:12.000000,2022-12-14 15:25:34,1490.0,7.0,590,57.0,1851.0,251.0,724.0,1605,Useful extra functionality for TensorFlow 2.x maintained by SIG-addons.,200.0,35,True,2022-12-15 09:29:45.000,0.19.0,34.0,tensorflow-addons,,,,['tensorflow'],8849.0,8671.0,https://pypi.org/project/tensorflow-addons,2022-12-10 00:02:02.170,178.0,1501100.0,1501100.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
115,Wand,emcconville/wand,image,,https://github.com/emcconville/wand,https://github.com/emcconville/wand,MIT,2011-09-30 21:36:38.000,2023-01-14 22:26:47.000000,2023-01-14 21:34:48,1816.0,28.0,196,28.0,203.0,19.0,372.0,1241,The ctypes-based simple ImageMagick binding for Python.,101.0,35,True,2023-01-05 13:25:52.000,0.6.11,54.0,wand,conda-forge/wand,,,,14930.0,14234.0,https://pypi.org/project/wand,2023-01-05 13:11:36.729,696.0,586317.0,586990.0,https://anaconda.org/conda-forge/wand,2022-08-22 21:57:19.809,20795.0,,,,,2.0,9126.0,,,,,,,,,,,,,,,,,,,
116,NiBabel,nipy/nibabel,medical-data,,https://github.com/nipy/nibabel,https://github.com/nipy/nibabel,MIT,2010-07-22 16:28:30.000,2023-02-08 11:45:03.000000,2023-02-07 19:14:51,5451.0,216.0,244,39.0,734.0,146.0,338.0,522,Python package to access a cacophony of neuro-imaging file formats.,95.0,35,True,2023-01-09 22:39:18.990,5.0.0,38.0,nibabel,conda-forge/nibabel,,,,10574.0,9561.0,https://pypi.org/project/nibabel,2023-01-09 22:39:18.990,1013.0,199250.0,205797.0,https://anaconda.org/conda-forge/nibabel,2023-01-10 02:37:01.398,530363.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
117,detectron2,facebookresearch/detectron2,image,,https://github.com/facebookresearch/detectron2,https://github.com/facebookresearch/detectron2,Apache-2.0,2019-09-05 21:30:20.000,2023-02-08 15:33:12.000000,2023-02-06 22:48:29,1428.0,25.0,6405,367.0,562.0,338.0,2923.0,23532,"Detectron2 is a platform for object detection, segmentation and other visual recognition tasks.",232.0,34,True,2021-11-15 22:08:26.000,0.6,10.0,detectron2,conda-forge/detectron2,,,['pytorch'],884.0,878.0,https://pypi.org/project/detectron2,2020-02-06 00:35:57.000,6.0,,3735.0,https://anaconda.org/conda-forge/detectron2,2023-01-22 14:54:08.581,123279.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
118,Netron,lutzroeder/netron,interpretability,,https://github.com/lutzroeder/netron,https://github.com/lutzroeder/netron,MIT,2010-12-26 12:53:43.000,2023-02-09 07:23:39.000000,2023-02-09 07:23:33,6446.0,295.0,2382,274.0,141.0,26.0,879.0,21253,"Visualizer for neural network, deep learning, and machine learning models.",2.0,34,True,2023-02-04 05:22:30.899,6.5.3,531.0,netron,,,,"['pytorch', 'tensorflow']",78.0,10.0,https://pypi.org/project/netron,2023-01-28 11:23:02.532,68.0,10920.0,75405.0,,,,,,,,1.0,64485.0,,,,,,,,,,,,,,,,,,,
119,imgaug,aleju/imgaug,image,,https://github.com/aleju/imgaug,https://github.com/aleju/imgaug,MIT,2015-07-10 20:31:33.000,2022-06-15 13:04:48.000000,2020-06-01 14:58:26,2913.0,,2305,229.0,331.0,277.0,221.0,13280,Image augmentation for machine learning experiments.,36.0,34,False,2020-02-06 06:18:40.000,0.4.0,11.0,imgaug,conda-forge/imgaug,,,,13199.0,12823.0,https://pypi.org/project/imgaug,2020-02-05 20:54:22.000,376.0,377284.0,379940.0,https://anaconda.org/conda-forge/imgaug,2021-12-31 00:20:29.231,116868.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
120,PaddleHub,PaddlePaddle/PaddleHub,others,,https://github.com/PaddlePaddle/PaddleHub,https://github.com/PaddlePaddle/PaddleHub,Apache-2.0,2018-12-21 06:00:48.000,2022-12-29 02:33:28.000000,2022-12-29 02:33:28,2663.0,39.0,1943,177.0,988.0,511.0,680.0,11012,"Awesome pre-trained models toolkit based on PaddlePaddle. (400+ models including Image, Text, Audio, Video and Cross-..",68.0,34,True,2022-11-28 08:40:34.942,2.3.1,49.0,paddlehub,,,,['paddle'],1127.0,1121.0,https://pypi.org/project/paddlehub,2022-11-28 08:40:34.942,6.0,6098.0,6110.0,,,,,,,,1.0,584.0,,-1.0,,,,,,,,,,,,,,,,,
121,glfw,glfw/glfw,image,,https://github.com/glfw/glfw,https://github.com/glfw/glfw,Zlib,2013-04-18 15:24:53.000,2023-02-07 23:11:01.000000,2023-01-26 17:41:46,4610.0,4.0,4108,385.0,603.0,536.0,1206.0,10197,"A multi-platform library for OpenGL, OpenGL ES, Vulkan, window and input.",186.0,34,False,2023-02-01 17:21:02.596,2.5.6,48.0,glfw,conda-forge/glfw,,,,158.0,,https://pypi.org/project/glfw,2022-04-09 06:23:40.000,158.0,218702.0,253301.0,https://anaconda.org/conda-forge/glfw,2022-07-23 14:48:23.443,96858.0,,,,,2.0,3095329.0,,,,,,,,,,,,,,,,,,,
122,ParlAI,facebookresearch/ParlAI,nlp,,https://github.com/facebookresearch/ParlAI,https://github.com/facebookresearch/ParlAI,MIT,2017-04-24 17:10:44.000,2023-02-08 22:26:52.000000,2023-02-08 22:26:50,4294.0,27.0,1937,290.0,3324.0,89.0,1434.0,9770,A framework for training and evaluating AI models on a variety of openly available dialogue datasets.,204.0,34,True,2022-09-20 02:56:01.305,1.7.1,24.0,parlai,,,,['pytorch'],108.0,105.0,https://pypi.org/project/parlai,2022-09-20 02:56:01.305,3.0,2644.0,2644.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
123,AutoKeras,keras-team/autokeras,hyperopt,,https://github.com/keras-team/autokeras,https://github.com/keras-team/autokeras,Apache-2.0,2017-11-19 23:18:20.000,2023-02-09 00:27:26.000000,2023-02-03 01:48:48,1375.0,27.0,1388,305.0,874.0,114.0,752.0,8733,AutoML library for deep learning.,139.0,34,True,2023-01-28 18:46:30.271,1.1.0,58.0,autokeras,,,,['tensorflow'],429.0,418.0,https://pypi.org/project/autokeras,2023-01-28 18:46:30.271,11.0,10326.0,10518.0,,,,,,,,1.0,12107.0,,,,,,,,,,,,,,,,,,,
124,Pyro,pyro-ppl/pyro,probabilistics,,https://github.com/pyro-ppl/pyro,https://github.com/pyro-ppl/pyro,Apache-2.0,2017-06-16 05:03:47.000,2023-02-03 00:51:21.000000,2023-02-03 00:51:16,2375.0,16.0,958,202.0,2188.0,231.0,783.0,7778,Deep universal probabilistic programming with Python and PyTorch.,134.0,34,True,2023-01-03 22:38:54.000,1.8.4,32.0,pyro-ppl,conda-forge/pyro-ppl,,,['pytorch'],1083.0,1022.0,https://pypi.org/project/pyro-ppl,2023-01-03 22:33:03.205,61.0,320466.0,322382.0,https://anaconda.org/conda-forge/pyro-ppl,2023-01-04 04:15:32.028,44081.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
125,Kornia,kornia/kornia,image,,https://github.com/kornia/kornia,https://github.com/kornia/kornia,Apache-2.0,2018-08-22 10:31:37.000,2023-02-08 15:17:28.000000,2023-02-07 14:52:52,2333.0,134.0,770,120.0,1390.0,231.0,506.0,7716,Open Source Differentiable Computer Vision Library.,201.0,34,True,2022-12-21 21:48:01.308,0.6.9,33.0,kornia,conda-forge/kornia,,,['pytorch'],63.0,,https://pypi.org/project/kornia,2022-12-21 21:48:01.308,63.0,1118755.0,1120633.0,https://anaconda.org/conda-forge/kornia,2022-12-22 03:04:14.451,61680.0,,,,,2.0,514.0,,,,,,,,,,,,,,,,,,,
126,Datasette,simonw/datasette,others,,https://github.com/simonw/datasette,https://github.com/simonw/datasette,Apache-2.0,2017-10-23 00:39:03.000,2023-02-08 19:29:47.000000,2023-01-28 03:34:14,2349.0,176.0,479,101.0,372.0,452.0,1097.0,7022,An open source multi-tool for exploring and publishing data.,73.0,34,True,2023-01-11 18:35:59.626,0.64.1,131.0,datasette,conda-forge/datasette,,,,1048.0,875.0,https://pypi.org/project/datasette,2023-01-11 18:35:59.626,173.0,35830.0,36548.0,https://anaconda.org/conda-forge/datasette,2023-01-12 21:21:19.407,15788.0,,,,,1.0,41.0,,,,,,,,datasette,,,,,,,,,,,
127,haystack,deepset-ai/haystack,nlp,,https://github.com/deepset-ai/haystack,https://github.com/deepset-ai/haystack,Apache-2.0,2019-11-14 09:05:28.000,2023-02-09 15:07:39.000000,2023-02-09 10:38:16,1891.0,246.0,1010,91.0,1880.0,313.0,1600.0,6707,Haystack is an open source NLP framework to interact with your data using Transformer models and LLMs (GPT-3 and..,156.0,34,True,2023-02-02 20:03:45.000,1.13.1,36.0,haystack,,,,,390.0,305.0,https://pypi.org/project/haystack,2021-12-15 14:01:39.322,85.0,1609.0,1609.0,,,,,,,,2.0,16.0,,,,,,,,,,,,,,,,,,,
128,Tokenizers,huggingface/tokenizers,nlp,,https://github.com/huggingface/tokenizers,https://github.com/huggingface/tokenizers,Apache-2.0,2019-11-01 17:52:20.000,2023-01-31 23:29:05.000000,2023-01-23 15:35:19,1631.0,26.0,545,106.0,448.0,235.0,492.0,6384,Fast State-of-the-Art Tokenizers optimized for Research and Production.,66.0,34,True,2022-11-07 08:42:58.000,0.13.2,74.0,tokenizers,conda-forge/tokenizers,,,,191.0,56.0,https://pypi.org/project/tokenizers,2022-11-07 08:03:59.608,135.0,8530082.0,8554822.0,https://anaconda.org/conda-forge/tokenizers,2023-01-26 00:34:45.944,766954.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
129,UMAP,lmcinnes/umap,data-viz,,https://github.com/lmcinnes/umap,https://github.com/lmcinnes/umap,BSD-3-Clause,2017-07-02 01:11:17.000,2023-01-30 22:20:41.000000,2023-01-30 22:20:41,1663.0,14.0,699,126.0,239.0,371.0,311.0,6030,Uniform Manifold Approximation and Projection.,111.0,34,True,2022-04-13 21:20:36.000,0.5.3,37.0,umap-learn,conda-forge/umap-learn,,,,7849.0,7516.0,https://pypi.org/project/umap-learn,2022-04-13 21:20:36.000,333.0,809133.0,837899.0,https://anaconda.org/conda-forge/umap-learn,2022-04-14 03:58:56.571,1668461.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
130,OpenNMT,OpenNMT/OpenNMT-py,nlp,,https://github.com/OpenNMT/OpenNMT-py,https://github.com/OpenNMT/OpenNMT-py,MIT,2017-02-22 19:01:50.000,2023-02-09 13:11:18.000000,2023-02-06 08:48:38,2708.0,47.0,2158,167.0,954.0,21.0,1342.0,5896,Open Source Neural Machine Translation in PyTorch.,185.0,34,True,2023-02-06 17:50:06.050,3.0.4,38.0,OpenNMT-py,,,,['pytorch'],176.0,167.0,https://pypi.org/project/OpenNMT-py,2022-12-19 11:45:01.363,9.0,3874.0,3874.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
131,deepface,serengil/deepface,image,,https://github.com/serengil/deepface,https://github.com/serengil/deepface,MIT,2020-02-08 20:42:28.000,2023-02-06 13:37:34.000000,2023-02-06 13:37:34,958.0,100.0,1168,98.0,58.0,5.0,604.0,5497,"A Lightweight Face Recognition and Facial Attribute Analysis (Age, Gender, Emotion and Race) Library for Python.",35.0,34,True,2023-01-24 23:15:00.809,0.0.78,77.0,deepface,,,,,1084.0,1080.0,https://pypi.org/project/deepface,2023-01-24 23:15:00.809,4.0,69802.0,69802.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
132,DeepChem,deepchem/deepchem,others,,https://github.com/deepchem/deepchem,https://github.com/deepchem/deepchem,MIT,2015-09-24 23:20:28.000,2023-02-09 14:40:13.000000,2023-02-09 14:40:13,8052.0,61.0,1451,157.0,1699.0,548.0,1056.0,4104,"Democratizing Deep-Learning for Drug Discovery, Quantum Chemistry, Materials Science and Biology.",209.0,34,True,2022-12-01 14:00:47.111,2.7.1,531.0,deepchem,conda-forge/deepchem,,,['tensorflow'],161.0,153.0,https://pypi.org/project/deepchem,2022-07-06 16:36:45.000,8.0,8927.0,11185.0,https://anaconda.org/conda-forge/deepchem,2022-12-02 15:08:43.839,81319.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
133,accelerate,huggingface/accelerate,pytorch-utils,,https://github.com/huggingface/accelerate,https://github.com/huggingface/accelerate,Apache-2.0,2020-10-30 13:27:12.000,2023-02-08 19:25:12.000000,2023-02-08 14:23:13,666.0,99.0,323,69.0,548.0,68.0,440.0,3627,"A simple way to train and use PyTorch models with multi-GPU, TPU, mixed-precision.",88.0,34,True,2023-01-31 19:53:48.000,0.16.0,24.0,accelerate,conda-forge/accelerate,,,['pytorch'],2757.0,2711.0,https://pypi.org/project/accelerate,2023-01-31 17:16:03.642,46.0,1656449.0,1657576.0,https://anaconda.org/conda-forge/accelerate,2023-02-01 15:02:41.916,18046.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
134,ART,Trusted-AI/adversarial-robustness-toolbox,adversarial,,https://github.com/Trusted-AI/adversarial-robustness-toolbox,https://github.com/Trusted-AI/adversarial-robustness-toolbox,MIT,2018-03-15 14:40:43.000,2023-02-09 12:38:33.000000,2023-02-08 17:20:51,11117.0,250.0,936,91.0,1108.0,104.0,659.0,3449,"Adversarial Robustness Toolbox (ART) - Python Library for Machine Learning Security - Evasion, Poisoning, Extraction,..",122.0,34,True,2022-12-18 22:51:31.000,1.13.0,49.0,adversarial-robustness-toolbox,conda-forge/adversarial-robustness-toolbox,,,,307.0,300.0,https://pypi.org/project/adversarial-robustness-toolbox,2022-12-18 12:16:00.640,7.0,40547.0,41229.0,https://anaconda.org/conda-forge/adversarial-robustness-toolbox,2022-12-18 16:35:27.128,21144.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
135,opencv-python,opencv/opencv-python,image,,https://github.com/opencv/opencv-python,https://github.com/opencv/opencv-python,MIT,2016-04-08 13:36:40.000,2023-02-07 13:56:40.000000,2023-02-03 06:05:52,892.0,23.0,629,84.0,164.0,69.0,559.0,3249,"Automated CI toolchain to produce precompiled opencv-python, opencv-python-headless, opencv-contrib-python and opencv-..",43.0,34,True,2022-12-29 19:06:36.000,68,66.0,opencv-python,,,,,10087.0,,https://pypi.org/project/opencv-python,2023-01-02 16:45:50.857,10087.0,7361477.0,7361477.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
136,Keras Tuner,keras-team/keras-tuner,hyperopt,,https://github.com/keras-team/keras-tuner,https://github.com/keras-team/keras-tuner,Apache-2.0,2019-06-06 22:38:21.000,2023-02-09 02:49:52.000000,2023-02-09 02:49:52,977.0,51.0,354,63.0,379.0,186.0,246.0,2673,A Hyperparameter Tuning Library for Keras.,54.0,34,True,2023-01-28 18:39:03.670,1.2.0,19.0,keras-tuner,conda-forge/keras-tuner,,,['tensorflow'],2029.0,1983.0,https://pypi.org/project/keras-tuner,2023-01-28 18:39:03.670,46.0,719230.0,719608.0,https://anaconda.org/conda-forge/keras-tuner,2023-01-29 07:09:07.463,13252.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
137,category_encoders,scikit-learn-contrib/category_encoders,sklearn-utils,,https://github.com/scikit-learn-contrib/category_encoders,https://github.com/scikit-learn-contrib/category_encoders,BSD-3-Clause,2015-11-29 19:32:37.000,2023-01-24 16:20:34.000000,2023-01-24 16:20:33,893.0,32.0,376,40.0,134.0,40.0,222.0,2156,A library of sklearn compatible categorical variable encoders.,60.0,34,True,2023-01-14 21:24:01.587,2.6.0,29.0,category_encoders,conda-forge/category_encoders,,,['sklearn'],4636.0,4512.0,https://pypi.org/project/category_encoders,2023-01-14 21:24:01.587,124.0,1131041.0,1133647.0,https://anaconda.org/conda-forge/category_encoders,2023-01-17 14:54:32.930,205941.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
138,torchaudio,pytorch/audio,audio,,https://github.com/pytorch/audio,https://github.com/pytorch/audio,BSD-2-Clause,2017-05-05 00:38:05.000,2023-02-09 12:31:25.000000,2023-02-09 10:09:50,1864.0,136.0,517,71.0,2320.0,210.0,571.0,1971,"Data manipulation and transformation for audio signal processing, powered by PyTorch.",190.0,34,True,2022-12-15 23:57:49.000,0.13.1,24.0,torchaudio,,,,['pytorch'],182.0,,https://pypi.org/project/torchaudio,2022-12-15 20:22:00.627,182.0,664683.0,664683.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
139,PyVista,pyvista/pyvista,data-viz,,https://github.com/pyvista/pyvista,https://github.com/pyvista/pyvista,MIT,2017-05-31 18:01:42.000,2023-02-09 09:04:47.000000,2023-02-08 18:06:12,3309.0,183.0,304,34.0,2048.0,329.0,788.0,1667,3D plotting and mesh analysis through a streamlined interface for the Visualization Toolkit (VTK).,115.0,34,True,2023-02-02 15:28:00.963,0.38.1,66.0,pyvista,conda-forge/pyvista,,,['jupyter'],1380.0,1217.0,https://pypi.org/project/pyvista,2022-11-02 14:24:02.503,163.0,86040.0,92437.0,https://anaconda.org/conda-forge/pyvista,2023-02-02 20:10:31.156,287384.0,,,,,2.0,694.0,,,,,,,,,,,,,,,,,,,
140,arviz,arviz-devs/arviz,interpretability,,https://github.com/arviz-devs/arviz,https://github.com/arviz-devs/arviz,Apache-2.0,2015-07-29 11:51:10.000,2023-02-09 09:07:55.000000,2023-02-09 04:56:13,1466.0,29.0,318,43.0,1401.0,169.0,633.0,1343,Exploratory analysis of Bayesian models with Python.,139.0,34,True,2022-11-16 10:35:34.903,0.14.0,30.0,arviz,conda-forge/arviz,,,,3529.0,3421.0,https://pypi.org/project/arviz,2022-11-16 10:35:34.903,108.0,1000715.0,1026888.0,https://anaconda.org/conda-forge/arviz,2022-11-16 18:01:11.943,1177723.0,,,,,1.0,115.0,,,,,,,,,,,,,,,,,,,
