,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
248,patsy,pydata/patsy,probabilistics,,https://github.com/pydata/patsy,https://github.com/pydata/patsy,BSD-2-Clause,2012-07-10 12:30:06.000,2022-10-09 22:58:02.769000,2022-10-09 20:27:52,544.0,3.0,101,29.0,53.0,68.0,71.0,864,Describing statistical models in Python using symbolic formulas.,17.0,31,True,2022-10-09 20:34:35.000,0.5.3,10.0,patsy,conda-forge/patsy,,,,62776.0,60110.0,https://pypi.org/project/patsy,2021-09-26 05:26:37.000,2666.0,8174883.0,8259672.0,https://anaconda.org/conda-forge/patsy,2022-10-09 22:58:02.769,6359216.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
249,huggingface_hub,huggingface/huggingface_hub,model-serialisation,,https://github.com/huggingface/huggingface_hub,https://github.com/huggingface/huggingface_hub,Apache-2.0,2020-12-22 10:20:28.000,2022-11-24 15:27:34.000000,2022-11-24 09:10:16,815.0,109.0,139,45.0,771.0,83.0,277.0,593,All the open source things related to the Hugging Face Hub.,76.0,31,True,2022-11-16 14:09:01.704,0.11.0,51.0,huggingface_hub,conda-forge/huggingface_hub,,,,87.0,,https://pypi.org/project/huggingface_hub,2022-06-21 15:21:13.000,87.0,6921399.0,6946982.0,https://anaconda.org/conda-forge/huggingface_hub,2022-11-16 19:00:49.553,537263.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
250,Cython BLIS,explosion/cython-blis,others,,https://github.com/explosion/cython-blis,https://github.com/explosion/cython-blis,BSD-3-Clause,2017-10-15 09:56:16.000,2022-11-15 08:47:23.392000,2022-11-04 11:17:17,559.0,11.0,37,14.0,54.0,6.0,24.0,194,Fast matrix-multiplication as a self-contained Python library no system dependencies!.,12.0,31,False,2022-10-16 09:56:09.000,0.7.9,44.0,blis,conda-forge/cython-blis,,,,22103.0,21872.0,https://pypi.org/project/blis,2022-06-22 15:07:43.000,231.0,3724472.0,3763339.0,https://anaconda.org/conda-forge/cython-blis,2022-11-15 08:47:23.392,1710184.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
251,CNTK,microsoft/CNTK,ml-frameworks,,https://github.com/microsoft/CNTK,https://github.com/microsoft/CNTK,MIT,2015-11-26 09:52:06.000,2022-09-30 05:08:36.000000,2022-09-23 14:06:50,16117.0,1.0,4380,1276.0,557.0,841.0,2534.0,17256,"Microsoft Cognitive Toolkit (CNTK), an open source deep-learning toolkit.",272.0,30,True,2019-04-26 14:13:32.000,2.7,32.0,cntk,,,,,18.0,,https://pypi.org/project/cntk,2020-12-09 22:21:57.000,18.0,895.0,1066.0,,,,,,,,3.0,,14056.0,,,,,,,,,,,,,,,,,,
252,imageai,OlafenwaMoses/ImageAI,image,,https://github.com/OlafenwaMoses/ImageAI,https://github.com/OlafenwaMoses/ImageAI,MIT,2018-03-19 23:12:33.000,2022-11-24 05:46:42.000000,2021-05-08 20:05:36,292.0,,1990,284.0,76.0,288.0,433.0,7351,A python library built to empower developers to build applications and systems with self-contained Computer Vision..,15.0,30,False,2021-01-05 01:26:01.000,2.1.6,11.0,imageai,conda-forge/imageai,,,,1217.0,1200.0,https://pypi.org/project/imageai,2021-01-05 01:26:01.000,17.0,10399.0,25067.0,https://anaconda.org/conda-forge/imageai,2021-04-30 19:03:25.297,4432.0,,,,,2.0,,798102.0,,,,,,,,,,,,,,,,,,
253,CleverHans,cleverhans-lab/cleverhans,adversarial,,https://github.com/cleverhans-lab/cleverhans,https://github.com/cleverhans-lab/cleverhans,MIT,2016-09-15 00:28:04.000,2022-10-23 06:06:25.000000,2021-09-23 22:14:27,3201.0,,1377,190.0,781.0,37.0,422.0,5653,"An adversarial example library for constructing attacks, building defenses, and benchmarking both.",129.0,30,False,2021-07-24 08:53:21.000,4.0.0,8.0,cleverhans,conda-forge/cleverhans,,,['tensorflow'],376.0,365.0,https://pypi.org/project/cleverhans,2021-07-24 08:53:21.000,11.0,1162.0,1326.0,https://anaconda.org/conda-forge/cleverhans,2021-07-29 12:49:41.903,4769.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
254,scikit-surprise,NicolasHug/Surprise,recommender-systems,,https://github.com/NicolasHug/Surprise,https://github.com/NicolasHug/Surprise,BSD-3-Clause,2016-10-23 14:59:38.000,2022-11-23 11:00:53.000000,2022-10-31 08:25:51,651.0,8.0,957,149.0,90.0,67.0,301.0,5608,A Python scikit for building and analyzing recommender systems.,44.0,30,True,2022-08-29 13:47:49.377,1.1.2,11.0,scikit-surprise,conda-forge/scikit-surprise,,,,49.0,,https://pypi.org/project/scikit-surprise,2020-07-19 14:50:48.000,49.0,117908.0,122572.0,https://anaconda.org/conda-forge/scikit-surprise,2022-10-31 12:22:53.263,270566.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
255,Darts,unit8co/darts,time-series-data,,https://github.com/unit8co/darts,https://github.com/unit8co/darts,Apache-2.0,2018-09-13 15:17:28.000,2022-11-24 14:54:17.000000,2022-11-20 13:41:39,884.0,53.0,543,41.0,640.0,214.0,542.0,5044,A python library for easy manipulation and forecasting of time series.,69.0,30,True,2022-10-04 20:50:07.974,0.22.0,32.0,u8darts,conda-forge/u8darts-all,unit8/darts,,,132.0,129.0,https://pypi.org/project/u8darts,2022-06-22 08:12:22.000,3.0,8087.0,9231.0,https://anaconda.org/conda-forge/u8darts-all,2022-10-05 11:37:19.911,18198.0,https://hub.docker.com/r/unit8/darts,2022-10-04 21:57:32.356390,,362.0,2.0,,,,,,,,,,,,,,,,,,,,
256,pyfolio,quantopian/pyfolio,financial-data,,https://github.com/quantopian/pyfolio,https://github.com/quantopian/pyfolio,Apache-2.0,2015-06-01 15:31:39.000,2022-09-27 11:28:21.000000,2020-07-15 13:46:58,1184.0,,1477,305.0,291.0,148.0,265.0,4700,Portfolio and risk analytics in Python.,56.0,30,False,2019-04-15 15:00:21.000,0.9.2,22.0,pyfolio,conda-forge/pyfolio,,,,506.0,474.0,https://pypi.org/project/pyfolio,2019-04-15 15:00:21.000,32.0,6160.0,6337.0,https://anaconda.org/conda-forge/pyfolio,2020-05-16 14:11:57.267,10140.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
257,triton,openai/triton,model-serialisation,,https://github.com/openai/triton,https://github.com/openai/triton,MIT,2014-08-30 17:07:16.000,2022-11-24 09:56:51.000000,2022-11-20 19:44:42,580.0,58.0,364,100.0,551.0,133.0,194.0,4270,Development repository for the Triton language and compiler.,65.0,30,True,2021-10-15 01:19:15.000,1.1.1,181.0,triton,,,,,173.0,170.0,https://pypi.org/project/triton,2022-07-04 00:16:30.000,3.0,191441.0,191441.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
258,Ignite,pytorch/ignite,ml-frameworks,,https://github.com/pytorch/ignite,https://github.com/pytorch/ignite,BSD-3-Clause,2017-11-23 17:31:21.000,2022-11-23 14:16:58.000000,2022-11-21 11:30:25,1489.0,57.0,559,60.0,1622.0,149.0,1018.0,4124,High-level library to help with training and evaluating neural networks in PyTorch flexibly and transparently.,180.0,30,True,2022-09-05 11:17:55.000,0.4.10,1096.0,pytorch-ignite,pytorch/ignite,,,['pytorch'],,,https://pypi.org/project/pytorch-ignite,2022-11-08 00:18:55.000,,81335.0,83481.0,https://anaconda.org/pytorch/ignite,2022-09-05 11:20:52.451,113750.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
259,sacred,IDSIA/sacred,ml-experiments,,https://github.com/IDSIA/sacred,https://github.com/IDSIA/sacred,MIT,2014-03-31 18:05:29.000,2022-10-31 07:05:40.000000,2022-10-17 07:23:35,1325.0,3.0,351,70.0,348.0,90.0,453.0,3952,"Sacred is a tool to help you configure, organize, log and reproduce experiments developed at IDSIA.",100.0,30,True,2022-03-28 13:51:55.000,0.8.3,27.0,sacred,conda-forge/sacred,,,,1778.0,1676.0,https://pypi.org/project/sacred,2020-12-14 15:21:05.000,102.0,52548.0,52707.0,https://anaconda.org/conda-forge/sacred,2021-11-14 09:49:23.948,1919.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
260,D-Tale,man-group/dtale,data-viz,,https://github.com/man-group/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2022-11-22 09:42:18.000000,2022-11-04 18:35:00,631.0,13.0,306,67.0,226.0,48.0,438.0,3740,Visualizer for pandas data structures.,29.0,30,True,2022-11-04 20:13:09.831,2.9.0,152.0,dtale,conda-forge/dtale,,,"['pandas', 'jupyter']",562.0,550.0,https://pypi.org/project/dtale,2022-06-17 17:45:42.000,12.0,205854.0,211094.0,https://anaconda.org/conda-forge/dtale,2022-11-04 20:50:39.708,172946.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
261,nlpaug,makcedward/nlpaug,nlp,,https://github.com/makcedward/nlpaug,https://github.com/makcedward/nlpaug,MIT,2019-03-21 03:00:17.000,2022-10-19 17:25:53.000000,2022-07-07 05:16:43,738.0,,409,39.0,121.0,44.0,153.0,3647,Data augmentation for NLP.,33.0,30,True,2022-07-07 05:24:14.000,1.1.11,37.0,nlpaug,conda-forge/nlpaug,,,,480.0,461.0,https://pypi.org/project/nlpaug,2022-07-07 05:23:07.000,19.0,185145.0,185487.0,https://anaconda.org/conda-forge/nlpaug,2022-07-07 14:36:25.115,5820.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
262,bqplot,bqplot/bqplot,data-viz,,https://github.com/bqplot/bqplot,https://github.com/bqplot/bqplot,Apache-2.0,2015-09-26 04:02:18.000,2022-11-22 06:12:22.000000,2022-09-29 15:04:10,3545.0,9.0,468,105.0,964.0,240.0,361.0,3373,Plotting library for IPython/Jupyter notebooks.,59.0,30,True,2022-09-02 15:04:31.743,0.12.36,102.0,bqplot,conda-forge/bqplot,,,['jupyter'],143.0,35.0,https://pypi.org/project/bqplot,2022-02-11 15:27:16.000,97.0,140313.0,158937.0,https://anaconda.org/conda-forge/bqplot,2022-09-02 17:23:26.370,1073182.0,,,,,2.0,,,,bqplot,https://www.npmjs.com/package/bqplot,2022-09-02 10:57:18.327,11.0,4866.0,,,,,,,,,,,,
263,GluonTS,awslabs/gluon-ts,time-series-data,,https://github.com/awslabs/gluonts,https://github.com/awslabs/gluonts,Apache-2.0,2019-05-15 17:17:29.000,2022-11-24 14:17:01.000000,2022-11-24 14:17:01,1106.0,85.0,644,70.0,1341.0,244.0,532.0,3167,Probabilistic time series modeling in Python.,97.0,30,True,2022-11-24 11:30:35.248,0.11.3,65.0,gluonts,anaconda/gluonts,,,['mxnet'],7.0,,https://pypi.org/project/gluonts,2022-06-30 19:47:56.000,7.0,183842.0,183856.0,https://anaconda.org/anaconda/gluonts,2021-10-14 12:53:07.201,186.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
264,implicit,benfred/implicit,recommender-systems,,https://github.com/benfred/implicit,https://github.com/benfred/implicit,MIT,2016-04-17 03:45:23.000,2022-11-22 21:49:41.000000,2022-11-22 21:49:41,401.0,6.0,561,82.0,193.0,73.0,364.0,3019,Fast Python Collaborative Filtering for Implicit Feedback Datasets.,34.0,30,True,2022-08-31 21:00:25.505,0.6.1,43.0,implicit,conda-forge/implicit,,,,742.0,710.0,https://pypi.org/project/implicit,2022-01-29 04:12:37.000,32.0,144391.0,151758.0,https://anaconda.org/conda-forge/implicit,2022-01-29 16:35:56.077,426276.0,,,,,2.0,,187.0,,,,,,,,,,,,,,,,,,
265,TextDistance,life4/textdistance,nlp,,https://github.com/life4/textdistance,https://github.com/life4/textdistance,MIT,2017-05-05 08:46:10.000,2022-09-18 19:00:35.403000,2022-09-18 07:45:53,376.0,31.0,236,61.0,45.0,11.0,,2995,"Compute distance between sequences. 30+ algorithms, pure python implementation, common interface, optional external..",13.0,30,True,2022-09-18 07:47:16.000,4.5.0,25.0,textdistance,conda-forge/textdistance,,,,3097.0,3054.0,https://pypi.org/project/textdistance,2022-06-29 12:31:21.000,43.0,634829.0,639714.0,https://anaconda.org/conda-forge/textdistance,2022-09-18 19:00:35.403,263030.0,,,,,2.0,,873.0,,,,,,,,,,,,,,,,,,
266,NMSLIB,nmslib/nmslib,nn-search,,https://github.com/nmslib/nmslib,https://github.com/nmslib/nmslib,Apache-2.0,2013-07-10 11:06:06.000,2022-10-30 11:40:31.702000,2022-05-31 03:18:45,1556.0,,406,93.0,120.0,63.0,346.0,2902,Non-Metric Space Library (NMSLIB): An efficient similarity search library and a toolkit for evaluation of k-NN methods..,48.0,30,True,2021-02-03 16:40:09.000,2.1.1,32.0,nmslib,conda-forge/nmslib,,,,753.0,701.0,https://pypi.org/project/nmslib,2021-02-03 00:02:08.000,52.0,120143.0,122462.0,https://anaconda.org/conda-forge/nmslib,2022-10-30 11:40:31.702,71906.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
267,Neural Network Libraries,sony/nnabla,ml-frameworks,,https://github.com/sony/nnabla,https://github.com/sony/nnabla,Apache-2.0,2017-06-26 01:07:10.000,2022-11-22 03:44:26.000000,2022-11-21 10:55:51,3228.0,106.0,320,159.0,1065.0,37.0,55.0,2581,Neural Network Libraries.,69.0,30,True,2022-10-11 00:19:32.000,1.31.0,68.0,nnabla,,,,,51.0,,https://pypi.org/project/nnabla,2022-06-19 12:00:18.000,51.0,2568.0,2576.0,,,,,,,,3.0,,535.0,,,,,,,,,,,,,,,,,,
268,GluonNLP,dmlc/gluon-nlp,nlp,,https://github.com/dmlc/gluon-nlp,https://github.com/dmlc/gluon-nlp,Apache-2.0,2018-04-04 20:57:13.000,2022-11-15 07:20:59.000000,2021-08-24 19:11:38,840.0,,519,100.0,1043.0,260.0,296.0,2454,"Toolkit that enables easy text preprocessing, datasets loading and neural models building to help you speed up your..",82.0,30,False,2020-08-13 19:17:42.000,0.10.0,26.0,gluonnlp,,,,['mxnet'],1017.0,995.0,https://pypi.org/project/gluonnlp,2020-08-13 19:17:42.000,22.0,163990.0,163990.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
269,pytorch-forecasting,jdb78/pytorch-forecasting,time-series-data,,https://github.com/jdb78/pytorch-forecasting,https://github.com/jdb78/pytorch-forecasting,MIT,2020-07-03 13:05:24.000,2022-11-17 19:32:23.000000,2022-11-17 19:32:15,1563.0,68.0,385,32.0,645.0,283.0,258.0,2422,Time series forecasting with PyTorch.,33.0,30,True,2022-09-07 11:55:46.373,0.10.3,33.0,pytorch-forecasting,conda-forge/pytorch-forecasting,,,,4.0,,https://pypi.org/project/pytorch-forecasting,2022-05-23 11:53:35.000,4.0,133123.0,134368.0,https://anaconda.org/conda-forge/pytorch-forecasting,2022-05-23 16:56:34.706,32387.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
270,dtreeviz,parrt/dtreeviz,interpretability,,https://github.com/parrt/dtreeviz,https://github.com/parrt/dtreeviz,MIT,2018-08-13 21:45:15.000,2022-11-12 17:35:40.000000,2022-10-29 18:22:03,429.0,10.0,287,48.0,68.0,31.0,102.0,2310,A python library for decision tree visualization and model interpretation.,21.0,30,True,2022-10-22 19:18:03.033,1.4.0,31.0,dtreeviz,conda-forge/dtreeviz,,,,554.0,540.0,https://pypi.org/project/dtreeviz,2022-04-29 17:54:38.000,14.0,113167.0,114338.0,https://anaconda.org/conda-forge/dtreeviz,2022-11-05 20:46:10.171,28125.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
271,ipyparallel,ipython/ipyparallel,distributed-ml,,https://github.com/ipython/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2022-11-22 12:14:15.000000,2022-11-22 12:14:14,2719.0,25.0,915,119.0,413.0,55.0,285.0,2306,IPython Parallel: Interactive Parallel Computing in Python.,112.0,30,False,2022-06-20 10:37:35.000,8.4.1,41.0,ipyparallel,conda-forge/ipyparallel,,,['jupyter'],287.0,,https://pypi.org/project/ipyparallel,2022-06-20 10:37:35.000,287.0,287088.0,296310.0,https://anaconda.org/conda-forge/ipyparallel,2022-06-21 14:24:53.709,728560.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
272,tslearn,tslearn-team/tslearn,time-series-data,,https://github.com/tslearn-team/tslearn,https://github.com/tslearn-team/tslearn,BSD-2-Clause,2017-05-04 13:08:13.000,2022-11-21 22:18:55.000000,2022-10-27 07:41:48,1590.0,5.0,303,60.0,146.0,102.0,186.0,2296,A machine learning toolkit dedicated to time-series data.,40.0,30,True,2021-08-16 07:09:52.000,0.5.2,94.0,tslearn,conda-forge/tslearn,,,['sklearn'],643.0,624.0,https://pypi.org/project/tslearn,2021-08-16 07:29:50.000,19.0,143884.0,151017.0,https://anaconda.org/conda-forge/tslearn,2022-01-15 08:48:51.564,399497.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
273,Haiku,deepmind/dm-haiku,ml-frameworks,,https://github.com/deepmind/dm-haiku,https://github.com/deepmind/dm-haiku,Apache-2.0,2020-02-18 07:14:02.000,2022-11-22 15:32:35.000000,2022-11-22 15:32:29,829.0,34.0,184,37.0,374.0,90.0,145.0,2258,JAX-based neural network library.,68.0,30,True,2022-11-16 12:15:37.678,0.0.9,11.0,dm-haiku,conda-forge/dm-haiku,,,,668.0,626.0,https://pypi.org/project/dm-haiku,2022-07-04 18:49:30.000,42.0,133104.0,133432.0,https://anaconda.org/conda-forge/dm-haiku,2022-09-21 19:38:58.042,6891.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
274,TextAttack,QData/TextAttack,adversarial,,https://github.com/QData/TextAttack,https://github.com/QData/TextAttack,MIT,2019-10-15 00:51:44.000,2022-11-24 08:34:53.000000,2022-11-06 15:36:42,2573.0,17.0,279,31.0,480.0,25.0,207.0,2142,"TextAttack is a Python framework for adversarial attacks, data augmentation, and model training in NLP..",55.0,30,True,2022-11-02 19:43:17.000,0.3.8,45.0,textattack,conda-forge/textattack,,,,111.0,104.0,https://pypi.org/project/textattack,2022-05-25 19:09:47.000,7.0,9146.0,9319.0,https://anaconda.org/conda-forge/textattack,2021-06-29 21:16:15.345,4501.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
275,shapash,MAIF/shapash,interpretability,,https://github.com/MAIF/shapash,https://github.com/MAIF/shapash,Apache-2.0,2020-04-29 07:34:23.000,2022-11-18 10:37:07.000000,2022-11-17 17:17:39,1302.0,116.0,246,38.0,252.0,20.0,117.0,2033,Shapash makes Machine Learning models transparent and understandable by everyone.,35.0,30,True,2022-10-25 12:04:02.606,2.2.0,25.0,shapash,,,,['jupyter'],93.0,92.0,https://pypi.org/project/shapash,2022-05-09 08:46:05.000,1.0,13719.0,13719.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
276,Alibi,SeldonIO/alibi,interpretability,,https://github.com/SeldonIO/alibi,https://github.com/SeldonIO/alibi,Apache-2.0,2019-02-26 10:10:56.000,2022-11-24 14:06:43.000000,2022-11-24 14:06:43,533.0,66.0,205,43.0,509.0,124.0,200.0,1853,Algorithms for explaining machine learning models.,18.0,30,True,2022-09-26 10:27:18.000,0.8.0,26.0,alibi,,,,,232.0,208.0,https://pypi.org/project/alibi,2022-05-18 11:32:55.000,24.0,29656.0,29656.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
277,tensorly,tensorly/tensorly,others,,https://github.com/tensorly/tensorly,https://github.com/tensorly/tensorly,BSD-2-Clause,2016-10-21 23:14:52.000,2022-11-22 20:43:10.000000,2022-11-22 19:02:15,1645.0,31.0,250,45.0,230.0,50.0,163.0,1326,TensorLy: Tensor Learning in Python.,57.0,30,True,2021-11-08 13:38:03.000,0.7.0,18.0,tensorly,conda-forge/tensorly,,,,337.0,307.0,https://pypi.org/project/tensorly,2021-11-08 13:38:03.000,30.0,11842.0,18296.0,https://anaconda.org/conda-forge/tensorly,2021-12-09 16:07:42.501,348564.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
278,SciSpacy,allenai/scispacy,nlp,,https://github.com/allenai/scispacy,https://github.com/allenai/scispacy,Apache-2.0,2018-09-24 21:45:52.000,2022-11-06 04:16:18.000000,2022-11-06 04:16:18,1003.0,19.0,169,54.0,187.0,28.0,245.0,1268,A full spaCy pipeline and models for scientific/biomedical documents.,27.0,30,True,2022-09-07 00:28:02.587,0.5.1,12.0,scispacy,,,,,558.0,539.0,https://pypi.org/project/scispacy,2022-03-10 20:16:24.000,19.0,38317.0,38317.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
279,Satpy,pytroll/satpy,geospatial-data,,https://github.com/pytroll/satpy,https://github.com/pytroll/satpy,GPL-3.0,2016-02-09 20:29:43.000,2022-11-24 12:10:13.000000,2022-11-24 12:10:13,10874.0,242.0,252,32.0,1469.0,407.0,505.0,877,Python package for earth-observing satellite data processing.,131.0,30,False,2022-11-11 12:13:00.575,0.38.0,80.0,satpy,conda-forge/satpy,,,,87.0,76.0,https://pypi.org/project/satpy,2022-04-14 07:42:54.000,11.0,1905.0,4189.0,https://anaconda.org/conda-forge/satpy,2022-11-12 00:26:36.097,118800.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
280,scikit-learn-intelex,intel/scikit-learn-intelex,sklearn-utils,,https://github.com/intel/scikit-learn-intelex,https://github.com/intel/scikit-learn-intelex,Apache-2.0,2018-08-07 06:45:41.000,2022-11-24 13:41:10.000000,2022-11-22 12:52:25,1190.0,11.0,129,28.0,893.0,111.0,96.0,838,Intel(R) Extension for Scikit-learn is a seamless way to speed up your Scikit-learn application.,60.0,30,True,2022-11-08 07:40:09.142,2021.7.1,14.0,scikit-learn-intelex,conda-forge/scikit-learn-intelex,,,['sklearn'],3555.0,3549.0,https://pypi.org/project/scikit-learn-intelex,2022-06-16 20:45:24.000,6.0,107706.0,112703.0,https://anaconda.org/conda-forge/scikit-learn-intelex,2022-09-20 10:20:10.438,94958.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
281,hvPlot,holoviz/hvplot,data-viz,,https://github.com/holoviz/hvplot,https://github.com/holoviz/hvplot,BSD-3-Clause,2018-03-19 14:22:41.000,2022-11-24 12:22:19.000000,2022-11-24 12:21:31,540.0,30.0,76,21.0,372.0,226.0,342.0,673,"A high-level plotting API for pandas, dask, xarray, and networkx built on HoloViews.",39.0,30,True,2022-08-28 03:46:37.000,0.8.1,49.0,hvplot,conda-forge/hvplot,,,,2087.0,2022.0,https://pypi.org/project/hvplot,2022-06-23 11:38:20.000,65.0,160568.0,165813.0,https://anaconda.org/conda-forge/hvplot,2022-08-26 19:02:13.243,267521.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
282,DIPY,dipy/dipy,medical-data,,https://github.com/dipy/dipy,https://github.com/dipy/dipy,BSD-3-Clause,2010-02-06 11:43:08.000,2022-11-09 06:10:27.000000,2022-11-02 04:38:10,12334.0,39.0,360,52.0,1778.0,151.0,680.0,553,"DIPY is the paragon 3D/4D+ imaging library in Python. Contains generic methods for spatial normalization, signal..",135.0,30,True,2021-05-06 04:40:48.000,1.4.1,24.0,dipy,conda-forge/dipy,,,,714.0,634.0,https://pypi.org/project/dipy,2022-03-11 20:19:02.000,80.0,13011.0,17412.0,https://anaconda.org/conda-forge/dipy,2022-03-15 06:15:21.138,343321.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
283,spleeter,deezer/spleeter,audio,,https://github.com/deezer/spleeter,https://github.com/deezer/spleeter,MIT,2019-09-26 15:40:46.000,2022-11-18 16:25:12.000000,2022-09-07 11:37:32,493.0,9.0,2300,370.0,103.0,166.0,545.0,20882,Deezer source separation library including pretrained models.,19.0,29,True,2022-09-07 11:40:35.136,2.3.2,36.0,spleeter,conda-forge/spleeter,,,['tensorflow'],5.0,,https://pypi.org/project/spleeter,2022-06-10 13:19:35.000,5.0,8502.0,63652.0,https://anaconda.org/conda-forge/spleeter,2020-06-30 14:33:43.220,71045.0,,,,,2.0,,1967554.0,,,,,,,,,,,,,,,,,,
284,baselines,openai/baselines,reinforcement-learning,,https://github.com/openai/baselines,https://github.com/openai/baselines,MIT,2017-05-24 01:58:13.000,2022-06-16 12:24:07.000000,2020-01-31 13:06:18,347.0,,4394,596.0,368.0,483.0,432.0,13107,OpenAI Baselines: high-quality implementations of reinforcement learning algorithms.,115.0,29,False,2018-02-26 17:07:07.000,0.1.5,6.0,baselines,,,,,463.0,424.0,https://pypi.org/project/baselines,2018-02-26 17:07:07.000,39.0,1256.0,1256.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
285,Dopamine,google/dopamine,reinforcement-learning,,https://github.com/google/dopamine,https://github.com/google/dopamine,Apache-2.0,2018-07-26 09:58:36.000,2022-09-20 23:21:59.000000,2022-09-20 23:21:58,312.0,13.0,1325,442.0,43.0,88.0,86.0,9940,Dopamine is a research framework for fast prototyping of reinforcement learning algorithms.,15.0,29,True,2022-09-21 20:20:42.649,4.0.6,44.0,dopamine-rl,,,,['tensorflow'],37.0,,https://pypi.org/project/dopamine-rl,2022-05-20 19:52:03.000,37.0,32167.0,32167.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
286,backtrader,mementum/backtrader,financial-data,,https://github.com/mementum/backtrader,https://github.com/mementum/backtrader,GPL-3.0,2015-01-10 07:14:52.000,2022-11-20 21:38:59.000000,2021-07-17 22:17:12,2385.0,,3009,564.0,206.0,42.0,,9615,Python Backtesting library for trading strategies.,52.0,29,False,,,155.0,backtrader,,,,,1260.0,1209.0,https://pypi.org/project/backtrader,2020-07-03 13:02:14.000,51.0,11767.0,11767.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
287,OCRmyPDF,ocrmypdf/OCRmyPDF,ocr,,https://github.com/ocrmypdf/OCRmyPDF,https://github.com/ocrmypdf/OCRmyPDF,MPL-2.0,2013-12-20 08:26:28.000,2022-10-04 14:36:53.069000,2022-10-04 06:28:36,3349.0,23.0,634,128.0,126.0,98.0,813.0,7736,"OCRmyPDF adds an OCR text layer to scanned PDF files, allowing them to be searched.",74.0,29,True,2022-10-04 08:54:12.510,14.0.1,206.0,ocrmypdf,conda-forge/ocrmypdf,,,,13.0,,https://pypi.org/project/ocrmypdf,2022-07-04 02:37:37.000,13.0,24333.0,25869.0,https://anaconda.org/conda-forge/ocrmypdf,2022-10-04 14:36:53.069,32266.0,,,,,2.0,,,,,,,,,ocrmypdf,ocrmypdf,,,,,,,,,,
288,tsfresh,blue-yonder/tsfresh,time-series-data,,https://github.com/blue-yonder/tsfresh,https://github.com/blue-yonder/tsfresh,MIT,2016-10-26 11:29:17.000,2022-11-21 18:57:21.000000,2022-11-18 01:45:33,512.0,5.0,1067,159.0,407.0,64.0,444.0,6891,Automatic extraction of relevant features from time series:.,82.0,29,True,2021-12-21 03:37:03.000,0.19.0,27.0,tsfresh,conda-forge/tsfresh,,,['sklearn'],60.0,,https://pypi.org/project/tsfresh,2021-12-21 03:37:03.000,60.0,321488.0,327549.0,https://anaconda.org/conda-forge/tsfresh,2021-12-21 18:56:28.651,363689.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
