,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
163,cartopy,SciTools/cartopy,data-viz,,https://github.com/SciTools/cartopy,https://github.com/SciTools/cartopy,LGPL-3.0,2012-08-03 07:43:59.000,2023-11-29 19:28:43.000000,2023-11-29 19:28:42,2928.0,57.0,348.0,55.0,1106.0,326.0,912.0,1300.0,Cartopy - a cartographic python library with matplotlib support.,124.0,34,False,2023-08-05 00:57:41.000,0.22.0,29.0,cartopy,conda-forge/cartopy,,,,4515.0,4089.0,https://pypi.org/project/cartopy,2023-08-05 00:57:41.000,426.0,153569.0,232526.0,https://anaconda.org/conda-forge/cartopy,2023-10-24 18:58:07.197,3316231.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
164,TensorFlow Text,tensorflow/text,nlp,,https://github.com/tensorflow/text,https://github.com/tensorflow/text,Apache-2.0,2019-05-29 22:10:03.000,2023-11-28 21:24:28.000000,2023-10-17 15:41:51,860.0,7.0,313.0,45.0,1004.0,162.0,163.0,1162.0,Making text a first-class citizen in TensorFlow.,111.0,34,True,2023-11-15 19:00:05.000,2.15.0,67.0,tensorflow-text,,,,['tensorflow'],6229.0,6096.0,https://pypi.org/project/tensorflow-text,2023-11-15 18:28:36.000,133.0,3586396.0,3586396.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
165,scikit-learn-intelex,intel/scikit-learn-intelex,sklearn-utils,,https://github.com/intel/scikit-learn-intelex,https://github.com/intel/scikit-learn-intelex,Apache-2.0,2018-08-07 06:45:41.000,2023-11-30 12:03:51.000000,2023-11-28 15:01:51,1498.0,100.0,166.0,31.0,1347.0,58.0,167.0,1079.0,Intel(R) Extension for Scikit-learn is a seamless way to speed up your Scikit-learn application.,77.0,34,True,2023-11-28 16:02:08.000,2024.0.1,23.0,scikit-learn-intelex,conda-forge/scikit-learn-intelex,,,['sklearn'],8739.0,8716.0,https://pypi.org/project/scikit-learn-intelex,2023-11-28 16:02:08.000,23.0,292857.0,300128.0,https://anaconda.org/conda-forge/scikit-learn-intelex,2023-07-25 12:42:29.795,225411.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
166,DIPY,dipy/dipy,medical-data,,https://github.com/dipy/dipy,https://github.com/dipy/dipy,BSD-3-Clause,2010-02-06 11:43:08.000,2023-11-30 02:32:02.000000,2023-11-30 02:32:02,13547.0,353.0,387.0,51.0,1960.0,151.0,740.0,633.0,"DIPY is the paragon 3D/4D+ imaging library in Python. Contains generic methods for spatial normalization, signal..",153.0,34,True,2023-04-23 23:30:00.533,1.7.0,26.0,dipy,conda-forge/dipy,,,,1049.0,939.0,https://pypi.org/project/dipy,2022-03-11 20:19:02.000,110.0,16818.0,21476.0,https://anaconda.org/conda-forge/dipy,2023-06-16 13:16:19.782,419234.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
167,Face Recognition,ageitgey/face_recognition,image,,https://github.com/ageitgey/face_recognition,https://github.com/ageitgey/face_recognition,MIT,2017-03-03 21:52:39.000,2023-11-06 06:38:09.000000,2022-06-10 09:12:18,238.0,,13078.0,1572.0,224.0,735.0,584.0,50333.0,The worlds simplest facial recognition api for Python and the command line.,54.0,33,False,2020-02-20 14:26:01.000,1.3.0,21.0,face_recognition,conda-forge/face_recognition,,,['pytorch'],77.0,21.0,https://pypi.org/project/face_recognition,2020-02-20 14:26:01.000,56.0,69449.0,69967.0,https://anaconda.org/conda-forge/face_recognition,2023-06-16 19:21:40.721,19147.0,,,,,2.0,1204.0,-2.0,,,,,,,,,,,,,,,,,,
168,detectron2,facebookresearch/detectron2,image,,https://github.com/facebookresearch/detectron2,https://github.com/facebookresearch/detectron2,Apache-2.0,2019-09-05 21:30:20.000,2023-11-30 09:37:14.142000,2023-11-06 20:14:35,1493.0,8.0,6718.0,384.0,644.0,369.0,3031.0,27308.0,"Detectron2 is a platform for object detection, segmentation and other visual recognition tasks.",261.0,33,True,2021-11-15 22:08:26.000,0.6,10.0,detectron2,conda-forge/detectron2,,,['pytorch'],1489.0,1483.0,https://pypi.org/project/detectron2,2020-02-06 00:35:57.000,6.0,,5347.0,https://anaconda.org/conda-forge/detectron2,2023-11-30 09:37:14.142,213893.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
169,NNI,microsoft/nni,hyperopt,,https://github.com/microsoft/nni,https://github.com/microsoft/nni,MIT,2018-06-01 05:51:44.000,2023-10-30 04:23:19.000000,2023-10-26 05:31:53,3012.0,1.0,1817.0,284.0,3502.0,336.0,1675.0,13424.0,"An open source AutoML toolkit for automate machine learning lifecycle, including feature engineering, neural..",192.0,33,True,2023-09-14 12:12:06.000,3.0,55.0,nni,,,,,547.0,512.0,https://pypi.org/project/nni,2023-09-14 12:22:00.000,35.0,17328.0,17328.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
170,PaddleHub,PaddlePaddle/PaddleHub,others,,https://github.com/PaddlePaddle/PaddleHub,https://github.com/PaddlePaddle/PaddleHub,Apache-2.0,2018-12-21 06:00:48.000,2023-10-18 03:42:44.000000,2023-03-28 11:49:55,2665.0,,2090.0,187.0,1005.0,580.0,711.0,12271.0,"Awesome pre-trained models toolkit based on PaddlePaddle. (400+ models including Image, Text, Audio, Video and Cross-..",69.0,33,True,2023-09-20 10:33:08.000,2.4.0,50.0,paddlehub,,,,['paddle'],1468.0,1462.0,https://pypi.org/project/paddlehub,2023-09-20 10:33:08.000,6.0,5628.0,5639.0,,,,,,,,2.0,664.0,,,,,,,,,,,,,,,,,,,
171,Turi Create,apple/turicreate,ml-frameworks,,https://github.com/apple/turicreate,https://github.com/apple/turicreate,BSD-3-Clause,2017-12-01 00:42:04.000,2023-11-01 06:14:06.000000,2021-11-29 19:55:31,1571.0,,1124.0,340.0,1683.0,502.0,1294.0,11123.0,Turi Create simplifies the development of custom machine learning models.,86.0,33,False,2020-09-30 22:51:40.000,6.4.1,31.0,turicreate,,,,,384.0,363.0,https://pypi.org/project/turicreate,2020-09-30 22:51:40.000,21.0,20375.0,20508.0,,,,,,,,3.0,9479.0,,,,,,,,,,,,,,,,,,,
172,Lime,marcotcr/lime,interpretability,,https://github.com/marcotcr/lime,https://github.com/marcotcr/lime,BSD-2-Clause,2016-03-15 22:18:10.000,2023-10-25 13:56:47.000000,2021-07-29 23:17:25,531.0,,1760.0,264.0,114.0,96.0,535.0,10999.0,Lime: Explaining the predictions of any machine learning classifier.,62.0,33,False,2020-04-03 22:05:03.000,0.2.0.0,39.0,lime,conda-forge/lime,,,,4826.0,4656.0,https://pypi.org/project/lime,2020-06-26 21:38:15.000,170.0,310354.0,312678.0,https://anaconda.org/conda-forge/lime,2023-06-16 13:18:57.655,192959.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
173,ParlAI,facebookresearch/ParlAI,nlp,,https://github.com/facebookresearch/ParlAI,https://github.com/facebookresearch/ParlAI,MIT,2017-04-24 17:10:44.000,2023-11-03 14:30:00.000000,2023-11-03 14:30:00,4358.0,10.0,2060.0,287.0,3401.0,54.0,1494.0,10371.0,A framework for training and evaluating AI models on a variety of openly available dialogue datasets.,217.0,33,True,2023-06-06 20:46:16.091,1.7.2,25.0,parlai,,,,['pytorch'],26.0,21.0,https://pypi.org/project/parlai,2022-09-20 02:56:01.305,5.0,2329.0,2329.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
174,fuzzywuzzy,seatgeek/fuzzywuzzy,nlp,,https://github.com/seatgeek/fuzzywuzzy,https://github.com/seatgeek/fuzzywuzzy,GPL-2.0,2011-07-08 19:32:34.000,2023-06-16 13:22:53.603000,2021-09-09 20:54:41,384.0,,898.0,262.0,148.0,108.0,103.0,9019.0,Fuzzy String Matching in Python.,70.0,33,False,2020-02-13 22:14:12.000,0.18.0,27.0,fuzzywuzzy,conda-forge/fuzzywuzzy,,,,23573.0,21466.0,https://pypi.org/project/fuzzywuzzy,2020-02-13 21:06:25.000,2107.0,5687878.0,5693759.0,https://anaconda.org/conda-forge/fuzzywuzzy,2023-06-16 13:22:53.603,517553.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
175,Pydub,jiaaro/pydub,audio,,https://github.com/jiaaro/pydub,https://github.com/jiaaro/pydub,MIT,2011-05-02 18:42:38.000,2023-11-28 07:14:23.000000,2022-12-08 17:49:19,746.0,,964.0,134.0,219.0,320.0,269.0,7916.0,Manipulate audio with a simple and easy high level interface.,95.0,33,True,2021-03-10 02:10:41.000,0.25.1,68.0,pydub,conda-forge/pydub,,,,44686.0,43448.0,https://pypi.org/project/pydub,2021-03-10 02:09:53.000,1238.0,2907313.0,2908597.0,https://anaconda.org/conda-forge/pydub,2023-06-16 16:12:25.533,75783.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
176,PaddleSeg,PaddlePaddle/PaddleSeg,image,,https://github.com/PaddlePaddle/PaddleSeg,https://github.com/PaddlePaddle/PaddleSeg,Apache-2.0,2019-08-26 02:32:22.000,2023-11-30 08:38:45.000000,2023-11-30 08:38:45,2893.0,13.0,1569.0,87.0,1618.0,354.0,1601.0,7803.0,"Easy-to-use image segmentation library with awesome pre-trained model zoo, supporting wide-range of practical tasks in..",116.0,33,True,2023-10-18 03:54:18.000,2.9.0,19.0,paddleseg,,,,['paddle'],1080.0,1076.0,https://pypi.org/project/paddleseg,2022-11-30 11:24:02.578,4.0,2047.0,2047.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
177,Metaflow,Netflix/metaflow,ml-experiments,,https://github.com/Netflix/metaflow,https://github.com/Netflix/metaflow,Apache-2.0,2019-09-17 17:48:25.000,2023-11-29 22:18:00.000000,2023-11-29 15:32:51,808.0,59.0,688.0,278.0,1061.0,302.0,332.0,7175.0,Build and manage real-life data science projects with ease!.,75.0,33,True,2023-11-17 15:01:14.000,2.10.7,102.0,metaflow,conda-forge/metaflow,,,,584.0,558.0,https://pypi.org/project/metaflow,2023-11-17 15:01:14.000,26.0,198156.0,202047.0,https://anaconda.org/conda-forge/metaflow,2023-11-17 18:24:14.039,155642.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
178,Hyperopt,hyperopt/hyperopt,hyperopt,,https://github.com/hyperopt/hyperopt,https://github.com/hyperopt/hyperopt,BSD-3-Clause,2011-09-06 22:24:59.000,2023-11-13 21:02:31.000000,2023-09-29 18:36:14,1218.0,5.0,1022.0,127.0,270.0,349.0,360.0,6932.0,Distributed Asynchronous Hyperparameter Optimization in Python.,102.0,33,True,2021-11-17 10:07:00.808,0.2.7,13.0,hyperopt,conda-forge/hyperopt,,,,13240.0,12744.0,https://pypi.org/project/hyperopt,2021-11-17 10:07:00.808,496.0,2151969.0,2163914.0,https://anaconda.org/conda-forge/hyperopt,2023-06-16 16:14:11.076,740632.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
179,featuretools,alteryx/featuretools,hyperopt,,https://github.com/alteryx/featuretools,https://github.com/alteryx/featuretools,BSD-3-Clause,2017-09-08 22:15:17.000,2023-11-09 22:48:54.000000,2023-10-26 18:06:30,1312.0,10.0,848.0,158.0,1650.0,171.0,803.0,6885.0,An open source python library for automated feature engineering.,71.0,33,True,2023-10-26 18:22:23.000,1.28.0,103.0,featuretools,conda-forge/featuretools,,,,1550.0,1473.0,https://pypi.org/project/featuretools,2023-10-26 18:22:23.000,77.0,54142.0,58348.0,https://anaconda.org/conda-forge/featuretools,2023-10-27 14:28:34.721,172470.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
180,cuDF,rapidsai/cudf,gpu-utilities,,https://github.com/rapidsai/cudf,https://github.com/rapidsai/cudf,Apache-2.0,2017-05-07 03:43:37.000,2023-11-30 14:08:46.000000,2023-11-30 09:22:49,37777.0,815.0,767.0,146.0,8710.0,903.0,4906.0,6639.0,cuDF - GPU DataFrame Library.,265.0,33,True,2023-11-16 22:26:55.000,23.10.02,43.0,cudf,,,,,58.0,49.0,https://pypi.org/project/cudf,2020-06-01 20:07:47.000,9.0,4624.0,4624.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
181,UMAP,lmcinnes/umap,data-viz,,https://github.com/lmcinnes/umap,https://github.com/lmcinnes/umap,BSD-3-Clause,2017-07-02 01:11:17.000,2023-11-18 18:17:04.167000,2023-11-18 01:09:11,1761.0,26.0,750.0,126.0,265.0,430.0,328.0,6569.0,Uniform Manifold Approximation and Projection.,127.0,33,True,2023-11-18 03:11:17.000,0.5.5,39.0,umap-learn,conda-forge/umap-learn,,,,519.0,1.0,https://pypi.org/project/umap-learn,2023-11-18 03:11:17.000,518.0,852953.0,908023.0,https://anaconda.org/conda-forge/umap-learn,2023-11-18 18:17:04.167,2257876.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
182,Chainer,chainer/chainer,ml-frameworks,,https://github.com/chainer/chainer,https://github.com/chainer/chainer,MIT,2015-06-05 05:50:37.000,2023-08-28 17:18:20.000000,2022-10-17 02:18:00,30611.0,,1397.0,291.0,6588.0,12.0,2030.0,5829.0,A flexible framework of neural networks for deep learning.,325.0,33,False,2022-06-29 08:19:03.000,7.8.1.post1,111.0,chainer,conda-forge/chainer,,,,3543.0,3140.0,https://pypi.org/project/chainer,2022-01-05 05:33:36.000,403.0,21947.0,22307.0,https://anaconda.org/conda-forge/chainer,2023-06-16 19:17:58.452,16236.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
183,InterpretML,interpretml/interpret,interpretability,,https://github.com/interpretml/interpret,https://github.com/interpretml/interpret,MIT,2019-05-03 05:47:52.000,2023-11-29 23:10:39.000000,2023-11-29 23:07:31,2835.0,90.0,684.0,142.0,89.0,75.0,322.0,5792.0,Fit interpretable models. Explain blackbox machine learning.,39.0,33,True,2023-08-28 03:48:17.000,0.4.4,45.0,interpret,,,,['jupyter'],597.0,569.0,https://pypi.org/project/interpret,2023-08-26 19:56:29.000,28.0,83210.0,83210.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
184,FiftyOne,voxel51/fiftyone,data-viz,,https://github.com/voxel51/fiftyone,https://github.com/voxel51/fiftyone,Apache-2.0,2020-04-22 13:43:28.000,2023-11-30 00:55:54.000000,2023-11-22 19:27:12,18642.0,637.0,435.0,51.0,2486.0,505.0,958.0,5484.0,"Visualize, create, and debug image and video datasets and model predictions.",98.0,33,True,2023-11-06 14:21:11.000,db-v0.4.3,133.0,fiftyone,,,,"['tensorflow', 'pytorch', 'jupyter']",453.0,444.0,https://pypi.org/project/fiftyone,2023-11-06 22:01:16.000,9.0,52392.0,52392.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
185,DEAP,deap/deap,distributed-ml,,https://github.com/DEAP/deap,https://github.com/DEAP/deap,LGPL-3.0,2014-05-21 20:07:39.000,2023-11-17 15:55:43.000000,2023-07-28 00:16:45,2332.0,,1068.0,191.0,231.0,271.0,278.0,5370.0,Distributed Evolutionary Algorithms in Python.,87.0,33,False,2023-07-21 10:51:54.000,1.4.1,23.0,deap,conda-forge/deap,,,,4537.0,4169.0,https://pypi.org/project/deap,2023-07-21 10:51:54.000,368.0,209834.0,219206.0,https://anaconda.org/conda-forge/deap,2023-09-25 01:16:08.711,346783.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
186,Tesseract,madmaze/pytesseract,ocr,,https://github.com/madmaze/pytesseract,https://github.com/madmaze/pytesseract,Apache-2.0,2010-10-27 23:02:49.000,2023-11-28 16:56:32.000000,2023-11-18 08:34:13,595.0,30.0,680.0,108.0,177.0,14.0,338.0,5199.0,Python-tesseract is an optical character recognition (OCR) tool for python.,45.0,33,True,2023-10-15 15:39:44.000,0.3.13,27.0,pytesseract,conda-forge/pytesseract,,,,1184.0,,https://pypi.org/project/pytesseract,2022-08-16 19:20:38.334,1184.0,1599479.0,1614280.0,https://anaconda.org/conda-forge/pytesseract,2023-10-15 19:50:43.241,592065.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
187,ClearML,allegroai/clearml,ml-experiments,,https://github.com/allegroai/clearml,https://github.com/allegroai/clearml,Apache-2.0,2019-06-10 08:18:32.000,2023-11-29 10:12:26.000000,2023-11-29 10:12:19,2247.0,60.0,605.0,92.0,240.0,398.0,514.0,4882.0,"ClearML - Auto-Magical CI/CD to streamline your ML workflow. Experiment Manager, MLOps and Data-Management.",88.0,33,True,2023-11-08 21:09:23.000,1.13.2,143.0,clearml,,allegroai/trains,,,834.0,820.0,https://pypi.org/project/clearml,2023-11-08 21:07:37.000,14.0,226192.0,226794.0,,,,https://hub.docker.com/r/allegroai/trains,2020-10-05 10:16:46.865671,,30188.0,2.0,1800.0,,,,,,,,,,,,,,,,,,,
188,mlpack,mlpack/mlpack,ml-frameworks,,https://github.com/mlpack/mlpack,https://github.com/mlpack/mlpack,BSD-3-Clause,2014-12-17 18:16:59.000,2023-11-30 03:04:39.000000,2023-11-29 20:29:13,29054.0,259.0,1520.0,182.0,2010.0,28.0,1538.0,4609.0,"mlpack: a fast, header-only C++ machine learning library.",309.0,33,True,2023-11-27 18:45:09.000,4.3.0,46.0,mlpack,conda-forge/mlpack,,,,1.0,,https://pypi.org/project/mlpack,2023-09-07 13:37:40.000,1.0,1088.0,5087.0,https://anaconda.org/conda-forge/mlpack,2023-11-29 00:35:31.566,163985.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
189,ART,Trusted-AI/adversarial-robustness-toolbox,adversarial,,https://github.com/Trusted-AI/adversarial-robustness-toolbox,https://github.com/Trusted-AI/adversarial-robustness-toolbox,MIT,2018-03-15 14:40:43.000,2023-11-28 16:25:21.000000,2023-11-17 20:40:06,11993.0,132.0,1058.0,101.0,1271.0,120.0,739.0,4153.0,"Adversarial Robustness Toolbox (ART) - Python Library for Machine Learning Security - Evasion, Poisoning, Extraction,..",133.0,33,True,2023-09-22 14:42:30.000,1.16.0,56.0,adversarial-robustness-toolbox,conda-forge/adversarial-robustness-toolbox,,,,462.0,453.0,https://pypi.org/project/adversarial-robustness-toolbox,2023-09-22 14:17:16.000,9.0,27852.0,28719.0,https://anaconda.org/conda-forge/adversarial-robustness-toolbox,2023-09-22 17:09:10.511,34691.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
190,opencv-python,opencv/opencv-python,image,,https://github.com/opencv/opencv-python,https://github.com/opencv/opencv-python,MIT,2016-04-08 13:36:40.000,2023-11-09 17:50:54.000000,2023-10-18 12:45:17,932.0,5.0,737.0,86.0,189.0,76.0,643.0,3857.0,"Automated CI toolchain to produce precompiled opencv-python, opencv-python-headless, opencv-contrib-python and opencv-..",48.0,33,True,2023-09-27 14:17:30.000,78,71.0,opencv-python,,,,,11492.0,,https://pypi.org/project/opencv-python,2023-09-28 11:00:22.000,11492.0,10999523.0,10999523.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
191,Core ML Tools,apple/coremltools,model-serialisation,,https://github.com/apple/coremltools,https://github.com/apple/coremltools,BSD-3-Clause,2017-06-30 07:39:02.000,2023-11-28 23:48:18.000000,2023-11-28 19:54:46,1109.0,37.0,564.0,116.0,813.0,272.0,1007.0,3745.0,"Core ML tools contain supporting tools for Core ML model conversion, editing, and validation.",158.0,33,True,2023-11-01 14:46:14.000,7.1,46.0,coremltools,conda-forge/coremltools,,,,3639.0,3471.0,https://pypi.org/project/coremltools,2023-11-01 14:33:59.000,168.0,196657.0,198202.0,https://anaconda.org/conda-forge/coremltools,2023-06-16 19:23:14.592,52740.0,,,,,2.0,8919.0,,,,,,,,,,,,,,,,,,,
192,torchtext,pytorch/text,nlp,,https://github.com/pytorch/text,https://github.com/pytorch/text,BSD-3-Clause,2016-12-12 00:56:03.000,2023-11-30 11:34:24.000000,2023-10-16 20:54:26,1292.0,3.0,821.0,273.0,1436.0,308.0,512.0,3397.0,"Models, data loaders and abstractions for language processing, powered by PyTorch.",149.0,33,True,2023-11-15 23:09:44.000,0.16.1,29.0,torchtext,,,,['pytorch'],486.0,,https://pypi.org/project/torchtext,2023-11-15 16:47:30.000,486.0,376909.0,376909.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
193,StatsForecast,Nixtla/statsforecast,time-series-data,,https://github.com/Nixtla/statsforecast,https://github.com/Nixtla/statsforecast,Apache-2.0,2021-11-24 02:19:14.000,2023-11-29 23:18:05.000000,2023-11-28 23:31:20,1226.0,34.0,222.0,30.0,388.0,100.0,155.0,3214.0,Lightning fast forecasting with statistical and econometric models.,34.0,33,True,2023-11-13 18:17:17.000,1.6.0,27.0,statsforecast,conda-forge/statsforecast,,,,621.0,600.0,https://pypi.org/project/statsforecast,2023-08-23 19:27:53.000,21.0,523268.0,526014.0,https://anaconda.org/conda-forge/statsforecast,2023-08-25 15:46:41.512,54920.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
194,datashader,holoviz/datashader,data-viz,,https://github.com/holoviz/datashader,https://github.com/holoviz/datashader,BSD-3-Clause,2015-12-23 18:02:20.000,2023-11-06 08:46:38.000000,2023-10-27 18:17:16,1488.0,24.0,363.0,92.0,731.0,131.0,440.0,3104.0,Quickly and accurately render even the largest data.,54.0,33,True,2023-10-26 15:10:16.000,0.16.0,42.0,datashader,conda-forge/datashader,,,,3369.0,3244.0,https://pypi.org/project/datashader,2023-10-31 11:50:35.000,125.0,74329.0,91561.0,https://anaconda.org/conda-forge/datashader,2023-10-27 12:10:53.716,723762.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
195,BoTorch,pytorch/botorch,hyperopt,,https://github.com/pytorch/botorch,https://github.com/pytorch/botorch,MIT,2018-07-30 23:59:57.000,2023-11-30 11:51:52.000000,2023-11-27 21:37:54,1748.0,96.0,341.0,54.0,1479.0,67.0,387.0,2841.0,Bayesian optimization in PyTorch.,105.0,33,True,2023-11-06 23:46:14.000,0.9.4,41.0,botorch,conda-forge/botorch,,,['pytorch'],782.0,745.0,https://pypi.org/project/botorch,2023-11-06 23:46:14.000,37.0,160223.0,162636.0,https://anaconda.org/conda-forge/botorch,2023-11-07 01:30:41.208,94134.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
196,Keras Tuner,keras-team/keras-tuner,hyperopt,,https://github.com/keras-team/keras-tuner,https://github.com/keras-team/keras-tuner,Apache-2.0,2019-06-06 22:38:21.000,2023-11-29 20:31:14.000000,2023-11-29 20:31:13,1079.0,44.0,382.0,63.0,486.0,201.0,268.0,2783.0,A Hyperparameter Tuning Library for Keras.,60.0,33,True,2023-11-07 19:38:18.000,1.4.6,34.0,keras-tuner,conda-forge/keras-tuner,,,['tensorflow'],2970.0,2910.0,https://pypi.org/project/keras-tuner,2023-11-07 19:38:18.000,60.0,167787.0,168770.0,https://anaconda.org/conda-forge/keras-tuner,2023-11-10 05:23:26.167,26544.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
197,scikit-optimize,scikit-optimize/scikit-optimize,hyperopt,,https://github.com/scikit-optimize/scikit-optimize,https://github.com/scikit-optimize/scikit-optimize,BSD-3-Clause,2016-03-20 21:10:54.000,2023-11-27 00:20:23.000000,2021-10-12 13:32:38,1570.0,,502.0,64.0,540.0,303.0,391.0,2689.0,Sequential model-based optimization with a `scipy.optimize` interface.,76.0,33,False,2021-10-12 15:33:19.000,0.9.0,23.0,scikit-optimize,conda-forge/scikit-optimize,,,,5358.0,5088.0,https://pypi.org/project/scikit-optimize,2021-10-12 14:23:01.204,270.0,556537.0,565643.0,https://anaconda.org/conda-forge/scikit-optimize,2023-06-16 13:23:01.487,692097.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
198,tslearn,tslearn-team/tslearn,time-series-data,,https://github.com/tslearn-team/tslearn,https://github.com/tslearn-team/tslearn,BSD-2-Clause,2017-05-04 13:08:13.000,2023-11-20 14:03:28.000000,2023-11-04 06:22:35,1628.0,12.0,317.0,61.0,179.0,119.0,191.0,2659.0,A machine learning toolkit dedicated to time-series data.,43.0,33,True,2023-08-21 13:31:48.000,0.6.2,99.0,tslearn,conda-forge/tslearn,,,['sklearn'],1077.0,1032.0,https://pypi.org/project/tslearn,2023-08-21 13:31:48.000,45.0,286821.0,317622.0,https://anaconda.org/conda-forge/tslearn,2023-08-21 16:01:42.662,1262873.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
199,category_encoders,scikit-learn-contrib/category_encoders,sklearn-utils,,https://github.com/scikit-learn-contrib/category_encoders,https://github.com/scikit-learn-contrib/category_encoders,BSD-3-Clause,2015-11-29 19:32:37.000,2023-11-30 08:53:14.000000,2023-11-11 14:43:17,947.0,30.0,393.0,39.0,148.0,45.0,238.0,2301.0,A library of sklearn compatible categorical variable encoders.,67.0,33,True,2023-10-29 20:29:52.000,2.6.3,32.0,category_encoders,conda-forge/category_encoders,,,['sklearn'],1401.0,1236.0,https://pypi.org/project/category_encoders,2023-10-29 20:29:52.000,165.0,1376690.0,1386552.0,https://anaconda.org/conda-forge/category_encoders,2023-10-30 01:23:52.252,246561.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
200,Lifelines,CamDavidsonPilon/lifelines,medical-data,,https://github.com/CamDavidsonPilon/lifelines,https://github.com/CamDavidsonPilon/lifelines,MIT,2013-08-28 00:16:42.000,2023-11-23 19:27:38.000000,2023-11-15 13:02:20,2274.0,19.0,561.0,71.0,478.0,255.0,680.0,2206.0,Survival analysis in Python.,115.0,33,True,2023-09-13 15:31:06.000,0.27.8,169.0,lifelines,conda-forge/lifelines,,,,2129.0,2003.0,https://pypi.org/project/lifelines,2023-09-13 15:31:06.000,126.0,423187.0,430417.0,https://anaconda.org/conda-forge/lifelines,2023-09-13 16:31:11.545,303698.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
201,jellyfish,jamesturk/jellyfish,nlp,,https://github.com/jamesturk/jellyfish,https://github.com/jamesturk/jellyfish,MIT,2010-07-09 20:41:11.000,2023-11-27 23:11:36.000000,2023-11-17 20:35:45,543.0,21.0,161.0,44.0,73.0,7.0,127.0,1928.0,a python library for doing approximate and phonetic matching of strings.,31.0,33,True,2023-11-17 20:44:09.000,1.0.3,42.0,jellyfish,conda-forge/jellyfish,,,,7895.0,7447.0,https://pypi.org/project/jellyfish,2023-11-17 20:44:09.000,448.0,2333893.0,2352242.0,https://anaconda.org/conda-forge/jellyfish,2023-11-17 23:08:09.681,752347.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
202,pmdarima,alkaline-ml/pmdarima,time-series-data,,https://github.com/alkaline-ml/pmdarima,https://github.com/alkaline-ml/pmdarima,MIT,2017-03-30 14:58:30.000,2023-10-30 17:18:47.000000,2023-10-23 16:17:56,1077.0,4.0,227.0,35.0,249.0,51.0,271.0,1457.0,"A statistical library designed to fill the void in Pythons time series analysis capabilities, including the equivalent..",22.0,33,True,2023-10-23 16:52:00.000,2.0.4,44.0,pmdarima,conda-forge/pmdarima,,,,6781.0,6695.0,https://pypi.org/project/pmdarima,2023-10-23 14:02:41.000,86.0,1783876.0,1811477.0,https://anaconda.org/conda-forge/pmdarima,2023-10-27 13:29:40.913,1021260.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
