,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
193,igraph,igraph/python-igraph,graph,,https://github.com/igraph/python-igraph,https://github.com/igraph/python-igraph,GPL-2.0,2015-01-08 23:55:16.000,2023-07-05 12:13:06.000000,2023-07-05 12:13:05,2614,62.0,244.0,34.0,180.0,46.0,458.0,1127,Python interface for igraph.,71.0,33,False,2023-07-01 09:10:01.239,0.10.5,35.0,python-igraph,conda-forge/igraph,,,,2344.0,1942.0,https://pypi.org/project/python-igraph,2023-01-28 13:30:00.570,402.0,225529.0,244975.0,https://anaconda.org/conda-forge/igraph,2023-06-30 09:31:17.770,431918.0,,,,,1.0,561408.0,,,,,,,,,,,,,,,,,,
194,NiBabel,nipy/nibabel,medical-data,,https://github.com/nipy/nibabel,https://github.com/nipy/nibabel,MIT,2010-07-22 16:28:30.000,2023-06-28 00:33:25.000000,2023-06-27 15:10:00,5537,10.0,248.0,37.0,752.0,122.0,377.0,565,Python package to access a cacophony of neuro-imaging file formats.,96.0,33,True,2023-04-03 15:53:03.644,5.1.0,40.0,nibabel,conda-forge/nibabel,,,,12837.0,11760.0,https://pypi.org/project/nibabel,2022-06-18 17:11:31.000,1077.0,263851.0,263851.0,https://anaconda.org/conda-forge/nibabel,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
195,ColossalAI,hpcaitech/colossalai,distributed-ml,,https://github.com/hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,Apache-2.0,2021-10-28 16:19:44.000,2023-07-06 12:17:08.000000,2023-07-04 10:21:11,2538,297.0,3541.0,324.0,2805.0,313.0,909.0,30586,"Making large AI models cheaper, faster and more accessible.",137.0,32,True,2023-05-25 08:26:34.000,0.3.0,30.0,,,,,,242.0,242.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
196,PyFlink,apache/flink,ml-frameworks,,https://github.com/apache/flink,https://github.com/apache/flink,Apache-2.0,2014-06-07 07:00:10.000,2023-07-06 14:10:46.000000,2023-07-06 13:43:09,33645,504.0,11791.0,943.0,22951.0,,,21532,Apache Flink Python API.,1743.0,32,True,,,,apache-flink,,,,,,,https://pypi.org/project/apache-flink,,,62831.0,62831.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
197,Coqui TTS,coqui-ai/TTS,audio,,https://github.com/coqui-ai/TTS,https://github.com/coqui-ai/TTS,MPL-2.0,2020-05-20 15:45:28.000,2023-07-06 11:36:53.000000,2023-07-06 11:36:50,4359,114.0,1659.0,175.0,513.0,22.0,601.0,13081,"- a deep learning toolkit for Text-to-Speech, battle-tested in research and production.",133.0,32,True,2023-07-03 09:18:36.000,0.15.5,62.0,tts,conda-forge/tts,,,"['pytorch', 'tensorflow']",,,https://pypi.org/project/tts,,,23497.0,60682.0,https://anaconda.org/conda-forge/tts,2023-06-16 19:27:41.222,8909.0,,,,,2.0,1029327.0,-2.0,,,,,,,,,,,,,,,,,
198,PaddleHub,PaddlePaddle/PaddleHub,others,,https://github.com/PaddlePaddle/PaddleHub,https://github.com/PaddlePaddle/PaddleHub,Apache-2.0,2018-12-21 06:00:48.000,2023-06-06 10:02:26.000000,2023-03-28 11:49:55,2665,,2052.0,185.0,997.0,550.0,694.0,11922,"Awesome pre-trained models toolkit based on PaddlePaddle. (400+ models including Image, Text, Audio, Video and Cross-..",69.0,32,True,2022-11-28 08:40:34.942,2.3.1,49.0,paddlehub,,,,['paddle'],1320.0,1314.0,https://pypi.org/project/paddlehub,2021-12-28 02:55:41.000,6.0,5593.0,5605.0,,,,,,,,2.0,650.0,,,,,,,,,,,,,,,,,,
199,PaddleDetection,PaddlePaddle/PaddleDetection,image,,https://github.com/PaddlePaddle/PaddleDetection,https://github.com/PaddlePaddle/PaddleDetection,Apache-2.0,2019-10-25 07:21:14.000,2023-07-05 12:04:00.000000,2023-06-13 07:20:31,2144,15.0,2604.0,189.0,3509.0,1086.0,3807.0,10786,"Object Detection toolkit based on PaddlePaddle. It supports object detection, instance segmentation, multiple object..",141.0,32,True,2023-02-23 03:25:22.000,2.6.0,8.0,paddledet,,,,['paddle'],93.0,93.0,https://pypi.org/project/paddledet,,,804.0,804.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
200,TFlearn,tflearn/tflearn,ml-frameworks,,https://github.com/tflearn/tflearn,https://github.com/tflearn/tflearn,MIT,2016-03-31 12:05:53.000,2021-01-25 09:41:59.000000,2020-11-30 04:34:51,613,,2415.0,463.0,255.0,570.0,362.0,9592,Deep learning library featuring a higher-level API for TensorFlow.,128.0,32,False,2020-11-11 19:26:11.000,0.5.0,8.0,tflearn,,,,['tensorflow'],5037.0,4548.0,https://pypi.org/project/tflearn,2020-11-11 19:13:47.000,489.0,8120.0,8120.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
201,Ludwig,ludwig-ai/ludwig,ml-frameworks,,https://github.com/ludwig-ai/ludwig,https://github.com/ludwig-ai/ludwig,Apache-2.0,2018-12-27 23:58:12.000,2023-07-06 08:05:01.000000,2023-07-02 18:55:43,3535,84.0,1033.0,185.0,2474.0,267.0,700.0,9013,Data-centric declarative deep learning framework.,136.0,32,True,2023-03-23 15:31:01.750,0.7.4,38.0,ludwig,,,,['tensorflow'],185.0,176.0,https://pypi.org/project/ludwig,2022-10-28 19:19:00.519,9.0,2505.0,2505.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
202,Pydub,jiaaro/pydub,audio,,https://github.com/jiaaro/pydub,https://github.com/jiaaro/pydub,MIT,2011-05-02 18:42:38.000,2023-07-04 03:44:02.000000,2022-12-08 17:49:19,746,,946.0,136.0,211.0,302.0,266.0,7404,Manipulate audio with a simple and easy high level interface.,95.0,32,True,2021-03-10 02:10:41.000,0.25.1,68.0,pydub,conda-forge/pydub,,,,1087.0,,https://pypi.org/project/pydub,2021-03-10 02:09:53.000,1087.0,3463533.0,3464555.0,https://anaconda.org/conda-forge/pydub,2023-06-16 16:12:25.533,56229.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
203,stanza,stanfordnlp/stanza,nlp,,https://github.com/stanfordnlp/stanza,https://github.com/stanfordnlp/stanza,Apache-2.0,2017-09-26 08:00:56.000,2023-07-05 14:26:10.000000,2023-03-14 16:10:05,3603,,855.0,143.0,437.0,85.0,713.0,6695,Official Stanford NLP Python Library for Many Human Languages.,58.0,32,True,2023-03-14 05:10:01.099,1.5.0,18.0,stanza,stanfordnlp/stanza,,,,2038.0,1954.0,https://pypi.org/project/stanza,2022-04-23 05:55:13.000,84.0,131556.0,131720.0,https://anaconda.org/stanfordnlp/stanza,2023-06-16 19:18:21.932,6577.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
204,tensorpack,tensorpack/tensorpack,ml-frameworks,,https://github.com/tensorpack/tensorpack,https://github.com/tensorpack/tensorpack,Apache-2.0,2015-12-25 23:08:44.000,2023-06-16 19:27:42.012000,2023-03-31 20:54:05,2943,,1820.0,201.0,206.0,9.0,1343.0,6278,"A Neural Net Training Interface on TensorFlow, with focus on speed + flexibility.",58.0,32,True,2019-01-18 19:18:13.000,doc-v0.9.0.1,3.0,tensorpack,conda-forge/tensorpack,,,['tensorflow'],1326.0,1326.0,https://pypi.org/project/tensorpack,,,14150.0,14609.0,https://anaconda.org/conda-forge/tensorpack,2023-06-16 19:27:42.012,9597.0,,,,,3.0,153.0,,,,,,,,,,,,,,,,,,
205,PML,KevinMusgrave/pytorch-metric-learning,pytorch-utils,,https://github.com/KevinMusgrave/pytorch-metric-learning,https://github.com/KevinMusgrave/pytorch-metric-learning,MIT,2019-10-23 17:20:35.000,2023-07-03 00:41:14.000000,2023-06-18 18:58:15,1146,36.0,617.0,67.0,118.0,47.0,412.0,5331,"The easiest way to use deep metric learning in your application. Modular, flexible, and extensible. Written in PyTorch.",35.0,32,True,2023-06-18 18:51:37.000,2.2.0,206.0,pytorch-metric-learning,metric-learning/pytorch-metric-learning,,,['pytorch'],776.0,759.0,https://pypi.org/project/pytorch-metric-learning,2022-06-29 21:11:13.000,17.0,223227.0,223476.0,https://anaconda.org/metric-learning/pytorch-metric-learning,2023-06-16 19:17:36.446,10470.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
206,skorch,skorch-dev/skorch,ml-frameworks,,https://github.com/skorch-dev/skorch,https://github.com/skorch-dev/skorch,BSD-3-Clause,2017-07-18 00:13:54.000,2023-07-06 12:32:17.000000,2023-07-06 12:31:16,1063,26.0,343.0,82.0,499.0,44.0,439.0,5218,A scikit-learn compatible neural network library that wraps PyTorch.,59.0,32,True,2023-06-26 15:29:37.000,0.14.0,14.0,skorch,conda-forge/skorch,,,"['pytorch', 'sklearn']",895.0,895.0,https://pypi.org/project/skorch,,,50253.0,72956.0,https://anaconda.org/conda-forge/skorch,2023-06-27 09:31:33.970,771924.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
207,DEAP,deap/deap,distributed-ml,,https://github.com/DEAP/deap,https://github.com/DEAP/deap,LGPL-3.0,2014-05-21 20:07:39.000,2023-06-23 08:53:15.000000,2023-05-25 13:38:03,2241,5.0,1068.0,190.0,216.0,271.0,269.0,5177,Distributed Evolutionary Algorithms in Python.,81.0,32,False,2022-08-08 11:13:02.278,1.3.3,21.0,deap,conda-forge/deap,,,,4098.0,3737.0,https://pypi.org/project/deap,2022-08-08 11:13:02.278,361.0,149835.0,153416.0,https://anaconda.org/conda-forge/deap,2023-06-16 13:17:36.169,304434.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
208,pyfolio,quantopian/pyfolio,financial-data,,https://github.com/quantopian/pyfolio,https://github.com/quantopian/pyfolio,Apache-2.0,2015-06-01 15:31:39.000,2023-06-16 16:07:59.111000,2020-07-15 13:46:58,1184,,1594.0,305.0,292.0,152.0,265.0,5052,Portfolio and risk analytics in Python.,59.0,32,False,2019-04-15 15:00:21.000,0.9.2,22.0,pyfolio,conda-forge/pyfolio,,,,865.0,831.0,https://pypi.org/project/pyfolio,2019-04-15 15:00:21.000,34.0,11052.0,11235.0,https://anaconda.org/conda-forge/pyfolio,2023-06-16 16:07:59.111,11936.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
209,mlpack,mlpack/mlpack,ml-frameworks,,https://github.com/mlpack/mlpack,https://github.com/mlpack/mlpack,BSD-3-Clause,2014-12-17 18:16:59.000,2023-07-06 08:22:46.000000,2023-07-04 14:08:54,28721,79.0,1503.0,183.0,1974.0,31.0,1511.0,4454,"mlpack: a fast, header-only C++ machine learning library.",305.0,32,True,2023-06-16 20:41:00.577,4.2.0,44.0,mlpack,conda-forge/mlpack,,,,1.0,,https://pypi.org/project/mlpack,2022-12-29 16:55:50.798,1.0,2991.0,7143.0,https://anaconda.org/conda-forge/mlpack,2023-06-17 04:40:48.549,153637.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
210,River,online-ml/river,others,,https://github.com/online-ml/river,https://github.com/online-ml/river,BSD-3-Clause,2019-01-24 15:18:26.000,2023-07-04 23:51:30.000000,2023-07-04 23:41:14,3690,118.0,476.0,84.0,487.0,22.0,424.0,4301,Online machine learning in Python.,98.0,32,True,2023-06-27 09:20:33.000,0.18.0,16.0,river,conda-forge/river,,,,348.0,323.0,https://pypi.org/project/river,2022-06-06 21:29:21.000,25.0,15451.0,17067.0,https://anaconda.org/conda-forge/river,2023-06-16 19:25:37.799,43644.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
211,Captum,pytorch/captum,interpretability,,https://github.com/pytorch/captum,https://github.com/pytorch/captum,BSD-3-Clause,2019-08-27 15:34:41.000,2023-07-05 23:46:02.000000,2023-07-05 10:20:46,1015,10.0,426.0,215.0,702.0,146.0,314.0,4031,Model interpretability and understanding for PyTorch.,102.0,32,True,2022-12-28 01:14:50.000,0.6.0,8.0,captum,conda-forge/captum,,,['pytorch'],1304.0,1304.0,https://pypi.org/project/captum,,,120731.0,121443.0,https://anaconda.org/conda-forge/captum,2023-06-16 19:28:19.191,13535.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
212,TorchServe,pytorch/serve,model-serialisation,,https://github.com/pytorch/serve,https://github.com/pytorch/serve,Apache-2.0,2019-10-03 03:17:43.000,2023-07-05 13:13:33.000000,2023-06-29 20:49:31,3441,85.0,753.0,53.0,1137.0,290.0,1042.0,3554,"Serve, optimize and scale PyTorch models in production.",160.0,32,True,2023-06-14 23:54:09.000,0.8.1,20.0,torchserve,pytorch/torchserve,pytorch/torchserve,,['pytorch'],10.0,,https://pypi.org/project/torchserve,2022-05-13 21:12:28.000,10.0,33389.0,61344.0,https://anaconda.org/pytorch/torchserve,2023-06-14 18:34:05.576,95571.0,https://hub.docker.com/r/pytorch/torchserve,2023-06-14 18:58:43.090933,17.0,1142538.0,2.0,4538.0,,,,,,,,,,,,,,,,,,
213,implicit,benfred/implicit,recommender-systems,,https://github.com/benfred/implicit,https://github.com/benfred/implicit,MIT,2016-04-17 03:45:23.000,2023-06-30 19:17:11.000000,2023-06-30 19:17:08,422,14.0,599.0,81.0,216.0,80.0,381.0,3215,Fast Python Collaborative Filtering for Implicit Feedback Datasets.,34.0,32,True,2023-06-13 05:29:00.998,0.7.0,45.0,implicit,conda-forge/implicit,,,,1080.0,1042.0,https://pypi.org/project/implicit,2022-12-11 00:50:00.539,38.0,125203.0,140068.0,https://anaconda.org/conda-forge/implicit,2023-06-27 02:04:10.891,504567.0,,,,,1.0,453.0,,,,,,,,,,,,,,,,,,
214,GPyTorch,cornellius-gp/gpytorch,probabilistics,,https://github.com/cornellius-gp/gpytorch,https://github.com/cornellius-gp/gpytorch,MIT,2017-06-09 14:48:20.000,2023-07-05 14:51:06.000000,2023-06-02 22:03:20,3801,41.0,500.0,56.0,857.0,316.0,943.0,3159,A highly efficient implementation of Gaussian Processes in PyTorch.,121.0,32,True,2023-06-02 22:04:02.000,1.11,38.0,gpytorch,conda-forge/gpytorch,,,['pytorch'],1462.0,1396.0,https://pypi.org/project/gpytorch,2022-06-27 20:59:21.000,66.0,209114.0,211709.0,https://anaconda.org/conda-forge/gpytorch,2023-06-16 19:18:19.251,103806.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
215,Keras Tuner,keras-team/keras-tuner,hyperopt,,https://github.com/keras-team/keras-tuner,https://github.com/keras-team/keras-tuner,Apache-2.0,2019-06-06 22:38:21.000,2023-06-15 21:56:32.772000,2023-06-12 17:49:04,1034,11.0,369.0,65.0,439.0,194.0,256.0,2735,A Hyperparameter Tuning Library for Keras.,56.0,32,True,2023-04-13 04:37:00.942,1.3.5,26.0,keras-tuner,conda-forge/keras-tuner,,,['tensorflow'],2539.0,2482.0,https://pypi.org/project/keras-tuner,2022-03-25 00:39:10.000,57.0,198761.0,199680.0,https://anaconda.org/conda-forge/keras-tuner,2023-06-15 21:56:32.772,21158.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
216,STUMPY,TDAmeritrade/stumpy,time-series-data,,https://github.com/TDAmeritrade/stumpy,https://github.com/TDAmeritrade/stumpy,BSD-3-Clause,2019-05-03 19:23:44.000,2023-07-03 16:34:17.000000,2023-06-30 01:57:46,1244,43.0,256.0,54.0,197.0,62.0,375.0,2714,STUMPY is a powerful and scalable Python library for modern time series analysis.,33.0,32,True,2022-03-31 21:23:48.000,1.11.1,27.0,stumpy,conda-forge/stumpy,,,,504.0,490.0,https://pypi.org/project/stumpy,2022-03-31 21:23:48.000,14.0,149945.0,163745.0,https://anaconda.org/conda-forge/stumpy,2023-06-16 16:15:14.989,690028.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
217,tslearn,tslearn-team/tslearn,time-series-data,,https://github.com/tslearn-team/tslearn,https://github.com/tslearn-team/tslearn,BSD-2-Clause,2017-05-04 13:08:13.000,2023-07-05 17:51:11.053000,2023-07-05 12:10:26,1611,9.0,318.0,60.0,160.0,119.0,187.0,2537,A machine learning toolkit dedicated to time-series data.,43.0,32,True,2023-07-05 12:16:01.864,0.6.1,98.0,tslearn,conda-forge/tslearn,,,['sklearn'],927.0,884.0,https://pypi.org/project/tslearn,2023-01-20 12:46:36.838,43.0,284649.0,311488.0,https://anaconda.org/conda-forge/tslearn,2023-07-05 17:51:11.053,993056.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
218,Haiku,deepmind/dm-haiku,ml-frameworks,,https://github.com/deepmind/dm-haiku,https://github.com/deepmind/dm-haiku,Apache-2.0,2020-02-18 07:14:02.000,2023-07-03 08:13:12.000000,2023-07-03 08:12:19,907,37.0,213.0,41.0,460.0,100.0,160.0,2533,JAX-based neural network library.,75.0,32,True,2023-02-03 20:23:57.650,0.0.4,12.0,dm-haiku,conda-forge/dm-haiku,,,,1400.0,1338.0,https://pypi.org/project/dm-haiku,2022-07-04 18:49:30.000,62.0,162044.0,162443.0,https://anaconda.org/conda-forge/dm-haiku,2023-06-16 19:24:44.849,11576.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
219,category_encoders,scikit-learn-contrib/category_encoders,sklearn-utils,,https://github.com/scikit-learn-contrib/category_encoders,https://github.com/scikit-learn-contrib/category_encoders,BSD-3-Clause,2015-11-29 19:32:37.000,2023-06-16 13:24:52.029000,2023-05-19 10:29:59,913,7.0,383.0,38.0,139.0,46.0,229.0,2247,A library of sklearn compatible categorical variable encoders.,61.0,32,True,2023-05-15 21:30:42.662,2.6.1,30.0,category_encoders,conda-forge/category_encoders,,,['sklearn'],987.0,847.0,https://pypi.org/project/category_encoders,2023-01-14 21:24:01.587,140.0,1218999.0,1221711.0,https://anaconda.org/conda-forge/category_encoders,2023-06-16 13:24:52.029,227843.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
220,TFX,tensorflow/tfx,tensorflow-utils,,https://github.com/tensorflow/tfx,https://github.com/tensorflow/tfx,Apache-2.0,2019-02-04 17:14:36.000,2023-07-06 03:45:56.000000,2023-07-03 05:15:12,5141,110.0,666.0,93.0,5137.0,93.0,808.0,1971,TFX is an end-to-end platform for deploying production ML pipelines.,175.0,32,True,2023-05-03 20:28:00.880,1.13.0,93.0,tfx,,,,['tensorflow'],13.0,,https://pypi.org/project/tfx,2022-05-26 01:00:04.000,13.0,60563.0,60563.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
221,PennyLane,PennyLaneAI/PennyLane,others,,https://github.com/PennyLaneAI/pennylane,https://github.com/PennyLaneAI/pennylane,Apache-2.0,2018-04-17 16:45:42.000,2023-07-06 14:57:11.000000,2023-07-06 14:03:30,3437,211.0,474.0,51.0,3350.0,292.0,757.0,1820,PennyLane is a cross-platform Python library for differentiable programming of quantum computers. Train a quantum..,142.0,32,True,2023-06-26 19:34:00.749,0.31.0,47.0,pennylane,conda-forge/pennylane,,,,52.0,,https://pypi.org/project/pennylane,2021-05-03 08:31:01.000,52.0,23466.0,24363.0,https://anaconda.org/conda-forge/pennylane,2023-06-30 17:57:03.243,17926.0,,,,,2.0,69.0,,,,,,,,,,,,,,,,,,
222,adapter-transformers,Adapter-Hub/adapter-transformers,others,,https://github.com/adapter-hub/adapter-transformers,https://github.com/adapter-hub/adapter-transformers,Apache-2.0,2020-04-21 16:21:43.000,2023-06-01 23:13:48.000000,2023-05-22 12:29:35,12581,3.0,283.0,24.0,244.0,63.0,265.0,1717,Huggingface Transformers + Adapters =.,1714.0,32,True,2023-04-06 21:17:41.000,adapters3.2.1,18.0,adapter-transformers,,,,['huggingface'],202.0,195.0,https://pypi.org/project/adapter-transformers,2022-05-18 08:45:47.000,7.0,17592.0,17592.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
223,TF Model Optimization,tensorflow/model-optimization,tensorflow-utils,,https://github.com/tensorflow/model-optimization,https://github.com/tensorflow/model-optimization,Apache-2.0,2018-10-31 20:34:28.000,2023-06-29 22:46:14.000000,2023-06-29 22:46:08,808,11.0,318.0,125.0,756.0,198.0,159.0,1414,"A toolkit to optimize ML models for deployment for Keras and TensorFlow, including quantization and pruning.",80.0,32,True,2023-05-26 02:36:01.000,0.7.5,30.0,tensorflow-model-optimization,,,,['tensorflow'],2980.0,2950.0,https://pypi.org/project/tensorflow-model-optimization,2022-03-18 16:49:50.000,30.0,223851.0,223851.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
224,ipyleaflet,jupyter-widgets/ipyleaflet,geospatial-data,,https://github.com/jupyter-widgets/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10.000,2023-06-05 07:39:09.482000,2023-06-02 07:03:26,1146,1.0,347.0,64.0,563.0,245.0,340.0,1377,A Jupyter - Leaflet.js bridge.,83.0,32,True,2023-06-02 07:27:55.785,0.17.3,77.0,ipyleaflet,conda-forge/ipyleaflet,,,['jupyter'],4836.0,4685.0,https://pypi.org/project/ipyleaflet,2022-10-19 07:45:44.840,146.0,122368.0,186974.0,https://anaconda.org/conda-forge/ipyleaflet,2023-06-05 07:39:09.482,1037190.0,,,,,3.0,,,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,2023-06-02 07:27:55.785,5.0,52546.0,,,,,,,,,,,
225,optimum,huggingface/optimum,gpu-utilities,,https://github.com/huggingface/optimum,https://github.com/huggingface/optimum,Apache-2.0,2021-07-20 12:36:40.000,2023-07-06 14:30:39.000000,2023-07-06 14:30:39,720,90.0,218.0,48.0,799.0,180.0,232.0,1317,Accelerate training and inference of Transformers and Diffusers with easy to use hardware optimization tools.,72.0,32,True,2023-06-30 01:22:12.000,1.9.0,39.0,optimum,conda-forge/optimum,,,,267.0,254.0,https://pypi.org/project/optimum,2022-10-25 17:47:03.454,13.0,143936.0,144470.0,https://anaconda.org/conda-forge/optimum,2023-06-18 08:41:09.996,8024.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
226,cartopy,SciTools/cartopy,data-viz,,https://github.com/SciTools/cartopy,https://github.com/SciTools/cartopy,LGPL-3.0,2012-08-03 07:43:59.000,2023-07-03 21:00:19.000000,2023-06-30 17:38:25,2796,39.0,342.0,57.0,1054.0,328.0,851.0,1241,Cartopy - a cartographic python library with matplotlib support.,123.0,32,False,2022-12-12 22:24:06.347,0.21.1,28.0,cartopy,conda-forge/cartopy,,,,3878.0,3504.0,https://pypi.org/project/cartopy,2022-12-12 22:24:06.347,374.0,72447.0,106829.0,https://anaconda.org/conda-forge/cartopy,2023-06-16 13:17:05.582,3025631.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
227,agate,wireservice/agate,others,,https://github.com/wireservice/agate,https://github.com/wireservice/agate,MIT,2014-04-25 13:59:09.000,2023-06-16 13:19:47.023000,2023-06-14 18:09:08,1494,9.0,149.0,41.0,130.0,13.0,634.0,1135,A Python data analysis library that is optimized for humans instead of machines.,51.0,32,True,2023-01-04 20:14:00.948,1.7.1,29.0,agate,conda-forge/agate,,,,2060.0,1919.0,https://pypi.org/project/agate,2021-07-15 16:32:29.000,141.0,2882381.0,2884137.0,https://anaconda.org/conda-forge/agate,2023-06-16 13:19:47.023,135239.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
228,arch,bashtage/arch,financial-data,,https://github.com/bashtage/arch,https://github.com/bashtage/arch,NCSA,2014-08-29 15:41:28.000,2023-07-05 15:23:03.000000,2023-06-27 13:19:48,1077,63.0,237.0,42.0,478.0,25.0,173.0,1125,ARCH models in Python.,34.0,32,False,2023-05-26 17:13:00.353,5.6.0,44.0,arch,conda-forge/arch-py,,,,1105.0,1044.0,https://pypi.org/project/arch,2022-06-22 10:47:05.000,61.0,201703.0,207273.0,https://anaconda.org/conda-forge/arch-py,2023-06-16 16:19:10.926,245120.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
229,pyopencl,inducer/pyopencl,others,,https://github.com/inducer/pyopencl,https://github.com/inducer/pyopencl,MIT,2011-04-06 02:51:33.000,2023-06-27 05:56:02.000000,2023-06-25 19:15:05,3252,13.0,242.0,50.0,338.0,72.0,260.0,978,"OpenCL integration for Python, plus shiny features.",94.0,32,True,2023-06-25 20:47:00.894,2023.1.1,91.0,pyopencl,conda-forge/pyopencl,,,,1771.0,1578.0,https://pypi.org/project/pyopencl,2022-11-21 19:47:02.618,193.0,76414.0,100726.0,https://anaconda.org/conda-forge/pyopencl,2023-06-26 15:03:51.758,899554.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
230,TensorFlow Transform,tensorflow/transform,tensorflow-utils,,https://github.com/tensorflow/transform,https://github.com/tensorflow/transform,Apache-2.0,2017-02-10 00:36:53.000,2023-06-29 15:53:31.000000,2023-06-29 15:53:30,899,21.0,214.0,60.0,97.0,45.0,169.0,964,Input pipeline framework.,27.0,32,True,2023-04-13 22:32:01.919,1.13.0,55.0,tensorflow-transform,,,,['tensorflow'],1461.0,1405.0,https://pypi.org/project/tensorflow-transform,2022-06-29 07:42:53.000,56.0,663393.0,663393.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
231,spleeter,deezer/spleeter,audio,,https://github.com/deezer/spleeter,https://github.com/deezer/spleeter,MIT,2019-09-26 15:40:46.000,2023-06-20 07:29:05.000000,2023-04-06 12:47:08,530,,2494.0,372.0,114.0,199.0,556.0,22922,Deezer source separation library including pretrained models.,19.0,31,True,2022-09-07 11:40:35.136,2.3.2,36.0,spleeter,conda-forge/spleeter,,,['tensorflow'],540.0,534.0,https://pypi.org/project/spleeter,2022-06-10 13:19:35.000,6.0,15732.0,72363.0,https://anaconda.org/conda-forge/spleeter,2023-06-16 16:18:57.741,77282.0,,,,,2.0,2469416.0,,,,,,,,,,,,,,,,,,
232,Magenta,magenta/magenta,audio,,https://github.com/magenta/magenta,https://github.com/magenta/magenta,Apache-2.0,2016-05-05 20:10:40.000,2023-06-24 02:31:34.000000,2023-05-01 17:35:06,1420,1.0,3721.0,779.0,1129.0,373.0,588.0,18563,Magenta: Music and Art Generation with Machine Intelligence.,155.0,31,True,2022-08-01 18:23:00.243,2.1.4,67.0,magenta,,,,['tensorflow'],488.0,450.0,https://pypi.org/project/magenta,2018-07-31 15:38:15.000,38.0,3786.0,3786.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
233,tinygrad,geohot/tinygrad,pytorch-utils,,https://github.com/geohot/tinygrad,https://github.com/geohot/tinygrad,MIT,2020-10-18 16:23:12.000,2023-07-06 14:49:14.000000,2023-07-06 01:11:57,2072,274.0,1791.0,233.0,856.0,30.0,228.0,17308,You like pytorch? You like micrograd? You love tinygrad!.,161.0,31,True,2023-05-26 01:02:57.000,0.6.0,3.0,,,,,['pytorch'],21.0,21.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
