,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
137,deepface,serengil/deepface,image,,https://github.com/serengil/deepface,https://github.com/serengil/deepface,MIT,2020-02-08 20:42:28.000,2023-03-09 12:43:00.000000,2023-03-01 14:22:17,990,132.0,1213,98.0,62.0,4.0,628.0,5727,"A Lightweight Face Recognition and Facial Attribute Analysis (Age, Gender, Emotion and Race) Library for Python.",36.0,34,True,2023-02-23 10:07:02.320,0.0.79,78.0,deepface,,,,,1170.0,1161.0,https://pypi.org/project/deepface,2023-01-24 23:15:00.809,9.0,92948.0,92948.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
138,librosa,librosa/librosa,audio,,https://github.com/librosa/librosa,https://github.com/librosa/librosa,ISC,2012-10-20 14:21:01.000,2023-02-27 20:23:02.000000,2023-02-27 20:22:56,3230,29.0,874,135.0,597.0,42.0,1038.0,5717,Python library for audio and music analysis.,113.0,34,True,2023-02-20 14:09:04.175,0.10.0,38.0,librosa,conda-forge/librosa,,,,1332.0,,https://pypi.org/project/librosa,2022-06-27 11:26:04.000,1332.0,1590440.0,1597833.0,https://anaconda.org/conda-forge/librosa,2023-02-20 14:20:13.205,591491.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
139,MLxtend,rasbt/mlxtend,sklearn-utils,,https://github.com/rasbt/mlxtend,https://github.com/rasbt/mlxtend,BSD-3-Clause,2014-08-14 01:56:16.000,2023-02-26 16:44:34.000000,2023-02-26 16:44:34,1559,11.0,808,118.0,497.0,128.0,327.0,4295,A library of extension and helper modules for Pythons data analysis and machine learning libraries.,93.0,34,True,2022-09-20 04:04:14.972,0.21.0,49.0,mlxtend,conda-forge/mlxtend,,,['sklearn'],8537.0,8370.0,https://pypi.org/project/mlxtend,2022-09-20 04:04:14.972,167.0,1311831.0,1315639.0,https://anaconda.org/conda-forge/mlxtend,2022-09-17 23:46:20.532,258960.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
140,accelerate,huggingface/accelerate,pytorch-utils,,https://github.com/huggingface/accelerate,https://github.com/huggingface/accelerate,Apache-2.0,2020-10-30 13:27:12.000,2023-03-09 13:59:04.000000,2023-03-08 19:37:46,722,124.0,343,71.0,610.0,73.0,498.0,3838,"A simple way to train and use PyTorch models with multi-GPU, TPU, mixed-precision.",100.0,34,True,2023-01-31 19:53:48.000,0.16.0,24.0,accelerate,conda-forge/accelerate,,,['pytorch'],3593.0,3500.0,https://pypi.org/project/accelerate,2023-01-31 17:16:03.642,93.0,2585299.0,2586529.0,https://anaconda.org/conda-forge/accelerate,2023-02-01 15:02:41.916,20925.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
141,MONAI,Project-MONAI/MONAI,medical-data,,https://github.com/Project-MONAI/MONAI,https://github.com/Project-MONAI/MONAI,Apache-2.0,2019-10-11 16:41:38.000,2023-03-09 14:47:20.000000,2023-03-09 13:58:41,2547,133.0,739,88.0,2733.0,275.0,2070.0,3825,AI Toolkit for Healthcare Imaging.,139.0,34,True,2022-12-19 21:05:07.000,1.1.0,63.0,monai,conda-forge/monai,,,['pytorch'],811.0,773.0,https://pypi.org/project/monai,2022-12-19 20:36:02.574,38.0,94248.0,94900.0,https://anaconda.org/conda-forge/monai,2022-12-19 21:06:46.126,9791.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
142,AzureML SDK,Azure/MachineLearningNotebooks,ml-experiments,,https://github.com/Azure/MachineLearningNotebooks,https://github.com/Azure/MachineLearningNotebooks,MIT,2018-08-17 17:29:14.000,2023-02-14 05:22:05.000000,2023-02-14 05:22:05,1261,6.0,2302,2007.0,514.0,343.0,1052.0,3636,Python notebooks with ML and deep learning examples with Azure Machine Learning Python SDK | Microsoft.,61.0,34,True,2022-12-05 15:40:15.786,1.48.0,96.0,azureml-sdk,,,,,48.0,,https://pypi.org/project/azureml-sdk,2022-12-05 15:40:15.786,48.0,1387088.0,1387097.0,,,,,,,,2.0,484.0,,-1.0,,,,,,,,,,,,,,,,,
143,opencv-python,opencv/opencv-python,image,,https://github.com/opencv/opencv-python,https://github.com/opencv/opencv-python,MIT,2016-04-08 13:36:40.000,2023-02-22 13:15:05.000000,2023-02-22 13:13:15,898,25.0,637,82.0,166.0,70.0,573.0,3313,"Automated CI toolchain to produce precompiled opencv-python, opencv-python-headless, opencv-contrib-python and opencv-..",43.0,34,True,2023-02-22 13:15:05.000,72,68.0,opencv-python,,,,,10179.0,,https://pypi.org/project/opencv-python,2023-01-02 16:45:50.857,10179.0,8530551.0,8530551.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
144,torchtext,pytorch/text,nlp,,https://github.com/pytorch/text,https://github.com/pytorch/text,BSD-3-Clause,2016-12-12 00:56:03.000,2023-03-09 12:30:48.000000,2023-03-08 21:02:19,1260,44.0,777,264.0,1372.0,310.0,489.0,3221,"Models, data loaders and abstractions for language processing, powered by PyTorch.",143.0,34,True,2022-12-16 00:35:35.000,0.14.1,24.0,torchtext,,,,['pytorch'],447.0,,https://pypi.org/project/torchtext,2022-12-15 20:23:00.621,447.0,433408.0,433408.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
145,Keras Tuner,keras-team/keras-tuner,hyperopt,,https://github.com/keras-team/keras-tuner,https://github.com/keras-team/keras-tuner,Apache-2.0,2019-06-06 22:38:21.000,2023-03-09 06:27:30.000000,2023-03-08 21:38:46,1008,66.0,358,64.0,410.0,187.0,252.0,2689,A Hyperparameter Tuning Library for Keras.,55.0,34,True,2023-02-23 02:01:52.842,1.3.0,21.0,keras-tuner,conda-forge/keras-tuner,,,['tensorflow'],2101.0,2049.0,https://pypi.org/project/keras-tuner,2023-01-28 18:39:03.670,52.0,770749.0,771149.0,https://anaconda.org/conda-forge/keras-tuner,2023-02-23 05:22:07.820,14403.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
146,category_encoders,scikit-learn-contrib/category_encoders,sklearn-utils,,https://github.com/scikit-learn-contrib/category_encoders,https://github.com/scikit-learn-contrib/category_encoders,BSD-3-Clause,2015-11-29 19:32:37.000,2023-03-03 23:07:14.000000,2023-01-24 16:20:33,893,30.0,378,39.0,136.0,40.0,222.0,2174,A library of sklearn compatible categorical variable encoders.,60.0,34,True,2023-01-14 21:24:01.587,2.6.0,29.0,category_encoders,conda-forge/category_encoders,,,['sklearn'],4908.0,4771.0,https://pypi.org/project/category_encoders,2023-01-14 21:24:01.587,137.0,1117544.0,1120171.0,https://anaconda.org/conda-forge/category_encoders,2023-01-17 14:54:32.930,210185.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
147,torchaudio,pytorch/audio,audio,,https://github.com/pytorch/audio,https://github.com/pytorch/audio,BSD-2-Clause,2017-05-05 00:38:05.000,2023-03-09 13:35:38.000000,2023-03-09 02:15:37,1934,167.0,517,72.0,2411.0,210.0,582.0,2010,"Data manipulation and transformation for audio signal processing, powered by PyTorch.",196.0,34,True,2022-12-15 23:57:49.000,0.13.1,24.0,torchaudio,,,,['pytorch'],182.0,,https://pypi.org/project/torchaudio,2022-12-15 20:22:00.627,182.0,652609.0,652609.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
148,snakemake,snakemake/snakemake,ml-experiments,,https://github.com/snakemake/snakemake,https://github.com/snakemake/snakemake,MIT,2015-10-17 15:43:54.867,2023-03-09 06:23:41.000000,2023-03-07 13:30:14,4682,72.0,408,21.0,932.0,772.0,519.0,1616,"This is the development home of the workflow management system Snakemake. For general information, see.",282.0,34,True,2023-03-01 21:21:23.954,7.24.0,261.0,snakemake,bioconda/snakemake,,,,1683.0,1448.0,https://pypi.org/project/snakemake,2023-01-18 12:51:01.173,235.0,34183.0,41765.0,https://anaconda.org/bioconda/snakemake,2023-03-03 15:48:39.402,674839.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
149,arviz,arviz-devs/arviz,interpretability,,https://github.com/arviz-devs/arviz,https://github.com/arviz-devs/arviz,Apache-2.0,2015-07-29 11:51:10.000,2023-03-07 09:24:49.000000,2023-03-07 09:24:38,1478,22.0,324,45.0,1412.0,166.0,641.0,1351,Exploratory analysis of Bayesian models with Python.,141.0,34,True,2023-03-06 23:30:56.203,0.15.1,32.0,arviz,conda-forge/arviz,,,,3759.0,3627.0,https://pypi.org/project/arviz,2022-11-16 10:35:34.903,132.0,1080821.0,1108079.0,https://anaconda.org/conda-forge/arviz,2022-11-16 18:01:11.943,1253796.0,,,,,1.0,119.0,,,,,,,,,,,,,,,,,,,
150,agate,wireservice/agate,others,,https://github.com/wireservice/agate,https://github.com/wireservice/agate,MIT,2014-04-25 13:59:09.000,2023-03-01 07:56:28.000000,2023-01-12 06:10:52,1485,17.0,149,41.0,130.0,13.0,633.0,1124,A Python data analysis library that is optimized for humans instead of machines.,51.0,34,True,2023-01-04 20:14:00.948,1.7.1,29.0,agate,conda-forge/agate,,,,1669.0,1533.0,https://pypi.org/project/agate,2023-01-04 20:14:00.948,136.0,2601646.0,2603279.0,https://anaconda.org/conda-forge/agate,2023-01-05 00:05:13.909,119214.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
151,TensorFlow Text,tensorflow/text,nlp,,https://github.com/tensorflow/text,https://github.com/tensorflow/text,Apache-2.0,2019-05-29 22:10:03.000,2023-03-09 02:28:40.000000,2023-03-08 19:36:41,804,28.0,271,42.0,912.0,110.0,152.0,1045,Making text a first-class citizen in TensorFlow.,101.0,34,True,2022-11-21 19:15:26.000,2.11.0,59.0,tensorflow-text,,,,['tensorflow'],4998.0,4894.0,https://pypi.org/project/tensorflow-text,2022-11-18 21:38:02.468,104.0,3445844.0,3445844.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
152,DeepSpeech,mozilla/DeepSpeech,audio,,https://github.com/mozilla/DeepSpeech,https://github.com/mozilla/DeepSpeech,MPL-2.0,2016-06-02 15:04:53.000,2022-11-06 21:54:10.000000,2021-11-17 17:52:52,3466,,3649,656.0,1664.0,126.0,1974.0,21266,"DeepSpeech is an open source embedded (offline, on-device) speech-to-text engine which can run in real time on devices..",163.0,33,False,2020-12-10 17:22:09.000,0.9.3,100.0,deepspeech,conda-forge/deepspeech,,,['tensorflow'],358.0,315.0,https://pypi.org/project/deepspeech,2020-12-19 10:05:12.000,43.0,12872.0,30799.0,https://anaconda.org/conda-forge/deepspeech,2021-07-29 19:26:04.079,1469.0,,,,,2.0,964162.0,,,,,,,,,,,,,,,,,,,
153,EasyOCR,JaidedAI/EasyOCR,ocr,,https://github.com/JaidedAI/EasyOCR,https://github.com/JaidedAI/EasyOCR,Apache-2.0,2020-03-14 11:46:39.000,2023-03-07 05:58:55.000000,2023-01-06 02:08:21,569,7.0,2490,283.0,202.0,180.0,560.0,17211,"Ready-to-use OCR with 80+ supported languages and all popular writing scripts including Latin, Chinese, Arabic,..",114.0,33,True,2022-09-20 02:27:55.579,1.6.2,30.0,easyocr,,,,,2315.0,2262.0,https://pypi.org/project/easyocr,2022-09-20 02:27:55.579,53.0,153867.0,271076.0,,,,,,,,1.0,3867909.0,,,,,,,,,,,,,,,,,,,
154,zipline,quantopian/zipline,financial-data,,https://github.com/quantopian/zipline,https://github.com/quantopian/zipline,Apache-2.0,2012-10-19 15:50:29.000,2023-02-14 17:14:33.000000,2020-10-14 16:36:49,6226,,4543,1009.0,1867.0,361.0,653.0,15865,"Zipline, a Pythonic Algorithmic Trading Library.",155.0,33,False,2020-10-05 15:46:20.429,1.4.1,30.0,zipline,conda-forge/zipline,,,,997.0,912.0,https://pypi.org/project/zipline,2020-07-23 02:19:41.000,85.0,2831.0,3057.0,https://anaconda.org/conda-forge/zipline,2020-10-05 18:38:58.729,6803.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
155,Turi Create,apple/turicreate,ml-frameworks,,https://github.com/apple/turicreate,https://github.com/apple/turicreate,BSD-3-Clause,2017-12-01 00:42:04.000,2023-02-25 09:02:42.000000,2021-11-29 19:55:31,1571,,1120,353.0,1681.0,493.0,1293.0,10936,Turi Create simplifies the development of custom machine learning models.,85.0,33,False,2020-09-30 22:51:40.000,6.4.1,31.0,turicreate,,,,,363.0,344.0,https://pypi.org/project/turicreate,2020-09-30 22:51:40.000,19.0,16930.0,17054.0,,,,,,,,2.0,7848.0,,,,,,,,,,,,,,,,,,,
156,Annoy,spotify/annoy,nn-search,,https://github.com/spotify/annoy,https://github.com/spotify/annoy,Apache-2.0,2013-04-01 20:29:40.000,2023-02-25 00:57:55.000000,2023-02-25 00:57:55,848,4.0,1070,324.0,257.0,53.0,326.0,10875,Approximate Nearest Neighbors in C++/Python optimized for memory usage and loading/saving to disk.,83.0,33,True,2022-08-08 09:35:43.528,1.17.1,44.0,annoy,conda-forge/python-annoy,,,,2901.0,2662.0,https://pypi.org/project/annoy,2022-08-08 09:35:43.528,239.0,1028957.0,1032923.0,https://anaconda.org/conda-forge/python-annoy,2022-10-31 10:34:45.740,309366.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
157,ParlAI,facebookresearch/ParlAI,nlp,,https://github.com/facebookresearch/ParlAI,https://github.com/facebookresearch/ParlAI,MIT,2017-04-24 17:10:44.000,2023-03-03 14:23:33.000000,2023-02-24 21:08:14,4301,13.0,2000,291.0,3335.0,71.0,1443.0,9845,A framework for training and evaluating AI models on a variety of openly available dialogue datasets.,204.0,33,True,2022-09-20 02:56:01.305,1.7.1,24.0,parlai,,,,['pytorch'],171.0,168.0,https://pypi.org/project/parlai,2022-09-20 02:56:01.305,3.0,2968.0,2968.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
158,Sonnet,deepmind/sonnet,ml-frameworks,,https://github.com/deepmind/sonnet,https://github.com/deepmind/sonnet,Apache-2.0,2017-04-03 11:34:35.000,2023-02-23 15:39:15.000000,2023-02-23 15:39:10,857,5.0,1352,428.0,79.0,33.0,156.0,9523,TensorFlow-based neural network library.,56.0,33,True,2022-12-15 16:54:01.069,2.0.1,28.0,dm-sonnet,conda-forge/sonnet,,,['tensorflow'],1056.0,1003.0,https://pypi.org/project/dm-sonnet,2022-12-15 16:54:01.069,53.0,27447.0,27966.0,https://anaconda.org/conda-forge/sonnet,2020-11-14 18:13:23.843,20765.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
159,ivy,unifyai/ivy,ml-frameworks,,https://github.com/unifyai/ivy,https://github.com/unifyai/ivy,Apache-2.0,2021-01-19 08:37:25.000,2023-03-09 15:31:52.000000,2023-03-09 15:13:29,11072,2060.0,3276,55.0,5708.0,1038.0,5258.0,9320,The Unified Machine Learning Framework.,809.0,33,True,2022-06-01 09:22:21.000,1.1.10,20.0,ivy-core,,,,,6.0,,https://pypi.org/project/ivy-core,2022-06-01 09:22:21.000,6.0,326.0,326.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
160,Ludwig,ludwig-ai/ludwig,ml-frameworks,,https://github.com/ludwig-ai/ludwig,https://github.com/ludwig-ai/ludwig,Apache-2.0,2018-12-27 23:58:12.000,2023-03-09 06:36:46.000000,2023-03-09 06:36:44,3381,277.0,1030,182.0,2278.0,261.0,686.0,8788,Data-centric declarative deep learning framework.,131.0,33,True,2023-03-04 17:04:00.423,0.7.2,36.0,ludwig,,,,['tensorflow'],167.0,158.0,https://pypi.org/project/ludwig,2022-10-28 19:19:00.519,9.0,3010.0,3010.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
161,imageai,OlafenwaMoses/ImageAI,image,,https://github.com/OlafenwaMoses/ImageAI,https://github.com/OlafenwaMoses/ImageAI,MIT,2018-03-19 23:12:33.000,2023-03-03 22:50:09.000000,2023-03-03 22:50:09,374,64.0,2041,282.0,92.0,298.0,437.0,7588,A python library built to empower developers to build applications and systems with self-contained Computer Vision..,17.0,33,True,2023-01-02 17:10:24.749,3.0.3,13.0,imageai,conda-forge/imageai,,,,1301.0,1283.0,https://pypi.org/project/imageai,2023-01-02 17:10:24.749,18.0,9859.0,24096.0,https://anaconda.org/conda-forge/imageai,2021-04-30 19:03:25.297,5037.0,,,,,2.0,830751.0,,,,,,,,,,,,,,,,,,,
162,tensorboardX,lanpa/tensorboardX,ml-experiments,,https://github.com/lanpa/tensorboardX,https://github.com/lanpa/tensorboardX,MIT,2017-06-13 13:54:19.000,2023-02-28 13:18:43.000000,2023-02-28 13:18:43,505,9.0,871,87.0,249.0,77.0,370.0,7545,"tensorboard for pytorch (and chainer, mxnet, numpy, ...).",75.0,33,True,2022-06-05 11:53:54.000,2.5.1,19.0,tensorboardX,conda-forge/tensorboardx,,,,28236.0,27304.0,https://pypi.org/project/tensorboardX,2022-06-05 11:53:54.000,932.0,1310083.0,1325957.0,https://anaconda.org/conda-forge/tensorboardx,2022-06-07 21:45:23.917,983893.0,,,,,2.0,368.0,,,,,,,,,,,,,,,,,,,
163,SpeechRecognition,Uberi/speech_recognition,audio,,https://github.com/Uberi/speech_recognition,https://github.com/Uberi/speech_recognition,BSD-3-Clause,2014-04-23 04:53:54.000,2023-03-06 14:29:07.000000,2023-01-12 15:29:53,432,16.0,2212,283.0,124.0,277.0,298.0,6866,"Speech recognition module for Python, supporting several engines and APIs, online and offline.",49.0,33,True,2023-01-10 12:12:46.000,3.9.0,53.0,SpeechRecognition,conda-forge/speechrecognition,,,,755.0,,https://pypi.org/project/SpeechRecognition,2022-12-04 12:47:02.703,755.0,430306.0,432310.0,https://anaconda.org/conda-forge/speechrecognition,2022-12-04 16:43:22.494,158347.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
164,Hyperopt,hyperopt/hyperopt,hyperopt,,https://github.com/hyperopt/hyperopt,https://github.com/hyperopt/hyperopt,BSD-3-Clause,2011-09-06 22:24:59.000,2023-02-06 14:10:33.000000,2021-11-29 10:21:36,1194,,1009,126.0,261.0,390.0,243.0,6618,Distributed Asynchronous Hyperparameter Optimization in Python.,93.0,33,False,2021-11-17 10:05:44.000,0.2.7,13.0,hyperopt,conda-forge/hyperopt,,,,9834.0,9366.0,https://pypi.org/project/hyperopt,2021-11-17 10:05:44.000,468.0,1720993.0,1733308.0,https://anaconda.org/conda-forge/hyperopt,2022-04-30 16:43:00.797,665036.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
165,einops,arogozhnikov/einops,ml-frameworks,,https://github.com/arogozhnikov/einops,https://github.com/arogozhnikov/einops,MIT,2018-09-22 00:45:08.000,2023-03-08 06:51:26.000000,2023-01-18 22:02:03,545,15.0,287,63.0,80.0,37.0,100.0,6469,"Deep learning operations reinvented (for pytorch, tensorflow, jax and others).",22.0,33,True,2022-11-09 20:33:53.191,0.6.0,9.0,einops,conda-forge/einops,,,,8316.0,8030.0,https://pypi.org/project/einops,2022-11-09 20:33:53.191,286.0,2772112.0,2773957.0,https://anaconda.org/conda-forge/einops,2022-12-09 15:39:26.809,77495.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
166,Autograd,HIPS/autograd,others,,https://github.com/HIPS/autograd,https://github.com/HIPS/autograd,MIT,2014-11-24 15:50:23.000,2022-10-03 07:57:46.067000,2022-09-29 07:04:22,1382,,846,218.0,209.0,170.0,227.0,6216,Efficiently computes derivatives of numpy code.,52.0,33,True,2017-08-24 17:00:41.000,1.1.13,26.0,autograd,conda-forge/autograd,,,,5075.0,4786.0,https://pypi.org/project/autograd,2022-09-29 07:11:01.873,289.0,1162606.0,1166297.0,https://anaconda.org/conda-forge/autograd,2022-10-03 07:57:46.067,291600.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
167,H2O-3,h2oai/h2o-3,distributed-ml,,https://github.com/h2oai/h2o-3,https://github.com/h2oai/h2o-3,Apache-2.0,2014-03-03 16:08:07.000,2023-03-09 15:14:53.000000,2023-03-09 13:37:18,31716,193.0,1943,393.0,6438.0,210.0,,6169,"H2O is an Open Source, Distributed, Fast & Scalable Machine Learning Platform: Deep Learning, Gradient Boosting (GBM)..",240.0,33,True,,,140.0,h2o,,,,,80.0,,https://pypi.org/project/h2o,2023-02-08 23:36:45.469,80.0,397896.0,397896.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
168,OpenNMT,OpenNMT/OpenNMT-py,nlp,,https://github.com/OpenNMT/OpenNMT-py,https://github.com/OpenNMT/OpenNMT-py,MIT,2017-02-22 19:01:50.000,2023-03-08 19:46:17.000000,2023-03-08 19:46:17,2712,30.0,2163,168.0,960.0,23.0,1345.0,5929,Open Source Neural Machine Translation in PyTorch.,186.0,33,True,2023-02-06 17:50:06.050,3.0.4,38.0,OpenNMT-py,,,,['pytorch'],182.0,173.0,https://pypi.org/project/OpenNMT-py,2022-12-19 11:45:01.363,9.0,6270.0,6270.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
169,Chainer,chainer/chainer,ml-frameworks,,https://github.com/chainer/chainer,https://github.com/chainer/chainer,MIT,2015-06-05 05:50:37.000,2022-10-17 02:32:13.000000,2022-10-17 02:18:00,30611,,1393,290.0,6586.0,12.0,2030.0,5773,A flexible framework of neural networks for deep learning.,324.0,33,True,2022-06-29 08:19:03.000,7.8.1.post1,111.0,chainer,conda-forge/chainer,,,,3352.0,2951.0,https://pypi.org/project/chainer,2022-01-05 05:33:36.000,401.0,21155.0,21494.0,https://anaconda.org/conda-forge/chainer,2022-01-21 17:09:00.786,12566.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
170,triton,openai/triton,model-serialisation,,https://github.com/openai/triton,https://github.com/openai/triton,MIT,2014-08-30 17:07:16.000,2023-03-09 08:19:30.000000,2023-03-09 02:25:38,737,156.0,518,122.0,802.0,143.0,319.0,5630,Development repository for the Triton language and compiler.,90.0,33,True,2023-03-03 02:41:05.821,2.0.0,189.0,triton,,,,,354.0,344.0,https://pypi.org/project/triton,2022-07-04 00:16:30.000,10.0,569158.0,569158.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
171,speechbrain,speechbrain/speechbrain,audio,,https://github.com/speechbrain/speechbrain,https://github.com/speechbrain/speechbrain,Apache-2.0,2020-04-28 17:48:45.000,2023-03-09 07:58:51.000000,2023-03-09 06:38:31,7784,473.0,1027,116.0,855.0,161.0,741.0,5443,A PyTorch-based Speech Toolkit.,197.0,33,True,2022-08-29 16:28:12.336,0.5.13,12.0,speechbrain,,,,['pytorch'],533.0,526.0,https://pypi.org/project/speechbrain,2022-08-29 16:28:12.336,7.0,51692.0,51692.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
172,InterpretML,interpretml/interpret,interpretability,,https://github.com/interpretml/interpret,https://github.com/interpretml/interpret,MIT,2019-05-03 05:47:52.000,2023-03-09 08:42:11.000000,2023-03-09 08:41:33,2275,84.0,645,145.0,66.0,96.0,281.0,5331,Fit interpretable models. Explain blackbox machine learning.,36.0,33,True,2022-11-19 20:49:29.000,0.3.0,38.0,interpret,,,,['jupyter'],386.0,365.0,https://pypi.org/project/interpret,2022-11-18 02:00:00.498,21.0,72273.0,72273.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
173,BentoML,bentoml/BentoML,model-serialisation,,https://github.com/bentoml/BentoML,https://github.com/bentoml/BentoML,Apache-2.0,2019-04-02 01:39:27.000,2023-03-09 12:26:19.000000,2023-03-08 22:25:04,2296,159.0,534,59.0,2629.0,158.0,698.0,4610,Unified Model Serving Framework.,146.0,33,True,2023-02-16 01:31:55.000,1.0.15,98.0,bentoml,,,,,896.0,888.0,https://pypi.org/project/bentoml,2023-02-15 22:44:00.659,8.0,39189.0,39225.0,,,,,,,,1.0,1722.0,,,,,,,,,,,,,,,,,,,
174,mlpack,mlpack/mlpack,ml-frameworks,,https://github.com/mlpack/mlpack,https://github.com/mlpack/mlpack,BSD-3-Clause,2014-12-17 18:16:59.000,2023-03-08 14:14:34.000000,2023-03-08 14:14:34,28623,212.0,1483,183.0,1935.0,48.0,1479.0,4300,"mlpack: a fast, header-only C++ machine learning library.",299.0,33,True,2022-12-29 16:55:50.798,4.0.1,42.0,mlpack,conda-forge/mlpack,,,,1.0,,https://pypi.org/project/mlpack,2022-12-29 16:55:50.798,1.0,3892.0,6235.0,https://anaconda.org/conda-forge/mlpack,2022-12-30 21:56:55.663,131245.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
175,ClearML,allegroai/clearml,ml-experiments,,https://github.com/allegroai/clearml,https://github.com/allegroai/clearml,Apache-2.0,2019-06-10 08:18:32.000,2023-03-09 07:04:28.000000,2023-03-08 19:45:46,2011,105.0,563,85.0,190.0,359.0,387.0,4167,"ClearML - Auto-Magical CI/CD to streamline your ML workflow. Experiment Manager, MLOps and Data-Management.",73.0,33,True,2023-03-08 21:04:01.341,1.9.3,116.0,clearml,,allegroai/trains,,,456.0,445.0,https://pypi.org/project/clearml,2023-01-25 17:36:00.225,11.0,222145.0,222831.0,,,,https://hub.docker.com/r/allegroai/trains,2020-10-05 10:16:46.865671,,30170.0,2.0,761.0,,,,,,,,,,,,,,,,,,,
176,Captum,pytorch/captum,interpretability,,https://github.com/pytorch/captum,https://github.com/pytorch/captum,BSD-3-Clause,2019-08-27 15:34:41.000,2023-03-06 22:39:28.000000,2023-02-03 22:05:33,1003,18.0,405,215.0,690.0,152.0,305.0,3792,Model interpretability and understanding for PyTorch.,98.0,33,True,2022-12-28 01:14:50.000,0.6.0,9.0,captum,conda-forge/captum,,,['pytorch'],1044.0,1002.0,https://pypi.org/project/captum,2022-12-27 23:25:01.082,42.0,140873.0,141277.0,https://anaconda.org/conda-forge/captum,2023-02-15 03:32:14.724,6072.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
177,Dedupe,dedupeio/dedupe,nlp,,https://github.com/dedupeio/dedupe,https://github.com/dedupeio/dedupe,MIT,2012-04-20 14:57:36.000,2023-02-17 16:35:10.000000,2023-02-17 16:34:52,3273,55.0,501,119.0,356.0,69.0,728.0,3663,"A python library for accurate and scalable fuzzy matching, record deduplication and entity-resolution.",69.0,33,True,2023-02-17 16:58:05.493,2.0.23,174.0,dedupe,conda-forge/dedupe,,,,316.0,267.0,https://pypi.org/project/dedupe,2023-01-18 18:01:10.230,49.0,133404.0,135054.0,https://anaconda.org/conda-forge/dedupe,2022-12-12 17:16:06.331,24762.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
