,name,github_id,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_dependent_project_count,brew_id,apt_id,yum_id,updated_github_id,snap_id,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,gitlab_id,gitlab_url
122,Prophet,facebook/prophet,,time-series-data,https://github.com/facebook/prophet,https://github.com/facebook/prophet,MIT,2016-11-16 01:50:08.000000,2021-04-07 10:12:35.000000,2021-04-03 22:03:28.000000,3587,50.0,1511.0,12503,651.0,Tool for producing high quality forecasts for time series data that has multiple seasonality with linear or non-linear..,129.0,29,True,2021-04-02 23:45:16.000000,1.0,14.0,fbprophet,,,,,150.0,,https://pypi.org/project/fbprophet,2020-09-05 16:12:50.000000,150.0,795580.0,795591.0,,,,,,,,1.0,576.0,,,,,,,,,,,,,,,,,,,,,
123,horovod,horovod/horovod,,distributed-ml,https://github.com/horovod/horovod,https://github.com/horovod/horovod,Apache-2.0,2017-08-09 19:39:59.000000,2021-04-08 14:10:39.000000,2021-04-08 14:10:36.000000,1790,229.0,1530.0,11068,904.0,"Distributed training framework for TensorFlow, Keras, PyTorch, and Apache MXNet.",114.0,29,True,2021-02-15 20:51:41.000000,0.21.3,64.0,horovod,,,,,388.0,348.0,https://pypi.org/project/horovod,2021-02-15 20:51:41.000000,40.0,54588.0,54588.0,,,,,,,,2.0,,,stable/horovod,,,,,,,,,,,,,,,,,,,
124,PyTorch Geometric,rusty1s/pytorch_geometric,,graph,https://github.com/rusty1s/pytorch_geometric,https://github.com/rusty1s/pytorch_geometric,MIT,2017-10-06 16:03:03.000000,2021-04-06 14:03:31.000000,2021-04-06 14:03:29.000000,1820,749.0,1174.0,10657,4348.0,Geometric Deep Learning Extension Library for PyTorch.,155.0,29,True,2020-12-02 14:57:09.000000,1.6.3,25.0,torch-geometric,,,,['pytorch'],24.0,,https://pypi.org/project/torch-geometric,2020-11-27 07:18:41.000000,24.0,35635.0,35635.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
125,Lime,marcotcr/lime,,interpretability,https://github.com/marcotcr/lime,https://github.com/marcotcr/lime,BSD-2-Clause,2016-03-15 22:18:10.000000,2021-02-04 08:58:12.000000,2021-01-12 16:12:17.000000,1402,63.0,442.0,8612,508.0,Lime: Explaining the predictions of any machine learning classifier.,57.0,29,True,2020-04-03 22:05:03.000000,0.2.0.0,38.0,lime,conda-forge/lime,,,,1296.0,1168.0,https://pypi.org/project/lime,2020-06-26 21:38:15.000000,128.0,310237.0,311554.0,https://anaconda.org/conda-forge/lime,2020-06-28 01:02:41.538000,68527.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
126,Annoy,spotify/annoy,,nn-search,https://github.com/spotify/annoy,https://github.com/spotify/annoy,Apache-2.0,2013-04-01 20:29:40.000000,2021-03-01 19:06:27.000000,2020-12-03 18:21:18.000000,903,37.0,269.0,8314,785.0,Approximate Nearest Neighbors in C++/Python optimized for memory usage and loading/saving to disk.,68.0,29,True,2020-09-18 16:07:59.000000,1.17.0,43.0,annoy,,,,,1877.0,1517.0,https://pypi.org/project/annoy,2020-09-18 16:07:59.000000,360.0,405094.0,405094.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
127,TPOT,EpistasisLab/tpot,,hyperopt,https://github.com/EpistasisLab/tpot,https://github.com/EpistasisLab/tpot,LGPL-3.0,2015-11-03 21:08:40.000000,2021-03-17 21:46:35.000000,2021-01-06 15:17:46.000000,1396,214.0,592.0,7940,2368.0,A Python Automated Machine Learning tool that optimizes machine learning pipelines using genetic programming.,108.0,29,False,2021-01-06 15:20:08.000000,0.11.7,60.0,tpot,conda-forge/tpot,,,['sklearn'],982.0,902.0,https://pypi.org/project/tpot,2021-01-06 15:20:08.000000,80.0,33734.0,35796.0,https://anaconda.org/conda-forge/tpot,2021-03-05 04:04:38.005000,113429.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
128,Albumentations,albumentations-team/albumentations,,image,https://github.com/albumentations-team/albumentations,https://github.com/albumentations-team/albumentations,MIT,2018-06-06 03:10:50.000000,2021-04-02 10:55:20.000000,2021-04-02 10:55:20.000000,974,183.0,248.0,7647,628.0,Fast image augmentation library and an easy-to-use wrapper around other libraries. Documentation:..,76.0,29,True,2020-11-29 14:30:07.000000,0.5.2,44.0,albumentations,conda-forge/albumentations,,,['pytorch'],3325.0,3197.0,https://pypi.org/project/albumentations,2020-11-29 14:30:07.000000,128.0,109877.0,110640.0,https://anaconda.org/conda-forge/albumentations,2020-11-29 15:51:47.610000,16798.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
129,TextBlob,sloria/TextBlob,,nlp,https://github.com/sloria/TextBlob,https://github.com/sloria/TextBlob,MIT,2013-06-30 18:29:18.000000,2021-03-22 12:19:42.000000,2021-03-22 12:18:30.000000,995,85.0,150.0,7607,535.0,"Simple, Pythonic, text processing--Sentiment analysis, part-of-speech tagging, noun phrase extraction, translation,..",34.0,29,True,2019-02-24 23:03:17.000000,0.15.3,55.0,textblob,conda-forge/textblob,,,,13649.0,11157.0,https://pypi.org/project/textblob,2019-02-24 23:03:17.000000,2492.0,405896.0,407983.0,https://anaconda.org/conda-forge/textblob,2019-02-24 23:32:55.233000,116885.0,,,,,2.0,90.0,,,,,,,,,,,,,,,,,,,,,
130,MoviePy,Zulko/moviepy,,image,https://github.com/Zulko/moviepy,https://github.com/Zulko/moviepy,MIT,2013-08-12 09:39:28.000000,2021-04-06 14:58:15.000000,2021-04-06 14:58:15.000000,1022,337.0,717.0,7423,1014.0,Video editing with Python.,137.0,29,True,2020-05-07 16:29:35.000000,1.0.3,84.0,moviepy,conda-forge/moviepy,,,,7875.0,6745.0,https://pypi.org/project/moviepy,2020-10-05 00:26:29.000000,1130.0,291216.0,292950.0,https://anaconda.org/conda-forge/moviepy,2020-02-23 19:57:49.975000,78048.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
131,pandas-profiling,pandas-profiling/pandas-profiling,,data-viz,https://github.com/pandas-profiling/pandas-profiling,https://github.com/pandas-profiling/pandas-profiling,MIT,2016-01-09 23:47:55.000000,2021-04-08 11:51:15.000000,2021-04-08 11:29:13.000000,1049,72.0,382.0,7062,784.0,Create HTML profiling reports from pandas DataFrame objects.,75.0,29,True,2021-02-20 14:18:35.000000,2.11.0,27.0,pandas-profiling,conda-forge/pandas-profiling,,,"['jupyter', 'pandas']",3721.0,3561.0,https://pypi.org/project/pandas-profiling,2021-02-07 23:45:05.000000,160.0,339067.0,341128.0,https://anaconda.org/conda-forge/pandas-profiling,2021-02-20 16:48:07.057000,115466.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
132,tensorboardX,lanpa/tensorboardX,,ml-experiments,https://github.com/lanpa/tensorboardX,https://github.com/lanpa/tensorboardX,MIT,2017-06-13 13:54:19.000000,2021-04-06 13:33:53.253000,2021-04-03 15:54:51.000000,795,63.0,355.0,6892,468.0,"tensorboard for pytorch (and chainer, mxnet, numpy, ...).",65.0,29,True,2020-07-05 17:54:10.000000,2.0,13.0,tensorboardX,conda-forge/tensorboardx,,,,12521.0,11187.0,https://pypi.org/project/tensorboardX,2020-07-05 16:22:14.000000,1334.0,488054.0,496702.0,https://anaconda.org/conda-forge/tensorboardx,2021-04-06 13:33:53.253000,337024.0,,,,,2.0,317.0,,,,,,,,,,,,,,,,,,,,,
133,Modin,modin-project/modin,,data-containers,https://github.com/modin-project/modin,https://github.com/modin-project/modin,Apache-2.0,2018-06-21 21:35:05.000000,2021-04-08 13:59:44.000000,2021-04-07 13:15:59.000000,413,495.0,1193.0,5942,1342.0,Modin: Speed up your Pandas workflows by changing a single line of code.,75.0,29,True,2021-03-16 02:04:13.000000,0.9.1,37.0,modin,,,,['pandas'],348.0,330.0,https://pypi.org/project/modin,2021-03-04 23:04:25.000000,18.0,109742.0,115662.0,,,,,,,,2.0,195392.0,,,,,,,,,,,,,,,,,,,,,
134,sentence-transformers,UKPLab/sentence-transformers,,nlp,https://github.com/UKPLab/sentence-transformers,https://github.com/UKPLab/sentence-transformers,Apache-2.0,2019-07-24 10:53:51.000000,2021-04-05 05:16:18.000000,2021-04-05 05:16:18.000000,870,369.0,416.0,4645,704.0,Sentence Embeddings with BERT & XLNet.,44.0,29,True,2021-04-01 06:35:11.000000,1.0.4,33.0,sentence-transformers,,,,['pytorch'],846.0,846.0,https://pypi.org/project/sentence-transformers,2021-03-22 08:13:41.000000,0.0,937895.0,937895.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
135,PyOD,yzhao062/pyod,,others,https://github.com/yzhao062/pyod,https://github.com/yzhao062/pyod,BSD-2-Clause,2017-10-03 20:29:04.000000,2021-03-15 01:20:52.000000,2021-02-18 15:48:37.000000,880,109.0,85.0,4344,1255.0,(JMLR'19) A Python Toolbox for Scalable Outlier Detection (Anomaly Detection).,23.0,29,True,2021-02-18 15:53:13.000000,0.8.7,65.0,pyod,,,,,566.0,560.0,https://pypi.org/project/pyod,2021-02-18 15:53:13.000000,6.0,146283.0,146283.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
136,TinyDB,msiemens/tinydb,,data-containers,https://github.com/msiemens/tinydb,https://github.com/msiemens/tinydb,MIT,2013-07-12 23:31:13.000000,2021-04-07 21:34:01.000000,2021-03-02 07:16:50.000000,367,10.0,244.0,4143,609.0,TinyDB is a lightweight document oriented database optimized for your happiness :).,63.0,29,True,2021-02-11 19:31:26.000000,4.4.0,59.0,tinydb,conda-forge/tinydb,,,,1118.0,,https://pypi.org/project/tinydb,2021-02-11 19:31:24.000000,1118.0,265308.0,267228.0,https://anaconda.org/conda-forge/tinydb,2021-02-11 21:20:33.462000,111414.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
137,kaggle,Kaggle/kaggle-api,,ml-experiments,https://github.com/Kaggle/kaggle-api,https://github.com/Kaggle/kaggle-api,Apache-2.0,2018-01-25 03:02:39.000000,2021-03-19 16:43:36.000000,2021-03-15 15:49:05.000000,792,172.0,115.0,3956,145.0,Official Kaggle API.,36.0,29,True,2021-03-13 00:50:03.000000,1.5.12,48.0,kaggle,conda-forge/kaggle,,,,5554.0,4990.0,https://pypi.org/project/kaggle,2021-03-13 00:50:03.000000,564.0,157674.0,159876.0,https://anaconda.org/conda-forge/kaggle,2021-03-16 16:09:03.613000,50659.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
138,Kedro,quantumblacklabs/kedro,,data-pipelines,https://github.com/quantumblacklabs/kedro,https://github.com/quantumblacklabs/kedro,Apache-2.0,2019-04-18 10:29:56.000000,2021-04-08 03:05:02.000000,2021-04-06 17:40:47.000000,424,77.0,381.0,3672,1199.0,"A Python framework for creating reproducible, maintainable and modular data science code.",102.0,29,True,2021-03-15 18:11:52.000000,0.17.2,26.0,kedro,,,,,458.0,442.0,https://pypi.org/project/kedro,2021-03-15 18:11:52.000000,16.0,128325.0,128325.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
139,sacred,IDSIA/sacred,,ml-experiments,https://github.com/IDSIA/sacred,https://github.com/IDSIA/sacred,MIT,2014-03-31 18:05:29.000000,2021-03-22 18:11:21.000000,2021-02-25 06:50:58.000000,314,92.0,403.0,3402,1303.0,"Sacred is a tool to help you configure, organize, log and reproduce experiments developed at IDSIA.",92.0,29,True,2020-12-14 15:21:05.000000,0.8.2,27.0,sacred,,,,,1017.0,863.0,https://pypi.org/project/sacred,2020-12-14 15:21:05.000000,154.0,21671.0,21671.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
140,Dedupe,dedupeio/dedupe,,nlp,https://github.com/dedupeio/dedupe,https://github.com/dedupeio/dedupe,MIT,2012-04-20 14:57:36.000000,2021-03-24 15:27:24.000000,2021-03-24 15:27:24.000000,423,60.0,579.0,2972,2807.0,"A python library for accurate and scalable fuzzy matching, record deduplication and entity-resolution.",56.0,29,True,2021-02-28 20:52:16.000000,2.0.7,158.0,dedupe,,,,,257.0,179.0,https://pypi.org/project/dedupe,2021-02-28 20:52:16.000000,78.0,96014.0,96014.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
141,dbt,fishtown-analytics/dbt,,data-pipelines,https://github.com/fishtown-analytics/dbt,https://github.com/fishtown-analytics/dbt,Apache-2.0,2016-03-10 02:38:00.000000,2021-04-08 03:22:12.000000,2021-04-06 18:05:17.000000,547,324.0,1509.0,2784,2481.0,dbt (data build tool) enables data analysts and engineers to transform their data using the same practices that..,140.0,29,True,2021-03-31 18:19:23.000000,0.19.1,150.0,dbt,conda-forge/dbt,,,,261.0,243.0,https://pypi.org/project/dbt,2021-03-31 17:48:44.000000,18.0,316448.0,319451.0,https://anaconda.org/conda-forge/dbt,2020-05-14 13:55:32.153000,159211.0,,,,,2.0,,,,,,,,,,dbt,,,,,,,,,,,,
142,Koalas,databricks/koalas,,data-containers,https://github.com/databricks/koalas,https://github.com/databricks/koalas,Apache-2.0,2019-01-03 21:46:54.000000,2021-04-08 12:49:14.000000,2021-04-08 04:59:25.000000,304,109.0,439.0,2736,1528.0,Koalas: pandas API on Apache Spark.,50.0,29,True,2021-03-08 10:28:06.000000,1.7.0,44.0,koalas,conda-forge/koalas,,,"['spark', 'pandas']",86.0,84.0,https://pypi.org/project/koalas,2021-03-08 10:28:06.000000,2.0,1943942.0,1947598.0,https://anaconda.org/conda-forge/koalas,2021-03-09 01:46:58.770000,83211.0,,,,,2.0,996.0,,,,,,,,,,,,,,,,,,,,,
143,VisPy,vispy/vispy,,data-viz,https://github.com/vispy/vispy,https://github.com/vispy/vispy,BSD-3-Clause,2013-03-21 18:43:22.000000,2021-03-16 16:52:55.000000,2021-03-15 18:34:47.000000,541,354.0,817.0,2619,6471.0,High-performance interactive 2D/3D data visualization library.,149.0,29,True,2020-12-14 15:55:00.000000,0.6.6,16.0,vispy,conda-forge/vispy,,,['jupyter'],606.0,484.0,https://pypi.org/project/vispy,2020-11-28 02:55:50.000000,122.0,29511.0,32849.0,https://anaconda.org/conda-forge/vispy,2021-01-13 03:28:46.609000,136788.0,,,,,2.0,,,,vispy,https://www.npmjs.com/package/vispy,2020-03-15 14:39:41.516000,,82.0,,,,,,,,,,,,,,
144,mrjob,Yelp/mrjob,,data-pipelines,https://github.com/Yelp/mrjob,https://github.com/Yelp/mrjob,Apache-2.0,2010-10-13 18:35:21.000000,2021-03-31 18:37:58.000000,2020-11-16 22:20:52.000000,590,202.0,1089.0,2536,8622.0,Run MapReduce jobs on Hadoop or Amazon Web Services.,142.0,29,True,2020-09-17 22:26:01.000000,0.7.4,60.0,mrjob,conda-forge/mrjob,,,,825.0,713.0,https://pypi.org/project/mrjob,2020-09-17 22:26:01.000000,112.0,108342.0,114507.0,https://anaconda.org/conda-forge/mrjob,2020-12-24 22:44:29.424000,339083.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
145,PyQtGraph,pyqtgraph/pyqtgraph,,data-viz,https://github.com/pyqtgraph/pyqtgraph,https://github.com/pyqtgraph/pyqtgraph,MIT,2013-09-12 07:18:21.000000,2021-04-08 13:40:30.000000,2021-04-07 01:52:46.000000,825,279.0,525.0,2362,2620.0,Fast data visualization and GUI tools for scientific / engineering applications.,189.0,29,True,2021-04-07 01:54:38.000000,pyqtgraph-0.12.1,14.0,pyqtgraph,conda-forge/pyqtgraph,,,,890.0,,https://pypi.org/project/pyqtgraph,2021-04-07 02:34:28.000000,890.0,50378.0,53736.0,https://anaconda.org/conda-forge/pyqtgraph,2021-04-07 05:35:51.854000,171268.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
146,GPyTorch,cornellius-gp/gpytorch,,probabilistics,https://github.com/cornellius-gp/gpytorch,https://github.com/cornellius-gp/gpytorch,MIT,2017-06-09 14:48:20.000000,2021-04-06 17:34:16.000000,2021-04-05 19:41:08.000000,336,208.0,679.0,2344,3389.0,A highly efficient and modular implementation of Gaussian Processes in PyTorch.,76.0,29,True,2021-02-23 14:34:28.000000,1.4.0,25.0,gpytorch,,,,['pytorch'],262.0,254.0,https://pypi.org/project/gpytorch,2021-01-19 22:09:01.000000,8.0,72896.0,72896.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
147,NMSLIB,nmslib/nmslib,,nn-search,https://github.com/nmslib/nmslib,https://github.com/nmslib/nmslib,Apache-2.0,2013-07-10 11:06:06.000000,2021-03-16 02:11:45.000000,2021-03-16 02:11:39.000000,339,41.0,322.0,2337,1503.0,Non-Metric Space Library (NMSLIB): An efficient similarity search library and a toolkit for evaluation of k-NN methods..,44.0,29,True,2021-02-03 16:40:09.000000,2.1.1,32.0,nmslib,conda-forge/nmslib,,,,401.0,349.0,https://pypi.org/project/nmslib,2021-02-03 00:02:08.000000,52.0,65380.0,67181.0,https://anaconda.org/conda-forge/nmslib,2021-01-08 16:19:07.762000,21619.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
148,hmmlearn,hmmlearn/hmmlearn,,probabilistics,https://github.com/hmmlearn/hmmlearn,https://github.com/hmmlearn/hmmlearn,BSD-3-Clause,2014-03-23 10:33:09.000000,2021-02-05 09:47:49.000000,2021-02-05 09:47:44.000000,647,67.0,279.0,2224,355.0,"Hidden Markov Models in Python, with scikit-learn like API.",32.0,29,True,2021-02-03 14:33:20.000000,0.2.5,7.0,hmmlearn,conda-forge/hmmlearn,,,['sklearn'],1136.0,930.0,https://pypi.org/project/hmmlearn,2021-02-03 14:32:44.000000,206.0,176648.0,179148.0,https://anaconda.org/conda-forge/hmmlearn,2021-02-04 16:23:17.046000,72501.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
149,pandas-datareader,pydata/pandas-datareader,,data-loading,https://github.com/pydata/pandas-datareader,https://github.com/pydata/pandas-datareader,BSD-3-Clause,2015-01-15 00:34:19.000000,2021-04-07 09:06:37.000000,2020-12-31 11:58:23.000000,521,86.0,370.0,1949,764.0,Extract data from a wide range of Internet sources into a pandas DataFrame.,77.0,29,True,2020-07-10 10:04:14.000000,0.9.0,21.0,pandas-datareader,conda-forge/pandas-datareader,,,['pandas'],10057.0,8651.0,https://pypi.org/project/pandas-datareader,2020-07-10 10:04:14.000000,1406.0,214295.0,216609.0,https://anaconda.org/conda-forge/pandas-datareader,2021-03-16 22:58:42.079000,111084.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
150,ipyparallel,ipython/ipyparallel,,distributed-ml,https://github.com/ipython/ipyparallel,https://github.com/ipython/ipyparallel,BSD-3-Clause,2015-04-09 07:43:55.000000,2021-03-25 14:31:17.000000,2021-02-22 12:08:33.000000,768,146.0,107.0,1930,1830.0,Interactive Parallel Computing in Python.,97.0,29,True,2020-05-05 18:42:38.000000,6.3.0,21.0,ipyparallel,conda-forge/ipyparallel,,,['jupyter'],1965.0,1475.0,https://pypi.org/project/ipyparallel,2020-05-05 18:42:38.000000,490.0,112854.0,119737.0,https://anaconda.org/conda-forge/ipyparallel,2021-01-22 17:12:52.539000,412987.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
151,ImageHash,JohannesBuchner/imagehash,,image,https://github.com/JohannesBuchner/imagehash,https://github.com/JohannesBuchner/imagehash,BSD-2-Clause,2013-03-02 23:32:48.000000,2021-03-25 13:32:22.000000,2021-01-03 14:55:15.000000,255,22.0,74.0,1903,184.0,A Python Perceptual Image Hashing Module.,17.0,29,True,2021-03-25 13:49:48.000000,4.1.0,17.0,ImageHash,conda-forge/imagehash,,,,2818.0,2286.0,https://pypi.org/project/ImageHash,2020-11-19 14:54:24.000000,532.0,593580.0,595676.0,https://anaconda.org/conda-forge/imagehash,2020-11-19 18:20:49.964000,111124.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
152,HoloViews,holoviz/holoviews,,data-viz,https://github.com/holoviz/holoviews,https://github.com/holoviz/holoviews,BSD-3-Clause,2014-05-07 16:59:22.000000,2021-04-08 13:54:50.000000,2021-04-08 12:59:54.000000,308,707.0,1840.0,1849,10162.0,"With Holoviews, your data visualizes itself.",102.0,29,True,2021-04-08 13:54:50.000000,1.14.3,70.0,holoviews,conda-forge/holoviews,,,['jupyter'],170.0,,https://pypi.org/project/holoviews,2021-04-08 13:54:50.000000,170.0,74873.0,88690.0,https://anaconda.org/conda-forge/holoviews,2021-03-02 20:37:26.420000,459758.0,,,,,2.0,,,,@pyviz/jupyterlab_pyviz,https://www.npmjs.com/package/@pyviz/jupyterlab_pyviz,2020-05-24 13:49:54.205000,,6025.0,,,,,,,,,,,,,,
153,hdbscan,scikit-learn-contrib/hdbscan,,others,https://github.com/scikit-learn-contrib/hdbscan,https://github.com/scikit-learn-contrib/hdbscan,BSD-3-Clause,2015-04-22 13:32:37.000000,2021-04-07 15:55:02.000000,2021-04-07 15:55:02.000000,339,225.0,146.0,1847,884.0,A high performance implementation of HDBSCAN clustering.,69.0,29,True,2021-02-03 20:21:02.000000,0.8.27,43.0,hdbscan,conda-forge/hdbscan,,,['sklearn'],921.0,797.0,https://pypi.org/project/hdbscan,2021-02-03 20:21:02.000000,124.0,203724.0,214588.0,https://anaconda.org/conda-forge/hdbscan,2021-02-14 03:07:15.749000,619269.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
154,Lifelines,CamDavidsonPilon/lifelines,,medical-data,https://github.com/CamDavidsonPilon/lifelines,https://github.com/CamDavidsonPilon/lifelines,MIT,2013-08-28 00:16:42.000000,2021-04-06 18:57:53.837000,2021-04-06 15:57:45.000000,418,195.0,598.0,1600,2103.0,Survival analysis in Python.,92.0,29,True,2021-04-06 15:58:34.000000,0.25.11,154.0,lifelines,conda-forge/lifelines,,,,662.0,536.0,https://pypi.org/project/lifelines,2021-02-05 04:36:18.000000,126.0,246703.0,249066.0,https://anaconda.org/conda-forge/lifelines,2021-04-06 18:57:53.837000,137086.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
155,pyLDAvis,bmabey/pyLDAvis,,interpretability,https://github.com/bmabey/pyLDAvis,https://github.com/bmabey/pyLDAvis,BSD-3-Clause,2015-04-09 22:48:03.000000,2021-03-27 19:16:59.000000,2021-03-24 13:03:31.000000,302,75.0,72.0,1431,240.0,Python library for interactive topic model visualization. Port of the R LDAvis package.,32.0,29,True,2021-03-24 13:05:21.000000,3.3.1,24.0,pyldavis,conda-forge/pyldavis,,,['jupyter'],2153.0,1955.0,https://pypi.org/project/pyldavis,2021-03-24 12:57:08.000000,198.0,123505.0,124174.0,https://anaconda.org/conda-forge/pyldavis,2021-03-24 15:17:07.309000,22771.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
156,torchaudio,pytorch/audio,,audio,https://github.com/pytorch/audio,https://github.com/pytorch/audio,BSD-2-Clause,2017-05-05 00:38:05.000000,2021-04-08 12:22:48.000000,2021-04-08 00:47:28.000000,296,149.0,304.0,1286,812.0,"Data manipulation and transformation for audio signal processing, powered by PyTorch.",114.0,29,True,2021-03-25 16:30:33.000000,0.8.1,14.0,torchaudio,,,,['pytorch'],2219.0,2201.0,https://pypi.org/project/torchaudio,2021-03-25 16:29:07.000000,18.0,190828.0,190828.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
157,ipyleaflet,jupyter-widgets/ipyleaflet,,geospatial-data,https://github.com/jupyter-widgets/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10.000000,2021-03-11 08:40:09.000000,2021-03-11 08:40:06.000000,290,153.0,256.0,1106,910.0,A Jupyter - Leaflet.js bridge.,63.0,29,True,2021-01-05 16:38:38.000000,0.13.6,70.0,ipyleaflet,conda-forge/ipyleaflet,,,['jupyter'],877.0,777.0,https://pypi.org/project/ipyleaflet,2021-01-05 16:38:38.000000,98.0,30380.0,61361.0,https://anaconda.org/conda-forge/ipyleaflet,2021-01-16 23:51:37.383000,640904.0,,,,,3.0,,,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,2021-01-05 16:30:30.235000,2.0,20119.0,,,,,,,,,,,,,,
158,PyTables,PyTables/PyTables,,data-containers,https://github.com/PyTables/PyTables,https://github.com/PyTables/PyTables,BSD-3-Clause,2011-06-03 19:44:46.000000,2021-03-26 00:08:03.000000,2021-03-20 09:04:48.000000,204,168.0,449.0,1014,3954.0,A Python package to manage extremely large amounts of data.,98.0,29,True,2019-10-30 19:33:37.000000,3.6.1,25.0,tables,conda-forge/pytables,,,,3754.0,,https://pypi.org/project/tables,2019-10-30 19:33:37.000000,3754.0,595107.0,638780.0,https://anaconda.org/conda-forge/pytables,2021-01-14 18:41:06.536000,2445587.0,,,,,2.0,128.0,,,,,,,,,,,,,,,,,,,,,
159,Graphviz,xflr6/graphviz,,data-viz,https://github.com/xflr6/graphviz,https://github.com/xflr6/graphviz,MIT,2014-01-12 17:49:29.000000,2021-03-14 18:19:06.000000,2021-03-14 18:18:52.000000,142,9.0,99.0,958,458.0,Simple Python interface for Graphviz.,15.0,29,True,2020-10-07 09:06:41.000000,0.14.2,47.0,graphviz,,,,,23349.0,18967.0,https://pypi.org/project/graphviz,2020-12-24 16:17:24.000000,4382.0,5765082.0,5765082.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
160,Keras-Preprocessing,keras-team/keras-preprocessing,,others,https://github.com/keras-team/keras-preprocessing,https://github.com/keras-team/keras-preprocessing,MIT,2018-05-30 22:43:36.000000,2021-02-04 19:43:30.000000,2021-02-04 19:43:30.000000,420,93.0,99.0,930,284.0,"Utilities for working with image data, text data, and sequence data.",50.0,29,True,2020-05-14 03:53:47.000000,1.1.2,12.0,keras-preprocessing,conda-forge/keras-preprocessing,,,['tensorflow'],2736.0,,https://pypi.org/project/keras-preprocessing,2020-05-14 03:53:47.000000,2736.0,5424814.0,5450918.0,https://anaconda.org/conda-forge/keras-preprocessing,2021-01-15 12:28:58.923000,887564.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
161,snakemake,snakemake/snakemake,,ml-experiments,https://github.com/snakemake/snakemake,https://github.com/snakemake/snakemake,MIT,2015-10-17 15:43:54.867000,2021-04-08 09:59:46.000000,2021-04-07 08:44:17.000000,201,369.0,222.0,920,4055.0,"This is the development home of the workflow management system Snakemake. For general information, see.",198.0,29,True,2021-04-07 08:44:55.000000,6.1.1,169.0,snakemake,bioconda/snakemake,,,,1071.0,783.0,https://pypi.org/project/snakemake,2021-04-07 08:45:39.000000,288.0,17906.0,22275.0,https://anaconda.org/bioconda/snakemake,2021-04-07 12:24:31.411000,288394.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
162,TensorFlow Transform,tensorflow/transform,,tensorflow-utils,https://github.com/tensorflow/transform,https://github.com/tensorflow/transform,Apache-2.0,2017-02-10 00:36:53.000000,2021-04-08 11:30:07.000000,2021-04-08 11:30:02.000000,169,35.0,122.0,864,628.0,Input pipeline framework.,27.0,29,True,2021-03-25 17:54:01.000000,0.29.0,36.0,tensorflow-transform,,,,['tensorflow'],510.0,426.0,https://pypi.org/project/tensorflow-transform,2021-03-25 17:54:01.000000,84.0,9787318.0,9787318.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
