,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
165,NIPYPE,nipy/nipype,medical-data,,https://github.com/nipy/nipype,https://github.com/nipy/nipype,Apache-2.0,2010-07-22 17:06:49.000,2023-12-06 02:03:46.000000,2023-12-06 02:03:46,14787.0,10.0,506.0,50.0,2274.0,392.0,947.0,706.0,Workflows and interfaces for neuroimaging packages.,251.0,34,True,2023-04-06 12:55:55.544,1.8.6,64.0,nipype,conda-forge/nipype,,,,3977.0,3799.0,https://pypi.org/project/nipype,2023-04-06 12:55:55.544,178.0,93640.0,108350.0,https://anaconda.org/conda-forge/nipype,2023-09-22 18:28:24.915,588410.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
166,DIPY,dipy/dipy,medical-data,,https://github.com/dipy/dipy,https://github.com/dipy/dipy,BSD-3-Clause,2010-02-06 11:43:08.000,2023-12-06 18:03:12.000000,2023-12-06 18:03:11,13561.0,353.0,388.0,51.0,1969.0,151.0,740.0,633.0,"DIPY is the paragon 3D/4D+ imaging library in Python. Contains generic methods for spatial normalization, signal..",153.0,34,True,2023-04-23 23:30:00.533,1.7.0,26.0,dipy,conda-forge/dipy,,,,1061.0,950.0,https://pypi.org/project/dipy,2023-04-23 23:30:00.533,111.0,17376.0,21989.0,https://anaconda.org/conda-forge/dipy,2023-06-16 13:16:19.782,419825.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
167,Face Recognition,ageitgey/face_recognition,image,,https://github.com/ageitgey/face_recognition,https://github.com/ageitgey/face_recognition,MIT,2017-03-03 21:52:39.000,2023-11-06 06:38:09.000000,2022-06-10 09:12:18,238.0,,13248.0,1572.0,224.0,747.0,584.0,50431.0,The worlds simplest facial recognition api for Python and the command line.,54.0,33,False,2020-02-20 14:26:01.000,1.3.0,23.0,face_recognition,conda-forge/face_recognition,,,['pytorch'],82.0,21.0,https://pypi.org/project/face_recognition,2020-02-20 14:26:01.000,61.0,72415.0,72922.0,https://anaconda.org/conda-forge/face_recognition,2023-06-16 19:21:40.721,19199.0,,,,,2.0,1211.0,,,,,,,,,,,,,,,,,,,
168,ColossalAI,hpcaitech/colossalai,distributed-ml,,https://github.com/hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,Apache-2.0,2021-10-28 16:19:44.000,2023-12-07 10:17:31.000000,2023-12-07 06:02:03,2912.0,174.0,3978.0,372.0,3480.0,321.0,1144.0,35519.0,"Making large AI models cheaper, faster and more accessible.",160.0,33,True,2023-11-01 05:57:35.000,0.3.4,34.0,,,,,,279.0,279.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
169,detectron2,facebookresearch/detectron2,image,,https://github.com/facebookresearch/detectron2,https://github.com/facebookresearch/detectron2,Apache-2.0,2019-09-05 21:30:20.000,2023-12-07 06:20:49.000000,2023-12-07 06:15:55,1495.0,9.0,6749.0,384.0,645.0,372.0,3035.0,27415.0,"Detectron2 is a platform for object detection, segmentation and other visual recognition tasks.",261.0,33,True,2021-11-15 22:08:26.000,0.6,10.0,detectron2,conda-forge/detectron2,,,['pytorch'],1500.0,1494.0,https://pypi.org/project/detectron2,2020-02-06 00:35:57.000,6.0,,5234.0,https://anaconda.org/conda-forge/detectron2,2023-11-30 09:37:14.142,214602.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
170,Magenta,magenta/magenta,audio,,https://github.com/magenta/magenta,https://github.com/magenta/magenta,Apache-2.0,2016-05-05 20:10:40.000,2023-12-02 01:16:14.308000,2023-07-11 13:03:36,1421.0,,3721.0,765.0,1132.0,373.0,588.0,18750.0,Magenta: Music and Art Generation with Machine Intelligence.,155.0,33,True,2023-12-02 01:16:14.308,0.1.0,68.0,magenta,,,,['tensorflow'],516.0,478.0,https://pypi.org/project/magenta,2022-08-01 18:23:00.243,38.0,3455.0,3455.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
171,NNI,microsoft/nni,hyperopt,,https://github.com/microsoft/nni,https://github.com/microsoft/nni,MIT,2018-06-01 05:51:44.000,2023-10-30 04:23:19.000000,2023-10-26 05:31:53,3012.0,1.0,1817.0,284.0,3502.0,339.0,1675.0,13436.0,"An open source AutoML toolkit for automate machine learning lifecycle, including feature engineering, neural..",192.0,33,True,2023-09-14 12:12:06.000,3.0,55.0,nni,,,,,556.0,521.0,https://pypi.org/project/nni,2023-09-14 12:22:00.000,35.0,17144.0,17144.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
172,PaddleHub,PaddlePaddle/PaddleHub,others,,https://github.com/PaddlePaddle/PaddleHub,https://github.com/PaddlePaddle/PaddleHub,Apache-2.0,2018-12-21 06:00:48.000,2023-10-18 03:42:44.000000,2023-03-28 11:49:55,2665.0,,2090.0,187.0,1005.0,580.0,711.0,12283.0,"Awesome pre-trained models toolkit based on PaddlePaddle. (400+ models including Image, Text, Audio, Video and Cross-..",69.0,33,True,2023-09-20 10:33:08.000,2.4.0,50.0,paddlehub,,,,['paddle'],1474.0,1468.0,https://pypi.org/project/paddlehub,2023-09-20 10:33:08.000,6.0,5985.0,5996.0,,,,,,,,2.0,664.0,,,,,,,,,,,,,,,,,,,
173,Annoy,spotify/annoy,nn-search,,https://github.com/spotify/annoy,https://github.com/spotify/annoy,Apache-2.0,2013-04-01 20:29:40.000,2023-09-25 04:57:08.085000,2023-08-20 17:38:53,890.0,,1110.0,320.0,266.0,54.0,341.0,12233.0,Approximate Nearest Neighbors in C++/Python optimized for memory usage and loading/saving to disk.,88.0,33,True,2023-06-14 16:39:02.504,1.17.3,47.0,annoy,conda-forge/python-annoy,,,,3631.0,3358.0,https://pypi.org/project/annoy,2023-06-14 16:39:02.504,273.0,814792.0,824434.0,https://anaconda.org/conda-forge/python-annoy,2023-09-25 04:57:08.085,376063.0,,,,,2.0,,-2.0,,,,,,,,,,,,,,,,,,
174,Turi Create,apple/turicreate,ml-frameworks,,https://github.com/apple/turicreate,https://github.com/apple/turicreate,BSD-3-Clause,2017-12-01 00:42:04.000,2023-11-01 06:14:06.000000,2021-11-29 19:55:31,1571.0,,1124.0,339.0,1683.0,502.0,1294.0,11122.0,Turi Create simplifies the development of custom machine learning models.,86.0,33,False,2020-09-30 22:51:40.000,6.4.1,31.0,turicreate,,,,,385.0,364.0,https://pypi.org/project/turicreate,2020-09-30 22:51:40.000,21.0,19118.0,19249.0,,,,,,,,3.0,9486.0,,,,,,,,,,,,,,,,,,,
175,Lime,marcotcr/lime,interpretability,,https://github.com/marcotcr/lime,https://github.com/marcotcr/lime,BSD-2-Clause,2016-03-15 22:18:10.000,2023-10-25 13:56:47.000000,2021-07-29 23:17:25,531.0,,1760.0,263.0,114.0,96.0,535.0,11016.0,Lime: Explaining the predictions of any machine learning classifier.,62.0,33,False,2020-04-03 22:05:03.000,0.2.0.0,39.0,lime,conda-forge/lime,,,,4858.0,4688.0,https://pypi.org/project/lime,2020-06-26 21:38:15.000,170.0,302851.0,305152.0,https://anaconda.org/conda-forge/lime,2023-06-16 13:18:57.655,193362.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
176,wordcloud,amueller/word_cloud,data-viz,,https://github.com/amueller/word_cloud,https://github.com/amueller/word_cloud,MIT,2012-11-04 22:57:59.000,2023-12-07 03:09:29.000000,2023-12-07 03:09:29,571.0,8.0,2299.0,221.0,238.0,107.0,411.0,9766.0,A little word cloud generator in Python.,72.0,33,True,2023-05-18 18:12:02.829,1.9.2,19.0,wordcloud,conda-forge/wordcloud,,,,848.0,21.0,https://pypi.org/project/wordcloud,2023-05-18 18:12:02.829,827.0,1443103.0,1454006.0,https://anaconda.org/conda-forge/wordcloud,2023-07-07 15:15:49.535,447055.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
177,TPOT,EpistasisLab/tpot,hyperopt,,https://github.com/EpistasisLab/tpot,https://github.com/EpistasisLab/tpot,LGPL-3.0,2015-11-03 21:08:40.000,2023-11-28 19:16:29.000000,2023-09-06 21:46:11,2424.0,,1542.0,290.0,425.0,281.0,635.0,9338.0,A Python Automated Machine Learning tool that optimizes machine learning pipelines using genetic programming.,116.0,33,False,2023-08-15 18:22:07.000,0.12.1,62.0,tpot,conda-forge/tpot,,,['sklearn'],2556.0,2494.0,https://pypi.org/project/tpot,2023-08-15 18:22:07.000,62.0,38865.0,44605.0,https://anaconda.org/conda-forge/tpot,2023-08-15 22:49:07.495,241113.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
178,fuzzywuzzy,seatgeek/fuzzywuzzy,nlp,,https://github.com/seatgeek/fuzzywuzzy,https://github.com/seatgeek/fuzzywuzzy,GPL-2.0,2011-07-08 19:32:34.000,2023-06-16 13:22:53.603000,2021-09-09 20:54:41,384.0,,898.0,261.0,148.0,108.0,103.0,9025.0,Fuzzy String Matching in Python.,70.0,33,False,2020-02-13 22:14:12.000,0.18.0,27.0,fuzzywuzzy,conda-forge/fuzzywuzzy,,,,23694.0,21587.0,https://pypi.org/project/fuzzywuzzy,2020-02-13 21:06:25.000,2107.0,5759202.0,5765022.0,https://anaconda.org/conda-forge/fuzzywuzzy,2023-06-16 13:22:53.603,518004.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
179,Pydub,jiaaro/pydub,audio,,https://github.com/jiaaro/pydub,https://github.com/jiaaro/pydub,MIT,2011-05-02 18:42:38.000,2023-11-28 07:14:23.000000,2022-12-08 17:49:19,746.0,,964.0,134.0,219.0,320.0,269.0,7945.0,Manipulate audio with a simple and easy high level interface.,95.0,33,True,2021-03-10 02:10:41.000,0.25.1,68.0,pydub,conda-forge/pydub,,,,45346.0,44104.0,https://pypi.org/project/pydub,2021-03-10 02:09:53.000,1242.0,2995888.0,2997159.0,https://anaconda.org/conda-forge/pydub,2023-06-16 16:12:25.533,76305.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
180,PaddleSeg,PaddlePaddle/PaddleSeg,image,,https://github.com/PaddlePaddle/PaddleSeg,https://github.com/PaddlePaddle/PaddleSeg,Apache-2.0,2019-08-26 02:32:22.000,2023-12-05 06:53:25.000000,2023-11-30 08:38:45,2893.0,12.0,1572.0,87.0,1619.0,355.0,1602.0,7825.0,"Easy-to-use image segmentation library with awesome pre-trained model zoo, supporting wide-range of practical tasks in..",116.0,33,True,2023-10-18 03:54:18.000,2.9.0,19.0,paddleseg,,,,['paddle'],1084.0,1080.0,https://pypi.org/project/paddleseg,2022-11-30 11:24:02.578,4.0,1993.0,1993.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
181,tensorboardX,lanpa/tensorboardX,ml-experiments,,https://github.com/lanpa/tensorboardX,https://github.com/lanpa/tensorboardX,MIT,2017-06-13 13:54:19.000,2023-11-12 14:28:03.000000,2023-11-12 14:28:03,528.0,2.0,870.0,86.0,274.0,78.0,376.0,7727.0,"tensorboard for pytorch (and chainer, mxnet, numpy, ...).",82.0,33,True,2023-07-30 14:05:26.000,2.6.2,24.0,tensorboardX,conda-forge/tensorboardx,,,,38296.0,37298.0,https://pypi.org/project/tensorboardX,2023-08-20 13:38:18.000,998.0,2189279.0,2216804.0,https://anaconda.org/conda-forge/tensorboardx,2023-08-20 16:29:43.490,1128330.0,,,,,2.0,401.0,,,,,,,,,,,,,,,,,,,
182,Metaflow,Netflix/metaflow,ml-experiments,,https://github.com/Netflix/metaflow,https://github.com/Netflix/metaflow,Apache-2.0,2019-09-17 17:48:25.000,2023-12-06 05:01:22.000000,2023-12-05 09:26:11,812.0,61.0,696.0,276.0,1064.0,309.0,332.0,7196.0,Build and manage real-life data science projects with ease!.,76.0,33,True,2023-12-04 22:41:41.000,2.10.8,103.0,metaflow,conda-forge/metaflow,,,,586.0,560.0,https://pypi.org/project/metaflow,2023-12-04 22:41:41.000,26.0,182822.0,186629.0,https://anaconda.org/conda-forge/metaflow,2023-12-05 13:25:21.985,156102.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
183,Hyperopt,hyperopt/hyperopt,hyperopt,,https://github.com/hyperopt/hyperopt,https://github.com/hyperopt/hyperopt,BSD-3-Clause,2011-09-06 22:24:59.000,2023-11-13 21:02:31.000000,2023-09-29 18:36:14,1218.0,5.0,1022.0,126.0,270.0,349.0,364.0,6944.0,Distributed Asynchronous Hyperparameter Optimization in Python.,102.0,33,True,2021-11-17 10:07:00.808,0.2.7,13.0,hyperopt,conda-forge/hyperopt,,,,13340.0,12840.0,https://pypi.org/project/hyperopt,2021-11-17 10:07:00.808,500.0,2075076.0,2086841.0,https://anaconda.org/conda-forge/hyperopt,2023-06-16 16:14:11.076,741214.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
184,cuDF,rapidsai/cudf,gpu-utilities,,https://github.com/rapidsai/cudf,https://github.com/rapidsai/cudf,Apache-2.0,2017-05-07 03:43:37.000,2023-12-07 14:47:45.000000,2023-12-07 14:20:48,37799.0,815.0,772.0,146.0,8753.0,903.0,4914.0,6684.0,cuDF - GPU DataFrame Library.,265.0,33,True,2023-12-06 16:26:35.000,23.12.00,43.0,cudf,,,,,58.0,49.0,https://pypi.org/project/cudf,2020-06-01 20:07:47.000,9.0,4932.0,4932.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
185,UMAP,lmcinnes/umap,data-viz,,https://github.com/lmcinnes/umap,https://github.com/lmcinnes/umap,BSD-3-Clause,2017-07-02 01:11:17.000,2023-11-18 18:17:04.167000,2023-11-18 01:09:11,1761.0,24.0,750.0,125.0,265.0,430.0,328.0,6611.0,Uniform Manifold Approximation and Projection.,127.0,33,True,2023-11-18 03:11:17.000,0.5.5,39.0,umap-learn,conda-forge/umap-learn,,,,526.0,1.0,https://pypi.org/project/umap-learn,2023-11-18 03:11:17.000,525.0,862600.0,916461.0,https://anaconda.org/conda-forge/umap-learn,2023-11-18 18:17:04.167,2262169.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
186,Chainer,chainer/chainer,ml-frameworks,,https://github.com/chainer/chainer,https://github.com/chainer/chainer,MIT,2015-06-05 05:50:37.000,2023-08-28 17:18:20.000000,2022-10-17 02:18:00,30611.0,,1397.0,291.0,6588.0,12.0,2030.0,5829.0,A flexible framework of neural networks for deep learning.,325.0,33,False,2022-06-29 08:19:03.000,7.8.1.post1,111.0,chainer,conda-forge/chainer,,,,3548.0,3144.0,https://pypi.org/project/chainer,2022-01-05 05:33:36.000,404.0,21259.0,21612.0,https://anaconda.org/conda-forge/chainer,2023-06-16 19:17:58.452,16257.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
187,InterpretML,interpretml/interpret,interpretability,,https://github.com/interpretml/interpret,https://github.com/interpretml/interpret,MIT,2019-05-03 05:47:52.000,2023-12-04 07:07:20.000000,2023-12-04 06:58:28,2847.0,102.0,684.0,140.0,89.0,74.0,323.0,5803.0,Fit interpretable models. Explain blackbox machine learning.,39.0,33,True,2023-08-28 03:48:17.000,0.4.4,45.0,interpret,,,,['jupyter'],609.0,580.0,https://pypi.org/project/interpret,2023-08-26 19:56:29.000,29.0,85317.0,85317.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
188,DEAP,deap/deap,distributed-ml,,https://github.com/DEAP/deap,https://github.com/DEAP/deap,LGPL-3.0,2014-05-21 20:07:39.000,2023-11-17 15:55:43.000000,2023-07-28 00:16:45,2332.0,,1068.0,190.0,231.0,271.0,278.0,5376.0,Distributed Evolutionary Algorithms in Python.,87.0,33,False,2023-07-21 10:51:54.000,1.4.1,27.0,deap,conda-forge/deap,,,,4565.0,4196.0,https://pypi.org/project/deap,2023-07-21 10:51:54.000,369.0,213326.0,222472.0,https://anaconda.org/conda-forge/deap,2023-09-25 01:16:08.711,347549.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
189,Tesseract,madmaze/pytesseract,ocr,,https://github.com/madmaze/pytesseract,https://github.com/madmaze/pytesseract,Apache-2.0,2010-10-27 23:02:49.000,2023-12-05 18:46:26.000000,2023-11-18 08:34:13,595.0,24.0,680.0,108.0,177.0,14.0,338.0,5220.0,Python-tesseract is an optical character recognition (OCR) tool for python.,45.0,33,True,2023-10-15 15:39:44.000,0.3.13,27.0,pytesseract,conda-forge/pytesseract,,,,1190.0,,https://pypi.org/project/pytesseract,2022-08-16 19:20:38.334,1190.0,1608298.0,1622749.0,https://anaconda.org/conda-forge/pytesseract,2023-10-15 19:50:43.241,592515.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
190,ClearML,allegroai/clearml,ml-experiments,,https://github.com/allegroai/clearml,https://github.com/allegroai/clearml,Apache-2.0,2019-06-10 08:18:32.000,2023-12-07 14:31:59.000000,2023-12-07 14:31:51,2250.0,60.0,605.0,91.0,240.0,401.0,515.0,4897.0,"ClearML - Auto-Magical CI/CD to streamline your ML workflow. Experiment Manager, MLOps and Data-Management.",88.0,33,True,2023-11-08 21:09:23.000,1.13.2,143.0,clearml,,allegroai/trains,,,846.0,830.0,https://pypi.org/project/clearml,2023-11-08 21:07:37.000,16.0,229086.0,229678.0,,,,https://hub.docker.com/r/allegroai/trains,2020-10-05 10:16:46.865671,,30188.0,2.0,1812.0,,,,,,,,,,,,,,,,,,,
191,mlpack,mlpack/mlpack,ml-frameworks,,https://github.com/mlpack/mlpack,https://github.com/mlpack/mlpack,BSD-3-Clause,2014-12-17 18:16:59.000,2023-12-04 21:26:16.000000,2023-12-04 16:23:05,29134.0,335.0,1520.0,183.0,2013.0,28.0,1539.0,4613.0,"mlpack: a fast, header-only C++ machine learning library.",310.0,33,True,2023-11-27 18:45:09.000,4.3.0,46.0,mlpack,conda-forge/mlpack,,,,1.0,,https://pypi.org/project/mlpack,2023-09-07 13:37:40.000,1.0,904.0,4813.0,https://anaconda.org/conda-forge/mlpack,2023-11-29 00:35:31.566,164212.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
192,Captum,pytorch/captum,interpretability,,https://github.com/pytorch/captum,https://github.com/pytorch/captum,BSD-3-Clause,2019-08-27 15:34:41.000,2023-12-05 14:03:18.000000,2023-12-05 13:55:29,1050.0,33.0,461.0,223.0,730.0,191.0,328.0,4300.0,Model interpretability and understanding for PyTorch.,104.0,33,True,2023-12-05 09:21:02.000,0.7.0,10.0,captum,conda-forge/captum,,,['pytorch'],1688.0,1629.0,https://pypi.org/project/captum,2023-12-05 08:32:04.000,59.0,124308.0,125082.0,https://anaconda.org/conda-forge/captum,2023-06-16 19:28:19.191,18590.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
193,ART,Trusted-AI/adversarial-robustness-toolbox,adversarial,,https://github.com/Trusted-AI/adversarial-robustness-toolbox,https://github.com/Trusted-AI/adversarial-robustness-toolbox,MIT,2018-03-15 14:40:43.000,2023-12-07 13:19:17.000000,2023-11-30 17:03:45,11995.0,104.0,1058.0,101.0,1277.0,120.0,739.0,4180.0,"Adversarial Robustness Toolbox (ART) - Python Library for Machine Learning Security - Evasion, Poisoning, Extraction,..",133.0,33,True,2023-09-22 14:42:30.000,1.16.0,56.0,adversarial-robustness-toolbox,conda-forge/adversarial-robustness-toolbox,,,,465.0,456.0,https://pypi.org/project/adversarial-robustness-toolbox,2023-09-22 14:17:16.000,9.0,29197.0,30046.0,https://anaconda.org/conda-forge/adversarial-robustness-toolbox,2023-09-22 17:09:10.511,34820.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
194,opencv-python,opencv/opencv-python,image,,https://github.com/opencv/opencv-python,https://github.com/opencv/opencv-python,MIT,2016-04-08 13:36:40.000,2023-11-09 17:50:54.000000,2023-10-18 12:45:17,932.0,5.0,738.0,86.0,189.0,79.0,643.0,3870.0,"Automated CI toolchain to produce precompiled opencv-python, opencv-python-headless, opencv-contrib-python and opencv-..",48.0,33,True,2023-09-27 14:17:30.000,78,71.0,opencv-python,,,,,11526.0,,https://pypi.org/project/opencv-python,2023-09-28 11:00:22.000,11526.0,11239177.0,11239177.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
195,Core ML Tools,apple/coremltools,model-serialisation,,https://github.com/apple/coremltools,https://github.com/apple/coremltools,BSD-3-Clause,2017-06-30 07:39:02.000,2023-12-06 22:58:54.000000,2023-11-28 19:54:46,1109.0,35.0,564.0,117.0,814.0,272.0,1007.0,3764.0,"Core ML tools contain supporting tools for Core ML model conversion, editing, and validation.",158.0,33,True,2023-11-01 14:46:14.000,7.1,46.0,coremltools,conda-forge/coremltools,,,,3647.0,3477.0,https://pypi.org/project/coremltools,2023-11-01 14:33:59.000,170.0,177891.0,179398.0,https://anaconda.org/conda-forge/coremltools,2023-06-16 19:23:14.592,52768.0,,,,,2.0,8928.0,,,,,,,,,,,,,,,,,,,
196,hnswlib,nmslib/hnswlib,nn-search,,https://github.com/nmslib/hnswlib,https://github.com/nmslib/hnswlib,Apache-2.0,2017-07-06 13:08:46.000,2023-12-03 04:16:17.000000,2023-12-03 03:47:34,490.0,15.0,582.0,63.0,211.0,191.0,148.0,3683.0,Header-only C++/python library for fast approximate nearest neighbors.,72.0,33,True,2023-12-03 04:16:17.000,0.8.0,11.0,hnswlib,conda-forge/hnswlib,,,,5632.0,5569.0,https://pypi.org/project/hnswlib,2023-12-03 04:16:17.000,63.0,682419.0,685748.0,https://anaconda.org/conda-forge/hnswlib,2023-09-27 14:20:16.958,119847.0,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,
197,plotnine,has2k1/plotnine,data-viz,,https://github.com/has2k1/plotnine,https://github.com/has2k1/plotnine,MIT,2017-04-24 19:00:44.000,2023-12-06 19:34:22.000000,2023-11-21 06:27:27,2000.0,2.0,202.0,65.0,129.0,78.0,512.0,3641.0,A Grammar of Graphics for Python.,103.0,33,True,2023-11-06 11:06:44.000,0.12.4,20.0,plotnine,conda-forge/plotnine,,,,6603.0,6342.0,https://pypi.org/project/plotnine,2023-11-06 11:02:10.000,261.0,1876090.0,1883897.0,https://anaconda.org/conda-forge/plotnine,2023-11-06 12:55:06.721,327935.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
198,torchtext,pytorch/text,nlp,,https://github.com/pytorch/text,https://github.com/pytorch/text,BSD-3-Clause,2016-12-12 00:56:03.000,2023-12-07 11:34:37.000000,2023-12-06 12:46:28,1293.0,4.0,821.0,273.0,1437.0,308.0,512.0,3397.0,"Models, data loaders and abstractions for language processing, powered by PyTorch.",149.0,33,True,2023-11-15 23:09:44.000,0.16.1,29.0,torchtext,,,,['pytorch'],487.0,,https://pypi.org/project/torchtext,2023-11-15 16:47:30.000,487.0,364963.0,364963.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
199,StatsForecast,Nixtla/statsforecast,time-series-data,,https://github.com/Nixtla/statsforecast,https://github.com/Nixtla/statsforecast,Apache-2.0,2021-11-24 02:19:14.000,2023-12-06 23:35:38.000000,2023-12-06 23:32:03,1229.0,37.0,221.0,30.0,391.0,98.0,159.0,3240.0,Lightning fast forecasting with statistical and econometric models.,34.0,33,True,2023-11-13 18:17:17.000,1.6.0,27.0,statsforecast,conda-forge/statsforecast,,,,634.0,608.0,https://pypi.org/project/statsforecast,2023-08-23 19:27:53.000,26.0,549584.0,552214.0,https://anaconda.org/conda-forge/statsforecast,2023-08-25 15:46:41.512,55234.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
200,datashader,holoviz/datashader,data-viz,,https://github.com/holoviz/datashader,https://github.com/holoviz/datashader,BSD-3-Clause,2015-12-23 18:02:20.000,2023-12-04 07:59:34.000000,2023-10-27 18:17:16,1488.0,23.0,363.0,91.0,732.0,131.0,440.0,3109.0,Quickly and accurately render even the largest data.,54.0,33,True,2023-10-26 15:10:16.000,0.16.0,42.0,datashader,conda-forge/datashader,,,,3398.0,3273.0,https://pypi.org/project/datashader,2023-10-31 11:50:35.000,125.0,74316.0,91205.0,https://anaconda.org/conda-forge/datashader,2023-10-27 12:10:53.716,726262.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
201,BoTorch,pytorch/botorch,hyperopt,,https://github.com/pytorch/botorch,https://github.com/pytorch/botorch,MIT,2018-07-30 23:59:57.000,2023-12-07 11:51:55.000000,2023-12-06 07:44:59,1751.0,90.0,341.0,54.0,1483.0,67.0,390.0,2846.0,Bayesian optimization in PyTorch.,106.0,33,True,2023-11-06 23:46:14.000,0.9.4,41.0,botorch,conda-forge/botorch,,,['pytorch'],795.0,758.0,https://pypi.org/project/botorch,2023-11-06 23:46:14.000,37.0,145651.0,148020.0,https://anaconda.org/conda-forge/botorch,2023-11-07 01:30:41.208,94786.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
202,Keras Tuner,keras-team/keras-tuner,hyperopt,,https://github.com/keras-team/keras-tuner,https://github.com/keras-team/keras-tuner,Apache-2.0,2019-06-06 22:38:21.000,2023-11-29 20:31:14.000000,2023-11-29 20:31:13,1079.0,44.0,382.0,63.0,486.0,201.0,268.0,2784.0,A Hyperparameter Tuning Library for Keras.,60.0,33,True,2023-11-07 19:38:18.000,1.4.6,34.0,keras-tuner,conda-forge/keras-tuner,,,['tensorflow'],3008.0,2946.0,https://pypi.org/project/keras-tuner,2023-11-07 19:38:18.000,62.0,164829.0,165782.0,https://anaconda.org/conda-forge/keras-tuner,2023-11-10 05:23:26.167,26708.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
203,scikit-optimize,scikit-optimize/scikit-optimize,hyperopt,,https://github.com/scikit-optimize/scikit-optimize,https://github.com/scikit-optimize/scikit-optimize,BSD-3-Clause,2016-03-20 21:10:54.000,2023-11-27 00:20:23.000000,2021-10-12 13:32:38,1570.0,,502.0,63.0,540.0,303.0,391.0,2691.0,Sequential model-based optimization with a `scipy.optimize` interface.,76.0,33,False,2021-10-12 15:33:19.000,0.9.0,23.0,scikit-optimize,conda-forge/scikit-optimize,,,,5400.0,5129.0,https://pypi.org/project/scikit-optimize,2021-10-12 14:23:01.204,271.0,543839.0,552837.0,https://anaconda.org/conda-forge/scikit-optimize,2023-06-16 13:23:01.487,692897.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
204,tslearn,tslearn-team/tslearn,time-series-data,,https://github.com/tslearn-team/tslearn,https://github.com/tslearn-team/tslearn,BSD-2-Clause,2017-05-04 13:08:13.000,2023-12-05 18:16:28.000000,2023-12-05 18:16:28,1630.0,12.0,317.0,61.0,180.0,119.0,191.0,2659.0,A machine learning toolkit dedicated to time-series data.,43.0,33,True,2023-08-21 13:31:48.000,0.6.2,99.0,tslearn,conda-forge/tslearn,,,['sklearn'],1092.0,1043.0,https://pypi.org/project/tslearn,2023-08-21 13:31:48.000,49.0,287302.0,317397.0,https://anaconda.org/conda-forge/tslearn,2023-08-21 16:01:42.662,1263995.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
